basis,boot_ci_hi,boot_ci_lo,mean,median,metric,n_faulted_cumulative,n_in_summary,n_observed,n_total,q25,q75,round,scenario,strategy
locf,60.0,60.0,60.0,60.0,spatial_samples,0,40,40,40,60.0,60.0,6,S4c_out_of_domain,F
observed,120.90857185444912,111.16791993180897,116.76543939916846,117.86825925926348,param_err_pct,0,40,40,40,108.69187842210674,124.34288068055048,7,S4c_out_of_domain,F
locf,120.90857185444912,111.16791993180897,116.76543939916846,117.86825925926348,param_err_pct,0,40,40,40,108.69187842210674,124.34288068055048,7,S4c_out_of_domain,F
observed,0.02799282789519181,0.02540938159462233,0.027764836759457727,0.02717811751185818,blind_rmse_M,0,40,40,40,0.02488592750746353,0.02956510609700008,7,S4c_out_of_domain,F
locf,0.02799282789519181,0.02531257500254843,0.027764836759457727,0.02717811751185818,blind_rmse_M,0,40,40,40,0.02488592750746353,0.02956510609700008,7,S4c_out_of_domain,F
observed,20.80045169460454,16.92577027571356,19.850885377879546,18.84177559905451,max_rel_ci_pct,0,40,40,40,16.395625518343792,23.137781208796852,7,S4c_out_of_domain,F
locf,20.80045169460454,16.936380312070742,19.850885377879546,18.84177559905451,max_rel_ci_pct,0,40,40,40,16.395625518343792,23.137781208796852,7,S4c_out_of_domain,F
observed,1.0,1.0,1.0,1.0,p_correct,0,40,40,40,1.0,1.0,7,S4c_out_of_domain,F
locf,1.0,1.0,1.0,1.0,p_correct,0,40,40,40,1.0,1.0,7,S4c_out_of_domain,F
observed,0.0,0.0,0.0,0.0,model_entropy,0,40,40,40,-0.0,0.0,7,S4c_out_of_domain,F
locf,0.0,0.0,0.0,0.0,model_entropy,0,40,40,40,-0.0,0.0,7,S4c_out_of_domain,F
observed,29815.21670013696,28168.584017680667,28298.032620956306,29227.146257593253,time_s,0,40,40,40,26627.19903712706,29985.637142680665,7,S4c_out_of_domain,F
locf,29792.354893656844,27980.087142680666,28298.032620956306,29227.146257593253,time_s,0,40,40,40,26627.19903712706,29985.637142680665,7,S4c_out_of_domain,F
observed,0.3337582233430456,0.18689642934693068,0.24669893557110512,0.1881098668469307,egda_mol,0,40,40,40,0.18320965851359738,0.34147128467832144,7,S4c_out_of_domain,F
locf,0.33139603584304567,0.18689599705526402,0.24669893557110512,0.1881098668469307,egda_mol,0,40,40,40,0.18320965851359738,0.34147128467832144,7,S4c_out_of_domain,F
observed,480.8116564768643,337.095080375924,397.1692106716856,348.1296115097031,energy_kJ,0,40,40,40,328.0986869556921,507.31034748011484,7,S4c_out_of_domain,F
locf,480.8116564768643,337.095080375924,397.1692106716856,348.1296115097031,energy_kJ,0,40,40,40,328.0986869556921,507.31034748011484,7,S4c_out_of_domain,F
observed,71.0,70.0,71.1,71.0,nmr_acquisitions,0,40,40,40,70.0,72.0,7,S4c_out_of_domain,F
locf,71.0,70.0,71.1,71.0,nmr_acquisitions,0,40,40,40,70.0,72.0,7,S4c_out_of_domain,F
observed,70.0,70.0,70.0,70.0,spatial_samples,0,40,40,40,70.0,70.0,7,S4c_out_of_domain,F
locf,70.0,70.0,70.0,70.0,spatial_samples,0,40,40,40,70.0,70.0,7,S4c_out_of_domain,F
observed,121.80226560515786,111.86225783246402,116.2203448090175,116.85397619151644,param_err_pct,0,40,40,40,106.15518577606974,124.88846596003347,8,S4c_out_of_domain,F
locf,121.80226560515786,111.86225783246402,116.2203448090175,116.85397619151644,param_err_pct,0,40,40,40,106.15518577606974,124.88846596003347,8,S4c_out_of_domain,F
observed,0.02803534498293299,0.025068040504213275,0.027734305013152515,0.0263953649301222,blind_rmse_M,0,40,40,40,0.024712966857369116,0.029860382756046463,8,S4c_out_of_domain,F
locf,0.02803534498293299,0.025068040504213275,0.027734305013152515,0.0263953649301222,blind_rmse_M,0,40,40,40,0.024712966857369116,0.029860382756046463,8,S4c_out_of_domain,F
observed,18.57182412131808,14.342041663491734,17.294665420863858,16.303200054803135,max_rel_ci_pct,0,40,40,40,13.931520072735825,19.778700839485964,8,S4c_out_of_domain,F
locf,18.5807704637016,14.355511703062993,17.294665420863858,16.303200054803135,max_rel_ci_pct,0,40,40,40,13.931520072735825,19.778700839485964,8,S4c_out_of_domain,F
observed,1.0,1.0,1.0,1.0,p_correct,0,40,40,40,1.0,1.0,8,S4c_out_of_domain,F
locf,1.0,1.0,1.0,1.0,p_correct,0,40,40,40,1.0,1.0,8,S4c_out_of_domain,F
observed,0.0,0.0,0.0,0.0,model_entropy,0,40,40,40,-0.0,0.0,8,S4c_out_of_domain,F
locf,0.0,0.0,0.0,0.0,model_entropy,0,40,40,40,-0.0,0.0,8,S4c_out_of_domain,F
observed,34408.280978059425,31534.49170013697,32670.00001534091,33195.52186314686,time_s,0,40,40,40,31175.821257593256,34700.79686314684,8,S4c_out_of_domain,F
locf,34408.280978059425,31534.49170013697,32670.00001534091,33195.52186314686,time_s,0,40,40,40,31175.821257593256,34700.79686314684,8,S4c_out_of_domain,F
observed,0.3515661805116548,0.20503678234887315,0.264915466381041,0.20851574068220657,egda_mol,0,40,40,40,0.19895063651553985,0.3597185083454737,8,S4c_out_of_domain,F
locf,0.3499881596783215,0.20502150370303981,0.264915466381041,0.20851574068220657,egda_mol,0,40,40,40,0.19895063651553985,0.3597185083454737,8,S4c_out_of_domain,F
observed,534.0699144998564,375.2570190228248,439.41906770025463,391.7340126072495,energy_kJ,0,40,40,40,358.7042545532619,545.2730721165981,8,S4c_out_of_domain,F
locf,534.5004283748563,374.9870755519039,439.41906770025463,391.7340126072495,energy_kJ,0,40,40,40,358.7042545532619,545.2730721165981,8,S4c_out_of_domain,F
observed,81.0,80.5,81.15,81.0,nmr_acquisitions,0,40,40,40,80.0,82.0,8,S4c_out_of_domain,F
locf,81.0,80.5,81.15,81.0,nmr_acquisitions,0,40,40,40,80.0,82.0,8,S4c_out_of_domain,F
observed,80.0,80.0,80.0,80.0,spatial_samples,0,40,40,40,80.0,80.0,8,S4c_out_of_domain,F
locf,80.0,80.0,80.0,80.0,spatial_samples,0,40,40,40,80.0,80.0,8,S4c_out_of_domain,F
observed,198.66493354306272,170.51319616734384,188.81275686316152,182.40633511295505,param_err_pct,0,40,40,40,166.57539501819474,211.26668187440595,1,S5_inadequacy,D
locf,200.57095889390456,170.37688821250313,188.81275686316152,182.40633511295505,param_err_pct,0,40,40,40,166.57539501819474,211.26668187440595,1,S5_inadequacy,D
observed,0.2286990664021255,0.210830821578548,0.22721755666707014,0.2202796689472264,blind_rmse_M,0,40,40,40,0.20524704983643735,0.26013100661027283,1,S5_inadequacy,D
locf,0.2298882219946362,0.210830821578548,0.22721755666707014,0.2202796689472264,blind_rmse_M,0,40,40,40,0.20524704983643735,0.26013100661027283,1,S5_inadequacy,D
observed,10000.0,10000.0,10000.0,10000.0,max_rel_ci_pct,0,40,40,40,10000.0,10000.0,1,S5_inadequacy,D
locf,10000.0,10000.0,10000.0,10000.0,max_rel_ci_pct,0,40,40,40,10000.0,10000.0,1,S5_inadequacy,D
observed,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,1,S5_inadequacy,D
locf,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,1,S5_inadequacy,D
observed,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,1,S5_inadequacy,D
locf,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,1,S5_inadequacy,D
observed,2375.442360233099,2375.442360233099,2375.442360233099,2375.442360233099,time_s,0,40,40,40,2375.442360233099,2375.442360233099,1,S5_inadequacy,D
locf,2375.442360233099,2375.442360233099,2375.442360233099,2375.442360233099,time_s,0,40,40,40,2375.442360233099,2375.442360233099,1,S5_inadequacy,D
observed,0.019795353001942483,0.019795353001942483,0.019795353001942483,0.019795353001942483,egda_mol,0,40,40,40,0.019795353001942483,0.019795353001942483,1,S5_inadequacy,D
locf,0.019795353001942483,0.019795353001942483,0.019795353001942483,0.019795353001942483,egda_mol,0,40,40,40,0.019795353001942483,0.019795353001942483,1,S5_inadequacy,D
observed,2.4823372664435874,2.4823372664435874,2.4823372664435874,2.4823372664435874,energy_kJ,0,40,40,40,2.4823372664435874,2.4823372664435874,1,S5_inadequacy,D
locf,2.4823372664435874,2.4823372664435874,2.4823372664435874,2.4823372664435874,energy_kJ,0,40,40,40,2.4823372664435874,2.4823372664435874,1,S5_inadequacy,D
observed,10.0,10.0,10.0,10.0,nmr_acquisitions,0,40,40,40,10.0,10.0,1,S5_inadequacy,D
locf,10.0,10.0,10.0,10.0,nmr_acquisitions,0,40,40,40,10.0,10.0,1,S5_inadequacy,D
observed,10.0,10.0,10.0,10.0,spatial_samples,0,40,40,40,10.0,10.0,1,S5_inadequacy,D
locf,10.0,10.0,10.0,10.0,spatial_samples,0,40,40,40,10.0,10.0,1,S5_inadequacy,D
observed,175.13103969333147,138.40859630567365,145.66113178970437,156.4364989932177,param_err_pct,0,40,40,40,129.2871261651299,178.91977393524178,2,S5_inadequacy,D
locf,173.44689994115708,139.57515518810652,145.66113178970437,156.4364989932177,param_err_pct,0,40,40,40,129.2871261651299,178.91977393524178,2,S5_inadequacy,D
observed,0.1336920221006406,0.12999840513454183,0.12509089516292712,0.13230445962156254,blind_rmse_M,0,40,40,40,0.1286038246012588,0.13428227853104305,2,S5_inadequacy,D
locf,0.1336920221006406,0.1300242952762604,0.12509089516292712,0.13230445962156254,blind_rmse_M,0,40,40,40,0.1286038246012588,0.13428227853104305,2,S5_inadequacy,D
observed,10000.0,6736.58964788019,6749.517345492779,10000.0,max_rel_ci_pct,0,40,40,40,784.9775467167294,10000.0,2,S5_inadequacy,D
locf,10000.0,6736.58964788019,6749.517345492779,10000.0,max_rel_ci_pct,0,40,40,40,784.9775467167294,10000.0,2,S5_inadequacy,D
observed,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,2,S5_inadequacy,D
locf,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,2,S5_inadequacy,D
observed,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,2,S5_inadequacy,D
locf,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,2,S5_inadequacy,D
observed,5628.622655262237,5628.622655262237,5729.542310152533,5628.622655262237,time_s,0,40,40,40,5628.622655262237,6028.622655262237,2,S5_inadequacy,D
locf,5628.622655262237,5628.622655262237,5729.542310152533,5628.622655262237,time_s,0,40,40,40,5628.622655262237,6028.622655262237,2,S5_inadequacy,D
observed,0.23667403933721826,0.23667403933721826,0.2244532060038849,0.23667403933721826,egda_mol,0,40,40,40,0.21000737267055153,0.2433407060038849,2,S5_inadequacy,D
locf,0.23667403933721826,0.23667403933721826,0.2244532060038849,0.23667403933721826,egda_mol,0,40,40,40,0.21000737267055153,0.2433407060038849,2,S5_inadequacy,D
observed,260.9895063091778,260.9895063091778,252.42912671805925,260.9895063091778,energy_kJ,0,40,40,40,193.54872328725304,280.0790353979923,2,S5_inadequacy,D
locf,260.9895063091778,260.9895063091778,252.42912671805925,260.9895063091778,energy_kJ,0,40,40,40,193.54872328725304,280.0790353979923,2,S5_inadequacy,D
observed,20.0,20.0,20.0,20.0,nmr_acquisitions,0,40,40,40,20.0,20.0,2,S5_inadequacy,D
locf,20.0,20.0,20.0,20.0,nmr_acquisitions,0,40,40,40,20.0,20.0,2,S5_inadequacy,D
observed,20.0,20.0,20.0,20.0,spatial_samples,0,40,40,40,20.0,20.0,2,S5_inadequacy,D
locf,20.0,20.0,20.0,20.0,spatial_samples,0,40,40,40,20.0,20.0,2,S5_inadequacy,D
observed,107.99689355087838,43.548417920850355,78.77054876231469,54.3297852078897,param_err_pct,0,40,40,40,35.126496585378156,134.4983302604912,3,S5_inadequacy,D
locf,107.99689355087838,43.548417920850355,78.77054876231469,54.3297852078897,param_err_pct,0,40,40,40,35.126496585378156,134.4983302604912,3,S5_inadequacy,D
observed,0.12779368913558925,0.12376074635551917,0.11080710736804356,0.12636174126266053,blind_rmse_M,0,40,40,40,0.09843238320203375,0.1283466088181841,3,S5_inadequacy,D
locf,0.12779368913558925,0.12376074635551917,0.11080710736804356,0.12636174126266053,blind_rmse_M,0,40,40,40,0.09843238320203375,0.1283466088181841,3,S5_inadequacy,D
observed,10000.0,14.590489318687405,4258.064397919789,18.95600538632698,max_rel_ci_pct,0,40,40,40,11.526129244777477,10000.0,3,S5_inadequacy,D
locf,10000.0,14.590489318687405,4258.064397919789,18.95600538632698,max_rel_ci_pct,0,40,40,40,11.526129244777477,10000.0,3,S5_inadequacy,D
observed,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,3,S5_inadequacy,D
locf,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,3,S5_inadequacy,D
observed,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,3,S5_inadequacy,D
locf,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,3,S5_inadequacy,D
observed,10679.507375728434,10279.507375728434,10212.84023404006,10539.27781827214,time_s,0,40,40,40,10279.507375728434,11479.507375728434,3,S5_inadequacy,D
locf,10679.507375728434,10279.507375728434,10212.84023404006,10539.27781827214,time_s,0,40,40,40,10279.507375728434,11479.507375728434,3,S5_inadequacy,D
observed,0.2577193923391608,0.25605272567249415,0.2504943923391608,0.25605272567249415,egda_mol,0,40,40,40,0.2528860590058274,0.26438605900582746,3,S5_inadequacy,D
locf,0.2577193923391608,0.25605272567249415,0.2504943923391608,0.25605272567249415,egda_mol,0,40,40,40,0.2528860590058274,0.26438605900582746,3,S5_inadequacy,D
observed,300.66615961947076,293.1399426413959,299.86466503240274,293.1399426413959,energy_kJ,0,40,40,40,261.9416086852452,320.63538446376657,3,S5_inadequacy,D
locf,300.66615961947076,293.1399426413959,299.86466503240274,293.1399426413959,energy_kJ,0,40,40,40,261.9416086852452,320.63538446376657,3,S5_inadequacy,D
observed,30.0,30.0,30.0,30.0,nmr_acquisitions,0,40,40,40,30.0,30.0,3,S5_inadequacy,D
locf,30.0,30.0,30.0,30.0,nmr_acquisitions,0,40,40,40,30.0,30.0,3,S5_inadequacy,D
observed,30.0,30.0,30.0,30.0,spatial_samples,0,40,40,40,30.0,30.0,3,S5_inadequacy,D
locf,30.0,30.0,30.0,30.0,spatial_samples,0,40,40,40,30.0,30.0,3,S5_inadequacy,D
observed,46.70541626723494,27.03756897538384,41.55725999929962,28.63854170898771,param_err_pct,0,40,40,40,25.55869913376802,64.11649784444117,4,S5_inadequacy,D
locf,46.76569949929983,27.057736099472372,41.55725999929962,28.63854170898771,param_err_pct,0,40,40,40,25.55869913376802,64.11649784444117,4,S5_inadequacy,D
observed,0.0854147030326995,0.046316219318752114,0.0656344904431723,0.0834323767390112,blind_rmse_M,0,40,40,40,0.04563312202120465,0.08646380010452151,4,S5_inadequacy,D
locf,0.0854147030326995,0.046245883642749314,0.0656344904431723,0.0834323767390112,blind_rmse_M,0,40,40,40,0.04563312202120465,0.08646380010452151,4,S5_inadequacy,D
observed,11.21177071291668,10.575737715468858,510.33572318389054,11.034400056828398,max_rel_ci_pct,0,40,40,40,10.434443160561008,11.31338702551577,4,S5_inadequacy,D
locf,11.212856367168357,10.575737715468858,510.33572318389054,11.034400056828398,max_rel_ci_pct,0,40,40,40,10.434443160561008,11.31338702551577,4,S5_inadequacy,D
observed,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,4,S5_inadequacy,D
locf,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,4,S5_inadequacy,D
observed,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,4,S5_inadequacy,D
locf,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,4,S5_inadequacy,D
observed,14052.228555844984,13252.228555844984,14019.010476261505,14052.228555844984,time_s,0,40,40,40,13252.228555844984,14852.228555844984,4,S5_inadequacy,D
locf,14052.228555844984,13252.228555844984,14019.010476261505,14052.228555844984,time_s,0,40,40,40,13252.228555844984,14852.228555844984,4,S5_inadequacy,D
observed,0.3139314120077698,0.3055980786744365,0.29448974534110317,0.3055980786744365,egda_mol,0,40,40,40,0.2751814120077699,0.3189314120077698,4,S5_inadequacy,D
locf,0.3139314120077698,0.3055980786744365,0.29448974534110317,0.3055980786744365,egda_mol,0,40,40,40,0.2751814120077699,0.3189314120077698,4,S5_inadequacy,D
observed,404.10704501746284,379.05682803938805,381.6653881950922,379.05682803938805,energy_kJ,0,40,40,40,310.5727077510195,419.6952698617587,4,S5_inadequacy,D
locf,404.10704501746284,379.05682803938805,381.6653881950922,379.05682803938805,energy_kJ,0,40,40,40,310.5727077510195,419.6952698617587,4,S5_inadequacy,D
observed,40.0,40.0,40.0,40.0,nmr_acquisitions,0,40,40,40,40.0,40.0,4,S5_inadequacy,D
locf,40.0,40.0,40.0,40.0,nmr_acquisitions,0,40,40,40,40.0,40.0,4,S5_inadequacy,D
observed,40.0,40.0,40.0,40.0,spatial_samples,0,40,40,40,40.0,40.0,4,S5_inadequacy,D
locf,40.0,40.0,40.0,40.0,spatial_samples,0,40,40,40,40.0,40.0,4,S5_inadequacy,D
observed,72.75165903679653,46.32812485308621,60.043167173229584,47.551186695322734,param_err_pct,0,40,40,40,45.98765367388452,76.16613701489963,5,S5_inadequacy,D
locf,72.88533483496963,46.40957486249302,60.043167173229584,47.551186695322734,param_err_pct,0,40,40,40,45.98765367388452,76.16613701489963,5,S5_inadequacy,D
observed,0.024965222745505406,0.02426722236673025,0.024851395148322193,0.024504581759284973,blind_rmse_M,0,40,40,40,0.02417193498366446,0.025706866247911048,5,S5_inadequacy,D
locf,0.024972802806066563,0.024267082919613096,0.024851395148322193,0.024504581759284973,blind_rmse_M,0,40,40,40,0.02417193498366446,0.025706866247911048,5,S5_inadequacy,D
observed,10000.0,10000.0,7752.970169197099,10000.0,max_rel_ci_pct,0,40,40,40,10000.0,10000.0,5,S5_inadequacy,D
locf,10000.0,10000.0,7752.970169197099,10000.0,max_rel_ci_pct,0,40,40,40,10000.0,10000.0,5,S5_inadequacy,D
observed,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,5,S5_inadequacy,D
locf,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,5,S5_inadequacy,D
observed,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,5,S5_inadequacy,D
locf,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,5,S5_inadequacy,D
observed,18703.113276311182,17903.113276311182,18269.895196727703,17903.113276311182,time_s,0,40,40,40,17703.113276311182,18703.113276311182,5,S5_inadequacy,D
locf,18703.113276311182,17903.113276311182,18269.895196727703,17903.113276311182,time_s,0,40,40,40,17703.113276311182,18703.113276311182,5,S5_inadequacy,D
observed,0.32997676500971235,0.32164343167637904,0.3122017650097124,0.32164343167637904,egda_mol,0,40,40,40,0.29747676500971243,0.33497676500971235,5,S5_inadequacy,D
locf,0.32997676500971235,0.32164343167637904,0.3122017650097124,0.32164343167637904,egda_mol,0,40,40,40,0.29747676500971243,0.33497676500971235,5,S5_inadequacy,D
observed,422.21583041545534,397.16561343738056,411.127356139796,397.16561343738056,energy_kJ,0,40,40,40,373.23524314901204,437.8040552597512,5,S5_inadequacy,D
locf,422.21583041545534,397.16561343738056,411.127356139796,397.16561343738056,energy_kJ,0,40,40,40,373.23524314901204,437.8040552597512,5,S5_inadequacy,D
observed,50.0,50.0,50.0,50.0,nmr_acquisitions,0,40,40,40,50.0,50.0,5,S5_inadequacy,D
locf,50.0,50.0,50.0,50.0,nmr_acquisitions,0,40,40,40,50.0,50.0,5,S5_inadequacy,D
observed,50.0,50.0,50.0,50.0,spatial_samples,0,40,40,40,50.0,50.0,5,S5_inadequacy,D
locf,50.0,50.0,50.0,50.0,spatial_samples,0,40,40,40,50.0,50.0,5,S5_inadequacy,D
observed,69.95355265537545,44.700322285414146,57.11329782000723,45.156692186719425,param_err_pct,0,40,40,40,44.23175898503777,71.53836583125542,6,S5_inadequacy,D
locf,70.12654648444959,44.67250311777657,57.11329782000723,45.156692186719425,param_err_pct,0,40,40,40,44.23175898503777,71.53836583125542,6,S5_inadequacy,D
observed,0.024815697304951305,0.02432402427963467,0.02458205479636906,0.02454798868539431,blind_rmse_M,0,40,40,40,0.024231034077316863,0.024943972088329325,6,S5_inadequacy,D
locf,0.024808006473966797,0.02432402427963467,0.02458205479636906,0.02454798868539431,blind_rmse_M,0,40,40,40,0.024231034077316863,0.024943972088329325,6,S5_inadequacy,D
observed,10000.0,10000.0,9500.43469600038,10000.0,max_rel_ci_pct,0,40,40,40,10000.0,10000.0,6,S5_inadequacy,D
locf,10000.0,10000.0,9500.43469600038,10000.0,max_rel_ci_pct,0,40,40,40,10000.0,10000.0,6,S5_inadequacy,D
observed,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,6,S5_inadequacy,D
locf,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,6,S5_inadequacy,D
observed,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,6,S5_inadequacy,D
locf,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,6,S5_inadequacy,D
observed,23753.99799677738,22953.99799677738,23440.779917193904,23353.99799677738,time_s,0,40,40,40,22853.99799677738,23753.99799677738,6,S5_inadequacy,D
locf,23753.99799677738,22953.99799677738,23440.779917193904,23353.99799677738,time_s,0,40,40,40,22853.99799677738,23753.99799677738,6,S5_inadequacy,D
observed,0.3510221180116549,0.34435545134498824,0.3337471180116549,0.34435545134498824,egda_mol,0,40,40,40,0.31893878467832165,0.3560221180116549,6,S5_inadequacy,D
locf,0.3510221180116549,0.34435545134498824,0.3337471180116549,0.34435545134498824,egda_mol,0,40,40,40,0.31893878467832165,0.3560221180116549,6,S5_inadequacy,D
observed,465.4112667476735,447.6086000810069,455.9692401121477,447.6086000810069,energy_kJ,0,40,40,40,418.2425670590822,480.99949159196933,6,S5_inadequacy,D
locf,465.4112667476735,447.6086000810069,455.9692401121477,447.6086000810069,energy_kJ,0,40,40,40,418.2425670590822,480.99949159196933,6,S5_inadequacy,D
observed,60.0,60.0,60.0,60.0,nmr_acquisitions,0,40,40,40,60.0,60.0,6,S5_inadequacy,D
locf,60.0,60.0,60.0,60.0,nmr_acquisitions,0,40,40,40,60.0,60.0,6,S5_inadequacy,D
observed,60.0,60.0,60.0,60.0,spatial_samples,0,40,40,40,60.0,60.0,6,S5_inadequacy,D
locf,60.0,60.0,60.0,60.0,spatial_samples,0,40,40,40,60.0,60.0,6,S5_inadequacy,D
observed,69.79554864630532,68.16169290832283,69.1946651429085,68.91134781063448,param_err_pct,0,40,40,40,67.60337109962519,70.08237695701018,7,S5_inadequacy,D
locf,69.79554864630532,68.16169290832283,69.1946651429085,68.91134781063448,param_err_pct,0,40,40,40,67.60337109962519,70.08237695701018,7,S5_inadequacy,D
observed,0.024129473889948017,0.02369492638094682,0.024017245953298426,0.023928172554648425,blind_rmse_M,0,40,40,40,0.023556776906813025,0.024348081082346745,7,S5_inadequacy,D
locf,0.024129473889948017,0.02367491423500842,0.024017245953298426,0.023928172554648425,blind_rmse_M,0,40,40,40,0.023556776906813025,0.024348081082346745,7,S5_inadequacy,D
observed,10000.0,10000.0,10000.0,10000.0,max_rel_ci_pct,0,40,40,40,10000.0,10000.0,7,S5_inadequacy,D
locf,10000.0,10000.0,10000.0,10000.0,max_rel_ci_pct,0,40,40,40,10000.0,10000.0,7,S5_inadequacy,D
observed,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,7,S5_inadequacy,D
locf,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,7,S5_inadequacy,D
observed,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,7,S5_inadequacy,D
locf,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,7,S5_inadequacy,D
observed,28004.882717243578,27518.29256972901,27409.671339531887,28004.882717243578,time_s,0,40,40,40,26312.161537127027,28204.882717243578,7,S5_inadequacy,D
locf,28004.882717243578,27431.70242221444,27409.671339531887,28004.882717243578,time_s,0,40,40,40,26312.161537127027,28204.882717243578,7,S5_inadequacy,D
observed,0.37206747101359744,0.3587947945126262,0.35028416560472997,0.36706747101359744,egda_mol,0,40,40,40,0.3404008043469309,0.3750144660964452,7,S5_inadequacy,D
locf,0.37206747101359744,0.3587947945126262,0.35028416560472997,0.36706747101359744,egda_mol,0,40,40,40,0.3404008043469309,0.3750144660964452,7,S5_inadequacy,D
observed,519.1630521456655,474.96460245707465,494.6055334236113,513.2413854789993,energy_kJ,0,40,40,40,468.714036413225,525.84932730137,7,S5_inadequacy,D
locf,519.1630521456655,474.96460245707465,494.6055334236113,513.2413854789993,energy_kJ,0,40,40,40,468.714036413225,525.84932730137,7,S5_inadequacy,D
observed,70.0,70.0,70.0,70.0,nmr_acquisitions,0,40,40,40,70.0,70.0,7,S5_inadequacy,D
locf,70.0,70.0,70.0,70.0,nmr_acquisitions,0,40,40,40,70.0,70.0,7,S5_inadequacy,D
observed,70.0,70.0,70.0,70.0,spatial_samples,0,40,40,40,70.0,70.0,7,S5_inadequacy,D
locf,70.0,70.0,70.0,70.0,spatial_samples,0,40,40,40,70.0,70.0,7,S5_inadequacy,D
observed,74.62825423149764,66.80416559732365,70.48101506531309,67.8493336918558,param_err_pct,0,40,40,40,66.47772711919733,75.49804820495862,8,S5_inadequacy,D
locf,74.62825423149764,66.80416559732365,70.48101506531309,67.8493336918558,param_err_pct,0,40,40,40,66.47772711919733,75.49804820495862,8,S5_inadequacy,D
observed,0.025171001022094037,0.02346445726831308,0.02433400546031216,0.023957503132637496,blind_rmse_M,0,40,40,40,0.023283103174645957,0.025369767821776825,8,S5_inadequacy,D
locf,0.025171001022094037,0.023431835692137103,0.02433400546031216,0.023957503132637496,blind_rmse_M,0,40,40,40,0.023283103174645957,0.025369767821776825,8,S5_inadequacy,D
observed,10000.0,10000.0,10000.0,10000.0,max_rel_ci_pct,0,40,40,40,10000.0,10000.0,8,S5_inadequacy,D
locf,10000.0,10000.0,10000.0,10000.0,max_rel_ci_pct,0,40,40,40,10000.0,10000.0,8,S5_inadequacy,D
observed,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,8,S5_inadequacy,D
locf,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,8,S5_inadequacy,D
observed,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,8,S5_inadequacy,D
locf,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,8,S5_inadequacy,D
observed,33055.76743770977,32655.767437709776,32418.60197148935,33055.76743770977,time_s,0,40,40,40,31363.046257593225,33055.76743770977,8,S5_inadequacy,D
locf,33055.76743770977,32655.767437709776,32418.60197148935,33055.76743770977,time_s,0,40,40,40,31363.046257593225,33055.76743770977,8,S5_inadequacy,D
observed,0.39311282401554,0.37984014751456874,0.3720836852733392,0.38811282401554,egda_mol,0,40,40,40,0.3614461573488734,0.3960598190983877,8,S5_inadequacy,D
locf,0.39311282401554,0.37984014751456874,0.3720836852733392,0.38811282401554,egda_mol,0,40,40,40,0.3614461573488734,0.3960598190983877,8,S5_inadequacy,D
observed,562.3584884778835,522.2251869784413,543.3885706087833,556.4368218112173,energy_kJ,0,40,40,40,518.1600387892928,574.0461168169769,8,S5_inadequacy,D
locf,562.3584884778835,522.2251869784413,543.3885706087833,556.4368218112173,energy_kJ,0,40,40,40,518.1600387892928,574.0461168169769,8,S5_inadequacy,D
observed,80.0,80.0,80.0,80.0,nmr_acquisitions,0,40,40,40,80.0,80.0,8,S5_inadequacy,D
locf,80.0,80.0,80.0,80.0,nmr_acquisitions,0,40,40,40,80.0,80.0,8,S5_inadequacy,D
observed,80.0,80.0,80.0,80.0,spatial_samples,0,40,40,40,80.0,80.0,8,S5_inadequacy,D
locf,80.0,80.0,80.0,80.0,spatial_samples,0,40,40,40,80.0,80.0,8,S5_inadequacy,D
