x_m,tau_s,C_EGDA_mol_L,C_EGMA_mol_L,C_EG_mol_L,C_AcOH_mol_L,C_H2O_mol_L,C_OH_mol_L,X_EGDA,Y_EGMA,Y_EG
4.17000000e-02,3.14410593e+01,2.27605471e-01,2.18732494e-02,5.21279408e-04,2.29158082e-02,5.11791380e+01,0.00000000e+00,8.95781152e-02,8.74929976e-02,2.08511763e-03
4.20000000e-02,3.16672539e+01,2.27451894e-01,2.20194776e-02,5.28628216e-04,2.30767340e-02,5.11789771e+01,0.00000000e+00,9.01924231e-02,8.80779102e-02,2.11451287e-03
4.23000000e-02,3.18934486e+01,2.27298422e-01,2.21655525e-02,5.36025934e-04,2.32376044e-02,5.11788162e+01,0.00000000e+00,9.08063139e-02,8.86622102e-02,2.14410374e-03
4.26000000e-02,3.21196433e+01,2.27145053e-01,2.23114745e-02,5.43472509e-04,2.33984195e-02,5.11786554e+01,0.00000000e+00,9.14197880e-02,8.92458980e-02,2.17389003e-03
4.29000000e-02,3.23458380e+01,2.26991789e-01,2.24572435e-02,5.50967889e-04,2.35591793e-02,5.11784947e+01,0.00000000e+00,9.20328457e-02,8.98289741e-02,2.20387156e-03
4.32000000e-02,3.25720326e+01,2.26838628e-01,2.26028598e-02,5.58512023e-04,2.37198838e-02,5.11783340e+01,0.00000000e+00,9.26454871e-02,9.04114391e-02,2.23404809e-03
4.35000000e-02,3.27982273e+01,2.26685572e-01,2.27483233e-02,5.66104860e-04,2.38805330e-02,5.11781733e+01,0.00000000e+00,9.32577127e-02,9.09932933e-02,2.26441944e-03
4.38000000e-02,3.30244220e+01,2.26532619e-01,2.28936343e-02,5.73746348e-04,2.40411270e-02,5.11780127e+01,0.00000000e+00,9.38695227e-02,9.15745373e-02,2.29498539e-03
4.41000000e-02,3.32506166e+01,2.26379771e-01,2.30387929e-02,5.81436434e-04,2.42016658e-02,5.11778522e+01,0.00000000e+00,9.44809173e-02,9.21551716e-02,2.32574574e-03
4.44000000e-02,3.34768113e+01,2.26227026e-01,2.31837991e-02,5.89175069e-04,2.43621493e-02,5.11776917e+01,0.00000000e+00,9.50918969e-02,9.27351966e-02,2.35670028e-03
4.47000000e-02,3.37030060e+01,2.26074385e-01,2.33286532e-02,5.96962200e-04,2.45225776e-02,5.11775313e+01,0.00000000e+00,9.57024616e-02,9.33146128e-02,2.38784880e-03
4.50000000e-02,3.39292007e+01,2.25921847e-01,2.34733552e-02,6.04797777e-04,2.46829508e-02,5.11773709e+01,0.00000000e+00,9.63126119e-02,9.38934208e-02,2.41919111e-03
4.53000000e-02,3.41553953e+01,2.25769413e-01,2.36179053e-02,6.12681747e-04,2.48432687e-02,5.11772106e+01,0.00000000e+00,9.69223480e-02,9.44716210e-02,2.45072699e-03
4.56000000e-02,3.43815900e+01,2.25617082e-01,2.37623035e-02,6.20614059e-04,2.50035316e-02,5.11770503e+01,0.00000000e+00,9.75316701e-02,9.50492139e-02,2.48245624e-03
4.59000000e-02,3.46077847e+01,2.25464855e-01,2.39065500e-02,6.28594663e-04,2.51637393e-02,5.11768901e+01,0.00000000e+00,9.81405786e-02,9.56261999e-02,2.51437865e-03
4.62000000e-02,3.48339793e+01,2.25312732e-01,2.40506449e-02,6.36623507e-04,2.53238919e-02,5.11767300e+01,0.00000000e+00,9.87490737e-02,9.62025797e-02,2.54649403e-03
4.65000000e-02,3.50601740e+01,2.25160711e-01,2.41945884e-02,6.44700539e-04,2.54839895e-02,5.11765699e+01,0.00000000e+00,9.93571557e-02,9.67783535e-02,2.57880216e-03
4.68000000e-02,3.52863687e+01,2.25008794e-01,2.43383805e-02,6.52825709e-04,2.56440319e-02,5.11764098e+01,0.00000000e+00,9.99648249e-02,9.73535220e-02,2.61130284e-03
4.71000000e-02,3.55125634e+01,2.24856980e-01,2.44820214e-02,6.60998965e-04,2.58040193e-02,5.11762498e+01,0.00000000e+00,1.00572081e-01,9.79280856e-02,2.64399586e-03
4.74000000e-02,3.57387580e+01,2.24705269e-01,2.46255112e-02,6.69220257e-04,2.59639517e-02,5.11760899e+01,0.00000000e+00,1.01178926e-01,9.85020448e-02,2.67688103e-03
4.77000000e-02,3.59649527e+01,2.24553660e-01,2.47688500e-02,6.77489533e-04,2.61238291e-02,5.11759300e+01,0.00000000e+00,1.01785358e-01,9.90754001e-02,2.70995813e-03
4.80000000e-02,3.61911474e+01,2.24402155e-01,2.49120380e-02,6.85806743e-04,2.62836515e-02,5.11757702e+01,0.00000000e+00,1.02391379e-01,9.96481519e-02,2.74322697e-03
4.83000000e-02,3.64173420e+01,2.24250753e-01,2.50550752e-02,6.94171835e-04,2.64434189e-02,5.11756104e+01,0.00000000e+00,1.02996988e-01,1.00220301e-01,2.77668734e-03
4.86000000e-02,3.66435367e+01,2.24099453e-01,2.51979618e-02,7.02584759e-04,2.66031313e-02,5.11754507e+01,0.00000000e+00,1.03602186e-01,1.00791847e-01,2.81033904e-03
4.89000000e-02,3.68697314e+01,2.23948257e-01,2.53406979e-02,7.11045464e-04,2.67627888e-02,5.11752911e+01,0.00000000e+00,1.04206973e-01,1.01362792e-01,2.84418185e-03
4.92000000e-02,3.70959261e+01,2.23797163e-01,2.54832836e-02,7.19553898e-04,2.69223914e-02,5.11751315e+01,0.00000000e+00,1.04811350e-01,1.01933134e-01,2.87821559e-03
4.95000000e-02,3.73221207e+01,2.23646171e-01,2.56257191e-02,7.28110011e-04,2.70819391e-02,5.11749719e+01,0.00000000e+00,1.05415316e-01,1.02502876e-01,2.91244005e-03
4.98000000e-02,3.75483154e+01,2.23495282e-01,2.57680044e-02,7.36713753e-04,2.72414319e-02,5.11748124e+01,0.00000000e+00,1.06018872e-01,1.03072017e-01,2.94685501e-03
5.01000000e-02,3.77745101e+01,2.23344495e-01,2.59101397e-02,7.45365073e-04,2.74008698e-02,5.11746530e+01,0.00000000e+00,1.06622019e-01,1.03640559e-01,2.98146029e-03
5.04000000e-02,3.80007047e+01,2.23193811e-01,2.60521251e-02,7.54063920e-04,2.75602529e-02,5.11744936e+01,0.00000000e+00,1.07224756e-01,1.04208500e-01,3.01625568e-03
5.07000000e-02,3.82268994e+01,2.23043229e-01,2.61939607e-02,7.62810243e-04,2.77195812e-02,5.11743343e+01,0.00000000e+00,1.07827084e-01,1.04775843e-01,3.05124097e-03
5.10000000e-02,3.84530941e+01,2.22892749e-01,2.63356466e-02,7.71603991e-04,2.78788546e-02,5.11741750e+01,0.00000000e+00,1.08429002e-01,1.05342587e-01,3.08641597e-03
5.13000000e-02,3.86792888e+01,2.22742372e-01,2.64771830e-02,7.80445115e-04,2.80380733e-02,5.11740158e+01,0.00000000e+00,1.09030513e-01,1.05908732e-01,3.12178046e-03
5.16000000e-02,3.89054834e+01,2.22592096e-01,2.66185700e-02,7.89333564e-04,2.81972372e-02,5.11738566e+01,0.00000000e+00,1.09631614e-01,1.06474280e-01,3.15733426e-03
5.19000000e-02,3.91316781e+01,2.22441923e-01,2.67598077e-02,7.98269287e-04,2.83563463e-02,5.11736975e+01,0.00000000e+00,1.10232308e-01,1.07039231e-01,3.19307715e-03
5.22000000e-02,3.93578728e+01,2.22291852e-01,2.69008962e-02,8.07252234e-04,2.85154007e-02,5.11735384e+01,0.00000000e+00,1.10832594e-01,1.07603585e-01,3.22900894e-03
5.25000000e-02,3.95840674e+01,2.22141882e-01,2.70418357e-02,8.16282355e-04,2.86744004e-02,5.11733794e+01,0.00000000e+00,1.11432472e-01,1.08167343e-01,3.26512942e-03
5.28000000e-02,3.98102621e+01,2.21992014e-01,2.71826262e-02,8.25359599e-04,2.88333454e-02,5.11732205e+01,0.00000000e+00,1.12031943e-01,1.08730505e-01,3.30143839e-03
5.31000000e-02,4.00364568e+01,2.21842248e-01,2.73232678e-02,8.34483915e-04,2.89922357e-02,5.11730616e+01,0.00000000e+00,1.12631007e-01,1.09293071e-01,3.33793566e-03
5.34000000e-02,4.02626514e+01,2.21692584e-01,2.74637608e-02,8.43655254e-04,2.91510713e-02,5.11729028e+01,0.00000000e+00,1.13229664e-01,1.09855043e-01,3.37462102e-03
5.37000000e-02,4.04888461e+01,2.21543021e-01,2.76041052e-02,8.52873566e-04,2.93098523e-02,5.11727440e+01,0.00000000e+00,1.13827915e-01,1.10416421e-01,3.41149426e-03
5.40000000e-02,4.07150408e+01,2.21393560e-01,2.77443011e-02,8.62138799e-04,2.94685787e-02,5.11725853e+01,0.00000000e+00,1.14425759e-01,1.10977204e-01,3.44855520e-03
5.43000000e-02,4.09412355e+01,2.21244200e-01,2.78843486e-02,8.71450905e-04,2.96272504e-02,5.11724266e+01,0.00000000e+00,1.15023198e-01,1.11537394e-01,3.48580362e-03
5.46000000e-02,4.11674301e+01,2.21094942e-01,2.80242479e-02,8.80809833e-04,2.97858676e-02,5.11722680e+01,0.00000000e+00,1.15620231e-01,1.12096992e-01,3.52323933e-03
5.49000000e-02,4.13936248e+01,2.20945785e-01,2.81639991e-02,8.90215532e-04,2.99444302e-02,5.11721094e+01,0.00000000e+00,1.16216859e-01,1.12655997e-01,3.56086213e-03
5.52000000e-02,4.16198195e+01,2.20796730e-01,2.83036024e-02,8.99667953e-04,3.01029383e-02,5.11719509e+01,0.00000000e+00,1.16813081e-01,1.13214409e-01,3.59867181e-03
5.55000000e-02,4.18460141e+01,2.20647775e-01,2.84430577e-02,9.09167046e-04,3.02613918e-02,5.11717925e+01,0.00000000e+00,1.17408899e-01,1.13772231e-01,3.63666819e-03
5.58000000e-02,4.20722088e+01,2.20498922e-01,2.85823653e-02,9.18712761e-04,3.04197908e-02,5.11716341e+01,0.00000000e+00,1.18004312e-01,1.14329461e-01,3.67485105e-03
5.61000000e-02,4.22984035e+01,2.20350170e-01,2.87215252e-02,9.28305048e-04,3.05781353e-02,5.11714757e+01,0.00000000e+00,1.18599321e-01,1.14886101e-01,3.71322019e-03
5.64000000e-02,4.25245982e+01,2.20201519e-01,2.88605376e-02,9.37943857e-04,3.07364253e-02,5.11713174e+01,0.00000000e+00,1.19193926e-01,1.15442150e-01,3.75177543e-03
5.67000000e-02,4.27507928e+01,2.20052968e-01,2.89994026e-02,9.47629139e-04,3.08946609e-02,5.11711592e+01,0.00000000e+00,1.19788127e-01,1.15997610e-01,3.79051655e-03
5.70000000e-02,4.29769875e+01,2.19904519e-01,2.91381203e-02,9.57360842e-04,3.10528420e-02,5.11710010e+01,0.00000000e+00,1.20381925e-01,1.16552481e-01,3.82944337e-03
5.73000000e-02,4.32031822e+01,2.19756170e-01,2.92766909e-02,9.67138919e-04,3.12109687e-02,5.11708429e+01,0.00000000e+00,1.20975319e-01,1.17106764e-01,3.86855568e-03
5.76000000e-02,4.34293768e+01,2.19607922e-01,2.94151144e-02,9.76963319e-04,3.13690410e-02,5.11706848e+01,0.00000000e+00,1.21568311e-01,1.17660458e-01,3.90785327e-03
5.79000000e-02,4.36555715e+01,2.19459775e-01,2.95533910e-02,9.86833992e-04,3.15270589e-02,5.11705268e+01,0.00000000e+00,1.22160900e-01,1.18213564e-01,3.94733597e-03
5.82000000e-02,4.38817662e+01,2.19311728e-01,2.96915207e-02,9.96750888e-04,3.16850225e-02,5.11703688e+01,0.00000000e+00,1.22753086e-01,1.18766083e-01,3.98700355e-03
5.85000000e-02,4.41079609e+01,2.19163782e-01,2.98295038e-02,1.00671396e-03,3.18429317e-02,5.11702109e+01,0.00000000e+00,1.23344871e-01,1.19318015e-01,4.02685584e-03
5.88000000e-02,4.43341555e+01,2.19015937e-01,2.99673402e-02,1.01672315e-03,3.20007865e-02,5.11700531e+01,0.00000000e+00,1.23936254e-01,1.19869361e-01,4.06689262e-03
5.91000000e-02,4.45603502e+01,2.18868191e-01,3.01050302e-02,1.02677842e-03,3.21585871e-02,5.11698953e+01,0.00000000e+00,1.24527235e-01,1.20420121e-01,4.10711370e-03
5.94000000e-02,4.47865449e+01,2.18720546e-01,3.02425739e-02,1.03687972e-03,3.23163333e-02,5.11697375e+01,0.00000000e+00,1.25117814e-01,1.20970296e-01,4.14751888e-03
5.97000000e-02,4.50127395e+01,2.18573002e-01,3.03799713e-02,1.04702699e-03,3.24740253e-02,5.11695798e+01,0.00000000e+00,1.25707993e-01,1.21519885e-01,4.18810797e-03
6.00000000e-02,4.52389342e+01,2.18425557e-01,3.05172226e-02,1.05722019e-03,3.26316630e-02,5.11694222e+01,0.00000000e+00,1.26297771e-01,1.22068891e-01,4.22888077e-03
