scenario,strategy,seed,acquisition_index,reacquisition,z_m,z_over_L,T_C,Q_total_mL_min,C_EGDA_M,C_cat_M,T_line_C,transfer_enabled,mean_tau_line_s,species,c_reactor_true_M,c_cell_true_M,c_measured_M,sigma_M,transport_delta_M,quantification_delta_M,total_delta_M,transport_delta_sigma,quantification_delta_sigma,qc_flags
S3_transport,D,7,52,0,0.04,0.19999999999999998,160.0,0.5,1.0,1.0,25.0,1,18.0,AcOH,0.4540660888637845,0.444060128193148,0.44764932679246777,0.009987372053712178,-0.010005960670636527,0.003589198599319776,-0.006416762071316751,-1.001861212020978,0.3593736750785926,
S3_transport,D,7,53,0,0.06000000000000001,0.30000000000000004,160.0,0.5,1.0,1.0,25.0,1,18.0,EGDA,0.11811343739289043,0.12149699103969501,0.12140872901642909,0.0050286946603842735,0.0033835536468045796,-8.826202326592258e-05,0.003295291623538657,0.6728492929705979,-0.017551676772353073,
S3_transport,D,7,53,0,0.06000000000000001,0.30000000000000004,160.0,0.5,1.0,1.0,25.0,1,18.0,EGMA,0.15180369963124424,0.1526021758171526,0.15587870790722563,0.026535659012358333,0.0007984761859083644,0.003276532090073031,0.0040750082759813955,0.030090686104177543,0.12347656745766392,
S3_transport,D,7,53,0,0.06000000000000001,0.30000000000000004,160.0,0.5,1.0,1.0,25.0,1,18.0,EG,0.230082862975865,0.2259008331431521,0.2263461029837177,0.0032188928821857716,-0.004182029832712902,0.00044526984056561525,-0.003736759992147287,-1.2992137314843226,0.13833012059203945,
S3_transport,D,7,53,0,0.06000000000000001,0.30000000000000004,160.0,0.5,1.0,1.0,25.0,1,18.0,AcOH,0.6119694255829745,0.6044038421034571,0.603619145331987,0.012236581486204682,-0.007565583479517413,-0.0007846967714700837,-0.008350280250987496,-0.6182759039398974,-0.06412712344168489,
S3_transport,D,7,54,0,0.08,0.39999999999999997,160.0,0.5,1.0,1.0,25.0,1,18.0,EGDA,0.07363009485110118,0.07571560258165212,0.07499360617984796,0.004678652652592859,0.0020855077305509395,-0.0007219964018041619,0.0013635113287467776,0.44574963892546576,-0.1543171625284128,
S3_transport,D,7,54,0,0.08,0.39999999999999997,160.0,0.5,1.0,1.0,25.0,1,18.0,EGMA,0.13084796313654207,0.13197338688212176,0.1385815422512587,0.02414821661448365,0.0011254237455796956,0.006608155369136948,0.007733579114716643,0.04660483892233629,0.273649829908081,
S3_transport,D,7,54,0,0.08,0.39999999999999997,160.0,0.5,1.0,1.0,25.0,1,18.0,EG,0.29552194201235626,0.29231101053622555,0.2931965799729512,0.0037975309125175857,-0.0032109314761307184,0.0008855694367256306,-0.002325362039405088,-0.8455313597439608,0.23319611008473382,
S3_transport,D,7,54,0,0.08,0.39999999999999997,160.0,0.5,1.0,1.0,25.0,1,18.0,AcOH,0.7218918471612549,0.7165954079545734,0.7204512232497599,0.014049591051646958,-0.005296439206681436,0.0038558152951864155,-0.0014406239114950203,-0.3769817347146601,0.27444324044822777,
S3_transport,D,7,55,0,0.1,0.5,160.0,0.5,1.0,1.0,25.0,1,18.0,EGDA,0.04612502703305762,0.04741514846260531,0.054113409411190194,0.00459755677776167,0.0012901214295476943,0.006698260948584882,0.007988382378132576,0.2806102223224294,1.456917504746063,
S3_transport,D,7,55,0,0.1,0.5,160.0,0.5,1.0,1.0,25.0,1,18.0,EGMA,0.1126993328806282,0.11366717736956536,0.09713343891342,0.018776026184182552,0.000967844488937164,-0.016533738456145364,-0.0155658939672082,0.05154682249817606,-0.8805770877159218,
S3_transport,D,7,55,0,0.1,0.5,160.0,0.5,1.0,1.0,25.0,1,18.0,EG,0.34117564008631374,0.33891767416782886,0.339877907399003,0.004313724423430255,-0.002257965918484872,0.0009602332311741124,-0.0012977326873107597,-0.5234376832744794,0.2225995768201018,
S3_transport,D,7,55,0,0.1,0.5,160.0,0.5,1.0,1.0,25.0,1,18.0,AcOH,0.795050613053256,0.7915025257052234,0.7998487133357554,0.01535965439032534,-0.0035480873480325803,0.008346187630531965,0.004798100282499385,-0.23100046771022603,0.5433838170075636,
S3_transport,D,7,56,0,0.12000000000000002,0.6000000000000001,160.0,0.5,1.0,1.0,25.0,1,18.0,EGDA,0.029072038538561457,0.029872501035123726,0.031445374922500054,0.00450967576415379,0.0008004624965622688,0.0015728738873763276,0.0023733363839385964,0.17749890201085666,0.3487775994626227,
S3_transport,D,7,56,0,0.12000000000000002,0.6000000000000001,160.0,0.5,1.0,1.0,25.0,1,18.0,EGMA,0.09941490939352662,0.10013330662117242,0.09125296479182159,0.018050648386713927,0.0007183972276458006,-0.008880341829350838,-0.008161944601705037,0.03979897077683772,-0.49196802458836664,
S3_transport,D,7,56,0,0.12000000000000002,0.6000000000000001,160.0,0.5,1.0,1.0,25.0,1,18.0,EG,0.37151305206791146,0.3699941923437034,0.36849082371054664,0.004543538320049536,-0.001518859724208066,-0.0015033686331567542,-0.00302222835736482,-0.3342900658514764,-0.3308805884882167,
S3_transport,D,7,56,0,0.12000000000000002,0.6000000000000001,160.0,0.5,1.0,1.0,25.0,1,18.0,AcOH,0.8424410135293499,0.8401216913085796,0.840543365832054,0.015996810542407796,-0.002319322220770248,0.0004216745234744135,-0.0018976476972958345,-0.14498654057455318,0.026359912331057975,
S3_transport,D,7,57,0,0.14,0.7000000000000001,160.0,0.5,1.0,1.0,25.0,1,18.0,EGDA,0.01847918846511879,0.01897700482971035,0.023987560827982094,0.004478260046133222,0.00049781636459156,0.005010555998271743,0.005508372362863303,0.11116289797002794,1.1188622247602917,
S3_transport,D,7,57,0,0.14,0.7000000000000001,160.0,0.5,1.0,1.0,25.0,1,18.0,EGMA,0.09039860496902606,0.0909014942454384,0.0767375351001842,0.016348877756186594,0.0005028892764123438,-0.014163959145254201,-0.013661069868841857,0.030759865228183324,-0.8663566610799572,
S3_transport,D,7,57,0,0.14,0.7000000000000001,160.0,0.5,1.0,1.0,25.0,1,18.0,EG,0.39112220656585456,0.39012150092485065,0.39305706309583355,0.0047434312541796446,-0.0010007056410039072,0.002935562170982897,0.00193485652997899,-0.21096661622789237,0.6188689186538215,
S3_transport,D,7,57,0,0.14,0.7000000000000001,160.0,0.5,1.0,1.0,25.0,1,18.0,AcOH,0.8726430181007359,0.8711444960951406,0.8816978945259539,0.01664734163928218,-0.0014985220055953041,0.010553398430813377,0.009054876425218072,-0.09001569368044274,0.6339389591135003,
S3_transport,D,7,58,0,0.16,0.7999999999999999,160.0,0.5,1.0,1.0,25.0,1,18.0,EGDA,0.011890925248442586,0.012201133629491406,0.01190295476176883,0.00445320163931587,0.0003102083810488203,-0.0002981788677225757,1.2029513326244565e-05,0.06965963057008048,-0.0669583126643203,
S3_transport,D,7,58,0,0.16,0.7999999999999999,160.0,0.5,1.0,1.0,25.0,1,18.0,EGMA,0.08451381447439074,0.08485949932044298,0.08212481405067694,0.016949023133688276,0.00034568484605224103,-0.0027346852697660434,-0.0023890004237138024,0.02039556163948763,-0.16134766282373636,
S3_transport,D,7,58,0,0.16,0.7999999999999999,160.0,0.5,1.0,1.0,25.0,1,18.0,EG,0.40359526027716625,0.4029393670500652,0.4012919030230148,0.004807124377450066,-0.0006558932271010232,-0.0016474640270504048,-0.002303357254151428,-0.13644190905019624,-0.3427130021387756,
S3_transport,D,7,58,0,0.16,0.7999999999999999,160.0,0.5,1.0,1.0,25.0,1,18.0,AcOH,0.8917043350287235,0.8907382334205738,0.8875474940450228,0.01673417049908079,-0.0009661016081496943,-0.0031907393755510327,-0.004156840983700727,-0.05773226753024671,-0.19067209669737142,
S3_transport,D,7,59,0,0.18,0.8999999999999999,160.0,0.5,1.0,1.0,25.0,1,18.0,EGDA,0.007790048629721517,0.007983727394492084,0.008802854017128211,0.004453371203072835,0.00019367876477056727,0.0008191266226361266,0.0010128053874066938,0.04349037076382237,0.18393405473833566,
S3_transport,D,7,59,0,0.18,0.8999999999999999,160.0,0.5,1.0,1.0,25.0,1,18.0,EGMA,0.08075434586932277,0.08099362439983579,0.07586162943434112,0.016245558262381738,0.00023927853051301795,-0.005131994965494671,-0.004892716434981653,0.014728858599281996,-0.3159014225678125,
S3_transport,D,7,59,0,0.18,0.8999999999999999,160.0,0.5,1.0,1.0,25.0,1,18.0,EG,0.41145560550095517,0.4110226482056716,0.41928117508187157,0.004993013251474905,-0.00043295729528358695,0.00825852687619999,0.007825569580916403,-0.08671262692036598,1.6540166148688813,
S3_transport,D,7,59,0,0.18,0.8999999999999999,160.0,0.5,1.0,1.0,25.0,1,18.0,AcOH,0.9036655568712338,0.9030389208111798,0.9237153555382845,0.017331682011113254,-0.0006266360600540866,0.020676434727104787,0.0200497986670507,-0.03615552487359744,1.1929848882437863,
S3_transport,D,7,60,0,0.2,1.0,160.0,0.5,1.0,1.0,25.0,1,18.0,EGDA,0.005236181907458974,0.005357386167176947,0.005894086555744194,0.0044530202803683885,0.00012120425971797345,0.0005367003885672472,0.0006579046482852206,0.02721843874197368,0.12052502678538152,
S3_transport,D,7,60,0,0.2,1.0,160.0,0.5,1.0,1.0,25.0,1,18.0,EGMA,0.07838122708101963,0.07855119069286408,0.07139136633640009,0.015759624011480972,0.0001699636118444453,-0.007159824356463992,-0.006989860744619547,0.010784750430633743,-0.45431441456014565,
S3_transport,D,7,60,0,0.2,1.0,160.0,0.5,1.0,1.0,25.0,1,18.0,EG,0.41638259101152086,0.4160914231399585,0.42165458559952834,0.005013197651192163,-0.0002911678715623589,0.005563162459569837,0.005271994588007478,-0.058080269684383526,1.1097033962438902,
S3_transport,D,7,60,0,0.2,1.0,160.0,0.5,1.0,1.0,25.0,1,18.0,AcOH,0.911146409104062,0.9107340369727814,0.927596143073362,0.017394295279087948,-0.0004123721312805362,0.016862106100580587,0.01644973396930005,-0.023707320398102295,0.9694043840254237,
S3_transport,D,7,61,0,0.02,0.09999999999999999,100.0,0.5,1.0,1.0,25.0,1,18.0,EGDA,0.46012829343031186,0.45930584646658557,0.4549909108339716,0.009869724929733382,-0.0008224469637262977,-0.004314935632613981,-0.005137382596340279,-0.08333028220964969,-0.4371890466384602,WARN nonnegativity active: EGMA
S3_transport,D,7,61,0,0.02,0.09999999999999999,100.0,0.5,1.0,1.0,25.0,1,18.0,EGMA,0.03842005263763758,0.03921028927145584,0.001564193528995341,0.011553016042449564,0.0007902366338182615,-0.0376460957424605,-0.03685585910864224,0.06840089470270562,-3.258551325830105,WARN nonnegativity active: EGMA
S3_transport,D,7,61,0,0.02,0.09999999999999999,100.0,0.5,1.0,1.0,25.0,1,18.0,EG,0.0014516539320506166,0.0014838642619586224,0.0012054795830447938,0.002585971788241854,3.2210329908005826e-05,-0.0002783846789138286,-0.00024617434900582277,0.012455793235820616,-0.10765186232101019,WARN nonnegativity active: EGMA
S3_transport,D,7,61,0,0.02,0.09999999999999999,100.0,0.5,1.0,1.0,25.0,1,18.0,AcOH,0.0413233605017388,0.04217801779537308,0.03361793881490883,0.006477889304522034,0.0008546572936342783,-0.00856007898046425,-0.007705421686829972,0.13193453198369196,-1.3214302650230065,WARN nonnegativity active: EGMA
S3_transport,D,7,62,0,0.04,0.19999999999999998,100.0,0.5,1.0,1.0,25.0,1,18.0,EGDA,0.4234690708951244,0.4245348248031542,0.425196771648928,0.00932039688992331,0.001065753908029765,0.0006619468457738087,0.0017277007538035738,0.11434640827173341,0.07102131524994053,
S3_transport,D,7,62,0,0.04,0.19999999999999998,100.0,0.5,1.0,1.0,25.0,1,18.0,EGMA,0.07102428726293984,0.07010273265248235,0.05840942143911864,0.014468033303656256,-0.0009215546104574951,-0.011693311213363707,-0.012614865823821202,-0.06369591437314473,-0.8082170512013307,
S3_transport,D,7,62,0,0.04,0.19999999999999998,100.0,0.5,1.0,1.0,25.0,1,18.0,EG,0.005506641841935738,0.005362442544363439,0.004632731796467927,0.0021649741641531755,-0.00014419929757229864,-0.0007297107478955117,-0.0008739100454678104,-0.06660555121622057,-0.3370528664857931,
S3_transport,D,7,62,0,0.04,0.19999999999999998,100.0,0.5,1.0,1.0,25.0,1,18.0,AcOH,0.0820375709468113,0.08082761774120922,0.07345805347775276,0.00629856042055608,-0.0012099532056020768,-0.00736956426345646,-0.008579517469058537,-0.19209996011997513,-1.1700394647965962,
S3_transport,D,7,63,0,0.06000000000000001,0.30000000000000004,100.0,0.5,1.0,1.0,25.0,1,18.0,EGDA,0.38976446214314214,0.3907444322004604,0.3958100727058721,0.008848891173391452,0.000979970057318258,0.005065640505411695,0.006045610562729953,0.1107449552849085,0.5724604819012847,
S3_transport,D,7,63,0,0.06000000000000001,0.30000000000000004,100.0,0.5,1.0,1.0,25.0,1,18.0,EGMA,0.09848508972172644,0.09773572479039254,0.06863220107502743,0.015561793377665504,-0.0007493649313339013,-0.029103523715365107,-0.029852888646699008,-0.04815414992011139,-1.8701908584093447,
S3_transport,D,7,63,0,0.06000000000000001,0.30000000000000004,100.0,0.5,1.0,1.0,25.0,1,18.0,EG,0.011750448135131524,0.011519843009147252,0.011203428092955,0.00240385832885872,-0.00023060512598427167,-0.00031641491619225325,-0.0005470200421765249,-0.09593124653637808,-0.13162793846610654,
S3_transport,D,7,63,0,0.06000000000000001,0.30000000000000004,100.0,0.5,1.0,1.0,25.0,1,18.0,AcOH,0.12198598599198947,0.120775410808687,0.11428532252241283,0.006629038394562999,-0.001210575183302462,-0.006490088286274176,-0.007700663469576638,-0.18261701188747842,-0.9790391758172969,
S3_transport,D,7,64,0,0.08,0.39999999999999997,100.0,0.5,1.0,1.0,25.0,1,18.0,EGDA,0.35877679315526684,0.3596779056645405,0.3663887102157646,0.008346147060059438,0.0009011125092736605,0.006710804551224081,0.0076119170604977415,0.10796748521074383,0.8040601852486756,
S3_transport,D,7,64,0,0.08,0.39999999999999997,100.0,0.5,1.0,1.0,25.0,1,18.0,EGMA,0.12141038141710504,0.12081187373228076,0.09306631283167532,0.018276867907671947,-0.0005985076848242787,-0.02774556090060544,-0.02834406858542972,-0.0327467314338387,-1.5180697831141456,
S3_transport,D,7,64,0,0.08,0.39999999999999997,100.0,0.5,1.0,1.0,25.0,1,18.0,EG,0.0198128254276282,0.01951022060317886,0.019144775079371054,0.0021866796686873476,-0.0003026048244493401,-0.0003654455238078051,-0.0006680503482571452,-0.1383855297977834,-0.16712348362720186,
S3_transport,D,7,64,0,0.08,0.39999999999999997,100.0,0.5,1.0,1.0,25.0,1,18.0,AcOH,0.16103603227236138,0.15983231493863845,0.15166134519270574,0.0067219159855404125,-0.0012037173337229312,-0.008170969745932705,-0.009374687079655636,-0.17907354633891004,-1.2155715369709124,
S3_transport,D,7,65,0,0.1,0.5,100.0,0.5,1.0,1.0,25.0,1,18.0,EGDA,0.3302870865901206,0.33111571739894374,0.32813828761661784,0.007732539095035668,0.0008286308088231165,-0.002977429782325902,-0.0021487989735027857,0.10716154145991993,-0.38505201793773386,
S3_transport,D,7,65,0,0.1,0.5,100.0,0.5,1.0,1.0,25.0,1,18.0,EGMA,0.1403486633991147,0.13988182949153638,0.12505280809866712,0.02234844019158497,-0.0004668339075783179,-0.014829021392869263,-0.01529585530044758,-0.020888880994661026,-0.6635371983791937,
S3_transport,D,7,65,0,0.1,0.5,100.0,0.5,1.0,1.0,25.0,1,18.0,EG,0.029364250010764713,0.029002453109519856,0.028800477990554126,0.002163096035732697,-0.00036179690124485755,-0.0002019751189657297,-0.0005637720202105873,-0.16725882497505828,-0.09337316310938339,
S3_transport,D,7,65,0,0.1,0.5,100.0,0.5,1.0,1.0,25.0,1,18.0,AcOH,0.19907716342064405,0.19788673571057602,0.18572371162714074,0.00696119032453904,-0.001190427710068026,-0.012163024083435281,-0.013353451793503307,-0.17100921747127415,-1.74726210840108,
S3_transport,D,7,66,0,0.12000000000000002,0.6000000000000001,100.0,0.5,1.0,1.0,25.0,1,18.0,EGDA,0.3040936666955309,0.30485568301364935,0.30333796483150094,0.007334650772966858,0.0007620163181184525,-0.0015177181821484087,-0.0007557018640299562,0.10389265170292733,-0.20692439614742467,
S3_transport,D,7,66,0,0.12000000000000002,0.6000000000000001,100.0,0.5,1.0,1.0,25.0,1,18.0,EGMA,0.1557937432314355,0.15544137216447057,0.16102512257379528,0.027248734725953117,-0.0003523710669649238,0.0055837504093247115,0.005231379342359788,-0.012931648772275185,0.20491778665988686,
S3_transport,D,7,66,0,0.12000000000000002,0.6000000000000001,100.0,0.5,1.0,1.0,25.0,1,18.0,EG,0.04011259007303382,0.03970294482188034,0.03918515972320588,0.0020765629176485233,-0.0004096452511534801,-0.0005177850986744573,-0.0009274303498279374,-0.19727081114275016,-0.2493471756978071,
S3_transport,D,7,66,0,0.12000000000000002,0.6000000000000001,100.0,0.5,1.0,1.0,25.0,1,18.0,AcOH,0.23601892337750305,0.23484726180823115,0.23094340826912105,0.007311145271944509,-0.001171661569271898,-0.0039038535391101026,-0.0050755151083820005,-0.16025691265744427,-0.5339592353732309,
S3_transport,D,7,67,0,0.14,0.7000000000000001,100.0,0.5,1.0,1.0,25.0,1,18.0,EGDA,0.28001086097917527,0.28071166028767425,0.2850037522948443,0.007090861821784794,0.0007007993084989783,0.0042920920071700674,0.004992891315669046,0.0988313305367139,0.6052990616717071,
S3_transport,D,7,67,0,0.14,0.7000000000000001,100.0,0.5,1.0,1.0,25.0,1,18.0,EGMA,0.16818917065977582,0.16793585890437138,0.14072255954239515,0.02449168346814743,-0.0002533117554044395,-0.027213299361976223,-0.027466611117380663,-0.010342766177501975,-1.111124084114854,
S3_transport,D,7,67,0,0.14,0.7000000000000001,100.0,0.5,1.0,1.0,25.0,1,18.0,EG,0.05179996836104906,0.051352480807954556,0.05087506318078334,0.0023536578050239163,-0.0004474875530945041,-0.00047741762717121855,-0.0009249051802657227,-0.19012430445043266,-0.20284071293293518,
S3_transport,D,7,67,0,0.14,0.7000000000000001,100.0,0.5,1.0,1.0,25.0,1,18.0,AcOH,0.2717891073818739,0.2706408205202804,0.2601162433383151,0.007737125724042885,-0.0011482868615935171,-0.010524577181965256,-0.011672864043558773,-0.14841258918996889,-1.3602696346603815,
S3_transport,D,7,68,0,0.16,0.7999999999999999,100.0,0.5,1.0,1.0,25.0,1,18.0,EGDA,0.2578677915334211,0.2585123377246852,0.26232959714159537,0.006734553956211658,0.0006445461912640837,0.0038172594169101903,0.004461805608174274,0.09570733198589677,0.5668169624492082,
S3_transport,D,7,68,0,0.16,0.7999999999999999,100.0,0.5,1.0,1.0,25.0,1,18.0,EGMA,0.17793240249724646,0.17776439943030484,0.16268987042508554,0.027496889422097246,-0.00016800306694161882,-0.0150745290052193,-0.01524253207216092,-0.0061098935360523726,-0.5482267020757992,
S3_transport,D,7,68,0,0.16,0.7999999999999999,100.0,0.5,1.0,1.0,25.0,1,18.0,EG,0.06419980596933261,0.06372326284501013,0.0615166542842453,0.002215874706024048,-0.0004765431243224788,-0.002206608560764836,-0.002683151685087315,-0.21505869579491788,-0.9958182900711755,
S3_transport,D,7,68,0,0.16,0.7999999999999999,100.0,0.5,1.0,1.0,25.0,1,18.0,AcOH,0.30633201443591174,0.30521092512032516,0.29337493560075134,0.008008848576697257,-0.0011210893155865764,-0.01183598951957382,-0.012957078835160396,-0.13998133500095453,-1.4778640657549833,
S3_transport,D,7,69,0,0.18,0.8999999999999999,100.0,0.5,1.0,1.0,25.0,1,18.0,EGDA,0.23750724989695035,0.23810010684998242,0.23955999308310805,0.006403940502745104,0.0005928569530320726,0.0014598862331256235,0.002052743186157696,0.09257689898554483,0.22796686391758805,
S3_transport,D,7,69,0,0.18,0.8999999999999999,100.0,0.5,1.0,1.0,25.0,1,18.0,EGMA,0.1853787116085213,0.18528377499648896,0.17893170741778336,0.02978403621113965,-9.493661203233139e-05,-0.0063520675787056,-0.006447004190737932,-0.003187499886157933,-0.21327087885858254,
S3_transport,D,7,69,0,0.18,0.8999999999999999,100.0,0.5,1.0,1.0,25.0,1,18.0,EG,0.07711403849452854,0.07661611815352881,0.07481297574453855,0.0022157993748293347,-0.0004979203409997274,-0.001803142408990266,-0.0023010627499899933,-0.22471363908480124,-0.8137660970001617,
S3_transport,D,7,69,0,0.18,0.8999999999999999,100.0,0.5,1.0,1.0,25.0,1,18.0,AcOH,0.33960678859757826,0.33851601130354647,0.3333303622412,0.008453858383067593,-0.0010907772940317861,-0.005185649062346476,-0.006276426356378262,-0.12902715477426574,-0.6134061900933802,
S3_transport,D,7,70,0,0.2,1.0,100.0,0.5,1.0,1.0,25.0,1,18.0,EGDA,0.218784650136007,0.219330012885208,0.2202752465190335,0.006141999227226179,0.0005453627492010005,0.0009452336338254819,0.0014905963830264823,0.08879238323305597,0.1538967360392137,
S3_transport,D,7,70,0,0.2,1.0,100.0,0.5,1.0,1.0,25.0,1,18.0,EGMA,0.1908448511560942,0.19081211215896737,0.19947614064457309,0.032734431778682266,-3.273899712682993e-05,0.008664028485605713,0.008631289488478883,-0.0010001394662408844,0.26467630610432685,
S3_transport,D,7,70,0,0.2,1.0,100.0,0.5,1.0,1.0,25.0,1,18.0,EG,0.09037049870789898,0.08985787495582483,0.0903987304331417,0.0022780396164596216,-0.0005126237520741567,0.0005408554773168733,2.8231725242716665e-05,-0.22502846235433016,0.2374214536959788,
S3_transport,D,7,70,0,0.2,1.0,100.0,0.5,1.0,1.0,25.0,1,18.0,AcOH,0.3715858485718921,0.3705278620706169,0.36881126816162,0.008894757375555019,-0.0010579865012751988,-0.0017165939089968663,-0.002774580410272065,-0.11894495337026346,-0.1929894022420992,
S3_transport,D,7,71,0,0.02,0.09999999999999999,160.0,0.5,1.0,1.0,25.0,1,18.0,EGDA,0.30790574309310764,0.3073592037500518,0.31273830371601036,0.007483541107092428,-0.0005465393430558185,0.005379099965958534,0.004832560622902715,-0.07303218292445043,0.7187907287447867,
S3_transport,D,7,71,0,0.02,0.09999999999999999,160.0,0.5,1.0,1.0,25.0,1,18.0,EGMA,0.1403589327767367,0.14079307491118687,0.12912562440176523,0.022873456543123557,0.0004341421344501717,-0.01166745050942164,-0.011233308374971468,0.01898017178259347,-0.5100868986471231,
S3_transport,D,7,71,0,0.02,0.09999999999999999,160.0,0.5,1.0,1.0,25.0,1,18.0,EG,0.05173532413015542,0.051847721338761116,0.05155205478164946,0.0021473738594467045,0.00011239720860569541,-0.0002956665571116554,-0.00018326934850596,0.05234170478104629,-0.13768750877308214,
S3_transport,D,7,71,0,0.02,0.09999999999999999,160.0,0.5,1.0,1.0,25.0,1,18.0,AcOH,0.24382958103704772,0.24448851758870926,0.23920702377868866,0.007412494434205405,0.0006589365516615486,-0.005281493810020604,-0.004622557258359056,0.08889538569106319,-0.7125123474830323,
S3_transport,D,7,72,0,0.04,0.19999999999999998,160.0,0.5,1.0,1.0,25.0,1,18.0,EGDA,0.19030566744565916,0.19581627705470103,0.20188822858954897,0.0059138662797318265,0.005510609609041872,0.006071951534847936,0.011582561143889808,0.9318116691153455,1.026731286714734,
S3_transport,D,7,72,0,0.04,0.19999999999999998,160.0,0.5,1.0,1.0,25.0,1,18.0,EGMA,0.16532257624489688,0.16430731769744975,0.14962017839686603,0.025673687498265374,-0.0010152585474471343,-0.014687139300583713,-0.015702397848030847,-0.039544710806179655,-0.5720697231971854,
S3_transport,D,7,72,0,0.04,0.19999999999999998,160.0,0.5,1.0,1.0,25.0,1,18.0,EG,0.14437175630944368,0.139876405247849,0.1422714031050186,0.0026249855927971597,-0.004495351061594682,0.002394997857169595,-0.002100353204425087,-1.7125240892482305,0.9123851436523536,
S3_transport,D,7,72,0,0.04,0.19999999999999998,160.0,0.5,1.0,1.0,25.0,1,18.0,AcOH,0.4540660888637845,0.444060128193148,0.44923272212264187,0.009995634212468674,-0.010005960670636527,0.005172593929493874,-0.004833366741142653,-1.0010330968449177,0.5174853160434301,
S3_transport,D,7,73,0,0.06000000000000001,0.30000000000000004,160.0,0.5,1.0,1.0,25.0,1,18.0,EGDA,0.11811343739289043,0.12149699103969501,0.13464421441698488,0.005278110650095539,0.0033835536468045796,0.013147223377289866,0.016530777024094445,0.6410539435628039,2.490895748282937,
S3_transport,D,7,73,0,0.06000000000000001,0.30000000000000004,160.0,0.5,1.0,1.0,25.0,1,18.0,EGMA,0.15180369963124424,0.1526021758171526,0.12374474366769264,0.02231242407199122,0.0007984761859083644,-0.02885743214945996,-0.028058955963551596,0.03578616932575656,-1.2933346935479184,
S3_transport,D,7,73,0,0.06000000000000001,0.30000000000000004,160.0,0.5,1.0,1.0,25.0,1,18.0,EG,0.230082862975865,0.2259008331431521,0.2169701227514713,0.0037047888699402887,-0.004182029832712902,-0.008930710391680807,-0.01311274022439371,-1.1288173171337306,-2.4105855165303245,
S3_transport,D,7,73,0,0.06000000000000001,0.30000000000000004,160.0,0.5,1.0,1.0,25.0,1,18.0,AcOH,0.6119694255829745,0.6044038421034571,0.6032703010326883,0.012509246934560856,-0.007565583479517413,-0.0011335410707687954,-0.008699124550286208,-0.6047992752157632,-0.09061625185741759,
S3_transport,D,7,74,0,0.08,0.39999999999999997,160.0,0.5,1.0,1.0,25.0,1,18.0,EGDA,0.07363009485110118,0.07571560258165212,0.07741491201535322,0.004681914840540525,0.0020855077305509395,0.0016993094337010989,0.0037848171642520384,0.44543905679202156,0.36295180317823006,
S3_transport,D,7,74,0,0.08,0.39999999999999997,160.0,0.5,1.0,1.0,25.0,1,18.0,EGMA,0.13084796313654207,0.13197338688212176,0.12806920465483496,0.022717051816856397,0.0011254237455796956,-0.0039041822272868065,-0.002778758481707111,0.04954092435289575,-0.17186130747784112,
S3_transport,D,7,74,0,0.08,0.39999999999999997,160.0,0.5,1.0,1.0,25.0,1,18.0,EG,0.29552194201235626,0.29231101053622555,0.29236379761043996,0.003757915205068981,-0.0032109314761307184,5.278707421441098e-05,-0.0031581444019163074,-0.8544448985436269,0.014046904023594648,
S3_transport,D,7,74,0,0.08,0.39999999999999997,160.0,0.5,1.0,1.0,25.0,1,18.0,AcOH,0.7218918471612549,0.7165954079545734,0.7172325137676332,0.013982705487493781,-0.005296439206681436,0.0006371058130597573,-0.0046593333936216785,-0.37878500776681623,0.04556384410939562,
S3_transport,D,7,75,0,0.1,0.5,160.0,0.5,1.0,1.0,25.0,1,18.0,EGDA,0.04612502703305762,0.04741514846260531,0.05365881491241181,0.004616486672036311,0.0012901214295476943,0.0062436664498064995,0.007533787879354194,0.2794595806725524,1.3524714557558655,
S3_transport,D,7,75,0,0.1,0.5,160.0,0.5,1.0,1.0,25.0,1,18.0,EGMA,0.1126993328806282,0.11366717736956536,0.09971963685247176,0.019121294484972223,0.000967844488937164,-0.013947540517093598,-0.012979696028156434,0.0506160547706543,-0.7294244920528381,
S3_transport,D,7,75,0,0.1,0.5,160.0,0.5,1.0,1.0,25.0,1,18.0,EG,0.34117564008631374,0.33891767416782886,0.3371556966204977,0.004342550858316412,-0.002257965918484872,-0.0017619775473311505,-0.004019943465816023,-0.5199630337456257,-0.40574712992866635,
S3_transport,D,7,75,0,0.1,0.5,160.0,0.5,1.0,1.0,25.0,1,18.0,AcOH,0.795050613053256,0.7915025257052234,0.7930873410258433,0.015279283392622148,-0.0035480873480325803,0.0015848153206199367,-0.0019632720274126436,-0.23221555990942824,0.10372314459362608,
S3_transport,D,7,76,0,0.12000000000000002,0.6000000000000001,160.0,0.5,1.0,1.0,25.0,1,18.0,EGDA,0.029072038538561457,0.029872501035123726,0.026738356738444508,0.004467459238454064,0.0008004624965622688,-0.003134144296679218,-0.002333681800116949,0.17917622832956476,-0.7015496122945643,
S3_transport,D,7,76,0,0.12000000000000002,0.6000000000000001,160.0,0.5,1.0,1.0,25.0,1,18.0,EGMA,0.09941490939352662,0.10013330662117242,0.10105868935653738,0.019213006738871826,0.0007183972276458006,0.0009253827353649519,0.0016437799630107525,0.03739119219649971,0.04816438925682122,
