scenario,strategy,seed,event_index,event_kind,d_time_s,d_egda_mol,d_acid_mol,d_liquid_mL,d_waste_mL,d_sample_mL,d_nmr_acquisitions,d_nmr_reacquisitions,d_qc_rejected,d_capillary_travel_m,d_condition_changes,d_temperature_changes,d_energy_kJ,d_reactor_conditions,d_spatial_samples,cum_time_s,cum_egda_mol,cum_acid_mol,cum_liquid_mL,cum_waste_mL,cum_sample_mL,cum_nmr_acquisitions,cum_nmr_reacquisitions,cum_qc_rejected,cum_capillary_travel_m,cum_condition_changes,cum_temperature_changes,cum_energy_kJ,cum_reactor_conditions,cum_spatial_samples
S3_transport,B,7,78,condition_change,954.1769440932396,0.00795147453411033,0.003975737267055165,15.90294906822066,15.90294906822066,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.97403415919692,1.0,0.0,14303.105171213829,0.11919254309344834,0.05959627154672417,238.38508618689661,290.88508618689684,52.5,70.0,0.0,0.0,2.3400000000000007,7.0,7.0,132.1283765283736,8.0,70.0
S3_transport,B,7,79,acquisition,179.99556597811267,0.0014999630498176055,0.0007499815249088028,2.999926099635211,3.749926099635211,0.75,1.0,0.0,0.0,0.18000000000000002,0.0,0.0,1.6928582980241496,0.0,1.0,14483.100737191942,0.12069250614326595,0.06034625307163297,241.38501228653183,294.63501228653206,53.25,71.0,0.0,0.0,2.520000000000001,7.0,7.0,133.82123482639776,8.0,71.0
S3_transport,B,7,80,acquisition,99.99556597811264,0.0008332963831509387,0.00041664819157546934,1.6665927663018774,2.4165927663018776,0.75,1.0,0.0,0.0,0.02,0.0,0.0,0.9404582980241494,0.0,1.0,14583.096303170056,0.12152580252641688,0.06076290126320844,243.0516050528337,297.05160505283396,54.0,72.0,0.0,0.0,2.540000000000001,7.0,7.0,134.7616931244219,8.0,72.0
S3_transport,B,7,81,acquisition,99.99556597811264,0.0008332963831509387,0.00041664819157546934,1.6665927663018774,2.4165927663018776,0.75,1.0,0.0,0.0,0.02000000000000001,0.0,0.0,0.9404582980241494,0.0,1.0,14683.09186914817,0.12235909890956782,0.06117954945478391,244.71819781913558,299.46819781913587,54.75,73.0,0.0,0.0,2.560000000000001,7.0,7.0,135.70215142244604,8.0,73.0
S3_transport,B,7,82,acquisition,99.99556597811264,0.0008332963831509387,0.00041664819157546934,1.6665927663018774,2.4165927663018776,0.75,1.0,0.0,0.0,0.01999999999999999,0.0,0.0,0.9404582980241494,0.0,1.0,14783.087435126283,0.12319239529271876,0.06159619764635938,246.38479058543746,301.88479058543777,55.5,74.0,0.0,0.0,2.580000000000001,7.0,7.0,136.64260972047018,8.0,74.0
S3_transport,B,7,83,acquisition,99.99556597811264,0.0008332963831509387,0.00041664819157546934,1.6665927663018774,2.4165927663018776,0.75,1.0,0.0,0.0,0.020000000000000004,0.0,0.0,0.9404582980241494,0.0,1.0,14883.083001104396,0.1240256916758697,0.06201284583793485,248.05138335173933,304.3013833517397,56.25,75.0,0.0,0.0,2.600000000000001,7.0,7.0,137.58306801849432,8.0,75.0
S3_transport,B,7,84,acquisition,99.99556597811265,0.0008332963831509388,0.0004166481915754694,1.6665927663018776,2.4165927663018776,0.75,1.0,0.0,0.0,0.020000000000000018,0.0,0.0,0.9404582980241495,0.0,1.0,14983.07856708251,0.12485898805902064,0.06242949402951032,249.7179761180412,306.7179761180416,57.0,76.0,0.0,0.0,2.620000000000001,7.0,7.0,138.52352631651846,8.0,76.0
S3_transport,B,7,85,acquisition,99.99556597811264,0.0008332963831509387,0.00041664819157546934,1.6665927663018774,2.4165927663018776,0.75,1.0,0.0,0.0,0.01999999999999999,0.0,0.0,0.9404582980241494,0.0,1.0,15083.074133060623,0.12569228444217156,0.06284614222108578,251.38456888434308,309.1345688843435,57.75,77.0,0.0,0.0,2.640000000000001,7.0,7.0,139.4639846145426,8.0,77.0
S3_transport,B,7,86,acquisition,99.99556597811264,0.0008332963831509387,0.00041664819157546934,1.6665927663018774,2.4165927663018776,0.75,1.0,0.0,0.0,0.01999999999999999,0.0,0.0,0.9404582980241494,0.0,1.0,15183.069699038737,0.1265255808253225,0.06326279041266125,253.05116165064496,311.5511616506454,58.5,78.0,0.0,0.0,2.660000000000001,7.0,7.0,140.40444291256674,8.0,78.0
S3_transport,B,7,87,acquisition,99.99556597811264,0.0008332963831509387,0.00041664819157546934,1.6665927663018774,2.4165927663018776,0.75,1.0,0.0,0.0,0.01999999999999999,0.0,0.0,0.9404582980241494,0.0,1.0,15283.06526501685,0.12735887720847344,0.06367943860423672,254.71775441694683,313.9677544169473,59.25,79.0,0.0,0.0,2.680000000000001,7.0,7.0,141.34490121059088,8.0,79.0
S3_transport,B,7,88,acquisition,99.99556597811265,0.0008332963831509388,0.0004166481915754694,1.6665927663018776,2.4165927663018776,0.75,1.0,0.0,0.0,0.020000000000000018,0.0,0.0,0.9404582980241495,0.0,1.0,15383.060830994964,0.12819217359162438,0.06409608679581219,256.38434718324874,316.3843471832492,60.0,80.0,0.0,0.0,2.700000000000001,7.0,7.0,142.28535950861502,8.0,80.0
S3_transport,C,7,1,condition_change,554.1769440932396,0.004618141200776997,0.0023090706003884983,9.236282401553993,9.236282401553993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5791149065774353,1.0,0.0,554.1769440932396,0.004618141200776997,0.0023090706003884983,9.236282401553993,9.236282401553993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5791149065774353,1.0,0.0
S3_transport,C,7,2,acquisition,89.99556597811264,0.0007499630498176053,0.00037498152490880266,1.4999260996352106,2.2499260996352106,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.09404536644712769,0.0,1.0,644.1725100713522,0.005368104250594602,0.002684052125297301,10.736208501189203,11.486208501189203,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.6731602730245629,1.0,1.0
S3_transport,C,7,3,condition_change,2677.0884720466197,0.044618141200777,0.044618141200777,89.23628240155399,89.23628240155399,0.0,0.0,0.0,0.0,0.0,1.0,1.0,110.35603415919692,1.0,0.0,3321.260982117972,0.0499862454513716,0.0473021933260743,99.9724909027432,100.7224909027432,0.75,1.0,0.0,0.0,0.0,1.0,1.0,111.02919443222149,2.0,1.0
S3_transport,C,7,4,acquisition,89.99556597811264,0.0014999260996352106,0.0014999260996352106,2.9998521992704212,3.7498521992704212,0.75,1.0,0.0,0.0,0.0,0.0,0.0,1.6928165960482986,0.0,1.0,3411.2565480960848,0.05148617155100681,0.04880211942570951,102.97234310201362,104.47234310201362,1.5,2.0,0.0,0.0,0.0,1.0,1.0,112.72201102826979,2.0,2.0
S3_transport,C,7,5,condition_change,1108.3538881864793,0.004618141200776997,0.004618141200776997,9.236282401553993,9.236282401553993,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.212034159196917,1.0,0.0,4519.6104362825645,0.056104312751783805,0.053420260626486506,112.20862550356762,113.70862550356762,1.5,2.0,0.0,0.0,0.0,2.0,1.0,117.93404518746671,3.0,2.0
S3_transport,C,7,6,acquisition,89.99556597811264,0.00037498152490880266,0.00037498152490880266,0.7499630498176053,1.4999630498176053,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.42320414901207465,0.0,1.0,4609.606002260677,0.056479294276692606,0.053795242151395306,112.95858855338523,115.20858855338523,2.25,3.0,0.0,0.0,0.0,2.0,1.0,118.35724933647879,3.0,3.0
S3_transport,C,7,7,condition_change,1908.3538881864793,0.00795147453411033,0.00795147453411033,15.90294906822066,15.90294906822066,0.0,0.0,0.0,0.0,0.0,1.0,1.0,26.31506107499042,1.0,0.0,6517.959890447157,0.06443076881080294,0.06174671668550564,128.8615376216059,131.1115376216059,2.25,3.0,0.0,0.0,0.0,3.0,2.0,144.6723104114692,4.0,3.0
S3_transport,C,7,8,acquisition,89.99556597811264,0.00037498152490880266,0.00037498152490880266,0.7499630498176053,1.4999630498176053,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.29781032708257105,0.0,1.0,6607.955456425269,0.06480575033571175,0.06212169821041444,129.6115006714235,132.6115006714235,3.0,4.0,0.0,0.0,0.0,3.0,2.0,144.97012073855177,4.0,4.0
S3_transport,C,7,9,condition_change,1708.3538881864793,0.007118141200776996,0.007118141200776996,14.236282401553993,14.236282401553993,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.86799792850222,1.0,0.0,8316.30934461175,0.07192389153648875,0.06923983941119144,143.8477830729775,146.8477830729775,3.0,4.0,0.0,0.0,0.0,4.0,3.0,163.838118667054,5.0,4.0
S3_transport,C,7,10,acquisition,89.99556597811264,0.00037498152490880266,0.00037498152490880266,0.7499630498176053,1.4999630498176053,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.20376496063544333,0.0,1.0,8406.304910589863,0.07229887306139755,0.06961482093610025,144.59774612279512,148.34774612279512,3.75,5.0,0.0,0.0,0.0,4.0,3.0,164.04188362768946,5.0,5.0
S3_transport,C,7,11,condition_change,1954.1769440932396,0.016284807867443664,0.008142403933721832,32.56961573488733,32.56961573488733,0.0,0.0,0.0,0.0,0.0,1.0,1.0,53.37903415919692,1.0,0.0,10360.481854683103,0.08858368092884122,0.07775722486982208,177.16736185768244,180.91736185768244,3.75,5.0,0.0,0.0,0.0,5.0,4.0,217.42091778688638,6.0,5.0
S3_transport,C,7,12,acquisition,89.99556597811264,0.0007499630498176053,0.00037498152490880266,1.4999260996352106,2.2499260996352106,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.8464082980241493,0.0,1.0,10450.477420661216,0.08933364397865882,0.07813220639473088,178.66728795731765,183.16728795731765,4.5,6.0,0.0,0.0,0.0,5.0,4.0,218.26732608491054,6.0,6.0
S3_transport,C,7,13,condition_change,1108.3538881864793,0.004618141200776997,0.004618141200776997,9.236282401553993,9.236282401553993,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.212034159196917,1.0,0.0,11558.831308847695,0.09395178517943582,0.08275034759550788,187.90357035887166,192.40357035887166,4.5,6.0,0.0,0.0,0.0,6.0,4.0,223.47936024410745,7.0,6.0
S3_transport,C,7,14,acquisition,89.99556597811264,0.00037498152490880266,0.00037498152490880266,0.7499630498176053,1.4999630498176053,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.42320414901207465,0.0,1.0,11648.826874825809,0.09432676670434463,0.08312532912041669,188.65353340868927,193.90353340868927,5.25,7.0,0.0,0.0,0.0,6.0,4.0,223.90256439311952,7.0,7.0
S3_transport,C,7,15,condition_change,2308.3538881864793,0.009618141200776996,0.009618141200776996,19.236282401553993,19.236282401553993,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.03057453288718,1.0,0.0,13957.180763012288,0.10394490790512162,0.09274347032119368,207.88981581024325,213.13981581024325,5.25,7.0,0.0,0.0,0.0,7.0,5.0,259.9331389260067,8.0,7.0
S3_transport,C,7,16,acquisition,89.99556597811264,0.00037498152490880266,0.00037498152490880266,0.7499630498176053,1.4999630498176053,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.23511341611781925,0.0,1.0,14047.176328990401,0.10431988943003043,0.09311845184610248,208.63977886006086,214.63977886006086,6.0,8.0,0.0,0.0,0.0,7.0,5.0,260.1682523421245,8.0,8.0
S3_transport,D,7,1,condition_change,554.1769440932396,0.004618141200776997,0.0023090706003884983,9.236282401553993,9.236282401553993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5791149065774353,1.0,0.0,554.1769440932396,0.004618141200776997,0.0023090706003884983,9.236282401553993,9.236282401553993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5791149065774353,1.0,0.0
S3_transport,D,7,2,acquisition,89.99556597811264,0.0007499630498176053,0.00037498152490880266,1.4999260996352106,2.2499260996352106,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.09404536644712769,0.0,1.0,644.1725100713522,0.005368104250594602,0.002684052125297301,10.736208501189203,11.486208501189203,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.6731602730245629,1.0,1.0
S3_transport,D,7,3,acquisition,99.99556597811264,0.0008332963831509387,0.00041664819157546934,1.6665927663018774,2.4165927663018776,0.75,1.0,0.0,0.0,0.02,0.0,0.0,0.1044953664471277,0.0,1.0,744.1680760494648,0.0062014006337455406,0.0031007003168727703,12.40280126749108,13.902801267491082,1.5,2.0,0.0,0.0,0.02,0.0,0.0,0.7776556394716907,1.0,2.0
S3_transport,D,7,4,acquisition,99.99556597811264,0.0008332963831509387,0.00041664819157546934,1.6665927663018774,2.4165927663018776,0.75,1.0,0.0,0.0,0.02000000000000001,0.0,0.0,0.1044953664471277,0.0,1.0,844.1636420275775,0.007034697016896479,0.0035173485084482397,14.069394033792957,16.31939403379296,2.25,3.0,0.0,0.0,0.04000000000000001,0.0,0.0,0.8821510059188185,1.0,3.0
S3_transport,D,7,5,acquisition,99.99556597811264,0.0008332963831509387,0.00041664819157546934,1.6665927663018774,2.4165927663018776,0.75,1.0,0.0,0.0,0.01999999999999999,0.0,0.0,0.1044953664471277,0.0,1.0,944.1592080056901,0.007867993400047417,0.003933996700023709,15.735986800094834,18.73598680009484,3.0,4.0,0.0,0.0,0.06,0.0,0.0,0.9866463723659462,1.0,4.0
S3_transport,D,7,6,acquisition,99.99556597811264,0.0008332963831509387,0.00041664819157546934,1.6665927663018774,2.4165927663018776,0.75,1.0,0.0,0.0,0.020000000000000004,0.0,0.0,0.1044953664471277,0.0,1.0,1044.1547739838027,0.008701289783198356,0.004350644891599178,17.40257956639671,21.152579566396717,3.75,5.0,0.0,0.0,0.08,0.0,0.0,1.091141738813074,1.0,5.0
S3_transport,D,7,7,acquisition,99.99556597811265,0.0008332963831509388,0.0004166481915754694,1.6665927663018776,2.4165927663018776,0.75,1.0,0.0,0.0,0.020000000000000018,0.0,0.0,0.10449536644712772,0.0,1.0,1144.1503399619153,0.009534586166349295,0.004767293083174647,19.06917233269859,23.569172332698596,4.5,6.0,0.0,0.0,0.10000000000000002,0.0,0.0,1.1956371052602017,1.0,6.0
S3_transport,D,7,8,acquisition,99.99556597811264,0.0008332963831509387,0.00041664819157546934,1.6665927663018774,2.4165927663018776,0.75,1.0,0.0,0.0,0.01999999999999999,0.0,0.0,0.1044953664471277,0.0,1.0,1244.145905940028,0.010367882549500234,0.005183941274750117,20.735765099000467,25.985765099000474,5.25,7.0,0.0,0.0,0.12000000000000001,0.0,0.0,1.3001324717073295,1.0,7.0
S3_transport,D,7,9,acquisition,99.99556597811264,0.0008332963831509387,0.00041664819157546934,1.6665927663018774,2.4165927663018776,0.75,1.0,0.0,0.0,0.01999999999999999,0.0,0.0,0.1044953664471277,0.0,1.0,1344.1414719181405,0.011201178932651172,0.005600589466325586,22.402357865302346,28.402357865302353,6.0,8.0,0.0,0.0,0.14,0.0,0.0,1.4046278381544572,1.0,8.0
S3_transport,D,7,10,acquisition,99.99556597811264,0.0008332963831509387,0.00041664819157546934,1.6665927663018774,2.4165927663018776,0.75,1.0,0.0,0.0,0.01999999999999999,0.0,0.0,0.1044953664471277,0.0,1.0,1444.137037896253,0.012034475315802111,0.006017237657901056,24.068950631604224,30.81895063160423,6.75,9.0,0.0,0.0,0.16,0.0,0.0,1.509123204601585,1.0,9.0
S3_transport,D,7,11,acquisition,99.99556597811265,0.0008332963831509388,0.0004166481915754694,1.6665927663018776,2.4165927663018776,0.75,1.0,0.0,0.0,0.020000000000000018,0.0,0.0,0.10449536644712772,0.0,1.0,1544.1326038743657,0.01286777169895305,0.006433885849476525,25.735543397906103,33.235543397906106,7.5,10.0,0.0,0.0,0.18000000000000002,0.0,0.0,1.6136185710487128,1.0,10.0
S3_transport,D,7,12,condition_change,2554.1769440932394,0.02128480786744366,0.01064240393372183,42.56961573488732,42.56961573488732,0.0,0.0,0.0,0.0,0.0,1.0,1.0,70.46321428376034,1.0,0.0,4098.309547967605,0.03415257956639671,0.017076289783198355,68.30515913279342,75.80515913279342,7.5,10.0,0.0,0.0,0.18000000000000002,1.0,1.0,72.07683285480906,2.0,10.0
S3_transport,D,7,13,acquisition,179.99556597811267,0.0014999630498176055,0.0007499815249088028,2.999926099635211,3.749926099635211,0.75,1.0,0.0,0.0,0.18000000000000002,0.0,0.0,1.442064476094646,0.0,1.0,4278.3051139457175,0.03565254261621432,0.01782627130810716,71.30508523242864,79.55508523242864,8.25,11.0,0.0,0.0,0.36000000000000004,1.0,1.0,73.5188973309037,2.0,11.0
S3_transport,D,7,14,acquisition,99.99556597811264,0.0008332963831509387,0.00041664819157546934,1.6665927663018774,2.4165927663018776,0.75,1.0,0.0,0.0,0.02,0.0,0.0,0.8011311427613124,0.0,1.0,4378.30067992383,0.03648583899936526,0.01824291949968263,72.97167799873051,81.97167799873051,9.0,12.0,0.0,0.0,0.38000000000000006,1.0,1.0,74.320028473665,2.0,12.0
S3_transport,D,7,15,acquisition,99.99556597811264,0.0008332963831509387,0.00041664819157546934,1.6665927663018774,2.4165927663018776,0.75,1.0,0.0,0.0,0.02000000000000001,0.0,0.0,0.8011311427613124,0.0,1.0,4478.296245901943,0.037319135382516196,0.018659567691258098,74.63827076503239,84.38827076503239,9.75,13.0,0.0,0.0,0.4000000000000001,1.0,1.0,75.12115961642631,2.0,13.0
S3_transport,D,7,16,acquisition,99.99556597811264,0.0008332963831509387,0.00041664819157546934,1.6665927663018774,2.4165927663018776,0.75,1.0,0.0,0.0,0.01999999999999999,0.0,0.0,0.8011311427613124,0.0,1.0,4578.291811880055,0.038152431765667134,0.019076215882833567,76.30486353133426,86.80486353133426,10.5,14.0,0.0,0.0,0.42000000000000004,1.0,1.0,75.92229075918762,2.0,14.0
S3_transport,D,7,17,acquisition,99.99556597811264,0.0008332963831509387,0.00041664819157546934,1.6665927663018774,2.4165927663018776,0.75,1.0,0.0,0.0,0.020000000000000004,0.0,0.0,0.8011311427613124,0.0,1.0,4678.287377858168,0.03898572814881807,0.019492864074409037,77.97145629763614,89.22145629763614,11.25,15.0,0.0,0.0,0.44000000000000006,1.0,1.0,76.72342190194892,2.0,15.0
S3_transport,D,7,18,acquisition,99.99556597811265,0.0008332963831509388,0.0004166481915754694,1.6665927663018776,2.4165927663018776,0.75,1.0,0.0,0.0,0.020000000000000018,0.0,0.0,0.8011311427613125,0.0,1.0,4778.2829438362805,0.03981902453196901,0.019909512265984506,79.63804906393801,91.63804906393801,12.0,16.0,0.0,0.0,0.4600000000000001,1.0,1.0,77.52455304471023,2.0,16.0
S3_transport,D,7,19,acquisition,99.99556597811264,0.0008332963831509387,0.00041664819157546934,1.6665927663018774,2.4165927663018776,0.75,1.0,0.0,0.0,0.01999999999999999,0.0,0.0,0.8011311427613124,0.0,1.0,4878.278509814393,0.04065232091511995,0.020326160457559975,81.30464183023989,94.05464183023989,12.75,17.0,0.0,0.0,0.4800000000000001,1.0,1.0,78.32568418747154,2.0,17.0
S3_transport,D,7,20,acquisition,99.99556597811264,0.0008332963831509387,0.00041664819157546934,1.6665927663018774,2.4165927663018776,0.75,1.0,0.0,0.0,0.01999999999999999,0.0,0.0,0.8011311427613124,0.0,1.0,4978.274075792506,0.04148561729827089,0.020742808649135445,82.97123459654176,96.47123459654176,13.5,18.0,0.0,0.0,0.5000000000000001,1.0,1.0,79.12681533023284,2.0,18.0
S3_transport,D,7,21,acquisition,99.99556597811264,0.0008332963831509387,0.00041664819157546934,1.6665927663018774,2.4165927663018776,0.75,1.0,0.0,0.0,0.01999999999999999,0.0,0.0,0.8011311427613124,0.0,1.0,5078.269641770618,0.04231891368142183,0.021159456840710914,84.63782736284364,98.88782736284364,14.25,19.0,0.0,0.0,0.5200000000000001,1.0,1.0,79.92794647299415,2.0,19.0
S3_transport,D,7,22,acquisition,99.99556597811265,0.0008332963831509388,0.0004166481915754694,1.6665927663018776,2.4165927663018776,0.75,1.0,0.0,0.0,0.020000000000000018,0.0,0.0,0.8011311427613125,0.0,1.0,5178.265207748731,0.04315221006457277,0.021576105032286384,86.30442012914551,101.30442012914551,15.0,20.0,0.0,0.0,0.5400000000000001,1.0,1.0,80.72907761575546,2.0,20.0
S3_transport,D,7,23,condition_change,1508.3538881864793,0.006284807867443664,0.006284807867443664,12.569615734887327,12.569615734887327,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17.093034159196918,1.0,0.0,6686.61909593521,0.04943701793201643,0.02786091289973005,98.87403586403283,113.87403586403283,15.0,20.0,0.0,0.0,0.5400000000000001,2.0,2.0,97.82211177495238,3.0,20.0
S3_transport,D,7,24,acquisition,179.99556597811267,0.0007499815249088028,0.0007499815249088028,1.4999630498176055,2.2499630498176058,0.75,1.0,0.0,0.0,0.18000000000000002,0.0,0.0,0.8464291490120748,0.0,1.0,6866.614661913322,0.05018699945692523,0.028610894424638853,100.37399891385044,116.12399891385044,15.75,21.0,0.0,0.0,0.7200000000000002,2.0,2.0,98.66854092396446,3.0,21.0
S3_transport,D,7,25,acquisition,99.99556597811264,0.00041664819157546934,0.00041664819157546934,0.8332963831509387,1.5832963831509386,0.75,1.0,0.0,0.0,0.02,0.0,0.0,0.4702291490120747,0.0,1.0,6966.610227891435,0.0506036476485007,0.029027542616214323,101.20729529700138,117.70729529700138,16.5,22.0,0.0,0.0,0.7400000000000002,2.0,2.0,99.13877007297653,3.0,22.0
S3_transport,D,7,26,acquisition,99.99556597811264,0.00041664819157546934,0.00041664819157546934,0.8332963831509387,1.5832963831509386,0.75,1.0,0.0,0.0,0.02000000000000001,0.0,0.0,0.4702291490120747,0.0,1.0,7066.605793869548,0.05102029584007617,0.029444190807789792,102.04059168015232,119.29059168015232,17.25,23.0,0.0,0.0,0.7600000000000002,2.0,2.0,99.6089992219886,3.0,23.0
S3_transport,D,7,27,acquisition,99.99556597811264,0.00041664819157546934,0.00041664819157546934,0.8332963831509387,1.5832963831509386,0.75,1.0,0.0,0.0,0.01999999999999999,0.0,0.0,0.4702291490120747,0.0,1.0,7166.60135984766,0.05143694403165164,0.02986083899936526,102.87388806330326,120.87388806330326,18.0,24.0,0.0,0.0,0.7800000000000002,2.0,2.0,100.07922837100067,3.0,24.0
S3_transport,D,7,28,acquisition,99.99556597811264,0.00041664819157546934,0.00041664819157546934,0.8332963831509387,1.5832963831509386,0.75,1.0,0.0,0.0,0.020000000000000004,0.0,0.0,0.4702291490120747,0.0,1.0,7266.596925825773,0.05185359222322711,0.03027748719094073,103.70718444645419,122.45718444645419,18.75,25.0,0.0,0.0,0.8000000000000003,2.0,2.0,100.54945752001274,3.0,25.0
S3_transport,D,7,29,acquisition,99.99556597811265,0.0004166481915754694,0.0004166481915754694,0.8332963831509388,1.5832963831509388,0.75,1.0,0.0,0.0,0.020000000000000018,0.0,0.0,0.47022914901207474,0.0,1.0,7366.592491803885,0.05227024041480258,0.0306941353825162,104.54048082960513,124.04048082960513,19.5,26.0,0.0,0.0,0.8200000000000003,2.0,2.0,101.01968666902481,3.0,26.0
S3_transport,D,7,30,acquisition,99.99556597811264,0.00041664819157546934,0.00041664819157546934,0.8332963831509387,1.5832963831509386,0.75,1.0,0.0,0.0,0.01999999999999999,0.0,0.0,0.4702291490120747,0.0,1.0,7466.588057781998,0.052686888606378046,0.03111078357409167,105.37377721275607,125.62377721275607,20.25,27.0,0.0,0.0,0.8400000000000003,2.0,2.0,101.48991581803688,3.0,27.0
S3_transport,D,7,31,acquisition,99.99556597811264,0.00041664819157546934,0.00041664819157546934,0.8332963831509387,1.5832963831509386,0.75,1.0,0.0,0.0,0.01999999999999999,0.0,0.0,0.4702291490120747,0.0,1.0,7566.583623760111,0.053103536797953516,0.031527431765667135,106.207073595907,127.207073595907,21.0,28.0,0.0,0.0,0.8600000000000003,2.0,2.0,101.96014496704895,3.0,28.0
S3_transport,D,7,32,acquisition,99.99556597811264,0.00041664819157546934,0.00041664819157546934,0.8332963831509387,1.5832963831509386,0.75,1.0,0.0,0.0,0.01999999999999999,0.0,0.0,0.4702291490120747,0.0,1.0,7666.579189738223,0.053520184989528985,0.031944079957242605,107.04036997905794,128.79036997905794,21.75,29.0,0.0,0.0,0.8800000000000003,2.0,2.0,102.43037411606102,3.0,29.0
S3_transport,D,7,33,acquisition,99.99556597811265,0.0004166481915754694,0.0004166481915754694,0.8332963831509388,1.5832963831509388,0.75,1.0,0.0,0.0,0.020000000000000018,0.0,0.0,0.47022914901207474,0.0,1.0,7766.574755716336,0.053936833181104454,0.032360728148818074,107.87366636220888,130.3736663622089,22.5,30.0,0.0,0.0,0.9000000000000004,2.0,2.0,102.90060326507309,3.0,30.0
S3_transport,D,7,34,condition_change,2308.3538881864793,0.009618141200776996,0.009618141200776996,19.236282401553993,19.236282401553993,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.03057453288718,1.0,0.0,10074.928643902815,0.06355497438188146,0.04197886934959507,127.10994876376287,149.60994876376287,22.5,30.0,0.0,0.0,0.9000000000000004,3.0,3.0,138.93117779796026,4.0,30.0
S3_transport,D,7,35,acquisition,179.99556597811267,0.0007499815249088028,0.0007499815249088028,1.4999630498176055,2.2499630498176058,0.75,1.0,0.0,0.0,0.18000000000000002,0.0,0.0,0.47023841611781925,0.0,1.0,10254.924209880928,0.06430495590679026,0.04272885087450387,128.60991181358048,151.85991181358048,23.25,31.0,0.0,0.0,1.0800000000000003,3.0,3.0,139.40141621407807,4.0,31.0
S3_transport,D,7,36,acquisition,99.99556597811264,0.00041664819157546934,0.00041664819157546934,0.8332963831509387,1.5832963831509386,0.75,1.0,0.0,0.0,0.02,0.0,0.0,0.2612384161178193,0.0,1.0,10354.919775859042,0.06472160409836573,0.04314549906607934,129.44320819673143,153.44320819673143,24.0,32.0,0.0,0.0,1.1000000000000003,3.0,3.0,139.66265463019587,4.0,32.0
S3_transport,D,7,37,acquisition,99.99556597811264,0.00041664819157546934,0.00041664819157546934,0.8332963831509387,1.5832963831509386,0.75,1.0,0.0,0.0,0.02000000000000001,0.0,0.0,0.2612384161178193,0.0,1.0,10454.915341837155,0.0651382522899412,0.04356214725765481,130.27650457988238,155.02650457988238,24.75,33.0,0.0,0.0,1.1200000000000003,3.0,3.0,139.92389304631368,4.0,33.0
S3_transport,D,7,38,acquisition,99.99556597811264,0.00041664819157546934,0.00041664819157546934,0.8332963831509387,1.5832963831509386,0.75,1.0,0.0,0.0,0.01999999999999999,0.0,0.0,0.2612384161178193,0.0,1.0,10554.910907815269,0.06555490048151667,0.04397879544923028,131.10980096303334,156.60980096303334,25.5,34.0,0.0,0.0,1.1400000000000003,3.0,3.0,140.18513146243149,4.0,34.0
S3_transport,D,7,39,acquisition,99.99556597811264,0.00041664819157546934,0.00041664819157546934,0.8332963831509387,1.5832963831509386,0.75,1.0,0.0,0.0,0.020000000000000004,0.0,0.0,0.2612384161178193,0.0,1.0,10654.906473793382,0.06597154867309214,0.04439544364080575,131.9430973461843,158.1930973461843,26.25,35.0,0.0,0.0,1.1600000000000004,3.0,3.0,140.4463698785493,4.0,35.0
S3_transport,D,7,40,acquisition,99.99556597811265,0.0004166481915754694,0.0004166481915754694,0.8332963831509388,1.5832963831509388,0.75,1.0,0.0,0.0,0.020000000000000018,0.0,0.0,0.2612384161178193,0.0,1.0,10754.902039771496,0.06638819686466761,0.04481209183238122,132.77639372933524,159.77639372933524,27.0,36.0,0.0,0.0,1.1800000000000004,3.0,3.0,140.7076082946671,4.0,36.0
S3_transport,D,7,41,acquisition,99.99556597811264,0.00041664819157546934,0.00041664819157546934,0.8332963831509387,1.5832963831509386,0.75,1.0,0.0,0.0,0.01999999999999999,0.0,0.0,0.2612384161178193,0.0,1.0,10854.89760574961,0.06680484505624308,0.04522874002395669,133.6096901124862,161.3596901124862,27.75,37.0,0.0,0.0,1.2000000000000004,3.0,3.0,140.9688467107849,4.0,37.0
