scenario,strategy,seed,round,acquisition_order,attempt,disposition,assimilated,z_m,z_over_L,T_C,Q1_mL_min,Q2_mL_min,Q_total_mL_min,C_EGDA_M,C_cat_M,species,conc_fitted_M,sigma_M,censored,qc_flags,qc_fail,residual_rms,fit_condition_number,observation_mode,source
S3_transport,D,7,8,76,1,accepted,1,0.12000000000000002,0.6000000000000001,160.0,0.25,0.25,0.5,1.0,1.0,EGDA,0.026738356738444508,nan,0,,0,0.1875630825220199,2.6013544918171907,nmr,assimilated_measurement
S3_transport,D,7,8,76,1,accepted,1,0.12000000000000002,0.6000000000000001,160.0,0.25,0.25,0.5,1.0,1.0,EGMA,0.10105868935653738,nan,0,,0,0.1875630825220199,2.6013544918171907,nmr,assimilated_measurement
S3_transport,D,7,8,76,1,accepted,1,0.12000000000000002,0.6000000000000001,160.0,0.25,0.25,0.5,1.0,1.0,EG,0.37369260853756076,nan,0,,0,0.1875630825220199,2.6013544918171907,nmr,assimilated_measurement
S3_transport,D,7,8,76,1,accepted,1,0.12000000000000002,0.6000000000000001,160.0,0.25,0.25,0.5,1.0,1.0,AcOH,0.8534987518669892,nan,0,,0,0.1875630825220199,2.6013544918171907,nmr,assimilated_measurement
S3_transport,D,7,8,77,1,accepted,1,0.14,0.7000000000000001,160.0,0.25,0.25,0.5,1.0,1.0,EGDA,0.020103327064087004,nan,0,,0,0.2821336046093967,2.6237716818762475,nmr,assimilated_measurement
S3_transport,D,7,8,77,1,accepted,1,0.14,0.7000000000000001,160.0,0.25,0.25,0.5,1.0,1.0,EGMA,0.08446233661646645,nan,0,,0,0.2821336046093967,2.6237716818762475,nmr,assimilated_measurement
S3_transport,D,7,8,77,1,accepted,1,0.14,0.7000000000000001,160.0,0.25,0.25,0.5,1.0,1.0,EG,0.3878219599183076,nan,0,,0,0.2821336046093967,2.6237716818762475,nmr,assimilated_measurement
S3_transport,D,7,8,77,1,accepted,1,0.14,0.7000000000000001,160.0,0.25,0.25,0.5,1.0,1.0,AcOH,0.873010469327378,nan,0,,0,0.2821336046093967,2.6237716818762475,nmr,assimilated_measurement
S3_transport,D,7,8,78,1,accepted,1,0.16,0.7999999999999999,160.0,0.25,0.25,0.5,1.0,1.0,EGDA,0.012842677462580639,nan,0,,0,0.29009155154959926,2.5858585605937376,nmr,assimilated_measurement
S3_transport,D,7,8,78,1,accepted,1,0.16,0.7999999999999999,160.0,0.25,0.25,0.5,1.0,1.0,EGMA,0.08045024711689303,nan,0,,0,0.29009155154959926,2.5858585605937376,nmr,assimilated_measurement
S3_transport,D,7,8,78,1,accepted,1,0.16,0.7999999999999999,160.0,0.25,0.25,0.5,1.0,1.0,EG,0.4066965099507409,nan,0,,0,0.29009155154959926,2.5858585605937376,nmr,assimilated_measurement
S3_transport,D,7,8,78,1,accepted,1,0.16,0.7999999999999999,160.0,0.25,0.25,0.5,1.0,1.0,AcOH,0.9067426560926323,nan,0,,0,0.29009155154959926,2.5858585605937376,nmr,assimilated_measurement
S3_transport,D,7,8,79,1,accepted,1,0.18,0.8999999999999999,160.0,0.25,0.25,0.5,1.0,1.0,EGDA,0.008160801958089074,nan,0,,0,0.2733042968044,2.5452992202570877,nmr,assimilated_measurement
S3_transport,D,7,8,79,1,accepted,1,0.18,0.8999999999999999,160.0,0.25,0.25,0.5,1.0,1.0,EGMA,0.07814966641712404,nan,0,,0,0.2733042968044,2.5452992202570877,nmr,assimilated_measurement
S3_transport,D,7,8,79,1,accepted,1,0.18,0.8999999999999999,160.0,0.25,0.25,0.5,1.0,1.0,EG,0.4125821387664319,nan,0,,0,0.2733042968044,2.5452992202570877,nmr,assimilated_measurement
S3_transport,D,7,8,79,1,accepted,1,0.18,0.8999999999999999,160.0,0.25,0.25,0.5,1.0,1.0,AcOH,0.9100407733154957,nan,0,,0,0.2733042968044,2.5452992202570877,nmr,assimilated_measurement
S3_transport,D,7,8,80,1,accepted,1,0.2,1.0,160.0,0.25,0.25,0.5,1.0,1.0,EGDA,0.005133159627394008,nan,0,,0,0.3457604400063735,2.6616484047526345,nmr,assimilated_measurement
S3_transport,D,7,8,80,1,accepted,1,0.2,1.0,160.0,0.25,0.25,0.5,1.0,1.0,EGMA,0.07146693166740087,nan,0,,0,0.3457604400063735,2.6616484047526345,nmr,assimilated_measurement
S3_transport,D,7,8,80,1,accepted,1,0.2,1.0,160.0,0.25,0.25,0.5,1.0,1.0,EG,0.4157700138552408,nan,0,,0,0.3457604400063735,2.6616484047526345,nmr,assimilated_measurement
S3_transport,D,7,8,80,1,accepted,1,0.2,1.0,160.0,0.25,0.25,0.5,1.0,1.0,AcOH,0.9188259143907155,nan,0,,0,0.3457604400063735,2.6616484047526345,nmr,assimilated_measurement
S3_transport,E,7,1,1,1,accepted,1,0.107096,0.53548,40.0,0.5,0.5,1.0,1.0,0.5,EGDA,0.4922481315305441,0.010466043044309793,0,"WARN nonnegativity active: EGMA,AcOH",0,0.23296326892413102,2.5749992798287806,nmr,assimilated_measurement
S3_transport,E,7,1,1,1,accepted,1,0.107096,0.53548,40.0,0.5,0.5,1.0,1.0,0.5,EGMA,0.001564193528995341,0.01130519199881061,1,"WARN nonnegativity active: EGMA,AcOH",0,0.23296326892413102,2.5749992798287806,nmr,assimilated_measurement
S3_transport,E,7,1,1,1,accepted,1,0.107096,0.53548,40.0,0.5,0.5,1.0,1.0,0.5,EG,0.0003403825440314093,0.002098730006495284,0,"WARN nonnegativity active: EGMA,AcOH",0,0.23296326892413102,2.5749992798287806,nmr,assimilated_measurement
S3_transport,E,7,1,1,1,accepted,1,0.107096,0.53548,40.0,0.5,0.5,1.0,1.0,0.5,AcOH,-0.00022445737519570042,0.006124090989636131,1,"WARN nonnegativity active: EGMA,AcOH",0,0.23296326892413102,2.5749992798287806,nmr,assimilated_measurement
S3_transport,E,7,1,2,1,accepted,1,0.111408,0.55704,40.0,0.5,0.5,1.0,1.0,0.5,EGDA,0.48460013656114115,0.010380720164670686,0,WARN nonnegativity active: AcOH,0,0.46729633350154204,2.523425341839077,nmr,assimilated_measurement
S3_transport,E,7,1,2,1,accepted,1,0.111408,0.55704,40.0,0.5,0.5,1.0,1.0,0.5,EGMA,0.00912675839080986,0.011635697320014711,0,WARN nonnegativity active: AcOH,0,0.46729633350154204,2.523425341839077,nmr,assimilated_measurement
S3_transport,E,7,1,2,1,accepted,1,0.111408,0.55704,40.0,0.5,0.5,1.0,1.0,0.5,EG,-0.00038912835524968067,0.0026737962443423094,0,WARN nonnegativity active: AcOH,0,0.46729633350154204,2.523425341839077,nmr,assimilated_measurement
S3_transport,E,7,1,2,1,accepted,1,0.111408,0.55704,40.0,0.5,0.5,1.0,1.0,0.5,AcOH,-0.00022445737519570042,0.0065096839313842185,1,WARN nonnegativity active: AcOH,0,0.46729633350154204,2.523425341839077,nmr,assimilated_measurement
S3_transport,E,7,1,3,1,accepted,1,0.11572,0.5786,40.0,0.5,0.5,1.0,1.0,0.5,EGDA,0.49665406918391314,0.01055711681799066,0,WARN nonnegativity active: AcOH,0,0.26698673675440043,2.6985941105734974,nmr,assimilated_measurement
S3_transport,E,7,1,3,1,accepted,1,0.11572,0.5786,40.0,0.5,0.5,1.0,1.0,0.5,EGMA,0.001739235375251708,0.01138963764316562,0,WARN nonnegativity active: AcOH,0,0.26698673675440043,2.6985941105734974,nmr,assimilated_measurement
S3_transport,E,7,1,3,1,accepted,1,0.11572,0.5786,40.0,0.5,0.5,1.0,1.0,0.5,EG,0.0006564914418162801,0.002240748429899397,0,WARN nonnegativity active: AcOH,0,0.26698673675440043,2.6985941105734974,nmr,assimilated_measurement
S3_transport,E,7,1,3,1,accepted,1,0.11572,0.5786,40.0,0.5,0.5,1.0,1.0,0.5,AcOH,-0.00022445737519570042,0.006214931634512277,1,WARN nonnegativity active: AcOH,0,0.26698673675440043,2.6985941105734974,nmr,assimilated_measurement
S3_transport,E,7,1,4,1,accepted,1,0.120032,0.6001599999999999,40.0,0.5,0.5,1.0,1.0,0.5,EGDA,0.4829495702376543,0.010325722486889665,0,"WARN nonnegativity active: EGMA,AcOH",0,0.3513871540982781,2.5460086557467627,nmr,assimilated_measurement
S3_transport,E,7,1,4,1,accepted,1,0.120032,0.6001599999999999,40.0,0.5,0.5,1.0,1.0,0.5,EGMA,0.001564193528995341,0.011416139211451282,1,"WARN nonnegativity active: EGMA,AcOH",0,0.3513871540982781,2.5460086557467627,nmr,assimilated_measurement
S3_transport,E,7,1,4,1,accepted,1,0.120032,0.6001599999999999,40.0,0.5,0.5,1.0,1.0,0.5,EG,0.0001299981548899753,0.0023659689169376595,0,"WARN nonnegativity active: EGMA,AcOH",0,0.3513871540982781,2.5460086557467627,nmr,assimilated_measurement
S3_transport,E,7,1,4,1,accepted,1,0.120032,0.6001599999999999,40.0,0.5,0.5,1.0,1.0,0.5,AcOH,-0.00022445737519570042,0.006296821434178124,1,"WARN nonnegativity active: EGMA,AcOH",0,0.3513871540982781,2.5460086557467627,nmr,assimilated_measurement
S3_transport,E,7,1,5,1,accepted,1,0.124344,0.6217199999999999,40.0,0.5,0.5,1.0,1.0,0.5,EGDA,0.48894227214259706,0.010451992404285257,0,WARN nonnegativity active: AcOH,0,0.4240905438140785,2.5674210359468903,nmr,assimilated_measurement
S3_transport,E,7,1,5,1,accepted,1,0.124344,0.6217199999999999,40.0,0.5,0.5,1.0,1.0,0.5,EGMA,0.01014923925517427,0.011641370807140495,0,WARN nonnegativity active: AcOH,0,0.4240905438140785,2.5674210359468903,nmr,assimilated_measurement
S3_transport,E,7,1,5,1,accepted,1,0.124344,0.6217199999999999,40.0,0.5,0.5,1.0,1.0,0.5,EG,0.0005034607546323686,0.002604196274258663,0,WARN nonnegativity active: AcOH,0,0.4240905438140785,2.5674210359468903,nmr,assimilated_measurement
S3_transport,E,7,1,5,1,accepted,1,0.124344,0.6217199999999999,40.0,0.5,0.5,1.0,1.0,0.5,AcOH,-0.00022445737519570042,0.006461818802651636,1,WARN nonnegativity active: AcOH,0,0.4240905438140785,2.5674210359468903,nmr,assimilated_measurement
S3_transport,E,7,1,6,1,accepted,1,0.18039999999999998,0.9019999999999998,40.0,0.5,0.5,1.0,1.0,0.5,EGDA,0.4995858930566905,0.010590301487539812,0,"WARN nonnegativity active: EGMA,AcOH",0,0.21093766557012794,2.5658302595464777,nmr,assimilated_measurement
S3_transport,E,7,1,6,1,accepted,1,0.18039999999999998,0.9019999999999998,40.0,0.5,0.5,1.0,1.0,0.5,EGMA,0.001564193528995341,0.011284135153016706,1,"WARN nonnegativity active: EGMA,AcOH",0,0.21093766557012794,2.5658302595464777,nmr,assimilated_measurement
S3_transport,E,7,1,6,1,accepted,1,0.18039999999999998,0.9019999999999998,40.0,0.5,0.5,1.0,1.0,0.5,EG,-0.0003366777271660524,0.002051039067958547,0,"WARN nonnegativity active: EGMA,AcOH",0,0.21093766557012794,2.5658302595464777,nmr,assimilated_measurement
S3_transport,E,7,1,6,1,accepted,1,0.18039999999999998,0.9019999999999998,40.0,0.5,0.5,1.0,1.0,0.5,AcOH,-0.00022445737519570042,0.006094901623206928,1,"WARN nonnegativity active: EGMA,AcOH",0,0.21093766557012794,2.5658302595464777,nmr,assimilated_measurement
S3_transport,E,7,1,7,1,accepted,1,0.18627999999999997,0.9313999999999998,40.0,0.5,0.5,1.0,1.0,0.5,EGDA,0.48302580182463467,0.010303403157586094,0,WARN nonnegativity active: EGMA,0,0.23487101198086394,2.5242146994501455,nmr,assimilated_measurement
S3_transport,E,7,1,7,1,accepted,1,0.18627999999999997,0.9313999999999998,40.0,0.5,0.5,1.0,1.0,0.5,EGMA,0.001564193528995341,0.0112904590090712,1,WARN nonnegativity active: EGMA,0,0.23487101198086394,2.5242146994501455,nmr,assimilated_measurement
S3_transport,E,7,1,7,1,accepted,1,0.18627999999999997,0.9313999999999998,40.0,0.5,0.5,1.0,1.0,0.5,EG,7.886151048019452e-05,0.002079222112654249,0,WARN nonnegativity active: EGMA,0,0.23487101198086394,2.5242146994501455,nmr,assimilated_measurement
S3_transport,E,7,1,7,1,accepted,1,0.18627999999999997,0.9313999999999998,40.0,0.5,0.5,1.0,1.0,0.5,AcOH,0.0025378052323642066,0.006111340938670781,0,WARN nonnegativity active: EGMA,0,0.23487101198086394,2.5242146994501455,nmr,assimilated_measurement
S3_transport,E,7,1,8,1,accepted,1,0.191376,0.95688,40.0,0.5,0.5,1.0,1.0,0.5,EGDA,0.47833204317565325,0.010258912048428805,0,,0,0.38435991506734024,2.581318310575059,nmr,assimilated_measurement
S3_transport,E,7,1,8,1,accepted,1,0.191376,0.95688,40.0,0.5,0.5,1.0,1.0,0.5,EGMA,0.013826522107791193,0.011683009791004196,0,,0,0.38435991506734024,2.581318310575059,nmr,assimilated_measurement
S3_transport,E,7,1,8,1,accepted,1,0.191376,0.95688,40.0,0.5,0.5,1.0,1.0,0.5,EG,0.0005220176384033758,0.0024957022851524184,0,,0,0.38435991506734024,2.581318310575059,nmr,assimilated_measurement
S3_transport,E,7,1,8,1,accepted,1,0.191376,0.95688,40.0,0.5,0.5,1.0,1.0,0.5,AcOH,0.001387286968574169,0.006385848994583085,0,,0,0.38435991506734024,2.581318310575059,nmr,assimilated_measurement
S3_transport,E,7,1,9,1,accepted,1,0.19568799999999997,0.9784399999999999,40.0,0.5,0.5,1.0,1.0,0.5,EGDA,0.49351607047591933,0.0105356325237039,0,WARN nonnegativity active: EGMA,0,0.43461581384212733,2.574928441315484,nmr,assimilated_measurement
S3_transport,E,7,1,9,1,accepted,1,0.19568799999999997,0.9784399999999999,40.0,0.5,0.5,1.0,1.0,0.5,EGMA,0.001564193528995341,0.01156308630018464,1,WARN nonnegativity active: EGMA,0,0.43461581384212733,2.574928441315484,nmr,assimilated_measurement
S3_transport,E,7,1,9,1,accepted,1,0.19568799999999997,0.9784399999999999,40.0,0.5,0.5,1.0,1.0,0.5,EG,-0.0003441014450316519,0.0026465930947116387,0,WARN nonnegativity active: EGMA,0,0.43461581384212733,2.574928441315484,nmr,assimilated_measurement
S3_transport,E,7,1,9,1,accepted,1,0.19568799999999997,0.9784399999999999,40.0,0.5,0.5,1.0,1.0,0.5,AcOH,0.0009067538493877164,0.0064924694456212646,0,WARN nonnegativity active: EGMA,0,0.43461581384212733,2.574928441315484,nmr,assimilated_measurement
S3_transport,E,7,1,10,1,accepted,1,0.2,1.0,40.0,0.5,0.5,1.0,1.0,0.5,EGDA,0.48209981523964235,0.010294642263788532,0,WARN nonnegativity active: EGMA,0,0.2470451142515659,2.6173211495248747,nmr,assimilated_measurement
S3_transport,E,7,1,10,1,accepted,1,0.2,1.0,40.0,0.5,0.5,1.0,1.0,0.5,EGMA,0.001564193528995341,0.011333477581445175,1,WARN nonnegativity active: EGMA,0,0.2470451142515659,2.6173211495248747,nmr,assimilated_measurement
S3_transport,E,7,1,10,1,accepted,1,0.2,1.0,40.0,0.5,0.5,1.0,1.0,0.5,EG,-0.00021456987634012467,0.002150534983903998,0,WARN nonnegativity active: EGMA,0,0.2470451142515659,2.6173211495248747,nmr,assimilated_measurement
S3_transport,E,7,1,10,1,accepted,1,0.2,1.0,40.0,0.5,0.5,1.0,1.0,0.5,AcOH,0.0010605002211621186,0.006156745773244315,0,WARN nonnegativity active: EGMA,0,0.2470451142515659,2.6173211495248747,nmr,assimilated_measurement
S3_transport,E,7,2,11,1,accepted,1,0.05496000000000001,0.27480000000000004,130.0,0.25,0.25,0.5,1.0,0.1,EGDA,0.46533896538097747,0.010042599464208584,0,,0,0.4129822141026446,2.5722981236274407,nmr,assimilated_measurement
S3_transport,E,7,2,11,1,accepted,1,0.05496000000000001,0.27480000000000004,130.0,0.25,0.25,0.5,1.0,0.1,EGMA,0.03581748753824879,0.012776024284803044,0,,0,0.4129822141026446,2.5722981236274407,nmr,assimilated_measurement
S3_transport,E,7,2,11,1,accepted,1,0.05496000000000001,0.27480000000000004,130.0,0.25,0.25,0.5,1.0,0.1,EG,-0.00016875867695735907,0.002575327225351745,0,,0,0.4129822141026446,2.5722981236274407,nmr,assimilated_measurement
S3_transport,E,7,2,11,1,accepted,1,0.05496000000000001,0.27480000000000004,130.0,0.25,0.25,0.5,1.0,0.1,AcOH,0.023252444731343327,0.006454552164884496,0,,0,0.4129822141026446,2.5722981236274407,nmr,assimilated_measurement
S3_transport,E,7,2,12,1,accepted,1,0.060056000000000005,0.30028,130.0,0.25,0.25,0.5,1.0,0.1,EGDA,0.4663101980171337,0.010059629978257543,0,WARN nonnegativity active: EGMA,0,0.43903306821675314,2.533847537540444,nmr,assimilated_measurement
S3_transport,E,7,2,12,1,accepted,1,0.060056000000000005,0.30028,130.0,0.25,0.25,0.5,1.0,0.1,EGMA,0.001564193528995341,0.011522031091759095,1,WARN nonnegativity active: EGMA,0,0.43903306821675314,2.533847537540444,nmr,assimilated_measurement
S3_transport,E,7,2,12,1,accepted,1,0.060056000000000005,0.30028,130.0,0.25,0.25,0.5,1.0,0.1,EG,0.00027506075817518294,0.0026031187792424776,0,WARN nonnegativity active: EGMA,0,0.43903306821675314,2.533847537540444,nmr,assimilated_measurement
S3_transport,E,7,2,12,1,accepted,1,0.060056000000000005,0.30028,130.0,0.25,0.25,0.5,1.0,0.1,AcOH,0.025888580385854558,0.006476635845809488,0,WARN nonnegativity active: EGMA,0,0.43903306821675314,2.533847537540444,nmr,assimilated_measurement
S3_transport,E,7,2,13,1,accepted,1,0.064368,0.32183999999999996,130.0,0.25,0.25,0.5,1.0,0.1,EGDA,0.4708446707973875,0.010115484033676365,0,,0,0.3671361809366227,2.510078463457004,nmr,assimilated_measurement
S3_transport,E,7,2,13,1,accepted,1,0.064368,0.32183999999999996,130.0,0.25,0.25,0.5,1.0,0.1,EGMA,0.031058460906839485,0.012368115385776958,0,,0,0.3671361809366227,2.510078463457004,nmr,assimilated_measurement
S3_transport,E,7,2,13,1,accepted,1,0.064368,0.32183999999999996,130.0,0.25,0.25,0.5,1.0,0.1,EG,0.000561148537058839,0.002372300115202791,0,,0,0.3671361809366227,2.510078463457004,nmr,assimilated_measurement
S3_transport,E,7,2,13,1,accepted,1,0.064368,0.32183999999999996,130.0,0.25,0.25,0.5,1.0,0.1,AcOH,0.030340457463369167,0.006319968403707924,0,,0,0.3671361809366227,2.510078463457004,nmr,assimilated_measurement
S3_transport,E,7,2,14,1,accepted,1,0.06868,0.3434,130.0,0.25,0.25,0.5,1.0,0.1,EGDA,0.4567788909465032,0.009896180150849422,0,,0,0.42631163376748266,2.5512470529403086,nmr,assimilated_measurement
S3_transport,E,7,2,14,1,accepted,1,0.06868,0.3434,130.0,0.25,0.25,0.5,1.0,0.1,EGMA,0.03792976956407582,0.012918017411765815,0,,0,0.42631163376748266,2.5512470529403086,nmr,assimilated_measurement
S3_transport,E,7,2,14,1,accepted,1,0.06868,0.3434,130.0,0.25,0.25,0.5,1.0,0.1,EG,0.0005023512330536008,0.002588872945165355,0,,0,0.42631163376748266,2.5512470529403086,nmr,assimilated_measurement
S3_transport,E,7,2,14,1,accepted,1,0.06868,0.3434,130.0,0.25,0.25,0.5,1.0,0.1,AcOH,0.030909587619295503,0.006474002288388439,0,,0,0.42631163376748266,2.5512470529403086,nmr,assimilated_measurement
S3_transport,E,7,2,15,1,accepted,1,0.072992,0.36496,130.0,0.25,0.25,0.5,1.0,0.1,EGDA,0.4632637829554396,0.00996070347884996,0,,0,0.2088747764638689,2.585200770192435,nmr,assimilated_measurement
S3_transport,E,7,2,15,1,accepted,1,0.072992,0.36496,130.0,0.25,0.25,0.5,1.0,0.1,EGMA,0.018711312822732945,0.011647141331131981,0,,0,0.2088747764638689,2.585200770192435,nmr,assimilated_measurement
S3_transport,E,7,2,15,1,accepted,1,0.072992,0.36496,130.0,0.25,0.25,0.5,1.0,0.1,EG,0.0020051823162186688,0.0020545259678910106,0,,0,0.2088747764638689,2.585200770192435,nmr,assimilated_measurement
S3_transport,E,7,2,15,1,accepted,1,0.072992,0.36496,130.0,0.25,0.25,0.5,1.0,0.1,AcOH,0.03276844421139597,0.0061238389369361506,0,,0,0.2088747764638689,2.585200770192435,nmr,assimilated_measurement
S3_transport,E,7,2,16,1,accepted,1,0.18039999999999998,0.9019999999999998,130.0,0.25,0.25,0.5,1.0,0.1,EGDA,0.40642051984987615,0.009015805314089478,0,,0,0.3306602131565002,2.531508913807849,nmr,assimilated_measurement
S3_transport,E,7,2,16,1,accepted,1,0.18039999999999998,0.9019999999999998,130.0,0.25,0.25,0.5,1.0,0.1,EGMA,0.07522304664401572,0.016239706575115587,0,,0,0.3306602131565002,2.531508913807849,nmr,assimilated_measurement
S3_transport,E,7,2,16,1,accepted,1,0.18039999999999998,0.9019999999999998,130.0,0.25,0.25,0.5,1.0,0.1,EG,0.00837090970469366,0.002295958705503089,0,,0,0.3306602131565002,2.531508913807849,nmr,assimilated_measurement
S3_transport,E,7,2,16,1,accepted,1,0.18039999999999998,0.9019999999999998,130.0,0.25,0.25,0.5,1.0,0.1,AcOH,0.09004112196713096,0.006446281890356103,0,,0,0.3306602131565002,2.531508913807849,nmr,assimilated_measurement
S3_transport,E,7,2,17,1,accepted,1,0.18627999999999997,0.9313999999999998,130.0,0.25,0.25,0.5,1.0,0.1,EGDA,0.4104570473932621,0.00907160339916041,0,,0,0.2635303952053579,2.55946642308838,nmr,assimilated_measurement
S3_transport,E,7,2,17,1,accepted,1,0.18627999999999997,0.9313999999999998,130.0,0.25,0.25,0.5,1.0,0.1,EGMA,0.05297390971090414,0.013958853290767974,0,,0,0.2635303952053579,2.55946642308838,nmr,assimilated_measurement
S3_transport,E,7,2,17,1,accepted,1,0.18627999999999997,0.9313999999999998,130.0,0.25,0.25,0.5,1.0,0.1,EG,0.009340519204643752,0.002161093010550895,0,,0,0.2635303952053579,2.55946642308838,nmr,assimilated_measurement
S3_transport,E,7,2,17,1,accepted,1,0.18627999999999997,0.9313999999999998,130.0,0.25,0.25,0.5,1.0,0.1,AcOH,0.09231266139637016,0.006370964825230915,0,,0,0.2635303952053579,2.55946642308838,nmr,assimilated_measurement
S3_transport,E,7,2,18,1,accepted,1,0.191376,0.95688,130.0,0.25,0.25,0.5,1.0,0.1,EGDA,0.4094656853882938,0.009062294304960927,0,,0,0.2568631871062258,2.6758269383667814,nmr,assimilated_measurement
S3_transport,E,7,2,18,1,accepted,1,0.191376,0.95688,130.0,0.25,0.25,0.5,1.0,0.1,EGMA,0.0844905088103964,0.0172785855212906,0,,0,0.2568631871062258,2.6758269383667814,nmr,assimilated_measurement
S3_transport,E,7,2,18,1,accepted,1,0.191376,0.95688,130.0,0.25,0.25,0.5,1.0,0.1,EG,0.010909129177306283,0.0022061731397123633,0,,0,0.2568631871062258,2.6758269383667814,nmr,assimilated_measurement
S3_transport,E,7,2,18,1,accepted,1,0.191376,0.95688,130.0,0.25,0.25,0.5,1.0,0.1,AcOH,0.09693422609928906,0.006419671186654849,0,,0,0.2568631871062258,2.6758269383667814,nmr,assimilated_measurement
S3_transport,E,7,2,19,1,accepted,1,0.19568799999999997,0.9784399999999999,130.0,0.25,0.25,0.5,1.0,0.1,EGDA,0.40510746239708567,0.008969456001223269,0,,0,0.19481840051052454,2.5552238526206827,nmr,assimilated_measurement
S3_transport,E,7,2,19,1,accepted,1,0.19568799999999997,0.9784399999999999,130.0,0.25,0.25,0.5,1.0,0.1,EGMA,0.07678419905908483,0.01633561270951218,0,,0,0.19481840051052454,2.5552238526206827,nmr,assimilated_measurement
S3_transport,E,7,2,19,1,accepted,1,0.19568799999999997,0.9784399999999999,130.0,0.25,0.25,0.5,1.0,0.1,EG,0.010779968408856495,0.00201955210859191,0,,0,0.19481840051052454,2.5552238526206827,nmr,assimilated_measurement
S3_transport,E,7,2,19,1,accepted,1,0.19568799999999997,0.9784399999999999,130.0,0.25,0.25,0.5,1.0,0.1,AcOH,0.10228541153912199,0.006333664572741246,0,,0,0.19481840051052454,2.5552238526206827,nmr,assimilated_measurement
S3_transport,E,7,2,20,1,accepted,1,0.2,1.0,130.0,0.25,0.25,0.5,1.0,0.1,EGDA,0.39934223774025107,0.008891588385373473,0,,0,0.25279171530953465,2.6642946793116558,nmr,assimilated_measurement
S3_transport,E,7,2,20,1,accepted,1,0.2,1.0,130.0,0.25,0.25,0.5,1.0,0.1,EGMA,0.09297184644430967,0.018277240865860665,0,,0,0.25279171530953465,2.6642946793116558,nmr,assimilated_measurement
S3_transport,E,7,2,20,1,accepted,1,0.2,1.0,130.0,0.25,0.25,0.5,1.0,0.1,EG,0.010945849648072289,0.0021903644221157896,0,,0,0.25279171530953465,2.6642946793116558,nmr,assimilated_measurement
S3_transport,E,7,2,20,1,accepted,1,0.2,1.0,130.0,0.25,0.25,0.5,1.0,0.1,AcOH,0.10265577423135774,0.006437272375243952,0,,0,0.25279171530953465,2.6642946793116558,nmr,assimilated_measurement
S3_transport,E,7,3,21,1,accepted,1,0.036536000000000006,0.18268,160.0,0.25,0.25,0.5,1.0,1.0,EGDA,0.20455652353382384,0.005947434664472579,0,,0,0.24586671935842103,2.580330458843732,nmr,assimilated_measurement
S3_transport,E,7,3,21,1,accepted,1,0.036536000000000006,0.18268,160.0,0.25,0.25,0.5,1.0,1.0,EGMA,0.17956454311866163,0.02988409842365516,0,,0,0.24586671935842103,2.580330458843732,nmr,assimilated_measurement
S3_transport,E,7,3,21,1,accepted,1,0.036536000000000006,0.18268,160.0,0.25,0.25,0.5,1.0,1.0,EG,0.12811013115382394,0.0025404627255939667,0,,0,0.24586671935842103,2.580330458843732,nmr,assimilated_measurement
S3_transport,E,7,3,21,1,accepted,1,0.036536000000000006,0.18268,160.0,0.25,0.25,0.5,1.0,1.0,AcOH,0.4167888945472731,0.009553786915190139,0,,0,0.24586671935842103,2.580330458843732,nmr,assimilated_measurement
S3_transport,E,7,3,22,1,accepted,1,0.040847999999999995,0.20423999999999998,160.0,0.25,0.25,0.5,1.0,1.0,EGDA,0.19435515107384602,0.005809826016401572,0,,0,0.21435652166325608,2.5800305733930586,nmr,assimilated_measurement
S3_transport,E,7,3,22,1,accepted,1,0.040847999999999995,0.20423999999999998,160.0,0.25,0.25,0.5,1.0,1.0,EGMA,0.1644989054519358,0.02773855001902648,0,,0,0.21435652166325608,2.5800305733930586,nmr,assimilated_measurement
S3_transport,E,7,3,22,1,accepted,1,0.040847999999999995,0.20423999999999998,160.0,0.25,0.25,0.5,1.0,1.0,EG,0.1512492007460929,0.0026331117955864587,0,,0,0.21435652166325608,2.5800305733930586,nmr,assimilated_measurement
S3_transport,E,7,3,22,1,accepted,1,0.040847999999999995,0.20423999999999998,160.0,0.25,0.25,0.5,1.0,1.0,AcOH,0.4650537373263148,0.01019230158030082,0,,0,0.21435652166325608,2.5800305733930586,nmr,assimilated_measurement
S3_transport,E,7,3,23,1,accepted,1,0.045160000000000006,0.22580000000000003,160.0,0.25,0.25,0.5,1.0,1.0,EGDA,0.16728393649449147,0.005508376472904163,0,,0,0.2689075726552417,2.5942605358124715,nmr,assimilated_measurement
S3_transport,E,7,3,23,1,accepted,1,0.045160000000000006,0.22580000000000003,160.0,0.25,0.25,0.5,1.0,1.0,EGMA,0.15920343633968795,0.027015823864854942,0,,0,0.2689075726552417,2.5942605358124715,nmr,assimilated_measurement
S3_transport,E,7,3,23,1,accepted,1,0.045160000000000006,0.22580000000000003,160.0,0.25,0.25,0.5,1.0,1.0,EG,0.16771925050372755,0.0028454344440346684,0,,0,0.2689075726552417,2.5942605358124715,nmr,assimilated_measurement
S3_transport,E,7,3,23,1,accepted,1,0.045160000000000006,0.22580000000000003,160.0,0.25,0.25,0.5,1.0,1.0,AcOH,0.49622457759564753,0.010682133053670191,0,,0,0.2689075726552417,2.5942605358124715,nmr,assimilated_measurement
