scenario,strategy,seed,round,candidate_rank,candidate_selected,governor_state,design_mode,spatial_mode,T_C,Q_total_mL_min,C_EGDA_M,C_cat_M,n_positions_selected,row_kind,z_m,z_over_L,marginal_gain_nats,is_selected_position,selection_order,realized_gain_nats
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.10200000000000001,0.51,11.917233312095519,0,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.10396,0.5197999999999999,12.003306754020382,0,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.10592,0.5296,12.087259467658548,0,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.10788,0.5394,12.169166130533597,0,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.10984,0.5491999999999999,12.249097560284582,0,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.1118,0.5589999999999999,12.327120982119169,0,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.11376,0.5688,12.4033002673474,0,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.11572,0.5786,12.477696152723517,0,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.11768,0.5884,12.550366443469649,0,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.11964,0.5982,12.621366196524637,0,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.1216,0.608,12.690747895755532,0,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.12356,0.6178,12.758561613815885,0,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.12552,0.6275999999999999,12.82485515274626,0,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.12747999999999998,0.6373999999999999,12.889674180177387,0,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.12944,0.6472,12.953062355148454,0,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.1314,0.6569999999999999,13.015061444191169,0,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.13336,0.6668,13.075711429102249,0,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.13532,0.6766,13.135050607078512,0,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.13728,0.6864,13.193115674656116,0,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.13924,0.6961999999999999,13.24994182081711,0,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.1412,0.706,13.305562824911277,0,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.14316,0.7158,13.360011117688146,0,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.14512,0.7255999999999999,13.413317847254362,0,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.14708,0.7353999999999999,13.465512949626877,1,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.14904,0.7452,13.516625210450961,0,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.151,0.7549999999999999,13.566682322872925,0,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.15295999999999998,0.7647999999999999,13.615710941746073,1,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.15492,0.7746,13.663736728481467,0,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.15688,0.7843999999999999,13.71078439848209,0,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.15884,0.7942,13.756877782488136,1,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.1608,0.8039999999999999,13.802039865746018,0,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.16276,0.8137999999999999,13.846292813622373,0,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.16472,0.8236,13.88965801625325,1,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.16668,0.8333999999999999,13.932156123995348,0,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.16864,0.8432000000000001,13.973807080841262,0,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.1706,0.853,14.014630155978757,1,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.17256,0.8627999999999999,14.054643971114295,0,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.17452,0.8726,14.093866524764046,0,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.17648,0.8824,14.1323152285971,1,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.17844,0.8921999999999999,14.170006940707864,0,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.1804,0.902,14.206957970854983,0,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.18236,0.9117999999999999,14.243184110643487,1,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.18431999999999998,0.9215999999999999,14.278700655046823,0,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.18628,0.9314,14.31352242295496,0,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.18824,0.9411999999999999,14.347663776594246,1,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.1902,0.951,14.381138639765126,0,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.19216,0.9608,14.413960512767808,0,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.19412,0.9705999999999999,14.446142487876948,1,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.19608,0.9803999999999999,14.477697277320566,0,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.19804,0.9902,14.50863721850963,0,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,candidate_z,0.2,1.0,14.538974291433039,1,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,selected_z,0.2,1.0,nan,1,1,14.538974291433039
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,selected_z,0.19412,0.9705999999999999,nan,1,2,1.331124939063109
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,selected_z,0.18824,0.9411999999999999,nan,1,3,0.7606005588792009
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,selected_z,0.18236,0.9117999999999999,nan,1,4,0.5252923399160352
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,selected_z,0.17648,0.8824,nan,1,5,0.3955626680334561
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,selected_z,0.1706,0.853,nan,1,6,0.31297549546795267
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,selected_z,0.16472,0.8236,nan,1,7,0.25558085513144846
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,selected_z,0.15884,0.7942,nan,1,8,0.21325062744123358
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,selected_z,0.15295999999999998,0.7647999999999999,nan,1,9,0.18065790408810045
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,selected_z,0.14708,0.7353999999999999,nan,1,10,0.1547324295081154
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,final_z,0.15099999999999997,0.7549999999999998,nan,1,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,final_z,0.15687999999999996,0.7843999999999998,nan,1,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,final_z,0.16276,0.8137999999999999,nan,1,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,final_z,0.16863999999999998,0.8431999999999998,nan,1,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,final_z,0.17451999999999998,0.8725999999999998,nan,1,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,final_z,0.18039999999999998,0.9019999999999998,nan,1,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,final_z,0.18627999999999997,0.9313999999999998,nan,1,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,final_z,0.191376,0.95688,nan,1,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,final_z,0.19568799999999997,0.9784399999999999,nan,1,-1,nan
S3_transport,F,7,3,6,0,NORMAL_LEARNING,eig,optimized,120.0,0.5,1.0,0.5,10,final_z,0.2,1.0,nan,1,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.004,0.02,0.005224585031655238,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.00596,0.0298,0.009461043262859903,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.00792,0.039599999999999996,0.01482200557968838,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.00988,0.0494,0.021224986813720648,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.01184,0.059199999999999996,0.028588927197400693,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.0138,0.06899999999999999,0.03683545296637547,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.01576,0.0788,0.045889724990736624,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.01772,0.0886,0.05568097628374602,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.01968,0.09839999999999999,0.06614273502775347,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.02164,0.10819999999999999,0.07721291153912091,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.0236,0.118,0.08883370625164844,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.02556,0.1278,0.10095150903030259,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.02752,0.1376,0.11351670883318121,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.02948,0.14739999999999998,0.12648356002096506,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.031439999999999996,0.15719999999999998,0.13980999686273066,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.0334,0.16699999999999998,0.15345748773589563,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.03536,0.1768,0.16739088363548404,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.037320000000000006,0.18660000000000002,0.18157828502289064,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.039279999999999995,0.19639999999999996,0.19599087363715384,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.04124,0.2062,0.2106028049645623,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.0432,0.216,0.22539092963086205,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.045160000000000006,0.22580000000000003,0.24033483222545726,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.047119999999999995,0.23559999999999998,0.2554165140557494,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.04908,0.24539999999999998,0.27062026591364585,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.05104,0.2552,0.28593251166993383,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.053000000000000005,0.265,0.3013416082657514,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.054959999999999995,0.27479999999999993,0.31683767046642686,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.05692,0.28459999999999996,0.33241239974347536,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.05888,0.2944,0.3480589151373792,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.060840000000000005,0.3042,0.3637715366901233,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.0628,0.31399999999999995,0.3795457558323463,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.06476,0.3238,0.3953778180891234,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.06672,0.3336,0.4112648388032625,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.06868,0.3434,0.42720450200013715,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.07064000000000001,0.3532,0.44319503567679064,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.0726,0.363,0.4592348708747309,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.07456,0.37279999999999996,0.47532283703328204,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.07652,0.3826,0.49145781592230975,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.07848,0.39239999999999997,0.5076386556275949,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.08044,0.40219999999999995,0.5238643413492241,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.0824,0.412,0.540133489770767,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.08436,0.4218,0.5564446405345862,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.08632000000000001,0.43160000000000004,0.5727962457300606,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.08828,0.44139999999999996,0.589186108683208,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.09024,0.4512,0.6056120685500872,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.0922,0.461,0.6220712189806719,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.09416,0.47079999999999994,0.6385606486087383,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.09612,0.48059999999999997,0.6550768573744676,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.09808,0.4904,0.6716158868196942,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.10004,0.5002,0.688173595751401,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.10200000000000001,0.51,0.704745043032343,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.10396,0.5197999999999999,0.7213214955346103,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.10592,0.5296,0.7379016120773372,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.10788,0.5394,0.7544791669848188,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.10984,0.5491999999999999,0.7710482465373829,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.1118,0.5589999999999999,0.7876024443635359,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.11376,0.5688,0.8041350138464196,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.11572,0.5786,0.8206389761420922,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.11768,0.5884,0.8371072241340087,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.11964,0.5982,0.8535325018315625,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.1216,0.608,0.8699072731838058,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.12356,0.6178,0.8862239350321595,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.12552,0.6275999999999999,0.9024748010246704,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.12747999999999998,0.6373999999999999,0.9186521277863378,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.12944,0.6472,0.9347481463548846,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.1314,0.6569999999999999,0.9507550914159921,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.13336,0.6668,0.9666652292740352,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.13532,0.6766,0.9824708843477836,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.13728,0.6864,0.9981644594361008,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.13924,0.6961999999999999,1.0137384651319188,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.1412,0.706,1.0291855447680156,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.14316,0.7158,1.0444984893826472,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.14512,0.7255999999999999,1.0596702554166164,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.14708,0.7353999999999999,1.0746939825251758,1,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.14904,0.7452,1.0895630085116963,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.151,0.7549999999999999,1.104270882499982,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.15295999999999998,0.7647999999999999,1.1188113753406697,1,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.15492,0.7746,1.1331784872379131,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.15688,0.7843999999999999,1.1473664622140873,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.15884,0.7942,1.1613697959049922,1,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.1608,0.8039999999999999,1.1751832348934528,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.16276,0.8137999999999999,1.188801783607559,0,-1,nan
S3_transport,F,7,4,1,0,MODEL_INADEQUATE,diagnostic,optimized,100.0,0.5,1.0,1.0,10,candidate_z,0.16472,0.8236,1.2022207074131614,1,-1,nan
