scenario,strategy,seed,round,acquisition_order,T_C,Q1_mL_min,Q2_mL_min,Q_total_mL_min,C_EGDA_M,C_cat_M,z_m,z_over_L,species,c_measured_M,sigma_M,sigma_source,ci95_lo_M,ci95_hi_M,censored,qc_flags,observation_mode,best_model,c_model_observed_M,c_model_reactor_M,residual_M,standardized_residual,c_true_reactor_M,error_vs_true_M,cov_M2_with_EGDA,cov_M2_with_EGMA,cov_M2_with_EG,cov_M2_with_AcOH
S3_transport,E,7,5,44,160.0,0.25,0.25,0.5,1.0,1.0,0.051432000000000005,0.25716,AcOH,0.5466948925769708,0.011426372816810514,measurement_covariance,0.5242992018560222,0.5690905832979194,0,,nmr,wls,0.5476312045018641,0.5476312045018641,-0.0009363119248932961,-0.08194305751303609,0.5506816312346028,-0.003986738657631994,-1.335020641485837e-05,6.0901072225730176e-05,2.1658686768687958e-05,0.00013056199574874622
S3_transport,E,7,5,45,160.0,0.25,0.25,0.5,1.0,1.0,0.17451999999999998,0.8725999999999998,EGDA,0.01618561132379883,0.00458621171421577,measurement_covariance,0.007196636363935922,0.02517458628366174,0,,nmr,wls,0.010531947792482965,0.010531947792482965,0.005653663531315866,1.232752407349914,0.008729677608783673,0.007455933715015158,2.1033337887609947e-05,-3.261286250685121e-05,1.170376050601733e-06,-1.69021248497853e-05
S3_transport,E,7,5,45,160.0,0.25,0.25,0.5,1.0,1.0,0.17451999999999998,0.8725999999999998,EGMA,0.08011458180109114,0.016897838911069465,measurement_covariance,0.04699481753539499,0.11323434606678728,0,,nmr,wls,0.08000970007297044,0.08000970007297044,0.00010488172812070373,0.006206813112178365,0.0816216379318986,-0.0015070561308074548,-3.261286250685121e-05,0.0002855369598644533,2.3218770915575007e-06,5.830110726280709e-05
S3_transport,E,7,5,45,160.0,0.25,0.25,0.5,1.0,1.0,0.17451999999999998,0.8725999999999998,EG,0.40228931022460485,0.0051308085534509445,measurement_covariance,0.392232925459841,0.4123456949893687,0,,nmr,wls,0.4094583521345467,0.4094583521345467,-0.007169041909941831,-1.3972538314882137,0.4096486844593172,-0.007359374234712335,1.1703760506017322e-06,2.321877091557501e-06,2.6325196412165377e-05,5.4997529519475714e-05
S3_transport,E,7,5,45,160.0,0.25,0.25,0.5,1.0,1.0,0.17451999999999998,0.8725999999999998,AcOH,0.9020082166105168,0.01713784748957694,measurement_covariance,0.868418035530946,0.9355983976900876,0,,nmr,wls,0.898926404342064,0.898926404342064,0.0030818122684528326,0.17982493252592888,0.9009190068505335,0.0010892097599832784,-1.69021248497853e-05,5.830110726280709e-05,5.4997529519475714e-05,0.0002937058165759986
S3_transport,E,7,5,46,160.0,0.25,0.25,0.5,1.0,1.0,0.18039999999999998,0.9019999999999998,EGDA,0.01192689428634695,0.004460161956079211,measurement_covariance,0.0031849768524316955,0.020668811720262206,0,,nmr,wls,0.009479227914897066,0.009479227914897066,0.002447666371449884,0.5487841911466262,0.0077274237614253895,0.0041994705249215605,1.9893044674456338e-05,-2.897281708706637e-05,1.1722363516541096e-06,-1.696624555680516e-05
S3_transport,E,7,5,46,160.0,0.25,0.25,0.5,1.0,1.0,0.18039999999999998,0.9019999999999998,EGMA,0.06800665165577761,0.015404182898949657,measurement_covariance,0.03781445317383629,0.09819885013771894,0,,nmr,wls,0.07910203277946094,0.07910203277946094,-0.011095381123683329,-0.7202836525941193,0.08069639289702071,-0.0126897412412431,-2.897281708706637e-05,0.00023728885078429305,2.194580187979237e-06,5.4570402173323914e-05
S3_transport,E,7,5,46,160.0,0.25,0.25,0.5,1.0,1.0,0.18039999999999998,0.9019999999999998,EG,0.4130305508538595,0.004943484865642042,measurement_covariance,0.40334132051720106,0.4227197811905179,0,,nmr,wls,0.411418739305642,0.411418739305642,0.00161181154821749,0.32604763482130206,0.4115761833415534,0.0014543675123060984,1.172236351654109e-06,2.1945801879792374e-06,2.4438042616831917e-05,5.659198056091118e-05
S3_transport,E,7,5,46,160.0,0.25,0.25,0.5,1.0,1.0,0.18039999999999998,0.9019999999999998,AcOH,0.9101845342888799,0.0171158265851454,measurement_covariance,0.8766375141819949,0.943731554395765,0,,nmr,wls,0.9019395113907452,0.9019395113907452,0.008245022898134668,0.4817192355343454,0.9038487595801281,0.006335774708751796,-1.696624555680516e-05,5.4570402173323914e-05,5.659198056091118e-05,0.0002929515196927701
S3_transport,E,7,5,47,160.0,0.25,0.25,0.5,1.0,1.0,0.18627999999999997,0.9313999999999998,EGDA,0.006058417780928741,0.004444696666573498,measurement_covariance,-0.002653187685555316,0.014770023247412799,0,,nmr,wls,0.008560509578933949,0.008560509578933949,-0.0025020917980052076,-0.5629387077913054,0.006855417434140278,-0.0007969996532115374,1.975532845784957e-05,-3.1184313075741484e-05,1.1828828732738857e-06,-1.715134328682396e-05
S3_transport,E,7,5,47,160.0,0.25,0.25,0.5,1.0,1.0,0.18627999999999997,0.9313999999999998,EGMA,0.07939821205917648,0.016632063133225895,measurement_covariance,0.04679936831805372,0.11199705580029923,0,,nmr,wls,0.07830856061823359,0.07830856061823359,0.0010896514409428903,0.06551510971396521,0.07988838617281706,-0.0004901741136405791,-3.1184313075741484e-05,0.00027662552406761197,2.3995750258676127e-06,5.978100163415309e-05
S3_transport,E,7,5,47,160.0,0.25,0.25,0.5,1.0,1.0,0.18627999999999997,0.9313999999999998,EG,0.4186306356749988,0.00496934413911731,measurement_covariance,0.4088907211623289,0.42837055018766873,0,,nmr,wls,0.4131309298028325,0.4131309298028325,0.005499705872166305,1.1067267064227113,0.4132561963930422,0.005374439281956633,1.182882873273885e-06,2.399575025867613e-06,2.4694381172979564e-05,5.7934701068100726e-05
S3_transport,E,7,5,47,160.0,0.25,0.25,0.5,1.0,1.0,0.18627999999999997,0.9313999999999998,AcOH,0.9227834994777636,0.01730740761688394,measurement_covariance,0.8888609805486711,0.9567060184068561,0,,nmr,wls,0.9045704202238988,0.9045704202238988,0.01821307925386484,1.0523285553231778,0.9064007789589019,0.016382720518861693,-1.715134328682396e-05,5.978100163415309e-05,5.7934701068100726e-05,0.0002995463584169722
S3_transport,E,7,5,48,160.0,0.25,0.25,0.5,1.0,1.0,0.191376,0.95688,EGDA,0.005241057144348976,0.004534717441421432,measurement_covariance,-0.0036469890408370315,0.014129103329534983,0,,nmr,wls,0.007860236598302933,0.007860236598302933,-0.002619179453953957,-0.5775838269501883,0.006192672704121401,-0.0009516155597724249,2.0563662273531744e-05,-3.0848397013786904e-05,1.196102374201193e-06,-1.7207366924916943e-05
S3_transport,E,7,5,48,160.0,0.25,0.25,0.5,1.0,1.0,0.191376,0.95688,EGMA,0.07363339388109896,0.01612131480601953,measurement_covariance,0.04203561686130068,0.10523117090089724,0,,nmr,wls,0.07770310501381363,0.07770310501381363,-0.004069711132714662,-0.25244287960899287,0.07927251138921479,-0.005639117508115826,-3.0848397013786904e-05,0.0002598967910747845,2.283367523559218e-06,5.7067733502348264e-05
S3_transport,E,7,5,48,160.0,0.25,0.25,0.5,1.0,1.0,0.191376,0.95688,EG,0.41692536226674204,0.005161133320007085,measurement_covariance,0.40680954095952815,0.42704118357395593,0,,nmr,wls,0.4144366583878835,0.4144366583878835,0.0024887038788585225,0.48220104472230646,0.4145348159066634,0.002390546360078627,1.1961023742011921e-06,2.2833675235592184e-06,2.6637297146887353e-05,5.7867880702505756e-05
S3_transport,E,7,5,48,160.0,0.25,0.25,0.5,1.0,1.0,0.191376,0.95688,AcOH,0.9238828550342018,0.017436966477798837,measurement_covariance,0.889706400737716,0.9580593093306875,0,,nmr,wls,0.9065764217895808,0.9065764217895808,0.017306433244621,0.992513994143188,0.908342143202542,0.015540711831659726,-1.7207366924916943e-05,5.7067733502348264e-05,5.7867880702505756e-05,0.0003040477999478804
S3_transport,E,7,5,49,160.0,0.25,0.25,0.5,1.0,1.0,0.19568799999999997,0.9784399999999999,EGDA,0.00678027279976951,0.00445841105921856,measurement_covariance,-0.0019582128762988694,0.015518758475837889,0,,nmr,wls,0.007327967257998888,0.007327967257998888,-0.0005476944582293785,-0.12284521345265428,0.0056901490448427175,0.0010901237549267922,1.9877429172962362e-05,-2.9793164314144696e-05,1.1842068725878228e-06,-1.7106127507758883e-05
S3_transport,E,7,5,49,160.0,0.25,0.25,0.5,1.0,1.0,0.19568799999999997,0.9784399999999999,EGMA,0.07214452464922408,0.015847837128358865,measurement_covariance,0.041082763877640704,0.10320628542080745,0,,nmr,wls,0.07724264469293593,0.07724264469293593,-0.005098120043711851,-0.32169184996159733,0.07880459326761106,-0.006660068618386986,-2.9793164314144696e-05,0.00025115394164698977,2.281982584573405e-06,5.6649377943507835e-05
S3_transport,E,7,5,49,160.0,0.25,0.25,0.5,1.0,1.0,0.19568799999999997,0.9784399999999999,EG,0.4183178608919072,0.0050000553411052705,measurement_covariance,0.4085177524233409,0.4281179693604735,0,,nmr,wls,0.4154293880490652,0.4154293880490652,0.0028884728428419937,0.577688174587982,0.41550525768754565,0.0028126032043615523,1.1842068725878222e-06,2.2819825845734056e-06,2.5000553414115347e-05,5.773361056560918e-05
S3_transport,E,7,5,49,160.0,0.25,0.25,0.5,1.0,1.0,0.19568799999999997,0.9784399999999999,AcOH,0.9196064267064321,0.017272981497694,measurement_covariance,0.8857513829709519,0.9534614704419123,0,,nmr,wls,0.9081014207910665,0.9081014207910665,0.01150500591536563,0.6660694864347296,0.9098151086427031,0.009791318063729015,-1.7106127507758883e-05,5.6649377943507835e-05,5.773361056560918e-05,0.00029835588981967924
S3_transport,E,7,5,50,160.0,0.25,0.25,0.5,1.0,1.0,0.2,1.0,EGDA,0.006093883512688757,0.0044491069287768865,measurement_covariance,-0.00262636606771394,0.014814133093091455,0,,nmr,wls,0.0068460446162358175,0.0068460446162358175,-0.0007521611035470601,-0.16905889554644585,0.005236181907458974,0.0008577016052297836,1.97945524636905e-05,-3.053016210719868e-05,1.1884626600373055e-06,-1.7187209549663652e-05
S3_transport,E,7,5,50,160.0,0.25,0.25,0.5,1.0,1.0,0.2,1.0,EGMA,0.07622470870108794,0.016282003924700753,measurement_covariance,0.044311981008674464,0.10813743639350142,0,,nmr,wls,0.07682561371089978,0.07682561371089978,-0.0006009050098118446,-0.03690608432419283,0.07838122708101963,-0.0021565183799316934,-3.053016210719868e-05,0.00026510365180397075,2.3618623617729277e-06,5.861448602307428e-05
S3_transport,E,7,5,50,160.0,0.25,0.25,0.5,1.0,1.0,0.2,1.0,EG,0.4209088328642343,0.005005904203902251,measurement_covariance,0.4110972606245859,0.4307204051038827,0,,nmr,wls,0.4163283416728644,0.4163283416728644,0.004580491191369884,0.9150177480023,0.41638259101152086,0.004526241852713442,1.1884626600373046e-06,2.361862361772928e-06,2.505907689864623e-05,5.832523294130924e-05
S3_transport,E,7,5,50,160.0,0.25,0.25,0.5,1.0,1.0,0.2,1.0,AcOH,0.9248902710299669,0.017349362698531098,measurement_covariance,0.890885520140846,0.9588950219190878,0,,nmr,wls,0.9094822970566288,0.9094822970566288,0.015407973973338152,0.8881002859340006,0.911146409104062,0.013743861925904932,-1.7187209549663652e-05,5.861448602307428e-05,5.832523294130924e-05,0.0003010003860451822
S3_transport,E,7,6,51,160.0,0.25,0.25,0.5,1.0,1.0,0.040847999999999995,0.20423999999999998,EGDA,0.1879050698196588,0.0057583533236471585,measurement_covariance,0.17661869730531035,0.19919144233400723,0,,nmr,wls,0.18897284623380872,0.18897284623380872,-0.001067776414149929,-0.18543086089646776,0.18653248243274176,0.0013725873869170346,3.315863299995827e-05,-5.417731550016337e-05,8.048183551783205e-07,-1.3243785516540336e-05
S3_transport,E,7,6,51,160.0,0.25,0.25,0.5,1.0,1.0,0.040847999999999995,0.20423999999999998,EGMA,0.12455813169638144,0.022296403417179627,measurement_covariance,0.08085718099870937,0.16825908239405352,0,,nmr,wls,0.16186984944785926,0.16186984944785926,-0.03731171775147782,-1.6734410951108252,0.16515967406335721,-0.040601542366975774,-5.417731550016337e-05,0.0004971296053416194,1.6807105911733949e-06,4.764119856642174e-05
S3_transport,E,7,6,51,160.0,0.25,0.25,0.5,1.0,1.0,0.040847999999999995,0.20423999999999998,EG,0.1610435617626264,0.0028467510379218,measurement_covariance,0.15546392972829967,0.16662319379695315,0,,nmr,wls,0.14915730431833202,0.14915730431833202,0.01188625744429439,4.175376520797427,0.1483078435039007,0.012735718258725715,8.048183551783201e-07,1.6807105911733953e-06,8.103991471908846e-06,1.793360157782031e-05
S3_transport,E,7,6,51,160.0,0.25,0.25,0.5,1.0,1.0,0.040847999999999995,0.20423999999999998,AcOH,0.4783408689829379,0.010451142648647055,measurement_covariance,0.45785662939158966,0.4988251085742861,0,,nmr,wls,0.4601844580845235,0.4601844580845235,0.018156410898414355,1.7372656281526098,0.4617753610711589,0.016565507911778965,-1.3243785516540338e-05,4.764119856642174e-05,1.793360157782031e-05,0.00010922638266236938
S3_transport,E,7,6,52,160.0,0.25,0.25,0.5,1.0,1.0,0.045160000000000006,0.22580000000000003,EGDA,0.17376813045126507,0.0055749878900043055,measurement_covariance,0.16284115418685663,0.18469510671567352,0,,nmr,wls,0.1707961448592004,0.1707961448592004,0.0029719855920646854,0.5330927440027838,0.16824894018106357,0.005519190270201507,3.1080489973694654e-05,-6.828491983871859e-05,7.968006680118935e-07,-1.330477097225759e-05
S3_transport,E,7,6,52,160.0,0.25,0.25,0.5,1.0,1.0,0.045160000000000006,0.22580000000000003,EGMA,0.17388741003758462,0.029077613419412614,measurement_covariance,0.1168952877355359,0.23087953233963335,0,,nmr,wls,0.16027962333449228,0.16027962333449228,0.013607786703092345,0.4679815536032816,0.16369485500039896,0.010192555037185663,-6.828491983871859e-05,0.0008455076021688045,2.252511144512875e-06,6.468282651148339e-05
S3_transport,E,7,6,52,160.0,0.25,0.25,0.5,1.0,1.0,0.045160000000000006,0.22580000000000003,EG,0.17040171844603358,0.0028341092096274448,measurement_covariance,0.1648468643951638,0.17595657249690336,0,,nmr,wls,0.16892423180630736,0.16892423180630736,0.0014774866397262165,0.5213231144047685,0.16805620481853717,0.0023455136274964095,7.968006680118931e-07,2.2525111445128753e-06,8.0321750120951e-06,1.9079681842936548e-05
S3_transport,E,7,6,52,160.0,0.25,0.25,0.5,1.0,1.0,0.045160000000000006,0.22580000000000003,AcOH,0.5038131710245449,0.01077645401519219,measurement_covariance,0.4826913211547682,0.5249350208943216,0,,nmr,wls,0.49812808694710714,0.49812808694710714,0.005685084077437785,0.5275468228624364,0.49980726463747355,0.0040059063870713785,-1.330477097225759e-05,6.468282651148339e-05,1.9079681842936548e-05,0.0001161319611415519
S3_transport,E,7,6,53,160.0,0.25,0.25,0.5,1.0,1.0,0.049472,0.24736,EGDA,0.1527306694041458,0.005336299901037751,measurement_covariance,0.14227152159811182,0.1631898172101798,0,,nmr,wls,0.15441578578178514,0.15441578578178514,-0.001685116377639323,-0.3157836719993226,0.1517788330492334,0.0009518363549124165,2.8476096633815516e-05,-6.263835184006371e-05,8.00374755441046e-07,-1.322859651210056e-05
S3_transport,E,7,6,53,160.0,0.25,0.25,0.5,1.0,1.0,0.049472,0.24736,EGMA,0.16514753517303948,0.027835743612198562,measurement_covariance,0.1105894776931303,0.21970559265294867,0,,nmr,wls,0.1575890606810187,0.1575890606810187,0.007558474492020795,0.2715384434245333,0.16109215867145824,0.004055376501581248,-6.263835184006371e-05,0.0007748286224440531,2.2541672905707893e-06,6.426489446675054e-05
S3_transport,E,7,6,53,160.0,0.25,0.25,0.5,1.0,1.0,0.049472,0.24736,EG,0.18665000586647046,0.002907365964206654,measurement_covariance,0.18095156857662542,0.1923484431563155,0,,nmr,wls,0.18799515353719615,0.18799515353719615,-0.0013451476707256882,-0.4626688512165838,0.187129008279308,-0.0004790024128375481,8.003747554410455e-07,2.2541672905707898e-06,8.452776849827286e-06,2.0775867407228472e-05
S3_transport,E,7,6,53,160.0,0.25,0.25,0.5,1.0,1.0,0.049472,0.24736,AcOH,0.5316034800709489,0.011160448148143683,measurement_covariance,0.5097290017005873,0.5534779584413105,0,,nmr,wls,0.5335793677554111,0.5335793677554111,-0.0019758876844622186,-0.1770437583002317,0.5353501752300746,-0.0037466951591256237,-1.322859651210056e-05,6.426489446675054e-05,2.0775867407228472e-05,0.00012455560286740377
S3_transport,E,7,6,54,160.0,0.25,0.25,0.5,1.0,1.0,0.053784,0.26892,EGDA,0.13697964302755597,0.005169427689713439,measurement_covariance,0.12684756475571762,0.14711172129939432,0,,nmr,wls,0.1396510837494013,0.1396510837494013,-0.0026714407218453307,-0.5167768817351266,0.1369404091463825,3.9233881173467156e-05,2.6722982639176024e-05,-6.168623769035446e-05,8.159461195249648e-07,-1.3437453607935783e-05
S3_transport,E,7,6,54,160.0,0.25,0.25,0.5,1.0,1.0,0.053784,0.26892,EGMA,0.16858392741577138,0.02831441079563453,measurement_covariance,0.1130876822563277,0.22408017257521506,0,,nmr,wls,0.15411449154033174,0.15411449154033174,0.01446943587543964,0.511027263815446,0.15767133429438193,0.010912593121389452,-6.168623769035446e-05,0.0008017058587039451,2.4200652456110186e-06,6.859563149264034e-05
S3_transport,E,7,6,54,160.0,0.25,0.25,0.5,1.0,1.0,0.053784,0.26892,EG,0.204988358905253,0.0030302840560322538,measurement_covariance,0.19904900215542978,0.2109277156550762,0,,nmr,wls,0.20623442471026696,0.20623442471026696,-0.0012460658050139628,-0.4112042904141195,0.2053882565592352,-0.0003998976539822119,8.159461195249642e-07,2.420065245611019e-06,9.182621460243287e-06,2.296460252907637e-05
S3_transport,E,7,6,54,160.0,0.25,0.25,0.5,1.0,1.0,0.053784,0.26892,AcOH,0.5673113244111252,0.011680650270381438,measurement_covariance,0.5444172498811776,0.5902053989410728,0,,nmr,wls,0.5665833409608659,0.5665833409608659,0.0007279834502592619,0.06232388038405752,0.5684478474128526,-0.0011365230017273964,-1.3437453607935783e-05,6.859563149264034e-05,2.296460252907637e-05,0.00013643759073896197
S3_transport,E,7,6,55,160.0,0.25,0.25,0.5,1.0,1.0,0.17451999999999998,0.8725999999999998,EGDA,0.019261865048393858,0.004499858131799828,measurement_covariance,0.010442143110066195,0.028081586986721523,0,,nmr,wls,0.010774388914611134,0.010774388914611134,0.008487476133782723,1.886165271256663,0.008729677608783673,0.010532187439610185,2.0248723206325033e-05,-3.0363646772077898e-05,1.1502618506296948e-06,-1.6769089523863913e-05
S3_transport,E,7,6,55,160.0,0.25,0.25,0.5,1.0,1.0,0.17451999999999998,0.8725999999999998,EGMA,0.07348187351394775,0.016033314407577416,measurement_covariance,0.04205657727509601,0.10490716975279948,0,,nmr,wls,0.07979152368074327,0.07979152368074327,-0.006309650166795522,-0.39353373896376365,0.0816216379318986,-0.008139764417950848,-3.0363646772077898e-05,0.0002570671708922296,2.2239091513322134e-06,5.5754121017122655e-05
S3_transport,E,7,6,55,160.0,0.25,0.25,0.5,1.0,1.0,0.17451999999999998,0.8725999999999998,EG,0.40082526333783763,0.0049044011238218565,measurement_covariance,0.3912126371351468,0.41043788954052846,0,,nmr,wls,0.40943408740464554,0.40943408740464554,-0.008608824066807907,-1.755326256857902,0.4096486844593172,-0.008823421121479547,1.1502618506296942e-06,2.223909151332214e-06,2.4053150383345088e-05,5.438885848884869e-05
S3_transport,E,7,6,55,160.0,0.25,0.25,0.5,1.0,1.0,0.17451999999999998,0.8725999999999998,AcOH,0.8951785519282104,0.016912115104998956,measurement_covariance,0.8620308063224125,0.9283262975340083,0,,nmr,wls,0.8986596984900355,0.8986596984900355,-0.003481146561825077,-0.20583744494478426,0.9009190068505335,-0.005740454922323113,-1.6769089523863913e-05,5.5754121017122655e-05,5.438885848884869e-05,0.00028601963732473383
S3_transport,E,7,6,56,160.0,0.25,0.25,0.5,1.0,1.0,0.18039999999999998,0.9019999999999998,EGDA,0.008498018478862007,0.0044775787494748314,measurement_covariance,-0.00027803587010866333,0.01727407282783268,0,,nmr,wls,0.009727627368622201,0.009727627368622201,-0.0012296088897601944,-0.2746146876600246,0.0077274237614253895,0.0007705947174366174,2.00487114577486e-05,-2.989913195103505e-05,1.1690185159155042e-06,-1.6887127202122028e-05
S3_transport,E,7,6,56,160.0,0.25,0.25,0.5,1.0,1.0,0.18039999999999998,0.9019999999999998,EGMA,0.07157480802010725,0.015812965586361704,measurement_covariance,0.04058139547083831,0.1025682205693762,0,,nmr,wls,0.07890423412883812,0.07890423412883812,-0.0073294261087308715,-0.46350737113172,0.08069639289702071,-0.00912158487691346,-2.989913195103505e-05,0.0002500498806354596,2.2248574126324403e-06,5.552663184795564e-05
S3_transport,E,7,6,56,160.0,0.25,0.25,0.5,1.0,1.0,0.18039999999999998,0.9019999999999998,EG,0.40982003318845683,0.004953697431925312,measurement_covariance,0.40011078622188323,0.41952928015503044,0,,nmr,wls,0.4113681385025396,0.4113681385025396,-0.0015481053140827816,-0.31251511327794046,0.4115761833415534,-0.0017561501530965473,1.1690185159155034e-06,2.224857412632441e-06,2.4539118247063433e-05,5.597566219020719e-05
S3_transport,E,7,6,56,160.0,0.25,0.25,0.5,1.0,1.0,0.18039999999999998,0.9019999999999998,AcOH,0.9054204697671628,0.01706028167458027,measurement_covariance,0.8719823176849855,0.9388586218493402,0,,nmr,wls,0.9016405111339183,0.9016405111339183,0.00377995863324454,0.2215648431453895,0.9038487595801281,0.001571710187034725,-1.6887127202122028e-05,5.552663184795564e-05,5.597566219020719e-05,0.00029105321081601937
S3_transport,E,7,6,57,160.0,0.25,0.25,0.5,1.0,1.0,0.18627999999999997,0.9313999999999998,EGDA,0.010814691559566604,0.004459076494828359,measurement_covariance,0.002074901629703021,0.01955448148943019,0,,nmr,wls,0.008814161336098164,0.008814161336098164,0.0020005302234684403,0.4486422750963472,0.006855417434140278,0.003959274125426326,1.9883363186730763e-05,-2.8888534955340383e-05,1.1811216090872615e-06,-1.7090231600082297e-05
S3_transport,E,7,6,57,160.0,0.25,0.25,0.5,1.0,1.0,0.18627999999999997,0.9313999999999998,EGMA,0.06740789032205328,0.015341495565708473,measurement_covariance,0.037338559013264674,0.0974772216308419,0,,nmr,wls,0.07812904529982692,0.07812904529982692,-0.010721154977773636,-0.6988337565822275,0.07988838617281706,-0.012480495850763773,-2.8888534955340383e-05,0.00023536148619265277,2.19407460714885e-06,5.471250908982664e-05
S3_transport,E,7,6,57,160.0,0.25,0.25,0.5,1.0,1.0,0.18627999999999997,0.9313999999999998,EG,0.41629971853835573,0.0049694873162977,measurement_covariance,0.4065595233984122,0.42603991367829924,0,,nmr,wls,0.4130567933640748,0.4130567933640748,0.0032429251742809306,0.6525673510918488,0.4132561963930422,0.0030435221453135597,1.1811216090872608e-06,2.194074607148851e-06,2.469580418684371e-05,5.740274806940075e-05
S3_transport,E,7,6,57,160.0,0.25,0.25,0.5,1.0,1.0,0.18627999999999997,0.9313999999999998,AcOH,0.917965963445352,0.017240674994274584,measurement_covariance,0.8841742404565738,0.9517576864341302,0,,nmr,wls,0.9042426320279776,0.9042426320279776,0.013723331417374363,0.7959857384894566,0.9064007789589019,0.011565184486450053,-1.7090231600082297e-05,5.471250908982664e-05,5.740274806940075e-05,0.0002972408742582049
S3_transport,E,7,6,58,160.0,0.25,0.25,0.5,1.0,1.0,0.191376,0.95688,EGDA,0.0060945508994335405,0.004448800234084888,measurement_covariance,-0.0026250975593728396,0.01481419935823992,0,,nmr,wls,0.008117929134491343,0.008117929134491343,-0.0020233782350578024,-0.45481436085970006,0.006192672704121401,-9.812180468786024e-05,1.979182352279375e-05,-3.036652936458365e-05,1.1699368977452013e-06,-1.68679069245899e-05
S3_transport,E,7,6,58,160.0,0.25,0.25,0.5,1.0,1.0,0.191376,0.95688,EGMA,0.0752295949126806,0.016171507744594235,measurement_covariance,0.04353343973327589,0.1069257500920853,0,,nmr,wls,0.07753785598595221,0.07753785598595221,-0.002308261073271617,-0.1427362933455117,0.07927251138921479,-0.004042916476534195,-3.036652936458365e-05,0.0002615176627334713,2.300905514776938e-06,5.708464916394219e-05
S3_transport,E,7,6,58,160.0,0.25,0.25,0.5,1.0,1.0,0.191376,0.95688,EG,0.41272352053615735,0.004918888912743932,measurement_covariance,0.40308249826717923,0.42236454280513547,0,,nmr,wls,0.41434421487955625,0.41434421487955625,-0.0016206943433988985,-0.32948382696750456,0.4145348159066634,-0.0018112953705060608,1.1699368977452007e-06,2.3009055147769386e-06,2.4195468135915183e-05,5.628444185114132e-05
S3_transport,E,7,6,58,160.0,0.25,0.25,0.5,1.0,1.0,0.191376,0.95688,AcOH,0.9052993687397943,0.017024636868480627,measurement_covariance,0.8719310804775723,0.9386676570020164,0,,nmr,wls,0.9062262857450658,0.9062262857450658,-0.000926917005271477,-0.05444562562080658,0.908342143202542,-0.0030427744627476994,-1.68679069245899e-05,5.708464916394219e-05,5.628444185114132e-05,0.00028983826050362984
S3_transport,E,7,6,59,160.0,0.25,0.25,0.5,1.0,1.0,0.19568799999999997,0.9784399999999999,EGDA,0.006398119118627404,0.004452194046350658,measurement_covariance,-0.002328181212219886,0.015124419449474694,0,,nmr,wls,0.007588754722802279,0.007588754722802279,-0.0011906356041748748,-0.26742670956824227,0.0056901490448427175,0.0007079700737846863,1.9822031826360247e-05,-3.0107812100406255e-05,1.1965238780366332e-06,-1.7283200051698098e-05
S3_transport,E,7,6,59,160.0,0.25,0.25,0.5,1.0,1.0,0.19568799999999997,0.9784399999999999,EGMA,0.07391590605150575,0.016031772571902143,measurement_covariance,0.042493631810577547,0.10533818029243394,0,,nmr,wls,0.07708843329631905,0.07708843329631905,-0.003172527244813303,-0.19788998568839403,0.07880459326761106,-0.004888687216105317,-3.0107812100406255e-05,0.0002570177317971938,2.3349531094992333e-06,5.796976384835069e-05
S3_transport,E,7,6,59,160.0,0.25,0.25,0.5,1.0,1.0,0.19568799999999997,0.9784399999999999,EG,0.42375608463595993,0.005037815055906352,measurement_covariance,0.4138819671263835,0.4336302021455364,0,,nmr,wls,0.4153228119808786,0.4153228119808786,0.008433272655081314,1.6739940949587095,0.41550525768754565,0.00825082694841428,1.1965238780366324e-06,2.334953109499234e-06,2.5379580537516722e-05,5.89886459188221e-05
S3_transport,E,7,6,59,160.0,0.25,0.25,0.5,1.0,1.0,0.19568799999999997,0.9784399999999999,AcOH,0.9306232173181311,0.017445622155868156,measurement_covariance,0.8964297978926296,0.9648166367436327,0,,nmr,wls,0.9077340572580774,0.9077340572580774,0.022889160060053704,1.3120288778210476,0.9098151086427031,0.02080810867542804,-1.7283200051698098e-05,5.796976384835069e-05,5.89886459188221e-05,0.00030434973240531785
S3_transport,E,7,6,60,160.0,0.25,0.25,0.5,1.0,1.0,0.2,1.0,EGDA,0.0057865198580192906,0.0044529789948813524,measurement_covariance,-0.00294131897194816,0.014514358687986742,0,,nmr,wls,0.007109654009236316,0.007109654009236316,-0.0013231341512170251,-0.2971346042139324,0.005236181907458974,0.0005503379505603168,1.982902192885454e-05,-2.9626429670916726e-05,1.1936464800231447e-06,-1.723878788507279e-05
S3_transport,E,7,6,60,160.0,0.25,0.25,0.5,1.0,1.0,0.2,1.0,EGMA,0.07128354324108864,0.015748053091199636,measurement_covariance,0.040417359182337353,0.10214972729983993,0,,nmr,wls,0.07668154783095656,0.07668154783095656,-0.005398004589867916,-0.342772821415267,0.07838122708101963,-0.007097683839930993,-2.9626429670916726e-05,0.0002480011761632424,2.2770566332039557e-06,5.672428351961526e-05
S3_transport,E,7,6,60,160.0,0.25,0.25,0.5,1.0,1.0,0.2,1.0,EG,0.42185859492806965,0.005015228949753474,measurement_covariance,0.41202874618655283,0.4316884436695865,0,,nmr,wls,0.416208798159807,0.416208798159807,0.00564979676826266,1.1265281854261866,0.41638259101152086,0.005476003916548788,1.193646480023144e-06,2.277056633203956e-06,2.5152521418445336e-05,5.8612884239125084e-05
