scenario,strategy,seed,round,param_i,param_j,is_diagonal,cov_scaled,corr,estimate_i_natural,sigma_i_scaled,bound_active_i
S3_transport,B,7,3,k1_ref,k2_ref,0,0.0022576614276137007,0.007840577949715464,0.0005455510314319259,0.11464211045003947,0
S3_transport,B,7,3,k1_ref,Ea2_J,0,-0.489109593541466,-0.015605433656896787,0.0005455510314319259,0.11464211045003947,0
S3_transport,B,7,3,k1_ref,K1_ref,0,-15439.705299319208,-0.7590814723325993,0.0005455510314319259,0.11464211045003947,0
S3_transport,B,7,3,k1_ref,K2_ref,0,-60.31177944560702,-0.02324052677826106,0.0005455510314319259,0.11464211045003947,0
S3_transport,B,7,3,Ea1_J,Ea1_J,1,85.03000661764958,0.9999999999999998,44675.41123202219,9.221171651024049,0
S3_transport,B,7,3,Ea1_J,k2_ref,0,-0.33198761604612914,-0.014334059850709869,44675.41123202219,9.221171651024049,0
S3_transport,B,7,3,Ea1_J,Ea2_J,0,16.128089828492485,0.006397505383909159,44675.41123202219,9.221171651024049,0
S3_transport,B,7,3,Ea1_J,K1_ref,0,-938290.730169606,-0.5735151257702186,44675.41123202219,9.221171651024049,0
S3_transport,B,7,3,Ea1_J,K2_ref,0,-4513.789792440907,-0.021624357947721363,44675.41123202219,9.221171651024049,0
S3_transport,B,7,3,k2_ref,k2_ref,1,6.308601975832772,1.0000000000000002,0.00211624882384479,2.51169304968437,0
S3_transport,B,7,3,k2_ref,Ea2_J,0,-555.2997156022483,-0.8086763087392822,0.00211624882384479,2.51169304968437,0
S3_transport,B,7,3,k2_ref,K1_ref,0,3033.698895969381,0.006807685228505548,0.00211624882384479,2.51169304968437,0
S3_transport,B,7,3,k2_ref,K2_ref,0,-6503.272322753264,-0.11438086446142398,0.00211624882384479,2.51169304968437,0
S3_transport,B,7,3,Ea2_J,Ea2_J,1,74743.31132895709,1.0,119999.99891691202,273.3922298254965,1
S3_transport,B,7,3,Ea2_J,K1_ref,0,246474.98206540654,0.005081363147986839,119999.99891691202,273.3922298254965,1
S3_transport,B,7,3,Ea2_J,K2_ref,0,-2853608.873883504,-0.46110122676054976,119999.99891691202,273.3922298254965,1
S3_transport,B,7,3,K1_ref,K1_ref,1,31478417115.251434,1.0000000000000002,3.760477166449339,177421.58018474368,0
S3_transport,B,7,3,K1_ref,K2_ref,0,105628521.27617334,0.026300424308171606,3.760477166449339,177421.58018474368,0
S3_transport,B,7,3,K2_ref,K2_ref,1,512417559.8984528,1.0000000000000002,0.40092907212607903,22636.64197487014,0
S3_transport,B,7,4,k1_ref,k1_ref,1,0.005387170622437649,1.0,0.000522516750080695,0.07339734751636226,0
S3_transport,B,7,4,k1_ref,Ea1_J,0,-0.19399182925951106,-0.768522672404486,0.000522516750080695,0.07339734751636226,0
S3_transport,B,7,4,k1_ref,k2_ref,0,0.002088306334203649,0.022479438705790694,0.000522516750080695,0.07339734751636226,0
S3_transport,B,7,4,k1_ref,Ea2_J,0,-0.07472442994521811,-0.018785604408324653,0.000522516750080695,0.07339734751636226,0
S3_transport,B,7,4,k1_ref,K1_ref,0,61.41229597296315,0.052631204288358414,0.000522516750080695,0.07339734751636226,0
S3_transport,B,7,4,k1_ref,K2_ref,0,0.09498708992063952,0.0038682336820193217,0.000522516750080695,0.07339734751636226,0
S3_transport,B,7,4,Ea1_J,Ea1_J,1,11.827495112720134,1.0,53645.5809336337,3.43911254725985,0
S3_transport,B,7,4,Ea1_J,k2_ref,0,-0.05623063541232876,-0.01291808759577897,53645.5809336337,3.43911254725985,0
S3_transport,B,7,4,Ea1_J,Ea2_J,0,4.371824048407413,0.023456284118392144,53645.5809336337,3.43911254725985,0
S3_transport,B,7,4,Ea1_J,K1_ref,0,-33516.74923399705,-0.6130329809216121,53645.5809336337,3.43911254725985,0
S3_transport,B,7,4,Ea1_J,K2_ref,0,-49.58878124542924,-0.04309883500326349,53645.5809336337,3.43911254725985,0
S3_transport,B,7,4,k2_ref,k2_ref,1,1.6019787640392937,1.0000000000000002,0.0026289713969913893,1.2656929975469144,0
S3_transport,B,7,4,k2_ref,Ea2_J,0,-54.561032648479745,-0.7954211442451817,0.0026289713969913893,1.2656929975469144,0
S3_transport,B,7,4,k2_ref,K1_ref,0,-95.038659846878,-0.004723242730475613,0.0026289713969913893,1.2656929975469144,0
S3_transport,B,7,4,k2_ref,K2_ref,0,-1.513405757994381,-0.0035740077470650974,0.0026289713969913893,1.2656929975469144,0
S3_transport,B,7,4,Ea2_J,Ea2_J,1,2937.0689714045425,0.9999999999999999,20000.000001408116,54.19473195251124,1
S3_transport,B,7,4,Ea2_J,K1_ref,0,-8667.219433020015,-0.010059839642011821,20000.000001408116,54.19473195251124,1
S3_transport,B,7,4,Ea2_J,K2_ref,0,-10371.069522899694,-0.5719985895836083,20000.000001408116,54.19473195251124,1
S3_transport,B,7,4,K1_ref,K1_ref,1,252733797.43675268,1.0,6.180116182726373,15897.60351237735,1
S3_transport,B,7,4,K1_ref,K2_ref,0,297891.14498271485,0.05600856132414747,6.180116182726373,15897.60351237735,1
S3_transport,B,7,4,K2_ref,K2_ref,1,111929.10474428421,0.9999999999999999,0.015450290555951379,334.5580737992796,1
S3_transport,B,7,5,k1_ref,k1_ref,1,0.0028135864735411016,1.0,0.0005793972186977787,0.0530432509707041,0
S3_transport,B,7,5,k1_ref,Ea1_J,0,-0.0721558559431267,-0.8920042122158172,0.0005793972186977787,0.0530432509707041,0
S3_transport,B,7,5,k1_ref,k2_ref,0,0.0004414155424890875,0.011599013375162365,0.0005793972186977787,0.0530432509707041,0
S3_transport,B,7,5,k1_ref,Ea2_J,0,-0.01176932999110341,-0.011850663325658284,0.0005793972186977787,0.0530432509707041,0
S3_transport,B,7,5,k1_ref,K1_ref,0,27.158223384970423,0.24853778544997862,0.0005793972186977787,0.0530432509707041,0
S3_transport,B,7,5,k1_ref,K2_ref,0,0.0385556800546319,0.019762174690036164,0.0005793972186977787,0.0530432509707041,0
S3_transport,B,7,5,Ea1_J,Ea1_J,1,2.325675339663639,0.9999999999999998,48424.16248800935,1.5250165047184372,0
S3_transport,B,7,5,Ea1_J,k2_ref,0,-0.010548502813682694,-0.0096409502375606,48424.16248800935,1.5250165047184372,0
S3_transport,B,7,5,Ea1_J,Ea2_J,0,0.32216732295829725,0.011283088598445184,48424.16248800935,1.5250165047184372,0
S3_transport,B,7,5,Ea1_J,K1_ref,0,-1888.0741390052822,-0.6009878632144116,48424.16248800935,1.5250165047184372,0
S3_transport,B,7,5,Ea1_J,K2_ref,0,-2.331656140178478,-0.04156870159716736,48424.16248800935,1.5250165047184372,0
S3_transport,B,7,5,k2_ref,k2_ref,1,0.5147458759434553,0.9999999999999998,0.00237680147491164,0.7174579262531395,0
S3_transport,B,7,5,k2_ref,Ea2_J,0,-12.496490504014579,-0.9302778479903225,0.00237680147491164,0.7174579262531395,0
S3_transport,B,7,5,k2_ref,K1_ref,0,-1.5771168251686172,-0.0010670594808230792,0.00237680147491164,0.7174579262531395,0
S3_transport,B,7,5,k2_ref,K2_ref,0,6.760871798917579,0.25620214583779627,0.00237680147491164,0.7174579262531395,0
S3_transport,B,7,5,Ea2_J,Ea2_J,1,350.55639338492557,1.0000000000000002,24915.03099595309,18.72315126747967,0
S3_transport,B,7,5,Ea2_J,K1_ref,0,47.64800617311423,0.0012353413770433842,24915.03099595309,18.72315126747967,0
S3_transport,B,7,5,Ea2_J,K2_ref,0,-392.9628438271246,-0.5706226968543268,24915.03099595309,18.72315126747967,0
S3_transport,B,7,5,K1_ref,K1_ref,1,4243826.265400368,1.0,6.180116182727476,2060.05491805446,1
S3_transport,B,7,5,K1_ref,K2_ref,0,3667.199570503978,0.04839853844427585,6.180116182727476,2060.05491805446,1
S3_transport,B,7,5,K2_ref,K2_ref,1,1352.8417579001457,1.0000000000000002,0.015450290852192718,36.78099723906552,1
S3_transport,B,7,6,k1_ref,k1_ref,1,0.0015910478550800542,1.0,0.0006218741812677648,0.03988794122388437,0
S3_transport,B,7,6,k1_ref,Ea1_J,0,-0.031507658883499205,-0.9341453065083472,0.0006218741812677648,0.03988794122388437,0
S3_transport,B,7,6,k1_ref,k2_ref,0,-4.16327128116355e-05,-0.002501450891091502,0.0006218741812677648,0.03988794122388437,0
S3_transport,B,7,6,k1_ref,Ea2_J,0,0.0013603063337334742,0.0043859730738182,0.0006218741812677648,0.03988794122388437,0
S3_transport,B,7,6,k1_ref,K1_ref,0,5.250169148845271,0.3404764554932578,0.0006218741812677648,0.03988794122388437,0
S3_transport,B,7,6,k1_ref,K2_ref,0,0.004186954823251866,0.027917288777369886,0.0006218741812677648,0.03988794122388437,0
S3_transport,B,7,6,Ea1_J,Ea1_J,1,0.7150232361088527,1.0000000000000002,46275.57895491486,0.8455904659519599,0
S3_transport,B,7,6,Ea1_J,k2_ref,0,0.0014535608314658827,0.0041197610353392545,46275.57895491486,0.8455904659519599,0
S3_transport,B,7,6,Ea1_J,Ea2_J,0,-0.053312296975185594,-0.008108456275800827,46275.57895491486,0.8455904659519599,0
S3_transport,B,7,6,Ea1_J,K1_ref,0,-195.1025850338876,-0.5968405978145908,46275.57895491486,0.8455904659519599,0
S3_transport,B,7,6,Ea1_J,K2_ref,0,-0.14354573313521699,-0.04514886066125088,46275.57895491486,0.8455904659519599,0
S3_transport,B,7,6,k2_ref,k2_ref,1,0.17410138124231778,1.0,0.0013758988467617197,0.4172545760591701,0
S3_transport,B,7,6,k2_ref,Ea2_J,0,-3.159956091365443,-0.9739817107563832,0.0013758988467617197,0.4172545760591701,0
S3_transport,B,7,6,k2_ref,K1_ref,0,-0.7891778086157238,-0.00489248121603485,0.0013758988467617197,0.4172545760591701,0
S3_transport,B,7,6,k2_ref,K2_ref,0,0.6159360358151909,0.39260071887357334,0.0013758988467617197,0.4172545760591701,0
S3_transport,B,7,6,Ea2_J,Ea2_J,1,60.45862636137046,0.9999999999999999,37733.958606213986,7.775514539975504,0
S3_transport,B,7,6,Ea2_J,K1_ref,0,31.417026412333712,0.010451806240207017,37733.958606213986,7.775514539975504,0
S3_transport,B,7,6,Ea2_J,K2_ref,0,-16.70208588252071,-0.5712920228659656,37733.958606213986,7.775514539975504,0
S3_transport,B,7,6,K1_ref,K1_ref,1,149447.6803845077,1.0,6.1801161827141335,386.5846354739253,1
S3_transport,B,7,6,K1_ref,K2_ref,0,95.61462481299738,0.06578037138914676,6.1801161827141335,386.5846354739253,1
S3_transport,B,7,6,K2_ref,K2_ref,1,14.137311573028017,1.0,0.015450291244649257,3.759961645153846,1
S3_transport,B,7,7,k1_ref,k1_ref,1,0.0011763963068127804,0.9999999999999998,0.0006535757995849282,0.0342986341829056,0
S3_transport,B,7,7,k1_ref,Ea1_J,0,-0.020457211499794476,-0.9476536878197012,0.0006535757995849282,0.0342986341829056,0
S3_transport,B,7,7,k1_ref,k2_ref,0,-6.294591381009219e-05,-0.005789945456239255,0.0006535757995849282,0.0342986341829056,0
S3_transport,B,7,7,k1_ref,Ea2_J,0,0.0013775645889072478,0.0077533457864217255,0.0006535757995849282,0.0342986341829056,0
S3_transport,B,7,7,k1_ref,K1_ref,0,2.033046421705208,0.32170474468769134,0.0006535757995849282,0.0342986341829056,0
S3_transport,B,7,7,k1_ref,K2_ref,0,0.0013130651890715423,0.031539572934229786,0.0006535757995849282,0.0342986341829056,0
S3_transport,B,7,7,Ea1_J,Ea1_J,1,0.3961319793282679,1.0000000000000002,45060.53892431337,0.6293901646262577,0
S3_transport,B,7,7,Ea1_J,k2_ref,0,0.0011966064245312888,0.00599811978013482,45060.53892431337,0.6293901646262577,0
S3_transport,B,7,7,Ea1_J,Ea2_J,0,-0.034483242706275764,-0.01057650443564931,45060.53892431337,0.6293901646262577,0
S3_transport,B,7,7,Ea1_J,K1_ref,0,-64.34604142701083,-0.5548669781657004,45060.53892431337,0.6293901646262577,0
S3_transport,B,7,7,Ea1_J,K2_ref,0,-0.03745482713522617,-0.04902687272772553,45060.53892431337,0.6293901646262577,0
S3_transport,B,7,7,k2_ref,k2_ref,1,0.10046909449256473,0.9999999999999999,0.0010147089140158435,0.31696860174560626,0
S3_transport,B,7,7,k2_ref,Ea2_J,0,-1.6172458422391516,-0.9849491465403692,0.0010147089140158435,0.31696860174560626,0
S3_transport,B,7,7,k2_ref,K1_ref,0,-0.28700204783210054,-0.004914233052965429,0.0010147089140158435,0.31696860174560626,0
S3_transport,B,7,7,k2_ref,K2_ref,0,0.15469855975647512,0.402083612532633,0.0010147089140158435,0.31696860174560626,0
S3_transport,B,7,7,Ea2_J,Ea2_J,1,26.83440573977486,1.0000000000000002,43270.51454883177,5.180193600607496,0
S3_transport,B,7,7,Ea2_J,K1_ref,0,12.175582236139082,0.012756476826318265,43270.51454883177,5.180193600607496,0
S3_transport,B,7,7,Ea2_J,K2_ref,0,-3.36602075685214,-0.5353245314124281,43270.51454883177,5.180193600607496,0
S3_transport,B,7,7,K1_ref,K1_ref,1,33948.92335226891,1.0,6.180116182727899,184.25233608361364,1
S3_transport,B,7,7,K1_ref,K2_ref,0,16.310827399096496,0.07293052434187813,6.180116182727899,184.25233608361364,1
S3_transport,B,7,7,K2_ref,K2_ref,1,1.473354678189738,1.0000000000000002,0.015450290461757788,1.213818222877601,1
S3_transport,B,7,8,k1_ref,k1_ref,1,0.0007603744884406334,1.0,0.000687198221289662,0.027574888729433405,0
S3_transport,B,7,8,k1_ref,Ea1_J,0,-0.01164241797039738,-0.9598399572775158,0.000687198221289662,0.027574888729433405,0
S3_transport,B,7,8,k1_ref,k2_ref,0,-0.00013693700343878312,-0.0295721373805297,0.000687198221289662,0.027574888729433405,0
S3_transport,B,7,8,k1_ref,Ea2_J,0,0.0021986488941992347,0.0333773193714412,0.000687198221289662,0.027574888729433405,0
S3_transport,B,7,8,k1_ref,K1_ref,0,0.6670409294067798,0.4016889687788219,0.000687198221289662,0.027574888729433405,0
S3_transport,B,7,8,k1_ref,K2_ref,0,0.0004584959623251185,0.04784138890466517,0.000687198221289662,0.027574888729433405,0
S3_transport,B,7,8,Ea1_J,Ea1_J,1,0.19349118552325892,0.9999999999999999,44091.77379630044,0.43987632980561586,0
S3_transport,B,7,8,Ea1_J,k2_ref,0,0.002080565800725006,0.028166087647463475,44091.77379630044,0.43987632980561586,0
S3_transport,B,7,8,Ea1_J,Ea2_J,0,-0.03723528217278286,-0.03543507838450321,44091.77379630044,0.43987632980561586,0
S3_transport,B,7,8,Ea1_J,K1_ref,0,-15.460653038182587,-0.5836445469783359,44091.77379630044,0.43987632980561586,0
S3_transport,B,7,8,Ea1_J,K2_ref,0,-0.01065928848609913,-0.06972357644675332,44091.77379630044,0.43987632980561586,0
S3_transport,B,7,8,k2_ref,k2_ref,1,0.028199971711616086,1.0000000000000002,0.0008557320802022349,0.16792847201000813,0
S3_transport,B,7,8,k2_ref,Ea2_J,0,-0.39585074576292795,-0.9867712152960724,0.0008557320802022349,0.16792847201000813,0
S3_transport,B,7,8,k2_ref,K1_ref,0,-0.09590662000282835,-0.009483648309413372,0.0008557320802022349,0.16792847201000813,0
S3_transport,B,7,8,k2_ref,K2_ref,0,0.02895137238631464,0.4960515964606066,0.0008557320802022349,0.16792847201000813,0
S3_transport,B,7,8,Ea2_J,Ea2_J,1,5.706651054930767,1.0,45719.84199523053,2.388859781345646,0
S3_transport,B,7,8,Ea2_J,K1_ref,0,2.751409459917041,0.019125630379838925,45719.84199523053,2.388859781345646,0
S3_transport,B,7,8,Ea2_J,K2_ref,0,-0.4974969026068755,-0.5992137286357206,45719.84199523053,2.388859781345646,0
S3_transport,B,7,8,K1_ref,K1_ref,1,3626.582971365665,1.0000000000000002,6.180116086345472,60.221117320800886,1
S3_transport,B,7,8,K1_ref,K2_ref,0,2.7940073313657656,0.1334936982989854,6.180116086345472,60.221117320800886,1
S3_transport,B,7,8,K2_ref,K2_ref,1,0.12079137776924072,0.9999999999999999,0.024847382496148412,0.34755053987764245,0
S3_transport,C,7,1,k1_ref,k1_ref,1,64082253207.55465,1.0000000000000002,0.00036133233922784624,253144.7277893708,0
S3_transport,C,7,1,k1_ref,Ea1_J,0,2779291987196.911,0.9999999999796303,0.00036133233922784624,253144.7277893708,0
S3_transport,C,7,1,k1_ref,k2_ref,0,140079.45767450242,2.181555810172028e-06,0.00036133233922784624,253144.7277893708,0
S3_transport,C,7,1,k1_ref,Ea2_J,0,52558.35112464195,1.8910697793231088e-08,0.00036133233922784624,253144.7277893708,0
S3_transport,C,7,1,k1_ref,K1_ref,0,-12976276.687201515,-4.667673943771946e-06,0.00036133233922784624,253144.7277893708,0
S3_transport,C,7,1,k1_ref,K2_ref,0,-99.5656977299595,-3.5814604157290906e-11,0.00036133233922784624,253144.7277893708,0
S3_transport,C,7,1,Ea1_J,Ea1_J,1,120539830667205.84,1.0,56932.0157598681,10979063.287330383,0
S3_transport,C,7,1,Ea1_J,k2_ref,0,5964083.549453502,2.141604118079518e-06,56932.0157598681,10979063.287330383,0
S3_transport,C,7,1,Ea1_J,Ea2_J,0,-138799.23247064376,-1.1514802283804685e-09,56932.0157598681,10979063.287330383,0
S3_transport,C,7,1,Ea1_J,K1_ref,0,299194.2197635956,2.4814596130654833e-09,56932.0157598681,10979063.287330383,0
S3_transport,C,7,1,Ea1_J,K2_ref,0,2.8654442663861697,2.376544649206649e-14,56932.0157598681,10979063.287330383,0
S3_transport,C,7,1,k2_ref,k2_ref,1,64339617383.71381,0.9999999999999999,3.862368334658547e-05,253652.5524880714,0
S3_transport,C,7,1,k2_ref,Ea2_J,0,2779261711818.9927,0.99798707493067,3.862368334658547e-05,253652.5524880714,0
S3_transport,C,7,1,k2_ref,K1_ref,0,6909853.275882845,2.4805551634282824e-06,3.862368334658547e-05,253652.5524880714,0
S3_transport,C,7,1,k2_ref,K2_ref,0,-11509023.47219128,-4.131602576802001e-06,3.862368334658547e-05,253652.5524880714,0
S3_transport,C,7,1,Ea2_J,Ea2_J,1,120539831926500.73,1.0,119898.80984847856,10979063.344680216,0
S3_transport,C,7,1,Ea2_J,K1_ref,0,-159319.32938192936,-1.321364027985581e-09,119898.80984847856,10979063.344680216,0
S3_transport,C,7,1,Ea2_J,K2_ref,0,265361.7628597369,2.2008596772656672e-09,119898.80984847856,10979063.344680216,0
S3_transport,C,7,1,K1_ref,K1_ref,1,120603912920409.3,1.0,0.7768512465388725,10981981.283921827,0
S3_transport,C,7,1,K1_ref,K2_ref,0,0.6138956225414433,5.090179975724111e-15,0.7768512465388725,10981981.283921827,0
S3_transport,C,7,1,K2_ref,K2_ref,1,120603912920409.89,0.9999999999999999,0.015525059271108985,10981981.283921855,0
S3_transport,C,7,2,k1_ref,k1_ref,1,31903.89867154367,1.0000000000000002,0.0003323206296096276,178.61662484646737,0
S3_transport,C,7,2,k1_ref,Ea1_J,0,1383458.022585133,0.9999809890122745,0.0003323206296096276,178.61662484646737,0
S3_transport,C,7,2,k1_ref,k2_ref,0,7146.540354831631,0.004389184856156105,0.0003323206296096276,178.61662484646737,0
S3_transport,C,7,2,k1_ref,Ea2_J,0,218903.32331486198,0.004949190221546858,0.0003323206296096276,178.61662484646737,0
S3_transport,C,7,2,k1_ref,K1_ref,0,-45223157.135184154,-0.9999698789075964,0.0003323206296096276,178.61662484646737,0
S3_transport,C,7,2,k1_ref,K2_ref,0,-228157.4191926021,-0.023251394585025044,0.0003323206296096276,178.61662484646737,0
S3_transport,C,7,2,Ea1_J,Ea1_J,1,59993573.024650015,0.9999999999999999,53301.91937552897,7745.551821829741,0
S3_transport,C,7,2,Ea1_J,k2_ref,0,285531.22052790254,0.004043999918360022,53301.91937552897,7745.551821829741,0
S3_transport,C,7,2,Ea1_J,Ea2_J,0,9504927.188664993,0.004955644000306648,53301.91937552897,7745.551821829741,0
S3_transport,C,7,2,Ea1_J,K1_ref,0,-1961084600.4426372,-0.9999813129913093,53301.91937552897,7745.551821829741,0
S3_transport,C,7,2,Ea1_J,K2_ref,0,-9846833.94127316,-0.0231409156523514,53301.91937552897,7745.551821829741,0
S3_transport,C,7,2,k2_ref,k2_ref,1,83096015.44470838,1.0,3.8549773787228234e-05,9115.70158817786,0
S3_transport,C,7,2,k2_ref,Ea2_J,0,1391363450.3267357,0.616387979811713,3.8549773787228234e-05,9115.70158817786,0
S3_transport,C,7,2,k2_ref,K1_ref,0,1583553.32522846,0.0006861048854153399,3.8549773787228234e-05,9115.70158817786,0
S3_transport,C,7,2,k2_ref,K2_ref,0,-401675380.5836088,-0.8020868634147664,3.8549773787228234e-05,9115.70158817786,0
S3_transport,C,7,2,Ea2_J,Ea2_J,1,61318660643.62717,1.0,84818.12633512435,247626.05001014567,0
S3_transport,C,7,2,Ea2_J,K1_ref,0,51617750.08978686,0.0008232858655710692,84818.12633512435,247626.05001014567,0
S3_transport,C,7,2,Ea2_J,K2_ref,0,-13120163535.101463,-0.9644488676944424,84818.12633512435,247626.05001014567,0
S3_transport,C,7,2,K1_ref,K1_ref,1,64106809366.26093,0.9999999999999999,0.8441696781639193,253193.2253561713,0
S3_transport,C,7,2,K1_ref,K2_ref,0,238920147.8944391,0.01717659133621696,0.8441696781639193,253193.2253561713,0
S3_transport,C,7,2,K2_ref,K2_ref,1,3018056885.877305,1.0,0.01571529234517306,54936.84452057021,0
S3_transport,C,7,3,k1_ref,k1_ref,1,0.7443308219184227,1.0,0.00033255627592984746,0.8627460935399376,0
S3_transport,C,7,3,k1_ref,Ea1_J,0,-8.928317030102084,-0.9994113564171616,0.00033255627592984746,0.8627460935399376,0
S3_transport,C,7,3,k1_ref,k2_ref,0,322.1977463034191,0.07197419538675875,0.00033255627592984746,0.8627460935399376,0
S3_transport,C,7,3,k1_ref,Ea2_J,0,-3865.7711266671236,-0.07197420423089476,0.00033255627592984746,0.8627460935399376,0
S3_transport,C,7,3,k1_ref,K1_ref,0,-0.005456086871104715,-0.0036597504762634196,0.00033255627592984746,0.8627460935399376,0
S3_transport,C,7,3,k1_ref,K2_ref,0,0.0022873513719485015,0.024446951184854224,0.00033255627592984746,0.8627460935399376,0
S3_transport,C,7,3,Ea1_J,Ea1_J,1,107.22218243925849,1.0,53334.02178777904,10.354814457017493,0
S3_transport,C,7,3,Ea1_J,k2_ref,0,-3865.6888290736624,-0.07194852461041447,53334.02178777904,10.354814457017493,0
S3_transport,C,7,3,Ea1_J,Ea2_J,0,46381.01791394539,0.0719484910012865,53334.02178777904,10.354814457017493,0
S3_transport,C,7,3,Ea1_J,K1_ref,0,-0.25031422041879314,-0.013989313484131578,53334.02178777904,10.354814457017493,0
S3_transport,C,7,3,Ea1_J,K2_ref,0,-0.03210014373578411,-0.02858508438101863,53334.02178777904,10.354814457017493,0
S3_transport,C,7,3,k2_ref,k2_ref,1,26923118.118375167,1.0000000000000002,3.8549117007199895e-05,5188.749186304457,1
S3_transport,C,7,3,k2_ref,Ea2_J,0,-323027088.3711515,-0.9999999999555983,3.8549117007199895e-05,5188.749186304457,1
S3_transport,C,7,3,k2_ref,K1_ref,0,4.162353580440467,0.00046422603405471037,3.8549117007199895e-05,5188.749186304457,1
S3_transport,C,7,3,k2_ref,K2_ref,0,198.17369381738507,0.35217469649096783,3.8549117007199895e-05,5188.749186304457,1
S3_transport,C,7,3,Ea2_J,Ea2_J,1,3875721206.2889943,1.0,81328.88914075776,62255.2905887443,0
S3_transport,C,7,3,Ea2_J,K1_ref,0,-49.83322675124623,-0.0004632292189930542,81328.88914075776,62255.2905887443,0
S3_transport,C,7,3,Ea2_J,K2_ref,0,-2377.727009386259,-0.3521766429881263,81328.88914075776,62255.2905887443,0
S3_transport,C,7,3,K1_ref,K1_ref,1,2.9860260900215274,1.0,0.41811885613911376,1.728012178782756,0
S3_transport,C,7,3,K1_ref,K2_ref,0,0.03638310707017406,0.19414571442923365,0.41811885613911376,1.728012178782756,0
S3_transport,C,7,3,K2_ref,K2_ref,1,0.011761165309140367,1.0,0.0820873305892628,0.10844890644511067,0
S3_transport,C,7,4,k1_ref,k1_ref,1,0.008498448337385943,1.0,0.0010405146209776712,0.09218702911682285,0
S3_transport,C,7,4,k1_ref,Ea1_J,0,-0.10682530617601822,-0.9581074730556264,0.0010405146209776712,0.09218702911682285,0
S3_transport,C,7,4,k1_ref,k2_ref,0,-0.001737132894937772,-0.11537638984317948,0.0010405146209776712,0.09218702911682285,0
S3_transport,C,7,4,k1_ref,Ea2_J,0,0.020388516134980668,0.09534504961187601,0.0010405146209776712,0.09218702911682285,0
S3_transport,C,7,4,k1_ref,K1_ref,0,-0.9121953535328964,-0.3989469117088244,0.0010405146209776712,0.09218702911682285,0
S3_transport,C,7,4,k1_ref,K2_ref,0,-0.000736643510565846,-0.07936683365049726,0.0010405146209776712,0.09218702911682285,0
S3_transport,C,7,4,Ea1_J,Ea1_J,1,1.4627839908385034,1.0,39788.979162554366,1.2094560723062675,0
S3_transport,C,7,4,Ea1_J,k2_ref,0,0.019441793904839202,0.09842376098964113,39788.979162554366,1.2094560723062675,0
S3_transport,C,7,4,Ea1_J,Ea2_J,0,-0.25448045705466926,-0.09070822861628447,39788.979162554366,1.2094560723062675,0
S3_transport,C,7,4,Ea1_J,K1_ref,0,6.1809308867783725,0.20604442075441817,39788.979162554366,1.2094560723062675,0
S3_transport,C,7,4,Ea1_J,K2_ref,0,0.0037298695425318166,0.030630567921278138,39788.979162554366,1.2094560723062675,0
S3_transport,C,7,4,k2_ref,k2_ref,1,0.026674270972923953,1.0,0.0004502585853357595,0.1633225978636268,0
S3_transport,C,7,4,k2_ref,Ea2_J,0,-0.3702026328070188,-0.9771822572869159,0.0004502585853357595,0.1633225978636268,0
S3_transport,C,7,4,k2_ref,K1_ref,0,0.457960698078644,0.11305219539382219,0.0004502585853357595,0.1633225978636268,0
S3_transport,C,7,4,k2_ref,K2_ref,0,0.0008580556346794615,0.052181994500374064,0.0004502585853357595,0.1633225978636268,0
S3_transport,C,7,4,Ea2_J,Ea2_J,1,5.380656921055989,1.0,51834.07919118092,2.3196243060150903,0
S3_transport,C,7,4,Ea2_J,K1_ref,0,-3.8704536928931366,-0.06727307758388201,51834.07919118092,2.3196243060150903,0
S3_transport,C,7,4,Ea2_J,K2_ref,0,-0.022795888638632356,-0.09760911661667963,51834.07919118092,2.3196243060150903,0
S3_transport,C,7,4,K1_ref,K1_ref,1,615.1851703468651,1.0,6.180116182727698,24.802926648822414,1
S3_transport,C,7,4,K1_ref,K2_ref,0,0.5649333341736815,0.22622769928235467,6.180116182727698,24.802926648822414,1
S3_transport,C,7,4,K2_ref,K2_ref,1,0.010136709185949782,1.0,0.08296781446751739,0.10068122558823855,0
S3_transport,C,7,5,k1_ref,k1_ref,1,0.001783836752404511,0.9999999999999999,0.000995620092002895,0.04223549162025359,0
S3_transport,C,7,5,k1_ref,Ea1_J,0,-0.026118888375976028,-0.8809516723039482,0.000995620092002895,0.04223549162025359,0
S3_transport,C,7,5,k1_ref,k2_ref,0,-0.00033309092457735394,-0.06629967042137921,0.000995620092002895,0.04223549162025359,0
S3_transport,C,7,5,k1_ref,Ea2_J,0,0.004617433375056704,0.061934980724447544,0.000995620092002895,0.04223549162025359,0
S3_transport,C,7,5,k1_ref,K1_ref,0,-0.08486204807321729,-0.08827811108620477,0.000995620092002895,0.04223549162025359,0
S3_transport,C,7,5,k1_ref,K2_ref,0,-2.898930628970535e-05,-0.0068181266891077655,0.000995620092002895,0.04223549162025359,0
S3_transport,C,7,5,Ea1_J,Ea1_J,1,0.49277662937774463,0.9999999999999999,40370.93719403657,0.701980504984109,0
S3_transport,C,7,5,Ea1_J,k2_ref,0,0.003681356026496529,0.04408683199667515,40370.93719403657,0.701980504984109,0
S3_transport,C,7,5,Ea1_J,Ea2_J,0,-0.07922485178714969,-0.06393656600345711,40370.93719403657,0.701980504984109,0
