scenario,strategy,seed,round,param,unit,estimate_natural,sigma_scaled,ci95_lo_natural,ci95_hi_natural,rel_ci95_width_pct,bound_active,bound_lo_natural,bound_hi_natural,true_value_natural,rel_error_pct_vs_truth,covered_by_ci95
S3_transport,D,7,4,K2_ref,dimensionless,0.08146421445764968,0.055259410846060064,0.0731019755832113,0.09078302172077093,21.704065098119095,0,0.015450290456819938,1.5450290456819942,0.07,16.3774492252138,0.0
S3_transport,D,7,5,k1_ref,L_per_mol_s,0.0009063046278230085,0.02045524597573877,0.0008706875624721796,0.000943378674298735,8.02060472770214,0,7.935761655790467e-05,0.07142185490211418,0.001,9.369537217699154,0.0
S3_transport,D,7,5,Ea1_J,J_per_mol,40779.30457509308,0.3130991195549496,40165.630300765384,41392.97884942078,3.0097338869408636,0,20000.0,120000.0,40000.0,1.9482614377327012,0.0
S3_transport,D,7,5,k2_ref,L_per_mol_s,0.0007136353725201954,0.06187499184572463,0.0006321313249063408,0.0008056481696860924,24.314496094410053,0,3.854911651227973e-05,0.03469420486105175,0.00065,9.790057310799295,1.0
S3_transport,D,7,5,Ea2_J,J_per_mol,46988.90287458756,0.8415882165611606,45339.38997012769,48638.415779047435,7.020861537722604,0,20000.0,120000.0,48000.0,2.1064523446092442,1.0
S3_transport,D,7,5,K1_ref,dimensionless,1.5210468020748649,1.9598847124233052,0.03264788337918922,70.86472795896238,4656.79819838291,0,0.06180116182727974,6.180116182727977,0.9,69.00520023054054,1.0
S3_transport,D,7,5,K2_ref,dimensionless,0.07926182343774535,0.03870988351316823,0.07347059231421427,0.08550954139321486,15.188836891263724,0,0.015450290456819938,1.5450290456819942,0.07,13.231176339636196,0.0
S3_transport,D,7,6,k1_ref,L_per_mol_s,0.0009040839241387459,0.019891058939696685,0.0008695151148269573,0.0009400270656005541,7.799270498119782,0,7.935761655790467e-05,0.07142185490211418,0.001,9.591607586125416,0.0
S3_transport,D,7,6,Ea1_J,J_per_mol,40841.104119348915,0.2922565155127311,40268.281348943965,41413.926889753864,2.8051287190033234,0,20000.0,120000.0,40000.0,2.102760298372286,0.0
S3_transport,D,7,6,k2_ref,L_per_mol_s,0.0007070950699768963,0.06084741761712598,0.0006276007324253459,0.0007966584679617238,23.908770222638054,0,3.854911651227973e-05,0.03469420486105175,0.00065,8.783856919522503,1.0
S3_transport,D,7,6,Ea2_J,J_per_mol,47186.42916474824,0.8025326460577659,45613.46517847502,48759.39315102146,6.667018522555811,0,20000.0,120000.0,48000.0,1.69493924010784,1.0
S3_transport,D,7,6,K1_ref,dimensionless,0.9109379040927287,0.9811738337687704,0.13313638026823094,6.232765705669876,669.5988055823325,0,0.06180116182727974,6.180116182727977,0.9,1.2153226769698433,1.0
S3_transport,D,7,6,K2_ref,dimensionless,0.07918976733382212,0.03166011271277326,0.07442510139102487,0.08425946533061922,12.418730690466461,0,0.015450290456819938,1.5450290456819942,0.07,13.128239048317303,0.0
S3_transport,D,7,7,k1_ref,L_per_mol_s,0.0008963935011010172,0.014920752540844424,0.0008705583756966992,0.00092299532259751,5.84976874959533,0,7.935761655790467e-05,0.07142185490211418,0.001,10.360649889898276,0.0
S3_transport,D,7,7,Ea1_J,J_per_mol,40930.46652305066,0.24004848870266718,40459.97148519343,41400.96156090788,2.2989967025773366,0,20000.0,120000.0,40000.0,2.3261663076266537,0.0
S3_transport,D,7,7,k2_ref,L_per_mol_s,0.0007087284210709636,0.04481142656622154,0.000649135846893726,0.0007737917682983467,17.58867257168162,0,3.854911651227973e-05,0.03469420486105175,0.00065,9.035141703225168,1.0
S3_transport,D,7,7,Ea2_J,J_per_mol,47165.08040908544,0.6236445745713177,45942.73704292566,48387.423775245225,5.183255728847742,0,20000.0,120000.0,48000.0,1.7394158144053207,1.0
S3_transport,D,7,7,K1_ref,dimensionless,1.263673606404185,1.357576959004563,0.08831654643777777,18.081220880252747,1423.8569392150425,0,0.06180116182727974,6.180116182727977,0.9,40.40817848935387,1.0
S3_transport,D,7,7,K2_ref,dimensionless,0.079316774737471,0.031637567391504515,0.07454776115720746,0.0843908744823046,12.409875915500447,0,0.015450290456819938,1.5450290456819942,0.07,13.309678196387132,0.0
S3_transport,D,7,8,k1_ref,L_per_mol_s,0.0009044346830649225,0.014526388256743754,0.0008790470016095582,0.0009305555839823849,5.6951135706423734,0,7.935761655790467e-05,0.07142185490211418,0.001,9.556531693507752,0.0
S3_transport,D,7,8,Ea1_J,J_per_mol,40709.40095950444,0.22503496971177112,40268.332418869366,41150.469500139516,2.16691245874054,0,20000.0,120000.0,40000.0,1.7735023987611065,0.0
S3_transport,D,7,8,k2_ref,L_per_mol_s,0.000696523381708771,0.04423605663985928,0.0006386768995120455,0.0007596091570521449,17.362268190253427,0,3.854911651227973e-05,0.03469420486105175,0.00065,7.157443339810943,1.0
S3_transport,D,7,8,Ea2_J,J_per_mol,47583.79836099347,0.5993757650661189,46409.02186146387,48758.57486052306,4.9377163656300675,0,20000.0,120000.0,48000.0,0.8670867479302791,1.0
S3_transport,D,7,8,K1_ref,dimensionless,3.5600419597781063,3.378070112702806,0.004742242804631959,2672.553742503775,75070.7163133422,0,0.06180116182727974,6.180116182727977,0.9,295.5602177531229,1.0
S3_transport,D,7,8,K2_ref,dimensionless,0.07788372997518539,0.026898405835799163,0.07388399276523896,0.08209999443480906,10.549060339287553,0,0.015450290456819938,1.5450290456819942,0.07,11.262471393121976,0.0
S3_transport,E,7,1,k1_ref,L_per_mol_s,0.0008339062774513109,179855.65649256256,0.0,inf,inf,0,7.935761655790467e-05,0.07142185490211418,0.001,16.609372254868916,nan
S3_transport,E,7,1,Ea1_J,J_per_mol,90507.03485383872,7800465.143227211,-15288821173.690481,15289002187.760187,33785023.905413866,0,20000.0,120000.0,40000.0,126.26758713459681,1.0
S3_transport,E,7,1,k2_ref,L_per_mol_s,0.020439292354120692,179855.652477427,0.0,inf,inf,0,3.854911651227973e-05,0.03469420486105175,0.00065,3044.506516018568,nan
S3_transport,E,7,1,Ea2_J,J_per_mol,25369.675485175398,7800465.143319935,-15288886311.231585,15288937050.582556,120529028.36570412,0,20000.0,120000.0,48000.0,47.146509405884586,1.0
S3_transport,E,7,1,K1_ref,dimensionless,6.18005172351793,7802538.337472587,0.0,inf,inf,0,0.06180116182727974,6.180116182727977,0.9,586.6724137242145,nan
S3_transport,E,7,1,K2_ref,dimensionless,0.015450291517036394,13200.279735656015,0.0,inf,inf,1,0.015450290456819938,1.5450290456819942,0.07,77.9281549756623,nan
S3_transport,E,7,2,k1_ref,L_per_mol_s,0.0003569530717050017,0.6153340643688109,0.00010686320463410871,0.0011923233617773005,304.0904374231729,0,7.935761655790467e-05,0.07142185490211418,0.001,64.30469282949983,1.0
S3_transport,E,7,2,Ea1_J,J_per_mol,54872.740180107045,9.86042550310444,35546.30619402234,74199.17416619175,70.44092903926492,0,20000.0,120000.0,40000.0,37.1818504502676,1.0
S3_transport,E,7,2,k2_ref,L_per_mol_s,0.004219928696819389,4.836373595736582,3.2247852398937355e-07,55.22165627012916,1308592.1567649203,0,3.854911651227973e-05,0.03469420486105175,0.00065,549.2197995106752,1.0
S3_transport,E,7,2,Ea2_J,J_per_mol,20000.000000367574,77.53227076401865,-131963.25069710898,171963.25069784414,1519.6325069468367,1,20000.0,120000.0,48000.0,58.33333333256756,1.0
S3_transport,E,7,2,K1_ref,dimensionless,6.180116182688614,6496.466334503159,0.0,inf,inf,1,0.06180116182727974,6.180116182727977,0.9,586.6795758542904,nan
S3_transport,E,7,2,K2_ref,dimensionless,0.015450290456819952,117.73778719664718,9.300556126663462e-103,2.5666365747285534e+98,1.661222215790518e+102,1,0.015450290456819938,1.5450290456819942,0.07,77.92815649025722,1.0
S3_transport,E,7,3,k1_ref,L_per_mol_s,0.000633090136686771,0.11066831513640857,0.0005096391418973981,0.0007864449337189354,43.72296704386823,0,7.935761655790467e-05,0.07142185490211418,0.001,36.690986331322904,0.0
S3_transport,E,7,3,Ea1_J,J_per_mol,45483.36655639506,1.39398729448973,42751.15145919519,48215.581653594934,12.014128698288783,0,20000.0,120000.0,40000.0,13.708416390987654,0.0
S3_transport,E,7,3,k2_ref,L_per_mol_s,0.0010112526097213934,0.3868404119549556,0.00047377751867676206,0.002158464258761139,166.59405611309316,0,3.854911651227973e-05,0.03469420486105175,0.00065,55.577324572522066,1.0
S3_transport,E,7,3,Ea2_J,J_per_mol,42806.71739252167,4.677447167609099,33638.92094400784,51974.5138410355,42.833447678076084,0,20000.0,120000.0,48000.0,10.819338765579856,1.0
S3_transport,E,7,3,K1_ref,dimensionless,0.26125512696492875,0.5864191102804079,0.08277416300409961,0.8245838905321287,283.940734922921,0,0.06180116182727974,6.180116182727977,0.9,70.97165255945237,0.0
S3_transport,E,7,3,K2_ref,dimensionless,0.0718396034987404,0.04823684957232743,0.06535877314145905,0.07896305855812492,18.93702742513661,0,0.015450290456819938,1.5450290456819942,0.07,2.6280049982005504,1.0
S3_transport,E,7,4,k1_ref,L_per_mol_s,0.000938174460413694,0.020917310523031026,0.000900489041326551,0.0009774370123104507,8.201882936566928,0,7.935761655790467e-05,0.07142185490211418,0.001,6.182553958630599,0.0
S3_transport,E,7,4,Ea1_J,J_per_mol,40609.35277135203,0.3575709015874146,39908.5138042407,41310.19173846336,3.4516135780708197,0,20000.0,120000.0,40000.0,1.5233819283800853,1.0
S3_transport,E,7,4,k2_ref,L_per_mol_s,0.0006918347438145048,0.030215406569299295,0.0006520523960291498,0.0007340442511424869,11.851364194470237,0,3.854911651227973e-05,0.03469420486105175,0.00065,6.436114433000739,0.0
S3_transport,E,7,4,Ea2_J,J_per_mol,47519.865667762206,0.5066108224002263,46526.90845585776,48512.82287966665,4.179124658502864,0,20000.0,120000.0,48000.0,1.0002798588287343,1.0
S3_transport,E,7,4,K1_ref,dimensionless,0.3968733260802736,0.8586577090461692,0.073747569751657,2.1357779989825385,519.5689137379328,0,0.06180116182727974,6.180116182727977,0.9,55.90296376885849,1.0
S3_transport,E,7,4,K2_ref,dimensionless,0.07066782389675931,0.047010094905682774,0.06444747659775507,0.07748854723161253,18.454043035072832,0,0.015450290456819938,1.5450290456819942,0.07,0.9540341382275663,1.0
S3_transport,E,7,5,k1_ref,L_per_mol_s,0.0009377430639236785,0.01964168458365544,0.000902328180749932,0.0009745479224710942,7.7014423779347645,0,7.935761655790467e-05,0.07142185490211418,0.001,6.225693607632154,0.0
S3_transport,E,7,5,Ea1_J,J_per_mol,40620.8296567207,0.3052706862089976,40022.499111751065,41219.160201690334,2.9459297115594083,0,20000.0,120000.0,40000.0,1.5520741418017403,0.0
S3_transport,E,7,5,k2_ref,L_per_mol_s,0.000696509128904664,0.02846313902051419,0.0006587164359778593,0.0007364701108867423,11.163338954531588,0,3.854911651227973e-05,0.03469420486105175,0.00065,7.155250600717533,0.0
S3_transport,E,7,5,Ea2_J,J_per_mol,47342.1244115829,0.43370520040733707,46492.06221878452,48192.186604381284,3.59114510961997,0,20000.0,120000.0,48000.0,1.3705741425356188,1.0
S3_transport,E,7,5,K1_ref,dimensionless,0.3957508386057902,0.5866611180267056,0.12532733900066698,1.249677265200314,284.10550692973237,0,0.06180116182727974,6.180116182727977,0.9,56.027684599356654,1.0
S3_transport,E,7,5,K2_ref,dimensionless,0.07147458716442785,0.03238867392130502,0.06707827099552363,0.07615903830714883,12.704889488532222,0,0.015450290456819938,1.5450290456819942,0.07,2.1065530920397757,1.0
S3_transport,E,7,6,k1_ref,L_per_mol_s,0.0009364201908350447,0.019121070737896668,0.000901975176278492,0.0009721806063682589,7.497214474536462,0,7.935761655790467e-05,0.07142185490211418,0.001,6.357980916495531,0.0
S3_transport,E,7,6,Ea1_J,J_per_mol,40666.74146492928,0.281655418427791,40114.69684481081,41218.786085047745,2.7149685479204173,0,20000.0,120000.0,40000.0,1.6668536623231978,0.0
S3_transport,E,7,6,k2_ref,L_per_mol_s,0.0006917990943362952,0.027756137624122348,0.0006551692227547299,0.0007304769062750716,10.885773649731522,0,3.854911651227973e-05,0.03469420486105175,0.00065,6.43062989789156,0.0
S3_transport,E,7,6,Ea2_J,J_per_mol,47513.12813278607,0.40187775839360246,46725.44772633461,48300.80853923753,3.3156326994514504,0,20000.0,120000.0,48000.0,1.0143163900290242,1.0
S3_transport,E,7,6,K1_ref,dimensionless,0.3499426399626322,0.42205711800680534,0.1530152062851277,0.8003116437710472,184.97215359495476,0,0.06180116182727974,6.180116182727977,0.9,61.11748444859643,0.0
S3_transport,E,7,6,K2_ref,dimensionless,0.07142640171476178,0.025979748490074783,0.0678803954364727,0.07515764793522875,10.188462982942138,0,0.015450290456819938,1.5450290456819942,0.07,2.0377167353739623,1.0
S3_transport,E,7,7,k1_ref,L_per_mol_s,0.0009339280932961439,0.018871560059240167,0.0009000147838085869,0.000969119284637521,7.399338484940666,0,7.935761655790467e-05,0.07142185490211418,0.001,6.607190670385609,0.0
S3_transport,E,7,7,Ea1_J,J_per_mol,40728.449448521205,0.2700780457374073,40199.09647887589,41257.802418166524,2.599426085760495,0,20000.0,120000.0,40000.0,1.8211236213030224,0.0
S3_transport,E,7,7,k2_ref,L_per_mol_s,0.0006908092921757309,0.02744330760214976,0.0006546330925293755,0.0007289846535445656,10.762964809146814,0,3.854911651227973e-05,0.03469420486105175,0.00065,6.2783526424201375,0.0
S3_transport,E,7,7,Ea2_J,J_per_mol,47564.50917292034,0.38678349794039873,46806.41351695716,48322.60482888352,3.187652597053537,0,20000.0,120000.0,48000.0,0.9072725564159501,1.0
S3_transport,E,7,7,K1_ref,dimensionless,0.3726057875769359,0.3747295817551966,0.1787612310690844,0.776650910857591,160.46172650097495,0,0.06180116182727974,6.180116182727977,0.9,58.59935693589602,0.0
S3_transport,E,7,7,K2_ref,dimensionless,0.06965785681483255,0.02148134384228731,0.06678590559317552,0.07265330870248071,8.423174897416342,0,0.015450290456819938,1.5450290456819942,0.07,0.4887759788106516,1.0
S3_transport,E,7,8,k1_ref,L_per_mol_s,0.000935197382597147,0.01865678737711754,0.000901617441987257,0.0009700279782618886,7.315090647992195,0,7.935761655790467e-05,0.07142185490211418,0.001,6.480261740285298,0.0
S3_transport,E,7,8,Ea1_J,J_per_mol,40690.26351578309,0.26003441196680505,40180.59606832815,41199.930963238025,2.505107627318492,0,20000.0,120000.0,40000.0,1.725658789457718,0.0
S3_transport,E,7,8,k2_ref,L_per_mol_s,0.0006890071095485724,0.027173190092826698,0.0006532710563022208,0.0007266980412321455,10.656927034908692,0,3.854911651227973e-05,0.03469420486105175,0.00065,6.001093776703459,0.0
S3_transport,E,7,8,Ea2_J,J_per_mol,47634.429081329785,0.3738959554827651,46901.593008583564,48367.265154076005,3.0769176281928114,0,20000.0,120000.0,48000.0,0.7616060805629488,1.0
S3_transport,E,7,8,K1_ref,dimensionless,0.39263344744581785,0.3529371970614841,0.1965898476369661,0.784175917048729,149.6525762728984,0,0.06180116182727974,6.180116182727977,0.9,56.37406139490913,0.0
S3_transport,E,7,8,K2_ref,dimensionless,0.06937889263139352,0.019146351779537045,0.06682356788754695,0.07203193266870515,7.507131612535211,0,0.015450290456819938,1.5450290456819942,0.07,0.8872962408664087,1.0
S3_transport,F,7,1,k1_ref,L_per_mol_s,0.00044766255312115124,0.8927141101747607,7.781389879755324e-05,0.00257539802739262,557.9166966684264,0,7.935761655790467e-05,0.07142185490211418,0.001,55.23374468788488,1.0
S3_transport,F,7,1,Ea1_J,J_per_mol,58050.09577985225,19.629156009330988,19576.95000156352,96523.24155814099,132.55153247013868,0,20000.0,120000.0,40000.0,45.12523944963063,1.0
S3_transport,F,7,1,k2_ref,L_per_mol_s,0.0012203219967421607,2.300318317371378,1.3440145119404004e-05,0.11080131668986111,9078.577362409853,0,3.854911651227973e-05,0.03469420486105175,0.00065,87.74184565264011,1.0
S3_transport,F,7,1,Ea2_J,J_per_mol,56903.71644039127,19.9991099531414,17705.460932234128,96101.97194854841,137.77045845228318,0,20000.0,120000.0,48000.0,18.549409250815142,1.0
S3_transport,F,7,1,K1_ref,dimensionless,0.6180095476617675,1.0986122886681033,0.07175258062125904,5.322955602351416,849.69609961497,0,0.06180116182727974,6.180116182727977,0.9,31.332272482025836,1.0
S3_transport,F,7,1,K2_ref,dimensionless,0.15450235460582834,1.0986122886681093,0.017938141404081002,1.33073862230311,849.6960996149801,0,0.015450290456819938,1.5450290456819942,0.07,120.7176494368976,1.0
S3_transport,F,7,2,k1_ref,L_per_mol_s,0.0003575401921645696,0.6228789147443584,0.00010546773835325173,0.0012120767071434602,309.506173862785,0,7.935761655790467e-05,0.07142185490211418,0.001,64.24598078354305,1.0
S3_transport,F,7,2,Ea1_J,J_per_mol,51749.58126892057,7.481755082042669,37085.34130811694,66413.8212297242,56.673849724888825,0,20000.0,120000.0,40000.0,29.373953172301427,1.0
S3_transport,F,7,2,k2_ref,L_per_mol_s,0.0005073272912456268,1.3456513513145796,3.629498914295183e-05,0.00709136402903722,1390.63463796165,0,3.854911651227973e-05,0.03469420486105175,0.00065,21.949647500672796,1.0
S3_transport,F,7,2,Ea2_J,J_per_mol,50992.4875009268,16.172324303543387,19294.73186598176,82690.24313587183,124.32323735675348,0,20000.0,120000.0,48000.0,6.234348960264158,1.0
S3_transport,F,7,2,K1_ref,dimensionless,0.5351577064915558,0.8666153438831425,0.09790478335409797,2.9252275630035878,528.3158114614765,0,0.06180116182727974,6.180116182727977,0.9,40.538032612049356,1.0
S3_transport,F,7,2,K2_ref,dimensionless,0.07310050054101513,0.0519348989497276,0.06602561759769711,0.08093348269616693,20.39365666190661,0,0.015450290456819938,1.5450290456819942,0.07,4.429286487164474,1.0
S3_transport,F,7,3,k1_ref,L_per_mol_s,0.0010311911946089191,0.05585357157628703,0.0009242632302779696,0.0011504896494899713,21.938358317518258,0,7.935761655790467e-05,0.07142185490211418,0.001,3.119119460891917,1.0
S3_transport,F,7,3,Ea1_J,J_per_mol,39163.45725508158,0.7870980029909013,37620.745169219415,40706.16934094374,7.87832430530374,0,20000.0,120000.0,40000.0,2.0913568622960566,1.0
S3_transport,F,7,3,k2_ref,L_per_mol_s,0.0007371939984202929,0.08310471885671376,0.0006263853994626546,0.0008676048192903318,32.721294577082524,0,3.854911651227973e-05,0.03469420486105175,0.00065,13.41446129542967,1.0
S3_transport,F,7,3,Ea2_J,J_per_mol,46390.362858170694,1.2046170295523868,44029.31348024802,48751.41223609337,10.179051132413502,0,20000.0,120000.0,48000.0,3.353410712144389,1.0
S3_transport,F,7,3,K1_ref,dimensionless,0.5273126586464374,0.819143006686635,0.10587650414570947,2.6262544481644774,477.9665162009089,0,0.06180116182727974,6.180116182727977,0.9,41.40970459484029,1.0
S3_transport,F,7,3,K2_ref,dimensionless,0.07221647790516096,0.049998835737066455,0.06547513993685881,0.07965190583870331,19.630929551095356,0,0.015450290456819938,1.5450290456819942,0.07,3.166397007372801,1.0
S3_transport,F,7,4,k1_ref,L_per_mol_s,0.0009461038666888395,0.01805107126283018,0.0009132158389960918,0.0009801763048126503,7.077496263798788,0,7.935761655790467e-05,0.07142185490211418,0.001,5.38961333111605,0.0
S3_transport,F,7,4,Ea1_J,J_per_mol,40351.12689390734,0.30158703922339253,39760.01629702949,40942.23749078519,2.929834393136127,0,20000.0,120000.0,40000.0,0.8778172347683633,1.0
S3_transport,F,7,4,k2_ref,L_per_mol_s,0.0007589421601419588,0.03918485974852877,0.0007028357648032812,0.0008195274504878947,15.375570341590539,0,3.854911651227973e-05,0.03469420486105175,0.00065,16.760332329532133,0.0
S3_transport,F,7,4,Ea2_J,J_per_mol,46031.34968951387,0.6120460369122569,44831.739457165844,47230.95992186189,5.212144507773578,0,20000.0,120000.0,48000.0,4.101354813512781,0.0
S3_transport,F,7,4,K1_ref,dimensionless,0.7805091334893516,0.9156722059855845,0.12970062605475483,4.696928041065268,585.1600217145727,0,0.06180116182727974,6.180116182727977,0.9,13.276762945627606,1.0
S3_transport,F,7,4,K2_ref,dimensionless,0.07146067550007573,0.04683132304956996,0.06519337883824498,0.07833047211124723,18.38366791395405,0,0.015450290456819938,1.5450290456819942,0.07,2.086679285822468,1.0
S3_transport,F,7,5,k1_ref,L_per_mol_s,0.0009413884385765463,0.01692931860531735,0.0009106643456598442,0.0009731491042876627,6.637510730671425,0,7.935761655790467e-05,0.07142185490211418,0.001,5.8611561423453695,0.0
S3_transport,F,7,5,Ea1_J,J_per_mol,40452.508369035924,0.2484800159684656,39965.48753773773,40939.52920033412,2.40786468347154,0,20000.0,120000.0,40000.0,1.1312709225897999,1.0
S3_transport,F,7,5,k2_ref,L_per_mol_s,0.0007338921535539458,0.03418613529535507,0.0006863291086336425,0.0007847513478195602,13.410994886550863,0,3.854911651227973e-05,0.03469420486105175,0.00065,12.90648516214552,0.0
S3_transport,F,7,5,Ea2_J,J_per_mol,46631.90891392966,0.48119090045613006,45688.77474903565,47575.04307882368,4.0450163283463025,0,20000.0,120000.0,48000.0,2.850189762646538,0.0
S3_transport,F,7,5,K1_ref,dimensionless,0.7558584067948024,0.8589797353382386,0.14036606846393465,4.070228206677822,519.9204114006436,0,0.06180116182727974,6.180116182727977,0.9,16.01573257835529,1.0
S3_transport,F,7,5,K2_ref,dimensionless,0.07078954848591672,0.04244603678218477,0.06513858892694818,0.0769307450067714,16.658046748481837,0,0.015450290456819938,1.5450290456819942,0.07,1.127926408452451,1.0
S3_transport,F,7,6,k1_ref,L_per_mol_s,0.0009464462689711139,0.013277986598556918,0.0009221328915581944,0.000971400704008845,5.205558314917324,0,7.935761655790467e-05,0.07142185490211418,0.001,5.355373102888605,0.0
S3_transport,F,7,6,Ea1_J,J_per_mol,40389.33380714914,0.2165124604098371,39964.969384745855,40813.69822955242,2.1013687644838837,0,20000.0,120000.0,40000.0,0.9733345178728481,1.0
S3_transport,F,7,6,k2_ref,L_per_mol_s,0.0007070612422685187,0.022493919418097717,0.0006765654580611278,0.0007389316057473504,8.82047324304306,0,3.854911651227973e-05,0.03469420486105175,0.00065,8.778652656695174,0.0
S3_transport,F,7,6,Ea2_J,J_per_mol,47100.77240315341,0.3554241357669851,46404.14109705012,47797.4037092567,2.958046208416961,0,20000.0,120000.0,48000.0,1.8733908267637323,0.0
S3_transport,F,7,6,K1_ref,dimensionless,0.7660058932170447,0.859863363678421,0.14200434708340898,4.1320215929628885,520.8859724462883,0,0.06180116182727974,6.180116182727977,0.9,14.888234086995034,1.0
S3_transport,F,7,6,K2_ref,dimensionless,0.07117251754620858,0.04237384587263038,0.0655002537365986,0.07733599436478182,16.629650090006876,0,0.015450290456819938,1.5450290456819942,0.07,1.6750250660122479,1.0
S3_transport,F,7,7,k1_ref,L_per_mol_s,0.0009457355580137901,0.012833163854636896,0.000922244148673355,0.0009698253406955944,5.031130702346454,0,7.935761655790467e-05,0.07142185490211418,0.001,5.426444198620994,0.0
S3_transport,F,7,7,Ea1_J,J_per_mol,40416.48841426533,0.1965179040677569,40031.31332229253,40801.66350623813,1.906029479972599,0,20000.0,120000.0,40000.0,1.0412210356633311,0.0
S3_transport,F,7,7,k2_ref,L_per_mol_s,0.0007093089387642165,0.02155153427175486,0.0006799710088311708,0.0007399126787414812,8.450714016764394,0,3.854911651227973e-05,0.03469420486105175,0.00065,9.12445211757178,0.0
S3_transport,F,7,7,Ea2_J,J_per_mol,47050.470315367864,0.3217746161605941,46419.7920676931,47681.148563042625,2.6808584205321706,0,20000.0,120000.0,48000.0,1.9781868429836202,0.0
S3_transport,F,7,7,K1_ref,dimensionless,0.7270371639139971,0.7962886182445127,0.15266590464407964,3.4623515901892414,455.22923033638375,0,0.06180116182727974,6.180116182727977,0.9,19.218092898444773,1.0
S3_transport,F,7,7,K2_ref,dimensionless,0.06945755173012921,0.03835008016810277,0.06442808511885384,0.07487963492076234,15.04739159611761,0,0.015450290456819938,1.5450290456819942,0.07,0.7749260998154206,1.0
S3_transport,F,7,8,k1_ref,L_per_mol_s,0.0009457727251057566,0.012807571660789769,0.0009223266559510948,0.0009698148066983743,5.021095394981845,0,7.935761655790467e-05,0.07142185490211418,0.001,5.422727489424339,0.0
S3_transport,F,7,8,Ea1_J,J_per_mol,40407.453185983264,0.19455340406483948,40026.12851401618,40788.77785795035,1.8873977046361394,0,20000.0,120000.0,40000.0,1.018632964958166,0.0
S3_transport,F,7,8,k2_ref,L_per_mol_s,0.0007091059197868674,0.02152805930718358,0.0006798076648435167,0.0007396668667931609,8.441503628630809,0,3.854911651227973e-05,0.03469420486105175,0.00065,9.09321842874884,0.0
S3_transport,F,7,8,Ea2_J,J_per_mol,47055.87627685939,0.31880064435306354,46431.027013927385,47680.72553979139,2.6557756963471357,0,20000.0,120000.0,48000.0,1.966924423209604,0.0
S3_transport,F,7,8,K1_ref,dimensionless,0.8314630274376159,0.7224317428078004,0.2017886004228446,3.426014970850948,387.77747945864195,0,0.06180116182727974,6.180116182727977,0.9,7.615219173598231,1.0
S3_transport,F,7,8,K2_ref,dimensionless,0.0698860502601943,0.027878585022473958,0.06616979140354035,0.07381102338958088,10.933844390391656,0,0.015450290456819938,1.5450290456819942,0.07,0.16278534257957444,1.0
