scenario,strategy,seed,round,acquisition_order,T_C,Q1_mL_min,Q2_mL_min,Q_total_mL_min,C_EGDA_M,C_cat_M,z_m,z_over_L,spatial_mode,design_mode,eig_param,eig_model,qc_flags,qc_pass,censored_species,observation_mode,round_n_rejected,round_n_reacquired,cum_time_s,cum_egda_mol,cum_acid_mol,cum_liquid_mL,cum_waste_mL,cum_sample_mL,cum_nmr_acquisitions,cum_nmr_reacquisitions,cum_qc_rejected,cum_capillary_travel_m,cum_condition_changes,cum_temperature_changes,cum_energy_kJ,cum_reactor_conditions,cum_spatial_samples
S3_transport,E,7,6,53,160.0,0.25,0.25,0.5,1.0,1.0,0.049472,0.24736,optimized,fim,nan,nan,,1,,nmr,0,0,15911.938455525908,0.0725521794141678,0.05147468275981284,145.10435882833573,190.1043588283357,45.0,60.0,0.0,0.0,1.449224,4.0,4.0,178.39847516556156,5.0,60.0
S3_transport,E,7,6,54,160.0,0.25,0.25,0.5,1.0,1.0,0.053784,0.26892,optimized,fim,nan,nan,,1,,nmr,0,0,15911.938455525908,0.0725521794141678,0.05147468275981284,145.10435882833573,190.1043588283357,45.0,60.0,0.0,0.0,1.449224,4.0,4.0,178.39847516556156,5.0,60.0
S3_transport,E,7,6,55,160.0,0.25,0.25,0.5,1.0,1.0,0.17451999999999998,0.8725999999999998,optimized,fim,nan,nan,,1,,nmr,0,0,15911.938455525908,0.0725521794141678,0.05147468275981284,145.10435882833573,190.1043588283357,45.0,60.0,0.0,0.0,1.449224,4.0,4.0,178.39847516556156,5.0,60.0
S3_transport,E,7,6,56,160.0,0.25,0.25,0.5,1.0,1.0,0.18039999999999998,0.9019999999999998,optimized,fim,nan,nan,,1,,nmr,0,0,15911.938455525908,0.0725521794141678,0.05147468275981284,145.10435882833573,190.1043588283357,45.0,60.0,0.0,0.0,1.449224,4.0,4.0,178.39847516556156,5.0,60.0
S3_transport,E,7,6,57,160.0,0.25,0.25,0.5,1.0,1.0,0.18627999999999997,0.9313999999999998,optimized,fim,nan,nan,,1,,nmr,0,0,15911.938455525908,0.0725521794141678,0.05147468275981284,145.10435882833573,190.1043588283357,45.0,60.0,0.0,0.0,1.449224,4.0,4.0,178.39847516556156,5.0,60.0
S3_transport,E,7,6,58,160.0,0.25,0.25,0.5,1.0,1.0,0.191376,0.95688,optimized,fim,nan,nan,,1,,nmr,0,0,15911.938455525908,0.0725521794141678,0.05147468275981284,145.10435882833573,190.1043588283357,45.0,60.0,0.0,0.0,1.449224,4.0,4.0,178.39847516556156,5.0,60.0
S3_transport,E,7,6,59,160.0,0.25,0.25,0.5,1.0,1.0,0.19568799999999997,0.9784399999999999,optimized,fim,nan,nan,,1,,nmr,0,0,15911.938455525908,0.0725521794141678,0.05147468275981284,145.10435882833573,190.1043588283357,45.0,60.0,0.0,0.0,1.449224,4.0,4.0,178.39847516556156,5.0,60.0
S3_transport,E,7,6,60,160.0,0.25,0.25,0.5,1.0,1.0,0.2,1.0,optimized,fim,nan,nan,,1,,nmr,0,0,15911.938455525908,0.0725521794141678,0.05147468275981284,145.10435882833573,190.1043588283357,45.0,60.0,0.0,0.0,1.449224,4.0,4.0,178.39847516556156,5.0,60.0
S3_transport,E,7,7,61,160.0,0.25,0.25,0.5,1.0,1.0,0.040847999999999995,0.20423999999999998,optimized,fim,nan,nan,,1,,nmr,0,0,16971.046115307043,0.07696512799658912,0.05588763134223422,153.93025599317843,206.4302559931784,52.5,70.0,0.0,0.0,1.767528,4.0,4.0,183.3789289356823,5.0,70.0
S3_transport,E,7,7,62,160.0,0.25,0.25,0.5,1.0,1.0,0.045160000000000006,0.22580000000000003,optimized,fim,nan,nan,,1,,nmr,0,0,16971.046115307043,0.07696512799658912,0.05588763134223422,153.93025599317843,206.4302559931784,52.5,70.0,0.0,0.0,1.767528,4.0,4.0,183.3789289356823,5.0,70.0
S3_transport,E,7,7,63,160.0,0.25,0.25,0.5,1.0,1.0,0.049472,0.24736,optimized,fim,nan,nan,,1,,nmr,0,0,16971.046115307043,0.07696512799658912,0.05588763134223422,153.93025599317843,206.4302559931784,52.5,70.0,0.0,0.0,1.767528,4.0,4.0,183.3789289356823,5.0,70.0
S3_transport,E,7,7,64,160.0,0.25,0.25,0.5,1.0,1.0,0.16863999999999998,0.8431999999999998,optimized,fim,nan,nan,,1,,nmr,0,0,16971.046115307043,0.07696512799658912,0.05588763134223422,153.93025599317843,206.4302559931784,52.5,70.0,0.0,0.0,1.767528,4.0,4.0,183.3789289356823,5.0,70.0
S3_transport,E,7,7,65,160.0,0.25,0.25,0.5,1.0,1.0,0.17451999999999998,0.8725999999999998,optimized,fim,nan,nan,,1,,nmr,0,0,16971.046115307043,0.07696512799658912,0.05588763134223422,153.93025599317843,206.4302559931784,52.5,70.0,0.0,0.0,1.767528,4.0,4.0,183.3789289356823,5.0,70.0
S3_transport,E,7,7,66,160.0,0.25,0.25,0.5,1.0,1.0,0.18039999999999998,0.9019999999999998,optimized,fim,nan,nan,,1,,nmr,0,0,16971.046115307043,0.07696512799658912,0.05588763134223422,153.93025599317843,206.4302559931784,52.5,70.0,0.0,0.0,1.767528,4.0,4.0,183.3789289356823,5.0,70.0
S3_transport,E,7,7,67,160.0,0.25,0.25,0.5,1.0,1.0,0.18627999999999997,0.9313999999999998,optimized,fim,nan,nan,,1,,nmr,0,0,16971.046115307043,0.07696512799658912,0.05588763134223422,153.93025599317843,206.4302559931784,52.5,70.0,0.0,0.0,1.767528,4.0,4.0,183.3789289356823,5.0,70.0
S3_transport,E,7,7,68,160.0,0.25,0.25,0.5,1.0,1.0,0.191376,0.95688,optimized,fim,nan,nan,,1,,nmr,0,0,16971.046115307043,0.07696512799658912,0.05588763134223422,153.93025599317843,206.4302559931784,52.5,70.0,0.0,0.0,1.767528,4.0,4.0,183.3789289356823,5.0,70.0
S3_transport,E,7,7,69,160.0,0.25,0.25,0.5,1.0,1.0,0.19568799999999997,0.9784399999999999,optimized,fim,nan,nan,,1,,nmr,0,0,16971.046115307043,0.07696512799658912,0.05588763134223422,153.93025599317843,206.4302559931784,52.5,70.0,0.0,0.0,1.767528,4.0,4.0,183.3789289356823,5.0,70.0
S3_transport,E,7,7,70,160.0,0.25,0.25,0.5,1.0,1.0,0.2,1.0,optimized,fim,nan,nan,,1,,nmr,0,0,16971.046115307043,0.07696512799658912,0.05588763134223422,153.93025599317843,206.4302559931784,52.5,70.0,0.0,0.0,1.767528,4.0,4.0,183.3789289356823,5.0,70.0
S3_transport,E,7,8,71,160.0,0.25,0.25,0.5,1.0,1.0,0.040847999999999995,0.20423999999999998,optimized,fim,nan,nan,,1,,nmr,0,0,18030.153775088183,0.08137807657901044,0.0603005799246556,162.75615315802114,222.7561531580211,60.0,80.0,0.0,0.0,2.0858320000000004,4.0,4.0,188.359382705803,5.0,80.0
S3_transport,E,7,8,72,160.0,0.25,0.25,0.5,1.0,1.0,0.045160000000000006,0.22580000000000003,optimized,fim,nan,nan,,1,,nmr,0,0,18030.153775088183,0.08137807657901044,0.0603005799246556,162.75615315802114,222.7561531580211,60.0,80.0,0.0,0.0,2.0858320000000004,4.0,4.0,188.359382705803,5.0,80.0
S3_transport,E,7,8,73,160.0,0.25,0.25,0.5,1.0,1.0,0.049472,0.24736,optimized,fim,nan,nan,,1,,nmr,0,0,18030.153775088183,0.08137807657901044,0.0603005799246556,162.75615315802114,222.7561531580211,60.0,80.0,0.0,0.0,2.0858320000000004,4.0,4.0,188.359382705803,5.0,80.0
S3_transport,E,7,8,74,160.0,0.25,0.25,0.5,1.0,1.0,0.053784,0.26892,optimized,fim,nan,nan,,1,,nmr,0,0,18030.153775088183,0.08137807657901044,0.0603005799246556,162.75615315802114,222.7561531580211,60.0,80.0,0.0,0.0,2.0858320000000004,4.0,4.0,188.359382705803,5.0,80.0
S3_transport,E,7,8,75,160.0,0.25,0.25,0.5,1.0,1.0,0.17451999999999998,0.8725999999999998,optimized,fim,nan,nan,,1,,nmr,0,0,18030.153775088183,0.08137807657901044,0.0603005799246556,162.75615315802114,222.7561531580211,60.0,80.0,0.0,0.0,2.0858320000000004,4.0,4.0,188.359382705803,5.0,80.0
S3_transport,E,7,8,76,160.0,0.25,0.25,0.5,1.0,1.0,0.18039999999999998,0.9019999999999998,optimized,fim,nan,nan,,1,,nmr,0,0,18030.153775088183,0.08137807657901044,0.0603005799246556,162.75615315802114,222.7561531580211,60.0,80.0,0.0,0.0,2.0858320000000004,4.0,4.0,188.359382705803,5.0,80.0
S3_transport,E,7,8,77,160.0,0.25,0.25,0.5,1.0,1.0,0.18627999999999997,0.9313999999999998,optimized,fim,nan,nan,,1,,nmr,0,0,18030.153775088183,0.08137807657901044,0.0603005799246556,162.75615315802114,222.7561531580211,60.0,80.0,0.0,0.0,2.0858320000000004,4.0,4.0,188.359382705803,5.0,80.0
S3_transport,E,7,8,78,160.0,0.25,0.25,0.5,1.0,1.0,0.191376,0.95688,optimized,fim,nan,nan,,1,,nmr,0,0,18030.153775088183,0.08137807657901044,0.0603005799246556,162.75615315802114,222.7561531580211,60.0,80.0,0.0,0.0,2.0858320000000004,4.0,4.0,188.359382705803,5.0,80.0
S3_transport,E,7,8,79,160.0,0.25,0.25,0.5,1.0,1.0,0.19568799999999997,0.9784399999999999,optimized,fim,nan,nan,,1,,nmr,0,0,18030.153775088183,0.08137807657901044,0.0603005799246556,162.75615315802114,222.7561531580211,60.0,80.0,0.0,0.0,2.0858320000000004,4.0,4.0,188.359382705803,5.0,80.0
S3_transport,E,7,8,80,160.0,0.25,0.25,0.5,1.0,1.0,0.2,1.0,optimized,fim,nan,nan,,1,,nmr,0,0,18030.153775088183,0.08137807657901044,0.0603005799246556,162.75615315802114,222.7561531580211,60.0,80.0,0.0,0.0,2.0858320000000004,4.0,4.0,188.359382705803,5.0,80.0
S3_transport,F,7,1,1,40.0,0.5,0.5,1.0,1.0,0.5,0.004,0.02,optimized,seed,nan,nan,"WARN nonnegativity active: EGMA,AcOH",1,EGMA;AcOH,nmr,0,0,1552.1326038743657,0.012934438365619715,0.006467219182809857,25.86887673123943,33.36887673123943,7.5,10.0,0.0,0.0,0.196,0.0,0.0,1.621978571048712,1.0,10.0
S3_transport,F,7,1,2,40.0,0.5,0.5,1.0,1.0,0.5,0.008312,0.04156,optimized,seed,nan,nan,WARN nonnegativity active: AcOH,1,AcOH,nmr,0,0,1552.1326038743657,0.012934438365619715,0.006467219182809857,25.86887673123943,33.36887673123943,7.5,10.0,0.0,0.0,0.196,0.0,0.0,1.621978571048712,1.0,10.0
S3_transport,F,7,1,3,40.0,0.5,0.5,1.0,1.0,0.5,0.06672,0.3336,optimized,seed,nan,nan,"WARN nonnegativity active: EGMA,AcOH",1,EGMA;AcOH,nmr,0,0,1552.1326038743657,0.012934438365619715,0.006467219182809857,25.86887673123943,33.36887673123943,7.5,10.0,0.0,0.0,0.196,0.0,0.0,1.621978571048712,1.0,10.0
S3_transport,F,7,1,4,40.0,0.5,0.5,1.0,1.0,0.5,0.101216,0.50608,optimized,seed,nan,nan,"WARN nonnegativity active: EGMA,AcOH",1,EGMA;AcOH,nmr,0,0,1552.1326038743657,0.012934438365619715,0.006467219182809857,25.86887673123943,33.36887673123943,7.5,10.0,0.0,0.0,0.196,0.0,0.0,1.621978571048712,1.0,10.0
S3_transport,F,7,1,5,40.0,0.5,0.5,1.0,1.0,0.5,0.105528,0.52764,optimized,seed,nan,nan,WARN nonnegativity active: AcOH,1,AcOH,nmr,0,0,1552.1326038743657,0.012934438365619715,0.006467219182809857,25.86887673123943,33.36887673123943,7.5,10.0,0.0,0.0,0.196,0.0,0.0,1.621978571048712,1.0,10.0
S3_transport,F,7,1,6,40.0,0.5,0.5,1.0,1.0,0.5,0.10984,0.5491999999999999,optimized,seed,nan,nan,"WARN nonnegativity active: EGMA,AcOH",1,EGMA;AcOH,nmr,0,0,1552.1326038743657,0.012934438365619715,0.006467219182809857,25.86887673123943,33.36887673123943,7.5,10.0,0.0,0.0,0.196,0.0,0.0,1.621978571048712,1.0,10.0
S3_transport,F,7,1,7,40.0,0.5,0.5,1.0,1.0,0.5,0.114152,0.5707599999999999,optimized,seed,nan,nan,"WARN nonnegativity active: EGMA,AcOH",1,EGMA;AcOH,nmr,0,0,1552.1326038743657,0.012934438365619715,0.006467219182809857,25.86887673123943,33.36887673123943,7.5,10.0,0.0,0.0,0.196,0.0,0.0,1.621978571048712,1.0,10.0
S3_transport,F,7,1,8,40.0,0.5,0.5,1.0,1.0,0.5,0.191376,0.95688,optimized,seed,nan,nan,,1,,nmr,0,0,1552.1326038743657,0.012934438365619715,0.006467219182809857,25.86887673123943,33.36887673123943,7.5,10.0,0.0,0.0,0.196,0.0,0.0,1.621978571048712,1.0,10.0
S3_transport,F,7,1,9,40.0,0.5,0.5,1.0,1.0,0.5,0.19568799999999997,0.9784399999999999,optimized,seed,nan,nan,WARN nonnegativity active: EGMA,1,EGMA,nmr,0,0,1552.1326038743657,0.012934438365619715,0.006467219182809857,25.86887673123943,33.36887673123943,7.5,10.0,0.0,0.0,0.196,0.0,0.0,1.621978571048712,1.0,10.0
S3_transport,F,7,1,10,40.0,0.5,0.5,1.0,1.0,0.5,0.2,1.0,optimized,seed,nan,nan,WARN nonnegativity active: EGMA,1,EGMA,nmr,0,0,1552.1326038743657,0.012934438365619715,0.006467219182809857,25.86887673123943,33.36887673123943,7.5,10.0,0.0,0.0,0.196,0.0,0.0,1.621978571048712,1.0,10.0
S3_transport,F,7,2,11,160.0,0.25,0.25,0.5,1.0,1.0,0.004,0.02,optimized,eig,4.158883082995726,0.0,,1,,nmr,0,0,6156.442151841971,0.03211906148215141,0.025651842299341556,64.23812296430282,79.23812296430283,15.0,20.0,0.0,0.0,0.5880000000000001,1.0,1.0,83.27374422036638,2.0,20.0
S3_transport,F,7,2,12,160.0,0.25,0.25,0.5,1.0,1.0,0.011448,0.05724,optimized,eig,4.158883082995726,0.0,,1,,nmr,0,0,6156.442151841971,0.03211906148215141,0.025651842299341556,64.23812296430282,79.23812296430283,15.0,20.0,0.0,0.0,0.5880000000000001,1.0,1.0,83.27374422036638,2.0,20.0
S3_transport,F,7,2,13,160.0,0.25,0.25,0.5,1.0,1.0,0.01576,0.0788,optimized,eig,4.158883082995726,0.0,,1,,nmr,0,0,6156.442151841971,0.03211906148215141,0.025651842299341556,64.23812296430282,79.23812296430283,15.0,20.0,0.0,0.0,0.5880000000000001,1.0,1.0,83.27374422036638,2.0,20.0
S3_transport,F,7,2,14,160.0,0.25,0.25,0.5,1.0,1.0,0.020072,0.10035999999999999,optimized,eig,4.158883082995726,0.0,,1,,nmr,0,0,6156.442151841971,0.03211906148215141,0.025651842299341556,64.23812296430282,79.23812296430283,15.0,20.0,0.0,0.0,0.5880000000000001,1.0,1.0,83.27374422036638,2.0,20.0
S3_transport,F,7,2,15,160.0,0.25,0.25,0.5,1.0,1.0,0.03536,0.1768,optimized,eig,4.158883082995726,0.0,,1,,nmr,0,0,6156.442151841971,0.03211906148215141,0.025651842299341556,64.23812296430282,79.23812296430283,15.0,20.0,0.0,0.0,0.5880000000000001,1.0,1.0,83.27374422036638,2.0,20.0
S3_transport,F,7,2,16,160.0,0.25,0.25,0.5,1.0,1.0,0.04124,0.2062,optimized,eig,4.158883082995726,0.0,,1,,nmr,0,0,6156.442151841971,0.03211906148215141,0.025651842299341556,64.23812296430282,79.23812296430283,15.0,20.0,0.0,0.0,0.5880000000000001,1.0,1.0,83.27374422036638,2.0,20.0
S3_transport,F,7,2,17,160.0,0.25,0.25,0.5,1.0,1.0,0.08436,0.4218,optimized,eig,4.158883082995726,0.0,,1,,nmr,0,0,6156.442151841971,0.03211906148215141,0.025651842299341556,64.23812296430282,79.23812296430283,15.0,20.0,0.0,0.0,0.5880000000000001,1.0,1.0,83.27374422036638,2.0,20.0
S3_transport,F,7,2,18,160.0,0.25,0.25,0.5,1.0,1.0,0.191376,0.95688,optimized,eig,4.158883082995726,0.0,,1,,nmr,0,0,6156.442151841971,0.03211906148215141,0.025651842299341556,64.23812296430282,79.23812296430283,15.0,20.0,0.0,0.0,0.5880000000000001,1.0,1.0,83.27374422036638,2.0,20.0
S3_transport,F,7,2,19,160.0,0.25,0.25,0.5,1.0,1.0,0.19568799999999997,0.9784399999999999,optimized,eig,4.158883082995726,0.0,,1,,nmr,0,0,6156.442151841971,0.03211906148215141,0.025651842299341556,64.23812296430282,79.23812296430283,15.0,20.0,0.0,0.0,0.5880000000000001,1.0,1.0,83.27374422036638,2.0,20.0
S3_transport,F,7,2,20,160.0,0.25,0.25,0.5,1.0,1.0,0.2,1.0,optimized,eig,4.158883082995726,0.0,,1,,nmr,0,0,6156.442151841971,0.03211906148215141,0.025651842299341556,64.23812296430282,79.23812296430283,15.0,20.0,0.0,0.0,0.5880000000000001,1.0,1.0,83.27374422036638,2.0,20.0
S3_transport,F,7,3,21,130.0,0.25,0.25,0.5,1.0,1.0,0.115328,0.5766399999999999,optimized,eig,4.111980199269857,0.0,,1,,nmr,0,0,8849.423699809575,0.043339817932016446,0.03687259874920659,86.6796358640329,109.17963586403292,22.5,30.0,0.0,0.0,0.757344,2.0,2.0,108.1233242320579,3.0,30.0
S3_transport,F,7,3,22,130.0,0.25,0.25,0.5,1.0,1.0,0.11964,0.5982,optimized,eig,4.111980199269857,0.0,,1,,nmr,0,0,8849.423699809575,0.043339817932016446,0.03687259874920659,86.6796358640329,109.17963586403292,22.5,30.0,0.0,0.0,0.757344,2.0,2.0,108.1233242320579,3.0,30.0
S3_transport,F,7,3,23,130.0,0.25,0.25,0.5,1.0,1.0,0.12395199999999999,0.61976,optimized,eig,4.111980199269857,0.0,,1,,nmr,0,0,8849.423699809575,0.043339817932016446,0.03687259874920659,86.6796358640329,109.17963586403292,22.5,30.0,0.0,0.0,0.757344,2.0,2.0,108.1233242320579,3.0,30.0
S3_transport,F,7,3,24,130.0,0.25,0.25,0.5,1.0,1.0,0.128264,0.6413199999999999,optimized,eig,4.111980199269857,0.0,,1,,nmr,0,0,8849.423699809575,0.043339817932016446,0.03687259874920659,86.6796358640329,109.17963586403292,22.5,30.0,0.0,0.0,0.757344,2.0,2.0,108.1233242320579,3.0,30.0
S3_transport,F,7,3,25,130.0,0.25,0.25,0.5,1.0,1.0,0.13414399999999999,0.6707199999999999,optimized,eig,4.111980199269857,0.0,,1,,nmr,0,0,8849.423699809575,0.043339817932016446,0.03687259874920659,86.6796358640329,109.17963586403292,22.5,30.0,0.0,0.0,0.757344,2.0,2.0,108.1233242320579,3.0,30.0
S3_transport,F,7,3,26,130.0,0.25,0.25,0.5,1.0,1.0,0.13924000000000003,0.6962000000000002,optimized,eig,4.111980199269857,0.0,,1,,nmr,0,0,8849.423699809575,0.043339817932016446,0.03687259874920659,86.6796358640329,109.17963586403292,22.5,30.0,0.0,0.0,0.757344,2.0,2.0,108.1233242320579,3.0,30.0
S3_transport,F,7,3,27,130.0,0.25,0.25,0.5,1.0,1.0,0.14512000000000003,0.7256000000000001,optimized,eig,4.111980199269857,0.0,,1,,nmr,0,0,8849.423699809575,0.043339817932016446,0.03687259874920659,86.6796358640329,109.17963586403292,22.5,30.0,0.0,0.0,0.757344,2.0,2.0,108.1233242320579,3.0,30.0
S3_transport,F,7,3,28,130.0,0.25,0.25,0.5,1.0,1.0,0.15100000000000002,0.7550000000000001,optimized,eig,4.111980199269857,0.0,,1,,nmr,0,0,8849.423699809575,0.043339817932016446,0.03687259874920659,86.6796358640329,109.17963586403292,22.5,30.0,0.0,0.0,0.757344,2.0,2.0,108.1233242320579,3.0,30.0
S3_transport,F,7,3,29,130.0,0.25,0.25,0.5,1.0,1.0,0.19568799999999997,0.9784399999999999,optimized,eig,4.111980199269857,0.0,,1,,nmr,0,0,8849.423699809575,0.043339817932016446,0.03687259874920659,86.6796358640329,109.17963586403292,22.5,30.0,0.0,0.0,0.757344,2.0,2.0,108.1233242320579,3.0,30.0
S3_transport,F,7,3,30,130.0,0.25,0.25,0.5,1.0,1.0,0.2,1.0,optimized,eig,4.111980199269857,0.0,,1,,nmr,0,0,8849.423699809575,0.043339817932016446,0.03687259874920659,86.6796358640329,109.17963586403292,22.5,30.0,0.0,0.0,0.757344,2.0,2.0,108.1233242320579,3.0,30.0
S3_transport,F,7,4,31,80.0,0.25,0.25,0.5,1.0,1.0,0.15099999999999997,0.7549999999999998,optimized,diagnostic,nan,nan,,1,,nmr,0,0,11906.733247777178,0.05607860771521483,0.049611388532404974,112.15721543042967,142.15721543042957,30.0,40.0,0.0,0.0,0.8553440000000001,3.0,3.0,138.9806197743724,4.0,40.0
S3_transport,F,7,4,32,80.0,0.25,0.25,0.5,1.0,1.0,0.15687999999999996,0.7843999999999998,optimized,diagnostic,nan,nan,,1,,nmr,0,0,11906.733247777178,0.05607860771521483,0.049611388532404974,112.15721543042967,142.15721543042957,30.0,40.0,0.0,0.0,0.8553440000000001,3.0,3.0,138.9806197743724,4.0,40.0
S3_transport,F,7,4,33,80.0,0.25,0.25,0.5,1.0,1.0,0.16276,0.8137999999999999,optimized,diagnostic,nan,nan,,1,,nmr,0,0,11906.733247777178,0.05607860771521483,0.049611388532404974,112.15721543042967,142.15721543042957,30.0,40.0,0.0,0.0,0.8553440000000001,3.0,3.0,138.9806197743724,4.0,40.0
S3_transport,F,7,4,34,80.0,0.25,0.25,0.5,1.0,1.0,0.16863999999999998,0.8431999999999998,optimized,diagnostic,nan,nan,,1,,nmr,0,0,11906.733247777178,0.05607860771521483,0.049611388532404974,112.15721543042967,142.15721543042957,30.0,40.0,0.0,0.0,0.8553440000000001,3.0,3.0,138.9806197743724,4.0,40.0
S3_transport,F,7,4,35,80.0,0.25,0.25,0.5,1.0,1.0,0.17451999999999998,0.8725999999999998,optimized,diagnostic,nan,nan,,1,,nmr,0,0,11906.733247777178,0.05607860771521483,0.049611388532404974,112.15721543042967,142.15721543042957,30.0,40.0,0.0,0.0,0.8553440000000001,3.0,3.0,138.9806197743724,4.0,40.0
S3_transport,F,7,4,36,80.0,0.25,0.25,0.5,1.0,1.0,0.18039999999999998,0.9019999999999998,optimized,diagnostic,nan,nan,,1,,nmr,0,0,11906.733247777178,0.05607860771521483,0.049611388532404974,112.15721543042967,142.15721543042957,30.0,40.0,0.0,0.0,0.8553440000000001,3.0,3.0,138.9806197743724,4.0,40.0
S3_transport,F,7,4,37,80.0,0.25,0.25,0.5,1.0,1.0,0.18627999999999997,0.9313999999999998,optimized,diagnostic,nan,nan,,1,,nmr,0,0,11906.733247777178,0.05607860771521483,0.049611388532404974,112.15721543042967,142.15721543042957,30.0,40.0,0.0,0.0,0.8553440000000001,3.0,3.0,138.9806197743724,4.0,40.0
S3_transport,F,7,4,38,80.0,0.25,0.25,0.5,1.0,1.0,0.191376,0.95688,optimized,diagnostic,nan,nan,,1,,nmr,0,0,11906.733247777178,0.05607860771521483,0.049611388532404974,112.15721543042967,142.15721543042957,30.0,40.0,0.0,0.0,0.8553440000000001,3.0,3.0,138.9806197743724,4.0,40.0
S3_transport,F,7,4,39,80.0,0.25,0.25,0.5,1.0,1.0,0.19568799999999997,0.9784399999999999,optimized,diagnostic,nan,nan,,1,,nmr,0,0,11906.733247777178,0.05607860771521483,0.049611388532404974,112.15721543042967,142.15721543042957,30.0,40.0,0.0,0.0,0.8553440000000001,3.0,3.0,138.9806197743724,4.0,40.0
S3_transport,F,7,4,40,80.0,0.25,0.25,0.5,1.0,1.0,0.2,1.0,optimized,diagnostic,nan,nan,,1,,nmr,0,0,11906.733247777178,0.05607860771521483,0.049611388532404974,112.15721543042967,142.15721543042957,30.0,40.0,0.0,0.0,0.8553440000000001,3.0,3.0,138.9806197743724,4.0,40.0
S3_transport,F,7,5,41,160.0,0.25,0.25,0.5,1.0,0.5,0.069856,0.34928,optimized,diagnostic,nan,nan,,1,,nmr,0,0,15645.186795744781,0.07165549749841314,0.057399833424004135,143.31099499682642,180.8109949968263,37.5,50.0,0.0,0.0,1.1156320000000002,4.0,4.0,196.56069758369003,5.0,50.0
S3_transport,F,7,5,42,160.0,0.25,0.25,0.5,1.0,0.5,0.074168,0.37083999999999995,optimized,diagnostic,nan,nan,,1,,nmr,0,0,15645.186795744781,0.07165549749841314,0.057399833424004135,143.31099499682642,180.8109949968263,37.5,50.0,0.0,0.0,1.1156320000000002,4.0,4.0,196.56069758369003,5.0,50.0
S3_transport,F,7,5,43,160.0,0.25,0.25,0.5,1.0,0.5,0.07848,0.39239999999999997,optimized,diagnostic,nan,nan,,1,,nmr,0,0,15645.186795744781,0.07165549749841314,0.057399833424004135,143.31099499682642,180.8109949968263,37.5,50.0,0.0,0.0,1.1156320000000002,4.0,4.0,196.56069758369003,5.0,50.0
S3_transport,F,7,5,44,160.0,0.25,0.25,0.5,1.0,0.5,0.082792,0.41396,optimized,diagnostic,nan,nan,,1,,nmr,0,0,15645.186795744781,0.07165549749841314,0.057399833424004135,143.31099499682642,180.8109949968263,37.5,50.0,0.0,0.0,1.1156320000000002,4.0,4.0,196.56069758369003,5.0,50.0
S3_transport,F,7,5,45,160.0,0.25,0.25,0.5,1.0,0.5,0.087104,0.43551999999999996,optimized,diagnostic,nan,nan,,1,,nmr,0,0,15645.186795744781,0.07165549749841314,0.057399833424004135,143.31099499682642,180.8109949968263,37.5,50.0,0.0,0.0,1.1156320000000002,4.0,4.0,196.56069758369003,5.0,50.0
S3_transport,F,7,5,46,160.0,0.25,0.25,0.5,1.0,0.5,0.09219999999999999,0.4609999999999999,optimized,diagnostic,nan,nan,,1,,nmr,0,0,15645.186795744781,0.07165549749841314,0.057399833424004135,143.31099499682642,180.8109949968263,37.5,50.0,0.0,0.0,1.1156320000000002,4.0,4.0,196.56069758369003,5.0,50.0
S3_transport,F,7,5,47,160.0,0.25,0.25,0.5,1.0,0.5,0.09808,0.4904,optimized,diagnostic,nan,nan,,1,,nmr,0,0,15645.186795744781,0.07165549749841314,0.057399833424004135,143.31099499682642,180.8109949968263,37.5,50.0,0.0,0.0,1.1156320000000002,4.0,4.0,196.56069758369003,5.0,50.0
S3_transport,F,7,5,48,160.0,0.25,0.25,0.5,1.0,0.5,0.191376,0.95688,optimized,diagnostic,nan,nan,,1,,nmr,0,0,15645.186795744781,0.07165549749841314,0.057399833424004135,143.31099499682642,180.8109949968263,37.5,50.0,0.0,0.0,1.1156320000000002,4.0,4.0,196.56069758369003,5.0,50.0
S3_transport,F,7,5,49,160.0,0.25,0.25,0.5,1.0,0.5,0.19568799999999997,0.9784399999999999,optimized,diagnostic,nan,nan,,1,,nmr,0,0,15645.186795744781,0.07165549749841314,0.057399833424004135,143.31099499682642,180.8109949968263,37.5,50.0,0.0,0.0,1.1156320000000002,4.0,4.0,196.56069758369003,5.0,50.0
S3_transport,F,7,5,50,160.0,0.25,0.25,0.5,1.0,0.5,0.2,1.0,optimized,diagnostic,nan,nan,,1,,nmr,0,0,15645.186795744781,0.07165549749841314,0.057399833424004135,143.31099499682642,180.8109949968263,37.5,50.0,0.0,0.0,1.1156320000000002,4.0,4.0,196.56069758369003,5.0,50.0
S3_transport,F,7,6,51,100.0,0.25,0.25,0.5,1.0,1.0,0.15099999999999997,0.7549999999999998,optimized,diagnostic,nan,nan,,1,,nmr,0,0,18902.4963437124,0.08522762061494478,0.07097195654053577,170.45524122988974,215.45524122988962,45.0,60.0,0.0,0.0,1.213632,5.0,5.0,235.07041877775544,6.0,60.0
S3_transport,F,7,6,52,100.0,0.25,0.25,0.5,1.0,1.0,0.15687999999999996,0.7843999999999998,optimized,diagnostic,nan,nan,,1,,nmr,0,0,18902.4963437124,0.08522762061494478,0.07097195654053577,170.45524122988974,215.45524122988962,45.0,60.0,0.0,0.0,1.213632,5.0,5.0,235.07041877775544,6.0,60.0
