scenario,strategy,seed,round,rounds_completed,rounds_planned,observation_mode,spatial_mode,T_C,Q1_mL_min,Q2_mL_min,Q_total_mL_min,C_EGDA_M,C_cat_M,n_positions,z_positions_m,z_over_L,design_mode,eig_param_nats,eig_model_nats,best_model,n_data,n_params_estimated,theta_Ea1_J_J_per_mol,theta_Ea2_J_J_per_mol,theta_K1_ref_dimensionless,theta_K2_ref_dimensionless,theta_k1_ref_L_per_mol_s,theta_k2_ref_L_per_mol_s,sigma_scaled_k1_ref,sigma_scaled_Ea1_J,sigma_scaled_k2_ref,sigma_scaled_Ea2_J,sigma_scaled_K1_ref,sigma_scaled_K2_ref,rel_ci95_pct_Ea1_J,rel_ci95_pct_Ea2_J,rel_ci95_pct_K1_ref,rel_ci95_pct_K2_ref,rel_ci95_pct_k1_ref,rel_ci95_pct_k2_ref,bound_lo_Ea1_J,bound_hi_Ea1_J,bound_lo_Ea2_J,bound_hi_Ea2_J,bound_lo_K1_ref,bound_hi_K1_ref,bound_lo_K2_ref,bound_hi_K2_ref,bound_lo_k1_ref,bound_hi_k1_ref,bound_lo_k2_ref,bound_hi_k2_ref,max_rel_ci_pct,corr_max_offdiag,n_bound_active,bound_active_params,n_models,model_entropy_nats,probs_reliable,evidence_warning,governor_state,governor_chi2_over_dof,governor_p_value,governor_p_bootstrap,governor_alpha_round,governor_dispersion_phi,governor_affected_species,governor_affected_region,governor_trigger_reasons,qc_rejected_this_round,qc_reacquired_this_round,cum_acid_mol_mol,cum_capillary_travel_m_m,cum_condition_changes_count,cum_egda_mol_mol,cum_energy_kJ_kJ,cum_liquid_mL_mL,cum_nmr_acquisitions_count,cum_nmr_reacquisitions_count,cum_qc_rejected_count,cum_reactor_conditions_count,cum_sample_mL_mL,cum_spatial_samples_count,cum_temperature_changes_count,cum_time_s_s,cum_waste_mL_mL,param_err_pct_vs_truth,blind_rmse_M_vs_truth,n_params_covered_by_ci95,selected_utility,selected_resource_penalty,selected_screen_score,design_objective_term_1,design_objective_term_2,design_objective_term_names,n_candidates_screened,stop_reason,is_final_round,p_model_wls,p_model_rev-pitzer
S3_transport,C,7,7,8,8,nmr,fixed_equal,160.0,0.25,0.25,0.5,1.0,1.0,1,0.2,1,fixed,nan,nan,wls,28,6,40402.51113185659,50132.71928937691,0.4847547520911575,0.08054759589710542,0.0009992092586944786,0.0005150282151640208,0.04034340831984772,0.5990128299916377,0.11204853989388709,1.5429779526206773,1.3191668755499681,0.07014217961763754,2.905921225915788,6.032461095277871,1227.081251690184,14.737723450747486,8.228341278425333,24.55972555157033,20000.0,120000.0,20000.0,120000.0,0.06180116182727974,6.180116182727977,0.015450290456819938,1.5450290456819942,7.935761655790467e-05,0.07142185490211418,3.854911651227973e-05,0.03469420486105175,1227.081251690184,0.9699703539539143,0,,0,nan,-1.0,,,nan,nan,nan,nan,nan,,,,0,0,0.08312532912041669,0.0,6.0,0.09432676670434463,223.90256439311952,188.65353340868927,7.0,0.0,0.0,7.0,5.25,7.0,4.0,11648.826874825809,193.90353340868927,19.047846124036163,0.002034773146952631,4,nan,nan,nan,nan,nan,,0,budget exhausted,0,,
S3_transport,C,7,8,8,8,nmr,fixed_equal,100.0,0.25,0.25,0.5,1.0,1.0,1,0.2,1,fixed,nan,nan,wls,32,6,40766.3713983387,48353.21172714913,0.5537409662726424,0.08045190388938224,0.0009679694731759337,0.0005942597707794301,0.03308810957377194,0.538399344649807,0.08571198313876434,1.2503053454455784,1.5047310543498167,0.07011484219010478,2.588561795707492,5.0681193441745735,1809.2066199371732,14.731575812416153,6.700183785037295,18.29312720101268,20000.0,120000.0,20000.0,120000.0,0.06180116182727974,6.180116182727977,0.015450290456819938,1.5450290456819942,7.935761655790467e-05,0.07142185490211418,3.854911651227973e-05,0.03469420486105175,1809.2066199371732,0.9558943151803017,0,,0,nan,-1.0,,,nan,nan,nan,nan,nan,,,,0,0,0.09311845184610248,0.0,7.0,0.10431988943003043,260.1682523421245,208.63977886006086,8.0,0.0,0.0,8.0,6.0,8.0,5.0,14047.176328990401,214.63977886006086,13.757300264514472,0.0018561007368927344,5,nan,nan,nan,nan,nan,,0,budget exhausted,1,,
S3_transport,D,7,1,8,8,nmr,fixed_equal,40.0,0.5,0.5,1.0,1.0,0.5,10,0.02;0.04;0.06;0.08;0.1;0.12;0.14;0.16;0.18;0.2,0.1;0.2;0.3;0.4;0.5;0.6;0.7;0.8;0.9;1,fixed,nan,nan,wls,40,6,70660.38476344553,119832.07112790534,6.092294760820657,0.015570899868493334,0.0008431059133081223,3.855982507009699e-05,76175.89123557089,3303801.4813354737,76407.34709093899,3303801.489150025,3304679.560003015,3304679.5600299393,9164188.569161952,5403771.175599841,inf,inf,inf,inf,20000.0,120000.0,20000.0,120000.0,0.06180116182727974,6.180116182727977,0.015450290456819938,1.5450290456819942,7.935761655790467e-05,0.07142185490211418,3.854911651227973e-05,0.03469420486105175,10000.0,0.9999999999899132,0,,0,nan,-1.0,,,nan,nan,nan,nan,nan,,,,0,0,0.006433885849476525,0.18000000000000002,0.0,0.01286777169895305,1.6136185710487128,25.735543397906103,10.0,0.0,0.0,1.0,7.5,10.0,0.0,1544.1326038743657,33.235543397906106,272.773004911975,0.11493738176688963,2,nan,nan,nan,nan,nan,,0,budget exhausted,0,,
S3_transport,D,7,2,8,8,nmr,fixed_equal,140.0,0.5,0.5,1.0,1.0,0.5,10,0.02;0.04;0.06;0.08;0.1;0.12;0.14;0.16;0.18;0.2,0.1;0.2;0.3;0.4;0.5;0.6;0.7;0.8;0.9;1,fixed,nan,nan,wls,80,6,48854.18256469441,89423.95943315276,6.180116182700917,0.015450290456834978,0.00050986449560603,3.8551374751840586e-05,0.24907479532955726,3.5694779826762417,2219.775091099556,31754.15211056044,210.83942946576818,1.418521928502812,14.320527903175645,69598.9514792436,2.9521983817540064e+181,1512.3905426738538,62.935885809043924,inf,20000.0,120000.0,20000.0,120000.0,0.06180116182727974,6.180116182727977,0.015450290456819938,1.5450290456819942,7.935761655790467e-05,0.07142185490211418,3.854911651227973e-05,0.03469420486105175,10000.0,0.9999999992405042,2,K1_ref;K2_ref,0,nan,-1.0,,,nan,nan,nan,nan,nan,,,,0,0,0.021576105032286384,0.5400000000000001,1.0,0.04315221006457277,80.72907761575546,86.30442012914551,20.0,0.0,0.0,2.0,15.0,20.0,1.0,5178.265207748731,101.30442012914551,264.3885953171262,0.01638132493897637,3,nan,nan,nan,nan,nan,,0,budget exhausted,0,,
S3_transport,D,7,3,8,8,nmr,fixed_equal,160.0,0.25,0.25,0.5,1.0,1.0,10,0.02;0.04;0.06;0.08;0.1;0.12;0.14;0.16;0.18;0.2,0.1;0.2;0.3;0.4;0.5;0.6;0.7;0.8;0.9;1,fixed,nan,nan,wls,120,6,44268.476146089706,44748.448454659134,0.3677556516822604,0.08055388916445944,0.000698832219496409,0.000837893180335382,0.08843164724756002,1.1949487273815222,0.2505558211189776,3.1973000930496647,0.6822066168338852,0.056974568355791774,5.290671171825878,14.004302716164595,280.80794054925286,11.814398446619535,18.925377263398467,63.40954495568172,20000.0,120000.0,20000.0,120000.0,0.06180116182727974,6.180116182727977,0.015450290456819938,1.5450290456819942,7.935761655790467e-05,0.07142185490211418,3.854911651227973e-05,0.03469420486105175,280.80794054925286,0.9963998533978063,0,,0,nan,-1.0,,,nan,nan,nan,nan,nan,,,,0,0,0.032360728148818074,0.9000000000000004,2.0,0.053936833181104454,102.90060326507309,107.87366636220888,30.0,0.0,0.0,3.0,22.5,30.0,2.0,7766.574755716336,130.3736663622089,35.41870004866033,0.007030748229987969,3,nan,nan,nan,nan,nan,,0,budget exhausted,0,,
S3_transport,D,7,4,8,8,nmr,fixed_equal,100.0,0.25,0.25,0.5,1.0,1.0,10,0.02;0.04;0.06;0.08;0.1;0.12;0.14;0.16;0.18;0.2,0.1;0.2;0.3;0.4;0.5;0.6;0.7;0.8;0.9;1,fixed,nan,nan,wls,160,6,40868.876677077315,46591.824118667726,2.3878906013518018,0.08146421445764968,0.0009025235233962831,0.0007264791879064497,0.021605142339739248,0.3520913335084454,0.06449515593512177,0.9352346552807604,4.151525211063393,0.055259410846060064,1.688568587605977,3.9342952524922654,341761.03384161246,11.439142113087918,4.325546507564604,13.474789308712133,20000.0,120000.0,20000.0,120000.0,0.06180116182727974,6.180116182727977,0.015450290456819938,1.5450290456819942,7.935761655790467e-05,0.07142185490211418,3.854911651227973e-05,0.03469420486105175,10000.0,0.9610165415692493,0,,0,nan,-1.0,,,nan,nan,nan,nan,nan,,,,0,0,0.046478684598683095,1.2600000000000005,3.0,0.06805478963096949,141.75256195913832,136.10957926193905,40.0,0.0,0.0,4.0,30.0,40.0,3.0,11154.88430368395,166.10957926193905,26.122541126565622,0.0032594072295936746,3,nan,nan,nan,nan,nan,,0,budget exhausted,0,,
S3_transport,D,7,5,8,8,nmr,fixed_equal,160.0,0.25,0.25,0.5,1.0,1.0,10,0.02;0.04;0.06;0.08;0.1;0.12;0.14;0.16;0.18;0.2,0.1;0.2;0.3;0.4;0.5;0.6;0.7;0.8;0.9;1,fixed,nan,nan,wls,200,6,40779.30457509308,46988.90287458756,1.5210468020748649,0.07926182343774535,0.0009063046278230085,0.0007136353725201954,0.02045524597573877,0.3130991195549496,0.06187499184572463,0.8415882165611606,1.9598847124233052,0.03870988351316823,1.5048669434704318,3.510430768861302,4558.944607246507,7.8823797945762,4.090682684119185,12.893530885521386,20000.0,120000.0,20000.0,120000.0,0.06180116182727974,6.180116182727977,0.015450290456819938,1.5450290456819942,7.935761655790467e-05,0.07142185490211418,3.854911651227973e-05,0.03469420486105175,4558.944607246507,0.9703423916767191,0,,0,nan,-1.0,,,nan,nan,nan,nan,nan,,,,0,0,0.06059664104854812,1.6200000000000006,4.0,0.08217274608083451,187.68608760845606,164.34549216166923,50.0,0.0,0.0,5.0,37.5,50.0,4.0,14543.193851651564,201.84549216166923,15.823524480635754,0.003349510684938193,3,nan,nan,nan,nan,nan,,0,budget exhausted,0,,
S3_transport,D,7,6,8,8,nmr,fixed_equal,160.0,0.25,0.25,0.5,1.0,1.0,10,0.02;0.04;0.06;0.08;0.1;0.12;0.14;0.16;0.18;0.2,0.1;0.2;0.3;0.4;0.5;0.6;0.7;0.8;0.9;1,fixed,nan,nan,wls,240,6,40841.104119348915,47186.42916474824,0.9109379040927287,0.07918976733382212,0.0009040839241387459,0.0007070950699768963,0.019891058939696685,0.2922565155127311,0.06084741761712598,0.8025326460577659,0.9811738337687704,0.03166011271277326,1.402564359501662,3.3335092612779054,584.2141135709525,6.401960969813114,3.975642139201696,12.666386994856849,20000.0,120000.0,20000.0,120000.0,0.06180116182727974,6.180116182727977,0.015450290456819938,1.5450290456819942,7.935761655790467e-05,0.07142185490211418,3.854911651227973e-05,0.03469420486105175,584.2141135709525,0.9762445696529202,0,,0,nan,-1.0,,,nan,nan,nan,nan,nan,,,,0,0,0.06509645629763613,1.9800000000000006,4.0,0.08667256132992254,192.7645790985769,173.3451226598454,60.0,0.0,0.0,5.0,45.0,60.0,4.0,15623.149511432699,218.3451226598454,6.154669035810856,0.0032947619600743115,3,nan,nan,nan,nan,nan,,0,budget exhausted,0,,
S3_transport,D,7,7,8,8,nmr,fixed_equal,100.0,0.25,0.25,0.5,1.0,1.0,10,0.02;0.04;0.06;0.08;0.1;0.12;0.14;0.16;0.18;0.2,0.1;0.2;0.3;0.4;0.5;0.6;0.7;0.8;0.9;1,fixed,nan,nan,wls,280,6,40930.46652305066,47165.08040908544,1.263673606404185,0.079316774737471,0.0008963935011010172,0.0007087284210709636,0.014920752540844424,0.24004848870266718,0.04481142656622154,0.6236445745713177,1.357576959004563,0.031637567391504515,1.1494983512886683,2.591627864423871,1330.845812448621,6.397259295562985,2.9676499733452433,9.1802932255864,20000.0,120000.0,20000.0,120000.0,0.06180116182727974,6.180116182727977,0.015450290456819938,1.5450290456819942,7.935761655790467e-05,0.07142185490211418,3.854911651227973e-05,0.03469420486105175,1330.845812448621,0.961909593868551,0,,0,nan,-1.0,,,nan,nan,nan,nan,nan,,,,0,0,0.07921441274750117,2.3400000000000007,5.0,0.10079051777978758,231.61653779264213,201.58103555957555,70.0,0.0,0.0,6.0,52.5,70.0,5.0,19011.459059400295,254.08103555957555,12.388643049569747,0.0034499361152754734,3,nan,nan,nan,nan,nan,,0,budget exhausted,0,,
S3_transport,D,7,8,8,8,nmr,fixed_equal,160.0,0.25,0.25,0.5,1.0,1.0,10,0.02;0.04;0.06;0.08;0.1;0.12;0.14;0.16;0.18;0.2,0.1;0.2;0.3;0.4;0.5;0.6;0.7;0.8;0.9;1,fixed,nan,nan,wls,320,6,40709.40095950444,47583.79836099347,3.5600419597781063,0.07788372997518539,0.0009044346830649225,0.000696523381708771,0.014526388256743754,0.22503496971177112,0.04423605663985928,0.5993757650661189,3.378070112702806,0.026898405835799163,1.08345622937027,2.4688581828150333,74970.8495208397,5.413536897843763,2.888091468246734,9.057237273012486,20000.0,120000.0,20000.0,120000.0,0.06180116182727974,6.180116182727977,0.015450290456819938,1.5450290456819942,7.935761655790467e-05,0.07142185490211418,3.854911651227973e-05,0.03469420486105175,10000.0,0.9672225711570608,0,,0,nan,-1.0,,,nan,nan,nan,nan,nan,,,,0,0,0.09333236919736619,2.700000000000001,6.0,0.1149084742296526,277.5500634419599,229.81694845930573,80.0,0.0,0.0,7.0,60.0,80.0,6.0,22399.768607367892,289.8169484593055,32.26264880429965,0.0037117969045576227,3,nan,nan,nan,nan,nan,,0,budget exhausted,1,,
S3_transport,E,7,1,8,8,nmr,optimized,40.0,0.5,0.5,1.0,1.0,0.5,10,0.107096;0.111408;0.11572;0.120032;0.124344;0.1804;0.18628;0.191376;0.195688;0.2,0.53548;0.55704;0.5786;0.60016;0.62172;0.902;0.9314;0.95688;0.97844;1,fim,nan,nan,wls,40,6,90507.03485383872,25369.675485175398,6.18005172351793,0.015450291517036394,0.0008339062774513109,0.020439292354120692,179855.65649256256,7800465.143227211,179855.652477427,7800465.143319935,7802538.337472587,13200.279735656015,16892511.952706933,60264514.18285206,inf,inf,inf,inf,20000.0,120000.0,20000.0,120000.0,0.06180116182727974,6.180116182727977,0.015450290456819938,1.5450290456819942,7.935761655790467e-05,0.07142185490211418,3.854911651227973e-05,0.03469420486105175,10000.0,0.9999999999895062,1,K2_ref,1,-0.0,1.0,,,nan,nan,nan,nan,nan,,,,0,0,0.006252435849476524,0.09290400000000001,0.0,0.012504871698953047,1.568110911048712,25.009743397906092,10.0,0.0,0.0,1.0,7.5,10.0,0.0,1500.584603874366,32.50974339790609,313.82413399060437,0.14931305991801302,2,nan,nan,nan,nan,nan,,0,budget exhausted,0,1.0,
S3_transport,E,7,2,8,8,nmr,optimized,130.0,0.25,0.25,0.5,1.0,0.1,10,0.05496;0.060056;0.064368;0.06868;0.072992;0.1804;0.18628;0.191376;0.195688;0.2,0.2748;0.30028;0.32184;0.3434;0.36496;0.902;0.9314;0.95688;0.97844;1,fim,nan,nan,wls,80,6,54872.740180107045,20000.000000367574,6.180116182688614,0.015450290456819952,0.0003569530717050017,0.004219928696819389,0.6153340643688109,9.86042550310444,4.836373595736582,77.53227076401865,6496.466334503159,117.73778719664718,35.22046451963245,759.8162534734183,inf,1.661222215790518e+102,234.02804354144274,1308492.1644067205,20000.0,120000.0,20000.0,120000.0,0.06180116182727974,6.180116182727977,0.015450290456819938,1.5450290456819942,7.935761655790467e-05,0.07142185490211418,3.854911651227973e-05,0.03469420486105175,10000.0,0.9903069869699348,3,Ea2_J;K1_ref;K2_ref,1,-0.0,1.0,,,nan,nan,nan,nan,nan,,,,0,0,0.00789966482779636,0.38298399999999994,1.0,0.02897716148215141,61.02748688274021,57.95432296430282,20.0,0.0,0.0,2.0,15.0,20.0,1.0,5453.934151841971,72.95432296430282,250.7793417897284,0.02479397759282382,5,nan,nan,nan,nan,nan,,0,budget exhausted,0,1.0,
S3_transport,E,7,3,8,8,nmr,optimized,160.0,0.25,0.25,0.5,1.0,1.0,10,0.036536;0.040848;0.04516;0.049472;0.053784;0.1804;0.18628;0.191376;0.195688;0.2,0.18268;0.20424;0.2258;0.24736;0.26892;0.902;0.9314;0.95688;0.97844;1,fim,nan,nan,wls,120,6,45483.36655639506,42806.71739252167,0.26125512696492875,0.0718396034987404,0.000633090136686771,0.0010112526097213934,0.11066831513640857,1.39398729448973,0.3868404119549556,4.677447167609099,0.5864191102804079,0.04823684957232743,6.007064349144391,21.416723839038045,215.62400329193233,9.915777248839387,24.223216907901147,113.44461690495015,20000.0,120000.0,20000.0,120000.0,0.06180116182727974,6.180116182727977,0.015450290456819938,1.5450290456819942,7.935761655790467e-05,0.07142185490211418,3.854911651227973e-05,0.03469420486105175,215.62400329193233,0.998905211593781,0,,1,-0.0,1.0,,,nan,nan,nan,nan,nan,,,,0,0,0.019448721277661393,0.7099119999999999,2.0,0.040526217932016446,89.06175199205788,81.05243586403289,30.0,0.0,0.0,3.0,22.5,30.0,2.0,8225.707699809576,103.55243586403289,49.305007879565665,0.00863224454159301,3,nan,nan,nan,nan,nan,,0,budget exhausted,0,1.0,
S3_transport,E,7,4,8,8,nmr,optimized,100.0,0.25,0.25,0.5,1.0,1.0,10,0.151;0.15688;0.16276;0.16864;0.17452;0.1804;0.18628;0.191376;0.195688;0.2,0.755;0.7844;0.8138;0.8432;0.8726;0.902;0.9314;0.95688;0.97844;1,fim,nan,nan,wls,160,6,40609.35277135203,47519.865667762206,0.3968733260802736,0.07066782389675931,0.000938174460413694,0.0006918347438145048,0.020917310523031026,0.3575709015874146,0.030215406569299295,0.5066108224002263,0.8586577090461692,0.047010094905682774,1.7258067890354098,2.0895623292514323,438.15105693209154,9.651808926248817,4.184994748145621,6.101096787255211,20000.0,120000.0,20000.0,120000.0,0.06180116182727974,6.180116182727977,0.015450290456819938,1.5450290456819942,7.935761655790467e-05,0.07142185490211418,3.854911651227973e-05,0.03469420486105175,438.15105693209154,0.9290635726838171,0,,1,-0.0,1.0,,,nan,nan,nan,nan,nan,,,,0,0,0.03302084439419309,0.807912,3.0,0.05409834104854816,127.57147318612324,108.19668209709631,40.0,0.0,0.0,4.0,30.0,40.0,3.0,11483.01724777718,138.19668209709627,17.73582517133565,0.002001735013440763,4,nan,nan,nan,nan,nan,,0,budget exhausted,0,1.0,
S3_transport,E,7,5,8,8,nmr,optimized,160.0,0.25,0.25,0.5,1.0,1.0,10,0.038496;0.042808;0.04712;0.051432;0.17452;0.1804;0.18628;0.191376;0.195688;0.2,0.19248;0.21404;0.2356;0.25716;0.8726;0.902;0.9314;0.95688;0.97844;1,fim,nan,nan,wls,200,6,40620.8296567207,47342.1244115829,0.3957508386057902,0.07147458716442785,0.0009377430639236785,0.000696509128904664,0.01964168458365544,0.3052706862089976,0.02846313902051419,0.43370520040733707,0.5866611180267056,0.03238867392130502,1.4729648557797042,1.795572554809985,215.77375037355898,6.554009373911263,3.924833993803989,5.737323507147907,20000.0,120000.0,20000.0,120000.0,0.06180116182727974,6.180116182727977,0.015450290456819938,1.5450290456819942,7.935761655790467e-05,0.07142185490211418,3.854911651227973e-05,0.03469420486105175,215.77375037355898,0.9388612598303644,0,,1,-0.0,1.0,,,nan,nan,nan,nan,nan,,,,0,0,0.04706173417739146,1.1309199999999997,4.0,0.06813923083174649,173.41802139544086,136.27846166349303,50.0,0.0,0.0,5.0,37.5,50.0,4.0,14852.830795744783,173.778461663493,18.235446290249357,0.0019870086303395438,3,nan,nan,nan,nan,nan,,0,budget exhausted,0,1.0,
S3_transport,E,7,6,8,8,nmr,optimized,160.0,0.25,0.25,0.5,1.0,1.0,10,0.040848;0.04516;0.049472;0.053784;0.17452;0.1804;0.18628;0.191376;0.195688;0.2,0.20424;0.2258;0.24736;0.26892;0.8726;0.902;0.9314;0.95688;0.97844;1,fim,nan,nan,wls,240,6,40666.74146492928,47513.12813278607,0.3499426399626322,0.07142640171476178,0.0009364201908350447,0.0006917990943362952,0.019121070737896668,0.281655418427791,0.027756137624122348,0.40187775839360246,0.42205711800680534,0.025979748490074783,1.3574842739602089,1.6578163497257252,128.69795000017908,5.223903389908324,3.8188428531560348,5.590902366803974,20000.0,120000.0,20000.0,120000.0,0.06180116182727974,6.180116182727977,0.015450290456819938,1.5450290456819942,7.935761655790467e-05,0.07142185490211418,3.854911651227973e-05,0.03469420486105175,128.69795000017908,0.9473781364043146,0,,1,-0.0,1.0,,,nan,nan,nan,nan,nan,,,,0,0,0.05147468275981284,1.449224,4.0,0.0725521794141678,178.39847516556156,145.10435882833573,60.0,0.0,0.0,5.0,45.0,60.0,4.0,15911.938455525908,190.1043588283357,20.513270607232137,0.0019584816136285184,2,nan,nan,nan,nan,nan,,0,budget exhausted,0,1.0,
S3_transport,E,7,7,8,8,nmr,optimized,160.0,0.25,0.25,0.5,1.0,1.0,10,0.040848;0.04516;0.049472;0.16864;0.17452;0.1804;0.18628;0.191376;0.195688;0.2,0.20424;0.2258;0.24736;0.8432;0.8726;0.902;0.9314;0.95688;0.97844;1,fim,nan,nan,wls,280,6,40728.449448521205,47564.50917292034,0.3726057875769359,0.06965785681483255,0.0009339280932961439,0.0006908092921757309,0.018871560059240167,0.2700780457374073,0.02744330760214976,0.38678349794039873,0.3747295817551966,0.02148134384228731,1.2997130428802475,1.5938262985267686,108.43769387163036,4.300235500513305,3.768083602365535,5.526179482704974,20000.0,120000.0,20000.0,120000.0,0.06180116182727974,6.180116182727977,0.015450290456819938,1.5450290456819942,7.935761655790467e-05,0.07142185490211418,3.854911651227973e-05,0.03469420486105175,108.43769387163036,0.9530333664160711,0,,1,-0.0,1.0,,,nan,nan,nan,nan,nan,,,,0,0,0.05588763134223422,1.767528,4.0,0.07696512799658912,183.3789289356823,153.93025599317843,70.0,0.0,0.0,5.0,52.5,70.0,4.0,16971.046115307043,206.4302559931784,18.989339484879686,0.0018797189572716546,2,nan,nan,nan,nan,nan,,0,budget exhausted,0,1.0,
S3_transport,E,7,8,8,8,nmr,optimized,160.0,0.25,0.25,0.5,1.0,1.0,10,0.040848;0.04516;0.049472;0.053784;0.17452;0.1804;0.18628;0.191376;0.195688;0.2,0.20424;0.2258;0.24736;0.26892;0.8726;0.902;0.9314;0.95688;0.97844;1,fim,nan,nan,wls,320,6,40690.26351578309,47634.429081329785,0.39263344744581785,0.06937889263139352,0.000935197382597147,0.0006890071095485724,0.01865678737711754,0.26003441196680505,0.027173190092826698,0.3738959554827651,0.3529371970614841,0.019146351779537045,1.252553813659246,1.5384588140964057,99.7221383328385,3.8239872916495,3.724411157782881,5.470325510613039,20000.0,120000.0,20000.0,120000.0,0.06180116182727974,6.180116182727977,0.015450290456819938,1.5450290456819942,7.935761655790467e-05,0.07142185490211418,3.854911651227973e-05,0.03469420486105175,99.7221383328385,0.9584351428650205,0,,1,-0.0,1.0,,,nan,nan,nan,nan,nan,,,,0,0,0.0603005799246556,2.0858320000000004,4.0,0.08137807657901044,188.359382705803,162.75615315802114,80.0,0.0,0.0,5.0,60.0,80.0,4.0,18030.153775088183,222.7561531580211,17.909090677906647,0.0019172139925899036,2,nan,nan,nan,nan,nan,,0,budget exhausted,1,1.0,
S3_transport,F,7,1,8,8,nmr,optimized,40.0,0.5,0.5,1.0,1.0,0.5,10,0.004;0.008312;0.06672;0.101216;0.105528;0.10984;0.114152;0.191376;0.195688;0.2,0.02;0.04156;0.3336;0.50608;0.52764;0.5492;0.57076;0.95688;0.97844;1,seed,nan,nan,rev-pitzer,40,6,58050.09577985225,56903.71644039127,0.6180095476617675,0.15450235460582834,0.00044766255312115124,0.0012203219967421607,0.8927141101747607,19.629156009330988,2.300318317371378,19.9991099531414,1.0986122886681033,1.0986122886681093,66.27576623506934,68.88522922614158,761.3063701832377,761.3063701832477,475.2989633456426,8979.678722965124,20000.0,120000.0,20000.0,120000.0,0.06180116182727974,6.180116182727977,0.015450290456819938,1.5450290456819942,7.935761655790467e-05,0.07142185490211418,3.854911651227973e-05,0.03469420486105175,8979.678722965124,0.4634895825498158,0,,1,-0.0,0.0,"rev-pitzer: Laplace evidence is boundary-affected (pinned=(), bound-mass>0.05: ['k2_ref']); model probability is NOT reliable evidence.",NORMAL_LEARNING,0.48674222744841283,0.01654060543109581,nan,0.00625,1.0,,misfit smooth along z toward the outlet,,0,0,0.006467219182809857,0.196,0.0,0.012934438365619715,1.621978571048712,25.86887673123943,10.0,0.0,0.0,1.0,7.5,10.0,0.0,1552.1326038743657,33.36887673123943,68.87142744351765,0.07905185309180791,6,nan,nan,nan,nan,nan,,0,budget exhausted,0,,1.0
S3_transport,F,7,2,8,8,nmr,optimized,160.0,0.25,0.25,0.5,1.0,1.0,10,0.004;0.011448;0.01576;0.020072;0.03536;0.04124;0.08436;0.191376;0.195688;0.2,0.02;0.05724;0.0788;0.10036;0.1768;0.2062;0.4218;0.95688;0.97844;1,eig,4.158883082995726,0.0,rev-pitzer,80,6,51749.58126892057,50992.4875009268,0.5351577064915558,0.07310050054101513,0.0003575401921645696,0.0005073272912456268,0.6228789147443584,7.481755082042669,1.3456513513145796,16.172324303543387,0.8666153438831425,0.0519348989497276,28.336924862444413,62.16161867837674,446.6103781222002,10.71536049299262,239.00432278829285,1297.7887946114604,20000.0,120000.0,20000.0,120000.0,0.06180116182727974,6.180116182727977,0.015450290456819938,1.5450290456819942,7.935761655790467e-05,0.07142185490211418,3.854911651227973e-05,0.03469420486105175,1297.7887946114604,0.9998634523339137,0,,1,-0.0,1.0,,NORMAL_LEARNING,0.5292113261302283,0.31056406122875624,nan,0.00625,1.0,,,,0,0,0.025651842299341556,0.5880000000000001,1.0,0.03211906148215141,83.27374422036638,64.23812296430282,20.0,0.0,0.0,2.0,15.0,20.0,1.0,6156.442151841971,79.23812296430283,43.27349372419149,0.018513134309010987,6,4.158883082995726,0.0,107.15301165625466,4.158883082995726,0.0,eig_param;eig_model,6,budget exhausted,0,,1.0
S3_transport,F,7,3,8,8,nmr,optimized,130.0,0.25,0.25,0.5,1.0,1.0,10,0.115328;0.11964;0.123952;0.128264;0.134144;0.13924;0.14512;0.151;0.195688;0.2,0.57664;0.5982;0.61976;0.64132;0.67072;0.6962;0.7256;0.755;0.97844;1,eig,4.111980199269857,0.0,rev-pitzer,120,6,39163.45725508158,46390.362858170694,0.5273126586464374,0.07221647790516096,0.0010311911946089191,0.0007371939984202929,0.05585357157628703,0.7870980029909013,0.08310471885671376,1.2046170295523868,0.819143006686635,0.049998835737066455,3.939162152651869,5.08952556620675,398.0450222655054,10.29602681995514,11.568994722292626,17.69016312524134,20000.0,120000.0,20000.0,120000.0,0.06180116182727974,6.180116182727977,0.015450290456819938,1.5450290456819942,7.935761655790467e-05,0.07142185490211418,3.854911651227973e-05,0.03469420486105175,398.0450222655054,0.9883267061066042,0,,1,-0.0,1.0,,MODEL_INADEQUATE,0.5652857283586865,0.004213469448271168,nan,0.00625,1.0,,,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=4.21e-03, chi2/dof=0.57 (realized dispersion phi=1.00), z-autocorr=0.29; decision components: T_trend, chi2, species_bias, worst_cell, z_autocorr",0,0,0.03687259874920659,0.757344,2.0,0.043339817932016446,108.1233242320579,86.6796358640329,30.0,0.0,0.0,3.0,22.5,30.0,2.0,8849.423699809575,109.17963586403292,13.837523781682016,0.0027745059649790893,6,4.111980199269857,0.0,19.111024664896803,4.111980199269857,0.0,eig_param;eig_model,6,budget exhausted,0,,1.0
