x_m,tau_s,C_EGDA_mol_L,C_EGDA_eq_mol_L,C_EGMA_mol_L,C_EGMA_eq_mol_L,C_EG_mol_L,C_EG_eq_mol_L,C_AcOH_mol_L,C_AcOH_eq_mol_L
1.53000000e-01,1.15359282e+02,2.20888432e-01,1.84788700e-04,2.82177217e-02,1.32241234e-02,8.93846309e-04,2.36591088e-01,3.00054143e-02,4.86406299e-01
1.54000000e-01,1.16113264e+02,2.20709830e-01,1.84788700e-04,2.83849664e-02,1.32241234e-02,9.05203206e-04,2.36591088e-01,3.01953728e-02,4.86406299e-01
1.55000000e-01,1.16867247e+02,2.20531374e-01,1.84788700e-04,2.85519988e-02,1.32241234e-02,9.16627117e-04,2.36591088e-01,3.03852531e-02,4.86406299e-01
1.56000000e-01,1.17621229e+02,2.20353063e-01,1.84788700e-04,2.87188191e-02,1.32241234e-02,9.28117955e-04,2.36591088e-01,3.05750551e-02,4.86406299e-01
1.57000000e-01,1.18375211e+02,2.20174897e-01,1.84788700e-04,2.88854275e-02,1.32241234e-02,9.39675635e-04,2.36591088e-01,3.07647788e-02,4.86406299e-01
1.58000000e-01,1.19129193e+02,2.19996876e-01,1.84788700e-04,2.90518243e-02,1.32241234e-02,9.51300072e-04,2.36591088e-01,3.09544244e-02,4.86406299e-01
1.59000000e-01,1.19883176e+02,2.19818999e-01,1.84788700e-04,2.92180095e-02,1.32241234e-02,9.62991179e-04,2.36591088e-01,3.11439918e-02,4.86406299e-01
1.60000000e-01,1.20637158e+02,2.19641268e-01,1.84788700e-04,2.93839834e-02,1.32241234e-02,9.74748870e-04,2.36591088e-01,3.13334811e-02,4.86406299e-01
1.61000000e-01,1.21391140e+02,2.19463681e-01,1.84788700e-04,2.95497462e-02,1.32241234e-02,9.86573061e-04,2.36591088e-01,3.15228923e-02,4.86406299e-01
1.62000000e-01,1.22145122e+02,2.19286238e-01,1.84788700e-04,2.97152981e-02,1.32241234e-02,9.98463666e-04,2.36591088e-01,3.17122255e-02,4.86406299e-01
1.63000000e-01,1.22899105e+02,2.19108940e-01,1.84788700e-04,2.98806394e-02,1.32241234e-02,1.01042060e-03,2.36591088e-01,3.19014806e-02,4.86406299e-01
1.64000000e-01,1.23653087e+02,2.18931786e-01,1.84788700e-04,3.00457702e-02,1.32241234e-02,1.02244378e-03,2.36591088e-01,3.20906577e-02,4.86406299e-01
1.65000000e-01,1.24407069e+02,2.18754776e-01,1.84788700e-04,3.02106906e-02,1.32241234e-02,1.03453311e-03,2.36591088e-01,3.22797569e-02,4.86406299e-01
1.66000000e-01,1.25161051e+02,2.18577910e-01,1.84788700e-04,3.03754010e-02,1.32241234e-02,1.04668852e-03,2.36591088e-01,3.24687781e-02,4.86406299e-01
1.67000000e-01,1.25915034e+02,2.18401189e-01,1.84788700e-04,3.05399016e-02,1.32241234e-02,1.05890991e-03,2.36591088e-01,3.26577214e-02,4.86406299e-01
1.68000000e-01,1.26669016e+02,2.18224610e-01,1.84788700e-04,3.07041924e-02,1.32241234e-02,1.07119721e-03,2.36591088e-01,3.28465868e-02,4.86406299e-01
1.69000000e-01,1.27422998e+02,2.18048176e-01,1.84788700e-04,3.08682738e-02,1.32241234e-02,1.08355033e-03,2.36591088e-01,3.30353744e-02,4.86406299e-01
1.70000000e-01,1.28176980e+02,2.17871885e-01,1.84788700e-04,3.10321459e-02,1.32241234e-02,1.09596918e-03,2.36591088e-01,3.32240842e-02,4.86406299e-01
1.71000000e-01,1.28930963e+02,2.17695737e-01,1.84788700e-04,3.11958089e-02,1.32241234e-02,1.10845368e-03,2.36591088e-01,3.34127163e-02,4.86406299e-01
1.72000000e-01,1.29684945e+02,2.17519733e-01,1.84788700e-04,3.13592630e-02,1.32241234e-02,1.12100374e-03,2.36591088e-01,3.36012705e-02,4.86406299e-01
1.73000000e-01,1.30438927e+02,2.17343872e-01,1.84788700e-04,3.15225085e-02,1.32241234e-02,1.13361929e-03,2.36591088e-01,3.37897471e-02,4.86406299e-01
1.74000000e-01,1.31192909e+02,2.17168154e-01,1.84788700e-04,3.16855455e-02,1.32241234e-02,1.14630023e-03,2.36591088e-01,3.39781460e-02,4.86406299e-01
1.75000000e-01,1.31946891e+02,2.16992579e-01,1.84788700e-04,3.18483742e-02,1.32241234e-02,1.15904648e-03,2.36591088e-01,3.41664672e-02,4.86406299e-01
1.76000000e-01,1.32700874e+02,2.16817147e-01,1.84788700e-04,3.20109949e-02,1.32241234e-02,1.17185795e-03,2.36591088e-01,3.43547108e-02,4.86406299e-01
1.77000000e-01,1.33454856e+02,2.16641858e-01,1.84788700e-04,3.21734077e-02,1.32241234e-02,1.18473457e-03,2.36591088e-01,3.45428768e-02,4.86406299e-01
1.78000000e-01,1.34208838e+02,2.16466711e-01,1.84788700e-04,3.23356128e-02,1.32241234e-02,1.19767625e-03,2.36591088e-01,3.47309652e-02,4.86406299e-01
1.79000000e-01,1.34962820e+02,2.16291707e-01,1.84788700e-04,3.24976104e-02,1.32241234e-02,1.21068290e-03,2.36591088e-01,3.49189762e-02,4.86406299e-01
1.80000000e-01,1.35716803e+02,2.16116845e-01,1.84788700e-04,3.26594007e-02,1.32241234e-02,1.22375444e-03,2.36591088e-01,3.51069096e-02,4.86406299e-01
1.81000000e-01,1.36470785e+02,2.15942125e-01,1.84788700e-04,3.28209840e-02,1.32241234e-02,1.23689078e-03,2.36591088e-01,3.52947656e-02,4.86406299e-01
1.82000000e-01,1.37224767e+02,2.15767548e-01,1.84788700e-04,3.29823604e-02,1.32241234e-02,1.25009185e-03,2.36591088e-01,3.54825441e-02,4.86406299e-01
1.83000000e-01,1.37978749e+02,2.15593112e-01,1.84788700e-04,3.31435301e-02,1.32241234e-02,1.26335756e-03,2.36591088e-01,3.56702452e-02,4.86406299e-01
1.84000000e-01,1.38732732e+02,2.15418819e-01,1.84788700e-04,3.33044934e-02,1.32241234e-02,1.27668782e-03,2.36591088e-01,3.58578690e-02,4.86406299e-01
1.85000000e-01,1.39486714e+02,2.15244667e-01,1.84788700e-04,3.34652503e-02,1.32241234e-02,1.29008255e-03,2.36591088e-01,3.60454154e-02,4.86406299e-01
1.86000000e-01,1.40240696e+02,2.15070657e-01,1.84788700e-04,3.36258012e-02,1.32241234e-02,1.30354168e-03,2.36591088e-01,3.62328845e-02,4.86406299e-01
1.87000000e-01,1.40994678e+02,2.14896789e-01,1.84788700e-04,3.37861462e-02,1.32241234e-02,1.31706510e-03,2.36591088e-01,3.64202764e-02,4.86406299e-01
1.88000000e-01,1.41748661e+02,2.14723062e-01,1.84788700e-04,3.39462855e-02,1.32241234e-02,1.33065275e-03,2.36591088e-01,3.66075910e-02,4.86406299e-01
1.89000000e-01,1.42502643e+02,2.14549476e-01,1.84788700e-04,3.41062193e-02,1.32241234e-02,1.34430453e-03,2.36591088e-01,3.67948284e-02,4.86406299e-01
1.90000000e-01,1.43256625e+02,2.14376032e-01,1.84788700e-04,3.42659478e-02,1.32241234e-02,1.35802037e-03,2.36591088e-01,3.69819886e-02,4.86406299e-01
1.91000000e-01,1.44010607e+02,2.14202729e-01,1.84788700e-04,3.44254712e-02,1.32241234e-02,1.37180019e-03,2.36591088e-01,3.71690716e-02,4.86406299e-01
1.92000000e-01,1.44764589e+02,2.14029566e-01,1.84788700e-04,3.45847898e-02,1.32241234e-02,1.38564389e-03,2.36591088e-01,3.73560775e-02,4.86406299e-01
1.93000000e-01,1.45518572e+02,2.13856545e-01,1.84788700e-04,3.47439036e-02,1.32241234e-02,1.39955139e-03,2.36591088e-01,3.75430064e-02,4.86406299e-01
1.94000000e-01,1.46272554e+02,2.13683664e-01,1.84788700e-04,3.49028129e-02,1.32241234e-02,1.41352262e-03,2.36591088e-01,3.77298582e-02,4.86406299e-01
1.95000000e-01,1.47026536e+02,2.13510925e-01,1.84788700e-04,3.50615179e-02,1.32241234e-02,1.42755749e-03,2.36591088e-01,3.79166329e-02,4.86406299e-01
1.96000000e-01,1.47780518e+02,2.13338325e-01,1.84788700e-04,3.52200188e-02,1.32241234e-02,1.44165591e-03,2.36591088e-01,3.81033307e-02,4.86406299e-01
1.97000000e-01,1.48534501e+02,2.13165866e-01,1.84788700e-04,3.53783158e-02,1.32241234e-02,1.45581782e-03,2.36591088e-01,3.82899514e-02,4.86406299e-01
1.98000000e-01,1.49288483e+02,2.12993548e-01,1.84788700e-04,3.55364091e-02,1.32241234e-02,1.47004311e-03,2.36591088e-01,3.84764953e-02,4.86406299e-01
1.99000000e-01,1.50042465e+02,2.12821369e-01,1.84788700e-04,3.56942988e-02,1.32241234e-02,1.48433171e-03,2.36591088e-01,3.86629623e-02,4.86406299e-01
2.00000000e-01,1.50796447e+02,2.12649331e-01,1.84788700e-04,3.58519853e-02,1.32241234e-02,1.49868354e-03,2.36591088e-01,3.88493523e-02,4.86406299e-01
