species,true_M,estimated_M,sigma_M
AcOH,0.2727242422904205,0.2758766631270379,0.005632531796776072
AcOH,0.40935702173681615,0.4155633635590279,0.007617844651045026
AcOH,0.4206911754348184,0.41910808513285436,0.007746713312980908
AcOH,0.05424957147221743,0.056615182071286706,0.003712482704651513
AcOH,0.39678000700156757,0.3999672301472523,0.007533069270214316
AcOH,0.23882435268120528,0.23843528057508595,0.005466102033091136
AcOH,0.29099578105280327,0.28589257286322833,0.006058049593736028
AcOH,0.031267458133291036,0.03042819352455605,0.0036346604632508765
AcOH,0.1373773214812408,0.13740603309083546,0.0037354217851262718
AcOH,0.22053388242016106,0.21328486714636202,0.005179970007386466
AcOH,0.3467924771188792,0.35226525581249785,0.00672461199591686
AcOH,0.38020264036923895,0.37723912973738466,0.006927302390552368
AcOH,0.431184704967058,0.4349219960271219,0.008051649097905327
AcOH,0.033675980790266256,0.030602044948143385,0.002649488901964587
AcOH,0.4428139915598999,0.4417231352847273,0.008076613529938822
AcOH,0.37875252780332525,0.37523121826063144,0.006963454365432332
AcOH,0.4026020476347232,0.4006242926165379,0.007314343721688133
AcOH,0.010128099698860438,0.00900407847340566,0.003089897771586862
AcOH,0.24975599691051764,0.24752957190304453,0.00545672839233593
AcOH,0.2739656635126311,0.2718917364616401,0.0056210796796192656
AcOH,0.3515571194938351,0.3539112902970925,0.006643911544156288
AcOH,0.43669566065942245,0.43221252753282424,0.008221366843117844
AcOH,0.061832238420942987,0.062457238651485704,0.003201934180131786
AcOH,0.292694101401734,0.2928567134673761,0.005893588378432509
AcOH,0.061935608821734434,0.06369712032267404,0.003568550467386786
AcOH,0.4564897427560212,0.45568938628741074,0.008293119397403351
AcOH,0.4537501623045611,0.4497472577872885,0.008193189415780186
AcOH,0.1624349550794501,0.16169228852519876,0.0041338928186994296
AcOH,0.5806761355697421,0.5816190903784657,0.010218125191851554
AcOH,0.1383999318712529,0.13731124909028436,0.003916501626885205
AcOH,0.20598203767026674,0.20492549801389523,0.0046645258979037
AcOH,0.21724473772666678,0.21729767240714276,0.005085016577787667
AcOH,0.05746244052767142,0.05638455650498517,0.003283911541532863
AcOH,0.4115253183996673,0.4059019382492345,0.0076590084302818
AcOH,0.12654440540767212,0.12615179988459355,0.003741139285770507
AcOH,0.5417856101850236,0.5379073657677647,0.00974247506637406
AcOH,0.48451373771774864,0.47900617455198363,0.008824823424238935
AcOH,0.3480012842755297,0.35072341216265096,0.006636035609619491
AcOH,0.14489826926630506,0.1436208639570544,0.003885221893238976
AcOH,0.12877343643224975,0.13004967982923263,0.0037838920546192267
AcOH,0.40404251385830336,0.4073663920522434,0.007389694577547982
AcOH,0.06274105265181153,0.061943137823753776,0.002914857755186937
AcOH,0.31150557254980304,0.3122236110243116,0.006485871924684991
AcOH,0.5276185314752578,0.5280366829559041,0.009141267713023394
AcOH,0.21849872029261577,0.2166827379613749,0.005054918704474683
AcOH,0.33630461726180744,0.3353261845319844,0.0064580498128176626
AcOH,0.5112660286800882,0.5027733960676202,0.008796911849581123
AcOH,0.46874157288303026,0.45993809387188417,0.008348586712933719
AcOH,0.5818366156090622,0.5806386139714754,0.010042132103535807
AcOH,0.4325192110881925,0.4347081697015437,0.007901306062208973
AcOH,0.5308277337685866,0.5300807457351184,0.009482671912564274
AcOH,0.2364932146506129,0.23866582437738285,0.005118206040079582
AcOH,0.28498429598143754,0.2881170133743586,0.005789742537013029
AcOH,0.26314533682087643,0.2602456577293854,0.0058207498888032914
AcOH,0.45035810427954515,0.45701972963574217,0.008460978780662265
AcOH,0.05894413741350077,0.05906008035015139,0.0028407416710713763
AcOH,0.31999953262435304,0.3200510522113622,0.006319409901480108
AcOH,0.14847486136134663,0.1472445572065789,0.003864090466115561
AcOH,0.11144753891591645,0.11092076491411457,0.0034760092748814904
AcOH,0.3182804780006782,0.3127490695992536,0.006254471520265474
AcOH,0.21824054079771882,0.21873199998333098,0.004821758213766985
AcOH,0.43895053568058245,0.44826758692857244,0.008106403185115355
AcOH,0.4907957061688663,0.4866700416029323,0.008615472491073051
AcOH,0.06767174948090582,0.06644631748917362,0.003023981962156596
AcOH,0.28706751116337637,0.2844434390244469,0.005854601101177281
AcOH,0.17523732127581282,0.17389661085574132,0.004696600168877187
AcOH,0.30786473836581013,0.30870082149810313,0.006155495300710966
AcOH,0.3488218952960293,0.3474371554665831,0.006687551630289393
AcOH,0.24689978196865847,0.2475048738866861,0.005410616391318582
AcOH,0.504229266314666,0.5016688746533372,0.00890680338681749
AcOH,0.23747883899675834,0.23386855942783127,0.005058590963070634
