design_select_s,measure_fit_s,round,round_total_s,scenario,seed,strategy
2.402804957997432,0.40999475000353414,4,2.8128429160024098,S1_ideal,19,E
2.4534816660016077,0.4179254589980701,5,2.871468334000383,S1_ideal,19,E
2.483702292000089,0.4605525420010963,6,2.944305875000282,S1_ideal,19,E
2.484606458001508,0.43279987500136485,7,2.9175813340007153,S1_ideal,19,E
0.0,0.5935976250002568,8,0.5936660420011322,S1_ideal,19,E
11.158620917001826,0.10375241699875914,1,11.262389999999868,S1_ideal,20,E
2.3897509169983095,0.34137133300100686,2,2.7311447499996575,S1_ideal,20,E
2.506550791000336,0.3208867499997723,3,2.8274679579990334,S1_ideal,20,E
2.518185958997492,0.4223695830005454,4,2.940593541999988,S1_ideal,20,E
2.4589020000021264,0.6857626659984817,5,3.144789624999248,S1_ideal,20,E
2.549779375000071,0.6217616669964627,6,3.171592041999247,S1_ideal,20,E
2.5581225839996478,0.7581344170030206,7,3.31643145900307,S1_ideal,20,E
0.0,0.7679647080003633,8,0.7680364159969031,S1_ideal,20,E
3.453267875000165,0.07909304100030567,1,3.5323775830001978,S1_ideal,21,E
2.3542434580012923,0.28170137500273995,2,2.6359679170018353,S1_ideal,21,E
2.4579455829989456,0.25725441699978546,3,2.7152310829987982,S1_ideal,21,E
2.4470073329976003,0.2360719579992292,4,2.683119458000874,S1_ideal,21,E
2.425204125000164,0.40969216599842184,5,2.8349412079987815,S1_ideal,21,E
2.479660666998825,0.4349887909993413,6,2.914704750000965,S1_ideal,21,E
2.490230583000084,0.5056694580016483,7,2.995960083000682,S1_ideal,21,E
0.0,0.4937565830005042,8,0.4938237919996027,S1_ideal,21,E
3.304755124998337,0.07816679199822829,1,3.382938874998217,S1_ideal,22,E
2.594877291001467,0.22262658399995416,2,2.817560000003141,S1_ideal,22,E
2.4419713749994116,0.3611624160002975,3,2.803170916002273,S1_ideal,22,E
2.4518590830011817,0.24663345799854142,4,2.6985304160007217,S1_ideal,22,E
2.5036721659998875,0.4134014999981446,5,2.91711583399956,S1_ideal,22,E
2.5140783749993716,0.3607145829992078,6,2.87494420800067,S1_ideal,22,E
2.5264712089992827,0.40611170799820684,7,2.9326395829994,S1_ideal,22,E
0.0,0.5761506250019011,8,0.5763442919997033,S1_ideal,22,E
3.439167709002504,0.06627250000019558,1,3.505458333002025,S1_ideal,23,E
2.647084874999564,0.18620124999870313,2,2.8333447910008545,S1_ideal,23,E
2.418793958997412,0.34089899999889894,3,2.75972691700008,S1_ideal,23,E
2.4943379159994947,0.3054886250029085,4,2.7999287090024154,S1_ideal,23,E
2.423931375000393,0.37809445899983984,5,2.802067584001634,S1_ideal,23,E
2.5019138749994454,0.4407427079968329,6,2.9427035419976164,S1_ideal,23,E
2.482076624997717,0.5955057089995535,7,3.077755458998581,S1_ideal,23,E
0.0,0.62513675000082,8,0.6252066670022032,S1_ideal,23,E
3.2767015829995216,0.07953450000059092,1,3.3562536659992475,S1_ideal,24,E
2.751216459000716,0.22679691600205842,2,2.97804270800043,S1_ideal,24,E
2.4058102919989324,0.2857584589983162,3,2.6916010419990926,S1_ideal,24,E
2.4190612499987765,0.3384245000015653,4,2.757525084001827,S1_ideal,24,E
2.4092659580019244,0.3444420830019226,5,2.753835416999209,S1_ideal,24,E
2.4790644999993674,0.4885057499996037,6,2.967627709000226,S1_ideal,24,E
2.484207208999578,0.5091762500014738,7,2.9934421250000014,S1_ideal,24,E
0.0,0.6252008330011449,8,0.6252621249986987,S1_ideal,24,E
3.565576917000726,0.08752745799938566,1,3.6531219579992467,S1_ideal,25,E
2.408044832998712,0.24750774999847636,2,2.655617374999565,S1_ideal,25,E
2.435626416998275,0.309202374999586,3,2.7448621670009743,S1_ideal,25,E
2.467270749999443,0.31439712500286987,4,2.7817047080025077,S1_ideal,25,E
