T_trend_r,affected_region,affected_species,alpha_round_threshold,chi2_over_dof,p_bootstrap,p_combined_best_model,p_component_T_trend,p_component_chi2,p_component_species_bias,p_component_worst_cell,p_component_z_autocorr,p_model_irreversible,p_model_rev-dilute,p_model_rev-pitzer,rejected_at_threshold,round,round_first_detected,scenario,seed,species_bias_z_AcOH,species_bias_z_EG,species_bias_z_EGDA,species_bias_z_EGMA,state,strategy,trigger_reasons,z_autocorr_r
0.0,misfit smooth along z toward the outlet,EGMA;EG,0.00625,21.821988665192794,nan,0.0,1.0,0.0,3.6056935215356134e-11,0.0,1.2008343864314173e-12,0.0,,,1,3,2,S5_inadequacy,37,1.1223507142687852,-6.821424790514513,0.1299051338639826,3.5638897447664544,MODEL_INADEQUATE,F-noGovernor,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=0.00e+00, chi2/dof=21.82, z-autocorr=0.86",0.855365619753629
0.0,misfit smooth along z toward the outlet,EGMA;EG,0.00625,29.689832600021354,nan,0.0,1.0,0.0,0.0,0.0,7.462827378684494e-17,0.0,,,1,4,2,S5_inadequacy,37,0.7507649177884717,-9.696926468014125,-0.15566894157545128,3.257532490371851,MODEL_INADEQUATE,F-noGovernor,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=0.00e+00, chi2/dof=29.69, z-autocorr=0.87",0.8690236210597275
-0.09914237029195357,misfit smooth along z toward the outlet,EG,0.00625,26.326353301039806,nan,0.0,1.0,0.0,0.0,0.0,2.1836780565116347e-21,0.0,,,1,5,2,S5_inadequacy,37,0.7148585220542922,-8.44202369377678,-0.096842923501919,2.7087954725566687,MODEL_INADEQUATE,F-noGovernor,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=0.00e+00, chi2/dof=26.33, z-autocorr=0.88",0.8833104549403838
-0.40285286863677927,misfit smooth along z toward the outlet,EG,0.00625,40.98188594171145,nan,0.0,0.6958849159249219,0.0,0.0,0.0,2.1502574464179022e-27,0.0,,,1,6,2,S5_inadequacy,37,0.7727448260853934,-10.662840914103825,-0.8057438921294823,2.3467725605904795,MODEL_INADEQUATE,F-noGovernor,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=0.00e+00, chi2/dof=40.98, z-autocorr=0.91",0.9143865948821678
-0.21316953584482093,misfit smooth along z toward the outlet,EG,0.00625,56.3923443576075,nan,0.0,0.9485743187876364,0.0,0.0,0.0,3.6149714323596917e-34,0.0,,,1,7,2,S5_inadequacy,37,1.063591173103352,-12.204217401267682,-1.8881042851944971,1.661681587940327,MODEL_INADEQUATE,F-noGovernor,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=0.00e+00, chi2/dof=56.39, z-autocorr=0.95",0.945117615365513
-0.26520577556752944,misfit smooth along z toward the outlet,EG,0.00625,58.239781207974744,nan,0.0,0.850179276563489,0.0,0.0,0.0,5.982424336665821e-39,0.0,,,1,8,2,S5_inadequacy,37,1.0324513199652952,-12.020716406989296,-2.0192030169318143,1.2867640166468408,MODEL_INADEQUATE,F-noGovernor,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=0.00e+00, chi2/dof=58.24, z-autocorr=0.95",0.9470648085316314
0.0,misfit smooth along z toward the outlet,,0.00625,0.8088525741073356,nan,0.9795406509689343,1.0,0.9398598349672396,0.6217987561546151,0.6217987561546151,0.12446131978109609,0.9795406509689343,,,0,1,-1,S5_inadequacy,38,1.1706576468036805,-0.14894007422591746,1.2377926422417833,1.2305610078910039,NORMAL_LEARNING,F-noGovernor,,0.3730937897797157
0.0,misfit smooth along z toward the outlet,EGMA,0.00625,1.7515986472785872,nan,5.233888477662596e-05,1.0,0.01289176885363065,0.009260129144758156,1.308497801688624e-05,1.0235466584838322e-05,5.233888477662596e-05,,,1,2,2,S5_inadequacy,38,1.0409942218531076,-0.3515446661418428,1.3034052764248352,3.0454770529110506,MODEL_INADEQUATE,F-noGovernor,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=5.23e-05, chi2/dof=1.75, z-autocorr=0.73",0.7308558954833345
0.0,misfit smooth along z toward the outlet,,0.00625,1.9058456607711298,nan,7.596663981757068e-05,1.0,0.00028401232561183637,0.04650390884706934,1.8992201003098508e-05,1.0476318512994892e-05,7.596663981757068e-05,,,1,3,2,S5_inadequacy,38,1.2257209843947254,-0.4658510508993012,0.8449768243228319,2.5170440162127234,MODEL_INADEQUATE,F-noGovernor,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=7.60e-05, chi2/dof=1.91, z-autocorr=0.62",0.624493305316658
0.0,misfit smooth along z toward the outlet,,0.00625,6.729283392938924,nan,0.0,1.0,1.5663060053419192e-85,0.019801073204661623,0.0,1.2215518315293693e-13,0.0,,,1,4,2,S5_inadequacy,38,0.38956756383223395,-2.807842810027865,0.46942014182745845,2.2850465598738805,MODEL_INADEQUATE,F-noGovernor,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=0.00e+00, chi2/dof=6.73, z-autocorr=0.84",0.8384667049884666
0.13071293188933367,misfit smooth along z toward the outlet,EG,0.00625,27.63697198516885,nan,0.0,1.0,0.0,1.0125233984581428e-13,0.0,9.262151954650937e-21,0.0,,,1,5,2,S5_inadequacy,38,-0.33663663065441196,-7.620481377920102,0.18490665482376795,2.060176486202594,MODEL_INADEQUATE,F-noGovernor,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=0.00e+00, chi2/dof=27.64, z-autocorr=0.92",0.9231676129568722
-0.2756333758566181,misfit smooth along z toward the outlet,EG,0.00625,48.60437736227034,nan,0.0,0.8693214658708378,0.0,0.0,0.0,6.877627843436027e-26,0.0,,,1,6,2,S5_inadequacy,38,-0.022499736149020316,-10.747687913370626,-0.5737303156791441,1.7106101060539756,MODEL_INADEQUATE,F-noGovernor,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=0.00e+00, chi2/dof=48.60, z-autocorr=0.94",0.9435136499139842
-0.26412965662319493,misfit smooth along z toward the outlet,EG,0.00625,44.62821897643013,nan,0.0,0.867542654837007,0.0,0.0,0.0,2.2587021645070964e-29,0.0,,,1,7,2,S5_inadequacy,38,-0.15951277647124373,-10.16046501430025,-0.3732268461827983,1.5199701352897574,MODEL_INADEQUATE,F-noGovernor,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=0.00e+00, chi2/dof=44.63, z-autocorr=0.94",0.9423775140797465
-0.3447516848838181,misfit smooth along z toward the outlet,EG,0.00625,53.99519746447636,nan,0.0,0.711648945323664,0.0,0.0,0.0,2.057018651273643e-33,0.0,,,1,8,2,S5_inadequacy,38,0.020710488141406035,-10.803544514727363,-0.8874711448168333,1.1435076432226352,MODEL_INADEQUATE,F-noGovernor,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=0.00e+00, chi2/dof=54.00, z-autocorr=0.95",0.9483761009779778
0.0,misfit smooth along z toward the outlet,,0.00625,0.7814428381569838,nan,0.45265617192051,1.0,0.9536032354638782,0.13986809696614388,0.13986809696614388,0.0005228650909300181,0.45265617192051,,,0,1,-1,S5_inadequacy,39,0.6340271480421599,-0.1822960447163309,0.39652187824561347,2.0861306536390667,NORMAL_LEARNING,F-noGovernor,,0.7272530038309079
0.0,misfit smooth along z toward the outlet,EGMA,0.00625,2.092723439411769,nan,0.0001548771054251663,1.0,0.00010759185255030994,0.0011381054265986457,3.872152533301865e-05,0.0027170722697664857,0.0001548771054251663,,,1,2,2,S5_inadequacy,39,0.6016371757009519,-0.5771627314727704,1.0088159312587421,3.628885117151777,MODEL_INADEQUATE,F-noGovernor,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=1.55e-04, chi2/dof=2.09, z-autocorr=0.51",0.5085705305711499
0.0,misfit smooth along z toward the outlet,EGMA,0.00625,2.2998760874791913,nan,1.1168620450696665e-07,1.0,2.7921552293807466e-08,0.0001253822992764997,5.774664719615519e-05,0.0002023331814053606,1.1168620450696665e-07,,,1,3,2,S5_inadequacy,39,0.3123611329711724,-0.5410781569439337,0.9136135925574255,4.163453063663087,MODEL_INADEQUATE,F-noGovernor,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=1.12e-07, chi2/dof=2.30, z-autocorr=0.52",0.521282174387257
0.0,misfit smooth along z toward the outlet,EGMA;EG,0.00625,17.762158046825935,nan,0.0,1.0,0.0,8.444920052141924e-08,0.0,8.914034920976137e-17,0.0,,,1,4,2,S5_inadequacy,39,-0.5060337949591499,-5.602630470345737,0.1282516450699479,3.9653497372627036,MODEL_INADEQUATE,F-noGovernor,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=0.00e+00, chi2/dof=17.76, z-autocorr=0.87",0.8672532967307689
0.0,misfit smooth along z toward the outlet,EGMA;EG,0.00625,25.552276835582376,nan,0.0,1.0,0.0,0.0,0.0,2.3735541068295862e-21,0.0,,,1,5,2,S5_inadequacy,39,-1.9871698965718256,-9.299870480666254,0.31332494132949096,3.6669200020325032,MODEL_INADEQUATE,F-noGovernor,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=0.00e+00, chi2/dof=25.55, z-autocorr=0.89",0.8905872154078931
0.0,misfit smooth along z toward the outlet,EGDA;EG,0.00625,134.86037360563623,nan,0.0,1.0,0.0,0.0,0.0,2.5858811161627587e-29,0.0,,,1,6,2,S5_inadequacy,39,1.2365283072620012,-22.655033815338676,-9.04989523869752,-0.5912648931316304,MODEL_INADEQUATE,F-noGovernor,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=0.00e+00, chi2/dof=134.86, z-autocorr=0.95",0.9487032263717248
0.0,misfit smooth along z toward the outlet,EGDA;EGMA;EG;AcOH,0.00625,182.4396154442969,nan,0.0,1.0,0.0,0.0,0.0,4.51579824433767e-34,0.0,,,1,7,2,S5_inadequacy,39,4.8086485285328395,-29.973207128890337,-16.410975044716256,-3.9853421423130886,MODEL_INADEQUATE,F-noGovernor,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=0.00e+00, chi2/dof=182.44, z-autocorr=0.95",0.9500979841301969
0.0,misfit smooth along z toward the outlet,EGDA;EGMA;EG;AcOH,0.00625,172.90463087248332,nan,0.0,1.0,0.0,0.0,0.0,6.457830601040718e-38,0.0,,,1,8,2,S5_inadequacy,39,4.898527456699058,-29.058476805924816,-15.650836207019672,-4.035710117390931,MODEL_INADEQUATE,F-noGovernor,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=0.00e+00, chi2/dof=172.90, z-autocorr=0.95",0.9469846677401329
0.0,,,0.00625,0.5236052960733782,nan,0.9999999379068369,1.0,0.9989147516370163,0.9842144053734194,0.9842144053734194,0.2419524429191045,0.9999999379068369,,,0,1,-1,S5_inadequacy,40,0.4599646007279911,-0.4391923091255739,0.4181287532695696,-0.22697519107999903,NORMAL_LEARNING,F-noGovernor,,0.2976047490194195
0.0,misfit smooth along z toward the outlet,,0.00625,1.3363201117593626,nan,0.053771289801335276,1.0,0.2724432054917466,0.42270939013639475,0.013722716575864435,0.0078020929341696705,0.053771289801335276,,,0,2,-1,S5_inadequacy,40,0.47453461340549224,-0.9627200936533837,0.5719374314146491,1.5206926801523906,NORMAL_LEARNING,F-noGovernor,,0.47416301691291407
0.0,misfit smooth along z toward the outlet,,0.00625,1.2687202384333773,nan,0.07892975704426852,1.0,0.3709320776321466,0.24984340153652163,0.020344935596832703,0.0019633881284868045,0.07892975704426852,,,0,3,-1,S5_inadequacy,40,0.493843745866258,-1.0105856861049498,0.3806067529406189,1.816155203325767,NORMAL_LEARNING,F-noGovernor,,0.4693305857457456
0.0,misfit smooth along z toward the outlet,EG,0.00625,8.900648038128582,nan,0.0,1.0,3.586489510948192e-141,0.00013201938806517433,0.0,2.0591595998738203e-15,0.0,,,1,4,4,S5_inadequacy,40,0.7483984097996258,-4.151665247633116,0.7066117401751121,2.332107814030053,MODEL_INADEQUATE,F-noGovernor,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=0.00e+00, chi2/dof=8.90, z-autocorr=0.85",0.8541732952399437
0.0,misfit smooth along z toward the outlet,EG,0.00625,8.80197285662044,nan,0.0,1.0,9.36543778464819e-176,1.8728453822669522e-05,0.0,2.514326223770126e-17,0.0,,,1,5,4,S5_inadequacy,40,0.6660028348646014,-4.578548042496682,1.0387227448162484,2.482637674113875,MODEL_INADEQUATE,F-noGovernor,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=0.00e+00, chi2/dof=8.80, z-autocorr=0.82",0.8203603541707779
0.0,misfit smooth along z toward the outlet,EGDA;EGMA;EG;AcOH,0.00625,83.9536535271772,nan,0.0,1.0,0.0,0.0,0.0,4.538376431687771e-29,0.0,,,1,6,4,S5_inadequacy,40,5.181793585505181,-17.76755814779729,-6.707176143044415,3.25473631941661,MODEL_INADEQUATE,F-noGovernor,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=0.00e+00, chi2/dof=83.95, z-autocorr=0.96",0.9601096374407313
-0.39472184177489616,misfit smooth along z toward the outlet,EGDA;EG;AcOH,0.00625,115.21445246250421,nan,0.0,0.6640862125364599,0.0,0.0,0.0,1.387215927220564e-34,0.0,,,1,7,4,S5_inadequacy,40,5.947834960425608,-23.034102680471825,-9.79328865466482,2.7481017573557307,MODEL_INADEQUATE,F-noGovernor,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=0.00e+00, chi2/dof=115.21, z-autocorr=0.98",0.975686419394594
-0.4645343935695127,misfit smooth along z toward the outlet,EGDA;EG;AcOH,0.00625,134.19823510371947,nan,0.0,0.5143840786301426,0.0,0.0,0.0,4.793457485258354e-38,0.0,,,1,8,4,S5_inadequacy,40,8.950995260716144,-26.083286816002747,-13.929588052213507,1.9622892585820386,MODEL_INADEQUATE,F-noGovernor,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=0.00e+00, chi2/dof=134.20, z-autocorr=0.96",0.9595686253101879
0.0,misfit smooth along z toward the outlet,,0.00625,0.652678597623588,nan,0.9917134561298244,1.0,0.9899396698106343,0.698287461764175,0.698287461764175,0.12262972530126437,0.9917134561298244,,,0,1,-1,S5_inadequacy,1,0.8958978549897272,-0.15609746221590443,1.0547879518092864,1.1290819484713992,NORMAL_LEARNING,F,,0.37458892475258687
0.0,misfit smooth along z toward the outlet,,0.00625,1.4124219434937058,nan,0.10369211606380657,1.0,0.1650147698720012,0.1011414178596538,0.026996720347685077,0.0035944916829871755,0.10369211606380657,,,0,2,-1,S5_inadequacy,1,1.093734013379986,-0.5318313734194302,1.0657277058475931,2.2216758659428617,NORMAL_LEARNING,F,,0.4977113185129838
0.0,misfit smooth along z toward the outlet,EG,0.00625,13.968075316142693,nan,0.0,1.0,1.2454623771474016e-204,0.004204720640648252,5.53157519789238e-12,2.667334796806469e-12,0.0,,,1,3,3,S5_inadequacy,1,2.000234407877833,-3.2760117764066865,0.8417117923363983,1.8003769321453176,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=0.00e+00, chi2/dof=13.97, z-autocorr=0.84",0.8445359818352822
0.0,misfit smooth along z toward the outlet,EG,0.00625,22.405464773777645,nan,0.0,1.0,0.0,2.1400259342385652e-10,0.0,1.9418596011123988e-17,0.0,,,1,4,3,S5_inadequacy,1,2.199449949846784,-6.560853623462028,0.7639431116043344,1.82686710477372,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=0.00e+00, chi2/dof=22.41, z-autocorr=0.88",0.8822951990009374
0.0,misfit smooth along z toward the outlet,EG,0.00625,44.03212423231252,nan,0.0,1.0,0.0,0.0,0.0,1.3738396637917564e-23,0.0,,,1,5,3,S5_inadequacy,1,2.9953433487168057,-9.172358657357274,0.24042195512729744,1.500620151278538,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=0.00e+00, chi2/dof=44.03, z-autocorr=0.92",0.9219248345887502
-0.4696025578209771,misfit smooth along z toward the outlet,EG,0.00625,41.387629626301525,nan,0.0,0.6068194883642752,0.0,0.0,0.0,1.5990799891238927e-27,0.0,,,1,6,3,S5_inadequacy,1,2.7416804005701025,-8.5994200439297,0.3226500847764096,1.257717992677078,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=0.00e+00, chi2/dof=41.39, z-autocorr=0.92",0.9231424221088256
-0.4602822810241984,misfit smooth along z toward the outlet,EG,0.00625,37.58227490728539,nan,0.0,0.5659987760836565,0.0,4.529709940470639e-14,0.0,1.674811947954031e-31,0.0,,,1,7,3,S5_inadequacy,1,2.4796692947684806,-7.722912591366369,0.32799444305296965,1.0836367692745106,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=0.00e+00, chi2/dof=37.58, z-autocorr=0.92",0.9186579562441298
-0.40841950652699655,misfit smooth along z toward the outlet,EG,0.00625,42.88988344411626,nan,0.0,0.6046431521647213,0.0,4.440892098500626e-16,0.0,3.9773715163918596e-36,0.0,,,1,8,3,S5_inadequacy,1,2.9683695457032195,-8.272607473933556,0.03563428952683092,0.8895124986545065,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=0.00e+00, chi2/dof=42.89, z-autocorr=0.92",0.9223709053795255
0.0,,,0.00625,1.1256219492537134,nan,0.9751410256550528,1.0,0.6029265936523184,0.9203033834584785,0.9203033834584785,0.5836578866680292,0.9751410256550528,,,0,1,-1,S5_inadequacy,2,0.724636040850378,-0.23112649789038764,0.3511704149951005,-0.308319274958574,NORMAL_LEARNING,F,,0.14572206355859635
0.0,,,0.00625,1.5666627214110445,nan,0.19611566612475395,1.0,0.05311248278703115,0.6572872871795519,0.07768462618012772,0.2708438913719685,0.19611566612475395,,,0,2,-1,S5_inadequacy,2,0.33845638723363247,-0.35858174178504315,0.49991262226912575,1.187895161910707,NORMAL_LEARNING,F,,0.25493732536216124
0.0,misfit smooth along z toward the outlet,,0.00625,2.7444215840604937,nan,3.730793451950376e-12,1.0,9.326641083091837e-13,0.448347454143327,0.008757350981902112,0.014362110754862531,3.730793451950376e-12,,,1,3,3,S5_inadequacy,2,1.3918558573366435,-0.6943118487812587,1.3423231371667186,1.482601490463599,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=3.73e-12, chi2/dof=2.74, z-autocorr=0.40",0.39540968431574897
0.0,misfit smooth along z toward the outlet,,0.00625,6.408993860028261,nan,0.0,1.0,5.7218453680563746e-86,0.01279462495306849,0.0,3.7708760420501767e-10,0.0,,,1,4,3,S5_inadequacy,2,1.102544180662646,-2.946481263808478,1.3147944169618602,1.7108253062365293,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=0.00e+00, chi2/dof=6.41, z-autocorr=0.71",0.7086575827033402
0.0,misfit smooth along z toward the outlet,EGMA;EG,0.00625,43.99028292542642,nan,0.0,1.0,0.0,0.0,0.0,1.575849836091064e-23,0.0,,,1,5,3,S5_inadequacy,2,1.4018807106096018,-8.713094528603584,0.7803183998671469,3.032982102891059,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=0.00e+00, chi2/dof=43.99, z-autocorr=0.94",0.937918824205411
-0.0006600704583264731,misfit smooth along z toward the outlet,EGMA;EG,0.00625,82.12340241864003,nan,0.0,1.0,0.0,0.0,0.0,4.958245556803571e-26,0.0,,,1,6,3,S5_inadequacy,2,1.401401420885943,-15.625029410219314,-0.6803487552519,4.773516314953665,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=0.00e+00, chi2/dof=82.12, z-autocorr=0.92",0.9151663556020331
-0.020295593930273317,misfit smooth along z toward the outlet,EGMA;EG,0.00625,82.6575076766878,nan,0.0,1.0,0.0,0.0,0.0,8.222176768149876e-30,0.0,,,1,7,3,S5_inadequacy,2,1.5274926911461728,-15.03202145440731,-0.667446320560951,4.506017851188284,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=0.00e+00, chi2/dof=82.66, z-autocorr=0.92",0.9152080795412678
-0.056706926981558596,misfit smooth along z toward the outlet,EGMA;EG,0.00625,76.60000428018773,nan,0.0,1.0,0.0,0.0,0.0,6.877561889645353e-33,0.0,,,1,8,3,S5_inadequacy,2,1.7119941318476717,-13.53416477287503,-0.1312641595465496,3.9282898665258137,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=0.00e+00, chi2/dof=76.60, z-autocorr=0.91",0.9070733370851303
0.0,misfit smooth along z toward the outlet,,0.00625,1.0649603308648758,nan,0.990399956147922,1.0,0.6869827265265223,0.8272226089637544,0.8272226089637544,0.20295146295683858,0.990399956147922,,,0,1,-1,S5_inadequacy,3,0.8955929167428199,-0.5750597019754535,0.9243980083831034,-0.29819445256401084,NORMAL_LEARNING,F,,0.3194529597972602
0.0,misfit smooth along z toward the outlet,,0.00625,2.373202174071673,nan,6.421126635069996e-06,1.0,1.6052855241481705e-06,0.06366478071896242,2.2531914173007372e-05,0.0004042679012725478,6.421126635069996e-06,,,1,2,2,S5_inadequacy,3,0.791603217978552,-0.9870920144338066,0.8703056395028236,2.401882566098503,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=6.42e-06, chi2/dof=2.37, z-autocorr=0.58",0.5757164155572018
0.0,misfit smooth along z toward the outlet,,0.00625,5.093808686811341,nan,0.0,1.0,1.9543425021658306e-46,0.013607809762013812,3.2434872449194074e-05,7.928761561095152e-08,0.0,,,1,3,2,S5_inadequacy,3,1.0389184111444902,-1.9648415998032494,0.6411774970943568,2.9272761220424073,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=0.00e+00, chi2/dof=5.09, z-autocorr=0.69",0.6853739970026127
0.0,misfit smooth along z toward the outlet,EGMA;EG,0.00625,25.608037109765544,nan,0.0,1.0,0.0,4.1522341120980855e-13,0.0,1.479021884457154e-17,0.0,,,1,4,2,S5_inadequacy,3,-0.3718126704884932,-7.436015924402335,-0.22925494297903604,3.902251670813129,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=0.00e+00, chi2/dof=25.61, z-autocorr=0.88",0.8849495525925221
0.0016819303312044524,misfit smooth along z toward the outlet,EGMA;EG,0.00625,48.15387741480902,nan,0.0,1.0,0.0,0.0,0.0,1.678512504043777e-23,0.0,,,1,5,2,S5_inadequacy,3,-1.310990772610538,-12.00636338784199,-1.249824089241925,4.452591778531035,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=0.00e+00, chi2/dof=48.15, z-autocorr=0.93",0.928792641927874
-0.6722633699416805,misfit smooth along z toward the outlet | misfit correlated with temperature,EGDA;EGMA;EG,0.00625,126.45832532744049,nan,0.0,0.3515842648608207,0.0,0.0,0.0,3.7276312270132657e-28,0.0,,,1,6,2,S5_inadequacy,3,1.7815441720005847,-21.4719041722923,-9.408594235159889,3.5336207055769133,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=0.00e+00, chi2/dof=126.46, z-autocorr=0.93",0.9322648543906801
-0.465403484073756,misfit smooth along z toward the outlet,EGDA;EGMA;EG;AcOH,0.00625,219.59937505692884,nan,0.0,0.5584932890523722,0.0,0.0,0.0,2.2209763689907833e-36,0.0,,,1,7,2,S5_inadequacy,3,5.750061672017472,-36.25970549613917,-20.20143687268863,3.04275592972707,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=0.00e+00, chi2/dof=219.60, z-autocorr=0.98",0.977299347091787
-0.2729840352941226,misfit smooth along z toward the outlet,EGDA;EG;AcOH,0.00625,241.8991718528705,nan,0.0,0.8364638308810725,0.0,0.0,0.0,1.536800775287052e-39,0.0,,,1,8,2,S5_inadequacy,3,9.010580935312795,-27.373848412184433,-22.776723033122966,-1.0226783460423434,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=0.00e+00, chi2/dof=241.90, z-autocorr=0.96",0.9585839745096151
0.0,misfit smooth along z toward the outlet,,0.00625,0.6842026278268488,nan,0.7806752302045458,1.0,0.9845728919822079,0.31566000773692404,0.31566000773692404,0.0008519471652236281,0.7806752302045458,,,0,1,-1,S5_inadequacy,4,0.8686151782620984,-0.313199947990265,1.6929341251213805,0.7164316182099315,NORMAL_LEARNING,F,,0.703850440826531
0.0,misfit smooth along z toward the outlet,,0.00625,1.1941328295818472,nan,0.07468157631618733,1.0,0.5326540215016753,0.14756163265432298,0.019217287351511514,1.2095579975614255e-06,0.07468157631618733,,,0,2,-1,S5_inadequacy,4,0.42853263565323807,-0.7985259723226944,1.4890531328145709,2.06284310062623,NORMAL_LEARNING,F,,0.7365802465614317
0.0,misfit smooth along z toward the outlet,,0.00625,1.6354847953855183,nan,0.033893077828857976,1.0,0.00858314403295708,0.32038869398073,0.027175873033213005,1.5312660768679127e-10,0.033893077828857976,,,0,3,-1,S5_inadequacy,4,1.012404593052475,-1.0171310301887995,1.145780828786308,1.684716524202888,NORMAL_LEARNING,F,,0.7867245353602499
0.0,misfit smooth along z toward the outlet,EG,0.00625,16.069794260251644,nan,0.0,1.0,0.0,3.7485785731039556e-07,0.0,8.242521118878568e-18,0.0,,,1,4,4,S5_inadequacy,4,0.5080046392603234,-5.338508183549595,0.5885896140508101,1.7843203743359528,MODEL_INADEQUATE,F,"every candidate rejected at alpha_round=6.25e-03 (campaign alpha=0.05 Bonferroni-spent over 8 rounds); best model p=0.00e+00, chi2/dof=16.07, z-autocorr=0.89",0.8906168133701099
