basis,boot_ci_hi,boot_ci_lo,mean,median,metric,n_faulted_cumulative,n_in_summary,n_observed,n_total,q25,q75,round,scenario,strategy
observed,227.7076816251791,146.3466015692029,236.34884874288,217.50610085898273,max_rel_ci_pct,2,38,38,40,133.32422495975462,300.0609627816706,3,S4c_out_of_domain,F
locf,258.1588718258665,166.66625180191755,316.1999397126022,218.2734634066084,max_rel_ci_pct,2,40,38,40,134.95588964765813,324.622970739596,3,S4c_out_of_domain,F
observed,1.0,1.0,0.9231472158597146,1.0,p_correct,2,38,38,40,1.0,1.0,3,S4c_out_of_domain,F
locf,1.0,1.0,0.9018891686028961,1.0,p_correct,2,40,38,40,1.0,1.0,3,S4c_out_of_domain,F
observed,0.0,0.0,0.009217475482187444,0.0,model_entropy,2,38,38,40,0.0,-0.0,3,S4c_out_of_domain,F
locf,0.0,0.0,0.043413302147616455,0.0,model_entropy,2,40,38,40,-0.0,0.0,3,S4c_out_of_domain,F
observed,12701.569087287,12169.600082346225,12541.389508859713,12534.244087286997,time_s,2,38,38,40,12008.550082346224,12902.68458481661,3,S4c_out_of_domain,F
locf,12687.688092227774,12137.132362163478,12056.758434734267,12458.288092227773,time_s,2,40,38,40,11962.900082346227,12832.853589757384,3,S4c_out_of_domain,F
observed,0.6262597094312832,0.23608950109794968,0.45467205196936417,0.6002928344312832,egda_mol,2,38,38,40,0.22400387609794964,0.6362661677646165,3,S4c_out_of_domain,F
locf,0.6244328344312833,0.22668741776461637,0.43312543604854203,0.5910538760979498,egda_mol,2,40,38,40,0.221647834431283,0.6360236677646165,3,S4c_out_of_domain,F
observed,420.01170078393056,196.79985709216658,322.34506536789877,403.02883103393054,energy_kJ,2,38,38,40,189.2314189089306,429.58769521929867,3,S4c_out_of_domain,F
locf,416.92675628393056,191.1419204547396,306.3766602288807,399.88788095473956,energy_kJ,2,40,38,40,187.65463800268063,429.2084777817986,3,S4c_out_of_domain,F
observed,36.0,35.0,35.81578947368421,35.0,nmr_acquisitions,2,38,38,40,34.0,37.0,3,S4c_out_of_domain,F
locf,36.0,34.5,34.625,35.0,nmr_acquisitions,2,40,38,40,33.75,37.0,3,S4c_out_of_domain,F
observed,30.0,30.0,30.0,30.0,spatial_samples,2,38,38,40,30.0,30.0,3,S4c_out_of_domain,F
locf,30.0,30.0,29.0,30.0,spatial_samples,2,40,38,40,30.0,30.0,3,S4c_out_of_domain,F
observed,152.60591634224903,146.31801627018635,145.8583753296573,148.73265637958434,param_err_pct,2,38,38,40,143.29299306898943,155.15335276351,4,S4c_out_of_domain,F
locf,152.1195964839072,145.842372723,141.74894295119356,148.0062995449233,param_err_pct,2,40,38,40,142.7547277980993,155.0005374826765,4,S4c_out_of_domain,F
observed,0.03642239765149848,0.035012428483059854,0.035764414416778356,0.03568446392719106,blind_rmse_M,2,38,38,40,0.033868096941332686,0.036515757643513266,4,S4c_out_of_domain,F
locf,0.03645943782333365,0.03510435876737937,0.04344527433911103,0.03582176259260671,blind_rmse_M,2,40,38,40,0.034159563897802406,0.03658195779314517,4,S4c_out_of_domain,F
observed,121.3056964067774,72.80670466265246,134.35990078424234,92.61621510662576,max_rel_ci_pct,2,38,38,40,68.5286317714896,141.21394122416274,4,S4c_out_of_domain,F
locf,122.73967102298877,73.33626958271672,219.31043915189645,100.64433338689845,max_rel_ci_pct,2,40,38,40,68.60573249184561,159.43901474702045,4,S4c_out_of_domain,F
observed,1.0,1.0,0.9999999999976126,1.0,p_correct,2,38,38,40,1.0,1.0,4,S4c_out_of_domain,F
locf,1.0,1.0,0.974899313533899,1.0,p_correct,2,40,38,40,1.0,1.0,4,S4c_out_of_domain,F
observed,0.0,0.0,5.760344579355448e-11,0.0,model_entropy,2,38,38,40,0.0,-0.0,4,S4c_out_of_domain,F
locf,0.0,0.0,0.03465670049426166,0.0,model_entropy,2,40,38,40,-0.0,0.0,4,S4c_out_of_domain,F
observed,18061.124144929337,17503.905139988572,17837.883664484078,17750.061135047796,time_s,2,38,38,40,17166.695127636645,18234.37714245895,4,S4c_out_of_domain,F
locf,18012.77414492934,17362.055139988574,17088.427882577416,17717.561135047792,time_s,2,40,38,40,16882.998635047803,18169.283137518178,4,S4c_out_of_domain,F
observed,0.6712668848704632,0.2932408692454628,0.5121308282857371,0.64113105153713,egda_mol,2,38,38,40,0.26908813487046274,0.6834787598704632,4,S4c_out_of_domain,F
locf,0.6673525098704634,0.278705218203796,0.4877112735490964,0.6360162598704633,egda_mol,2,40,38,40,0.26708313487046265,0.6829375098704635,4,S4c_out_of_domain,F
observed,464.1348673323836,246.12327061756883,377.45971682302957,438.1914912675445,energy_kJ,2,38,38,40,235.45892660300984,485.52025166337785,4,S4c_out_of_domain,F
locf,460.6377145717599,243.77209391337783,358.7355791112549,432.52991639254446,energy_kJ,2,40,38,40,234.4346738196278,485.0703007883779,4,S4c_out_of_domain,F
observed,48.0,46.0,47.94736842105263,47.0,nmr_acquisitions,2,38,38,40,46.0,49.75,4,S4c_out_of_domain,F
locf,48.0,46.0,46.15,47.0,nmr_acquisitions,2,40,38,40,45.75,49.25,4,S4c_out_of_domain,F
observed,40.0,40.0,40.0,40.0,spatial_samples,2,38,38,40,40.0,40.0,4,S4c_out_of_domain,F
locf,40.0,40.0,38.5,40.0,spatial_samples,2,40,38,40,40.0,40.0,4,S4c_out_of_domain,F
observed,154.2662690783597,149.71456855264913,152.09673761251167,152.12868626082673,param_err_pct,2,38,38,40,148.5122263196532,155.39967631314477,5,S4c_out_of_domain,F
locf,153.90774507384708,149.64163233179258,147.67538711990522,151.95762991359868,param_err_pct,2,40,38,40,146.89690132278068,155.27170301957725,5,S4c_out_of_domain,F
observed,0.03630373842049643,0.035835926877635406,0.03623898318504074,0.0360856083519478,blind_rmse_M,2,38,38,40,0.035606085022523035,0.03682134107484471,5,S4c_out_of_domain,F
locf,0.036438467926907185,0.03585826094806803,0.04389611466896029,0.03614130947134457,blind_rmse_M,2,40,38,40,0.03566281799646071,0.03710164718556205,5,S4c_out_of_domain,F
observed,54.416370942563205,39.30000607477033,54.947828425901996,48.351060570247014,max_rel_ci_pct,2,38,38,40,37.760061613526524,60.77435429102351,5,S4c_out_of_domain,F
locf,58.24676155394025,39.349760821694844,143.8689704114731,49.397034760236856,max_rel_ci_pct,2,40,38,40,37.91527817961093,61.56954740135232,5,S4c_out_of_domain,F
observed,1.0,1.0,0.9473684210526315,1.0,p_correct,2,38,38,40,1.0,1.0,5,S4c_out_of_domain,F
locf,1.0,1.0,0.9248993135361671,1.0,p_correct,2,40,38,40,1.0,1.0,5,S4c_out_of_domain,F
observed,0.0,0.0,0.0,0.0,model_entropy,2,38,38,40,0.0,-0.0,5,S4c_out_of_domain,F
locf,0.0,0.0,0.034656700439538383,0.0,model_entropy,2,40,38,40,-0.0,0.0,5,S4c_out_of_domain,F
observed,23057.591192690146,21933.86451237881,22358.852182548555,22598.710197630913,time_s,2,38,38,40,21263.009687749374,23147.2601976309,5,S4c_out_of_domain,F
locf,23037.99119269014,21859.41717128012,21383.347974738666,22529.866192690133,time_s,2,40,38,40,20946.51715069358,23133.860197630904,5,S4c_out_of_domain,F
observed,0.702235183116515,0.33451051864297576,0.5498055659362745,0.6765078103096435,egda_mol,2,38,38,40,0.31433124780964244,0.7190984353096435,5,S4c_out_of_domain,F
locf,0.7006059353096437,0.3244496853096424,0.523502274317107,0.6638039100900535,egda_mol,2,40,38,40,0.31177093530964245,0.7183009353096432,5,S4c_out_of_domain,F
observed,491.4709127258779,281.67076288846323,407.097446001559,465.00763207812577,energy_kJ,2,38,38,40,274.63550345949164,509.72934205330245,5,S4c_out_of_domain,F
locf,488.3371656406258,278.8646530719427,386.89142183085784,463.43352136787365,energy_kJ,2,40,38,40,272.9465540533025,508.92868231572936,5,S4c_out_of_domain,F
observed,61.5,58.0,60.526315789473685,59.0,nmr_acquisitions,2,38,38,40,57.0,62.75,5,S4c_out_of_domain,F
locf,61.0,58.0,58.1,59.0,nmr_acquisitions,2,40,38,40,57.0,62.25,5,S4c_out_of_domain,F
observed,50.0,50.0,50.0,50.0,spatial_samples,2,38,38,40,50.0,50.0,5,S4c_out_of_domain,F
locf,50.0,50.0,48.0,50.0,spatial_samples,2,40,38,40,50.0,50.0,5,S4c_out_of_domain,F
observed,152.09129020080448,148.14444165339629,150.00366843392007,149.43663149874743,param_err_pct,2,38,38,40,146.8857325704261,152.54991804525844,6,S4c_out_of_domain,F
locf,151.68588589941567,147.4663712903577,145.68697140024324,149.2604020808429,param_err_pct,2,40,38,40,146.14925991695645,152.42992702148004,6,S4c_out_of_domain,F
observed,0.036349349664812694,0.03576678968381358,0.03608296884663966,0.03600864390015836,blind_rmse_M,2,38,38,40,0.035629160114240714,0.03650348290975303,6,S4c_out_of_domain,F
locf,0.0363817162522762,0.03578646423776322,0.04374790104747927,0.036069584288183534,blind_rmse_M,2,40,38,40,0.03563286472487588,0.036668377553601104,6,S4c_out_of_domain,F
observed,45.20952376764762,32.91737605910896,51.492905972153565,37.98428070746481,max_rel_ci_pct,2,38,38,40,31.350640928411227,49.30216301789139,6,S4c_out_of_domain,F
locf,46.8856578545186,34.778454484174844,140.5867940804121,38.57643025349987,max_rel_ci_pct,2,40,38,40,31.6359051464089,52.832491828904345,6,S4c_out_of_domain,F
observed,1.0,1.0,1.0,1.0,p_correct,2,38,38,40,1.0,1.0,6,S4c_out_of_domain,F
locf,1.0,1.0,0.9748993135361671,1.0,p_correct,2,40,38,40,1.0,1.0,6,S4c_out_of_domain,F
observed,0.0,0.0,0.0,0.0,model_entropy,2,38,38,40,0.0,-0.0,6,S4c_out_of_domain,F
locf,0.0,0.0,0.034656700439538383,0.0,model_entropy,2,40,38,40,-0.0,0.0,6,S4c_out_of_domain,F
observed,28405.046250332478,26859.872187749348,27470.02954410518,27680.427245391707,time_s,2,38,38,40,26582.620740450955,29078.186747862088,6,S4c_out_of_domain,F
locf,28345.55424374478,26729.89021410015,26238.966468217455,27568.377245391704,time_s,2,40,38,40,26365.315703395143,28937.16774292132,6,S4c_out_of_domain,F
observed,0.7446966524154904,0.3804841524154889,0.5911823430604963,0.7014200438625664,egda_mol,2,38,38,40,0.3637491524154888,0.7723075899154902,6,S4c_out_of_domain,F
locf,0.7345804024154905,0.3725383190821555,0.5628102125851175,0.6967174687527716,egda_mol,2,40,38,40,0.36168040241548893,0.7710819649154903,6,S4c_out_of_domain,F
observed,525.1774704991172,336.5013272513411,450.191742948557,504.7263192572194,energy_kJ,2,38,38,40,327.9382950243065,553.8994366743427,6,S4c_out_of_domain,F
locf,522.4731328930318,333.64061078460134,427.8310039305061,499.902887100878,energy_kJ,2,40,38,40,317.8413443252781,552.5168855369159,6,S4c_out_of_domain,F
observed,73.5,69.0,72.84210526315789,71.0,nmr_acquisitions,2,38,38,40,68.25,76.0,6,S4c_out_of_domain,F
locf,73.0,69.0,69.8,71.0,nmr_acquisitions,2,40,38,40,68.0,76.0,6,S4c_out_of_domain,F
observed,60.0,60.0,60.0,60.0,spatial_samples,2,38,38,40,60.0,60.0,6,S4c_out_of_domain,F
locf,60.0,60.0,57.5,60.0,spatial_samples,2,40,38,40,60.0,60.0,6,S4c_out_of_domain,F
observed,151.81933762702624,146.77032758718312,150.01188555440547,150.07958835358608,param_err_pct,2,38,38,40,145.2028677801693,153.325221488345,7,S4c_out_of_domain,F
locf,151.53878973590338,146.53335180547134,145.69477766470433,149.78617845459513,param_err_pct,2,40,38,40,144.87392308392955,153.20629786135822,7,S4c_out_of_domain,F
observed,0.03614705258145244,0.03574704738633731,0.036090664463030796,0.035930707213212384,blind_rmse_M,2,38,38,40,0.03559052513421019,0.0363746255630805,7,S4c_out_of_domain,F
locf,0.03625331731870867,0.035775653609754605,0.04375521188305084,0.0359769835210597,blind_rmse_M,2,40,38,40,0.03561325576869968,0.036431476732825645,7,S4c_out_of_domain,F
observed,38.52902631800421,30.396844285161848,34.927554637483375,32.69258305004324,max_rel_ci_pct,2,38,38,40,28.07513926421755,40.51633065577713,7,S4c_out_of_domain,F
locf,38.95530382841176,30.8852885448903,124.84971031247542,33.3052550382823,max_rel_ci_pct,2,40,38,40,28.143932375879167,40.94008658008926,7,S4c_out_of_domain,F
observed,1.0,1.0,1.0,1.0,p_correct,2,38,38,40,1.0,1.0,7,S4c_out_of_domain,F
locf,1.0,1.0,0.9748993135361671,1.0,p_correct,2,40,38,40,1.0,1.0,7,S4c_out_of_domain,F
observed,0.0,0.0,0.0,0.0,model_entropy,2,38,38,40,0.0,-0.0,7,S4c_out_of_domain,F
locf,0.0,0.0,0.034656700439538383,0.0,model_entropy,2,40,38,40,-0.0,0.0,7,S4c_out_of_domain,F
observed,34384.82129150558,32783.63230303405,33142.565963840905,33615.969293152506,time_s,2,38,38,40,32077.47675609671,35131.807303034046,7,S4c_out_of_domain,F
locf,34114.63829809327,32279.894293152513,31627.876066966408,33559.06929315251,time_s,2,40,38,40,31880.306793152507,34964.357303034034,7,S4c_out_of_domain,F
observed,0.7930522944115419,0.4270978278546686,0.6371948645291932,0.7498413689723619,egda_mol,2,38,38,40,0.4143174736880019,0.8210553152448754,7,S4c_out_of_domain,F
locf,0.7830292445213372,0.4226223695213352,0.6065221079803795,0.747169852525285,egda_mol,2,40,38,40,0.4074007028546687,0.8159428733586186,7,S4c_out_of_domain,F
observed,580.82652273069,397.8425652936389,504.9029800061342,562.5117991490931,energy_kJ,2,38,38,40,385.4844792140604,600.1406873338669,7,S4c_out_of_domain,F
locf,580.2581656702303,393.2696023243493,479.8066791352041,550.0445984426785,energy_kJ,2,40,38,40,382.5584615765117,600.137638323359,7,S4c_out_of_domain,F
observed,86.0,80.5,85.07894736842105,83.5,nmr_acquisitions,2,38,38,40,80.0,88.75,7,S4c_out_of_domain,F
locf,85.0,80.0,81.425,83.0,nmr_acquisitions,2,40,38,40,79.75,88.25,7,S4c_out_of_domain,F
observed,70.0,70.0,70.0,70.0,spatial_samples,2,38,38,40,70.0,70.0,7,S4c_out_of_domain,F
locf,70.0,70.0,67.0,70.0,spatial_samples,2,40,38,40,70.0,70.0,7,S4c_out_of_domain,F
observed,151.59649270021012,148.0059060012997,150.36200052216262,149.19628608610822,param_err_pct,2,38,38,40,146.89712225288744,152.55230496477057,8,S4c_out_of_domain,F
locf,151.37434289586093,147.49768681841766,146.02738688407368,148.57240215660062,param_err_pct,2,40,38,40,146.7486481089032,152.41522071136774,8,S4c_out_of_domain,F
observed,0.036260213815145104,0.03566926955338663,0.036128760559734366,0.03589439831806547,blind_rmse_M,2,38,38,40,0.035635270186379985,0.03653614147715344,8,S4c_out_of_domain,F
locf,0.03640394064663246,0.035703760093869844,0.04379140317491924,0.035964304347381154,blind_rmse_M,2,40,38,40,0.03563564082627313,0.036571975119491694,8,S4c_out_of_domain,F
observed,30.31501246400199,26.706343576355987,29.25965731657088,27.290406906129903,max_rel_ci_pct,2,38,38,40,25.767998567105554,32.428784036660446,8,S4c_out_of_domain,F
locf,31.249001872804794,26.980981665634353,119.46520785760853,27.423768140904258,max_rel_ci_pct,2,40,38,40,26.118140556796767,32.81956611821652,8,S4c_out_of_domain,F
observed,1.0,1.0,1.0,1.0,p_correct,2,38,38,40,1.0,1.0,8,S4c_out_of_domain,F
locf,1.0,1.0,0.9748993135361671,1.0,p_correct,2,40,38,40,1.0,1.0,8,S4c_out_of_domain,F
observed,0.0,0.0,0.0,0.0,model_entropy,2,38,38,40,0.0,-0.0,8,S4c_out_of_domain,F
locf,0.0,0.0,0.034656700439538383,0.0,model_entropy,2,40,38,40,-0.0,0.0,8,S4c_out_of_domain,F
observed,39483.032344207146,36689.00632444405,37816.36131707625,38220.88132444405,time_s,2,38,38,40,35744.394293152494,40033.727348324464,8,S4c_out_of_domain,F
locf,39264.024750226345,36510.712319503284,36067.981652539966,38092.337319503284,time_s,2,40,38,40,34457.89429315251,39886.42135326522,8,S4c_out_of_domain,F
observed,0.8307470279644656,0.4709310032938483,0.6755138514582703,0.7696560734684135,egda_mol,2,38,38,40,0.4478086074605151,0.8514479279095679,8,S4c_out_of_domain,F
locf,0.8188601529644655,0.46100537829384836,0.6429251455630028,0.7674548234684132,egda_mol,2,40,38,40,0.4430434657389508,0.8493215446860294,8,S4c_out_of_domain,F
observed,624.9570641973082,444.78496636013784,549.4391681152108,594.6036062452795,energy_kJ,2,38,38,40,433.89270222447726,636.6804930753689,8,S4c_out_of_domain,F
locf,623.9292540515963,436.37542386440225,522.1160578388271,586.9616638475271,energy_kJ,2,40,38,40,426.7439297652149,635.8360502068558,8,S4c_out_of_domain,F
observed,98.0,92.0,97.21052631578948,95.0,nmr_acquisitions,2,38,38,40,91.25,101.0,8,S4c_out_of_domain,F
locf,97.0,92.0,92.95,94.5,nmr_acquisitions,2,40,38,40,91.0,101.0,8,S4c_out_of_domain,F
observed,80.0,80.0,80.0,80.0,spatial_samples,2,38,38,40,80.0,80.0,8,S4c_out_of_domain,F
locf,80.0,80.0,76.5,80.0,spatial_samples,2,40,38,40,80.0,80.0,8,S4c_out_of_domain,F
observed,195.85774442973852,163.42005167935272,174.01427348925668,173.8902447167551,param_err_pct,0,40,40,40,151.88834404733046,208.39835403597243,1,S5_inadequacy,D
locf,196.79290968826592,163.42005167935272,174.01427348925668,173.8902447167551,param_err_pct,0,40,40,40,151.88834404733046,208.39835403597243,1,S5_inadequacy,D
observed,0.21788224468788964,0.20169556305289082,0.2042398648820838,0.20879325000258203,blind_rmse_M,0,40,40,40,0.191904586392647,0.22419623152021106,1,S5_inadequacy,D
locf,0.21788224468788964,0.2018567486845025,0.2042398648820838,0.20879325000258203,blind_rmse_M,0,40,40,40,0.191904586392647,0.22419623152021106,1,S5_inadequacy,D
observed,10000.0,10000.0,10000.0,10000.0,max_rel_ci_pct,0,40,40,40,10000.0,10000.0,1,S5_inadequacy,D
locf,10000.0,10000.0,10000.0,10000.0,max_rel_ci_pct,0,40,40,40,10000.0,10000.0,1,S5_inadequacy,D
observed,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,1,S5_inadequacy,D
locf,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,1,S5_inadequacy,D
observed,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,1,S5_inadequacy,D
locf,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,1,S5_inadequacy,D
observed,2527.1680263507906,2527.1680263507906,2527.1680263507906,2527.1680263507906,time_s,0,40,40,40,2527.1680263507906,2527.1680263507906,1,S5_inadequacy,D
locf,2527.1680263507906,2527.1680263507906,2527.1680263507906,2527.1680263507906,time_s,0,40,40,40,2527.1680263507906,2527.1680263507906,1,S5_inadequacy,D
observed,0.02105973355292326,0.02105973355292326,0.02105973355292326,0.02105973355292326,egda_mol,0,40,40,40,0.02105973355292326,0.02105973355292326,1,S5_inadequacy,D
locf,0.02105973355292326,0.02105973355292326,0.02105973355292326,0.02105973355292326,egda_mol,0,40,40,40,0.02105973355292326,0.02105973355292326,1,S5_inadequacy,D
observed,2.6408905875365756,2.6408905875365756,2.6408905875365756,2.6408905875365756,energy_kJ,0,40,40,40,2.6408905875365756,2.6408905875365756,1,S5_inadequacy,D
locf,2.6408905875365756,2.6408905875365756,2.6408905875365756,2.6408905875365756,energy_kJ,0,40,40,40,2.6408905875365756,2.6408905875365756,1,S5_inadequacy,D
observed,10.0,10.0,10.0,10.0,nmr_acquisitions,0,40,40,40,10.0,10.0,1,S5_inadequacy,D
locf,10.0,10.0,10.0,10.0,nmr_acquisitions,0,40,40,40,10.0,10.0,1,S5_inadequacy,D
observed,10.0,10.0,10.0,10.0,spatial_samples,0,40,40,40,10.0,10.0,1,S5_inadequacy,D
locf,10.0,10.0,10.0,10.0,spatial_samples,0,40,40,40,10.0,10.0,1,S5_inadequacy,D
observed,181.46254286580714,134.95144664547576,146.53529373205592,154.55593540744167,param_err_pct,0,40,40,40,106.32898983077789,184.18787139424956,2,S5_inadequacy,D
locf,181.46254286580714,134.9544715913845,146.53529373205592,154.55593540744167,param_err_pct,0,40,40,40,106.32898983077789,184.18787139424956,2,S5_inadequacy,D
observed,0.1280042757361128,0.12021730588712187,0.10699229188406416,0.12533913736699037,blind_rmse_M,0,40,40,40,0.09127617710914772,0.1289490948918397,2,S5_inadequacy,D
locf,0.12801870694108736,0.12044083909474787,0.10699229188406416,0.12533913736699037,blind_rmse_M,0,40,40,40,0.09127617710914772,0.1289490948918397,2,S5_inadequacy,D
observed,10000.0,10000.0,7063.111815694382,10000.0,max_rel_ci_pct,0,40,40,40,1315.57064933018,10000.0,2,S5_inadequacy,D
locf,10000.0,10000.0,7063.111815694382,10000.0,max_rel_ci_pct,0,40,40,40,1315.57064933018,10000.0,2,S5_inadequacy,D
observed,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,2,S5_inadequacy,D
locf,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,2,S5_inadequacy,D
observed,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,2,S5_inadequacy,D
locf,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,2,S5_inadequacy,D
observed,7045.752039526185,6536.81402964464,6779.411338043954,6591.283034585413,time_s,0,40,40,40,6136.81402964464,7045.752039526185,2,S5_inadequacy,D
locf,7045.752039526185,6536.81402964464,6779.411338043954,6591.283034585413,time_s,0,40,40,40,6136.81402964464,7045.752039526185,2,S5_inadequacy,D
observed,0.5023458673254365,0.1716792006587698,0.3206958673254364,0.1716792006587698,egda_mol,0,40,40,40,0.1716792006587698,0.5023458673254365,2,S5_inadequacy,D
locf,0.5023458673254365,0.1716792006587698,0.3206958673254364,0.1716792006587698,egda_mol,0,40,40,40,0.1716792006587698,0.5023458673254365,2,S5_inadequacy,D
observed,283.9951350919837,147.63545587536586,214.2799885032593,147.63545587536586,energy_kJ,0,40,40,40,147.63545587536586,283.9951350919837,2,S5_inadequacy,D
locf,283.9951350919837,147.63545587536586,214.2799885032593,147.63545587536586,energy_kJ,0,40,40,40,147.63545587536586,283.9951350919837,2,S5_inadequacy,D
observed,20.0,20.0,20.0,20.0,nmr_acquisitions,0,40,40,40,20.0,20.0,2,S5_inadequacy,D
locf,20.0,20.0,20.0,20.0,nmr_acquisitions,0,40,40,40,20.0,20.0,2,S5_inadequacy,D
observed,20.0,20.0,20.0,20.0,spatial_samples,0,40,40,40,20.0,20.0,2,S5_inadequacy,D
locf,20.0,20.0,20.0,20.0,spatial_samples,0,40,40,40,20.0,20.0,2,S5_inadequacy,D
observed,85.04312019167008,39.837909047122444,77.12104943916702,59.09766263696095,param_err_pct,0,40,40,40,38.37961607528597,126.3747631238228,3,S5_inadequacy,D
locf,85.04312019167008,39.837909047122444,77.12104943916702,59.09766263696095,param_err_pct,0,40,40,40,38.37961607528597,126.3747631238228,3,S5_inadequacy,D
observed,0.12217172298472873,0.07206042969596568,0.0894808707337218,0.11905297194875086,blind_rmse_M,0,40,40,40,0.035111560861026944,0.12311311633341981,3,S5_inadequacy,D
locf,0.12210533097686083,0.06494326595295766,0.0894808707337218,0.11905297194875086,blind_rmse_M,0,40,40,40,0.035111560861026944,0.12311311633341981,3,S5_inadequacy,D
observed,9.170517705416724,7.6189217217051075,2014.3834868623758,7.772367886119181,max_rel_ci_pct,0,40,40,40,7.546837108730586,11.006760848411721,3,S5_inadequacy,D
locf,9.19447904638121,7.6189217217051075,2014.3834868623758,7.772367886119181,max_rel_ci_pct,0,40,40,40,7.546837108730586,11.006760848411721,3,S5_inadequacy,D
observed,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,3,S5_inadequacy,D
locf,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,3,S5_inadequacy,D
observed,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,3,S5_inadequacy,D
locf,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,3,S5_inadequacy,D
observed,13145.619087286994,12145.619087286994,12412.853589757378,12745.619087286994,time_s,0,40,40,40,11491.150082346221,13200.088092227767,3,S5_inadequacy,D
locf,13145.619087286994,12145.619087286994,12412.853589757378,12745.619087286994,time_s,0,40,40,40,11491.150082346221,13200.088092227767,3,S5_inadequacy,D
observed,0.5436320010979497,0.22296533443128297,0.369465334431283,0.22296533443128297,egda_mol,0,40,40,40,0.22213200109794964,0.546965334431283,3,S5_inadequacy,D
locf,0.5436320010979497,0.22296533443128297,0.369465334431283,0.22296533443128297,egda_mol,0,40,40,40,0.22213200109794964,0.546965334431283,3,S5_inadequacy,D
observed,316.93833802966634,205.1386172462845,263.73651565756,205.1386172462845,energy_kJ,0,40,40,40,198.65980469633317,324.2531505796177,3,S5_inadequacy,D
locf,316.93833802966634,205.1386172462845,263.73651565756,205.1386172462845,energy_kJ,0,40,40,40,198.65980469633317,324.2531505796177,3,S5_inadequacy,D
observed,30.0,30.0,30.0,30.0,nmr_acquisitions,0,40,40,40,30.0,30.0,3,S5_inadequacy,D
locf,30.0,30.0,30.0,30.0,nmr_acquisitions,0,40,40,40,30.0,30.0,3,S5_inadequacy,D
observed,30.0,30.0,30.0,30.0,spatial_samples,0,40,40,40,30.0,30.0,3,S5_inadequacy,D
locf,30.0,30.0,30.0,30.0,spatial_samples,0,40,40,40,30.0,30.0,3,S5_inadequacy,D
observed,78.15417672643242,53.95368327701375,89.85155887839397,74.81766766242072,param_err_pct,0,40,40,40,53.6490864952801,132.06921904383222,4,S5_inadequacy,D
locf,78.15417672643242,53.94959803612631,89.85155887839397,74.81766766242072,param_err_pct,0,40,40,40,53.6490864952801,132.06921904383222,4,S5_inadequacy,D
observed,0.033254401671832516,0.02848505186180892,0.03403720513199547,0.02970309252069317,blind_rmse_M,0,40,40,40,0.028143011736618317,0.040456348673196155,4,S5_inadequacy,D
locf,0.033490054701288144,0.028523705027481413,0.03403720513199547,0.02970309252069317,blind_rmse_M,0,40,40,40,0.028143011736618317,0.040456348673196155,4,S5_inadequacy,D
observed,5003.958063428067,7.551708437747706,3504.8917510281562,7.674854923615282,max_rel_ci_pct,0,40,40,40,7.459868027327871,10000.0,4,S5_inadequacy,D
locf,5004.2005026667985,7.551708437747706,3504.8917510281562,7.674854923615282,max_rel_ci_pct,0,40,40,40,7.459868027327871,10000.0,4,S5_inadequacy,D
observed,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,4,S5_inadequacy,D
locf,nan,nan,nan,nan,p_correct,0,0,40,40,nan,nan,4,S5_inadequacy,D
observed,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,4,S5_inadequacy,D
locf,nan,nan,nan,nan,model_entropy,0,0,40,40,nan,nan,4,S5_inadequacy,D
observed,17318.672105403162,16627.61011528471,17050.291518249174,17318.672105403162,time_s,0,40,40,40,16445.486135047802,17427.610115284708,4,S5_inadequacy,D
locf,17318.672105403162,16627.61011528471,17050.291518249174,17318.672105403162,time_s,0,40,40,40,16445.486135047802,17427.610115284708,4,S5_inadequacy,D
observed,0.5882514682037963,0.36025146820379617,0.4858014682037962,0.36025146820379617,egda_mol,0,40,40,40,0.3427514682037962,0.6709181348704629,4,S5_inadequacy,D
locf,0.5882514682037963,0.36025146820379617,0.4858014682037962,0.36025146820379617,egda_mol,0,40,40,40,0.3427514682037962,0.6709181348704629,4,S5_inadequacy,D
observed,372.11710331749555,332.60918253411376,370.95213294578514,332.60918253411376,energy_kJ,0,40,40,40,315.8867793966259,434.19971586744697,4,S5_inadequacy,D
locf,372.11710331749555,332.60918253411376,370.95213294578514,332.60918253411376,energy_kJ,0,40,40,40,315.8867793966259,434.19971586744697,4,S5_inadequacy,D
observed,40.0,40.0,40.0,40.0,nmr_acquisitions,0,40,40,40,40.0,40.0,4,S5_inadequacy,D
locf,40.0,40.0,40.0,40.0,nmr_acquisitions,0,40,40,40,40.0,40.0,4,S5_inadequacy,D
