x_m,tau_s,C_EGDA_mol_L,C_EGMA_mol_L,C_EG_mol_L,C_AcOH_mol_L,C_H2O_mol_L,C_OH_mol_L,X_EGDA,Y_EGMA,Y_EG
1.39000000e-01,1.04803531e+02,5.79013939e-02,1.22339673e-01,6.97589327e-02,2.61857539e-01,5.09401963e+01,0.00000000e+00,7.68394425e-01,4.89358694e-01,2.79035731e-01
1.40000000e-01,1.05557513e+02,5.73025811e-02,1.22271935e-01,7.04254842e-02,2.63122903e-01,5.09389309e+01,0.00000000e+00,7.70789676e-01,4.89087739e-01,2.81701937e-01
1.41000000e-01,1.06311495e+02,5.67101045e-02,1.22198421e-01,7.10914746e-02,2.64381370e-01,5.09376725e+01,0.00000000e+00,7.73159582e-01,4.88793683e-01,2.84365899e-01
1.42000000e-01,1.07065478e+02,5.61238966e-02,1.22119232e-01,7.17568719e-02,2.65632975e-01,5.09364209e+01,0.00000000e+00,7.75504414e-01,4.88476926e-01,2.87027487e-01
1.43000000e-01,1.07819460e+02,5.55438904e-02,1.22034465e-01,7.24216442e-02,2.66877754e-01,5.09351761e+01,0.00000000e+00,7.77824438e-01,4.88137861e-01,2.89686577e-01
1.44000000e-01,1.08573442e+02,5.49700198e-02,1.21944219e-01,7.30857607e-02,2.68115741e-01,5.09339381e+01,0.00000000e+00,7.80119921e-01,4.87776878e-01,2.92343043e-01
1.45000000e-01,1.09327424e+02,5.44022194e-02,1.21848590e-01,7.37491907e-02,2.69346971e-01,5.09327069e+01,0.00000000e+00,7.82391122e-01,4.87394360e-01,2.94996763e-01
1.46000000e-01,1.10081407e+02,5.38404244e-02,1.21747671e-01,7.44119043e-02,2.70571480e-01,5.09314824e+01,0.00000000e+00,7.84638302e-01,4.86990685e-01,2.97647617e-01
1.47000000e-01,1.10835389e+02,5.32845709e-02,1.21641557e-01,7.50738720e-02,2.71789301e-01,5.09302645e+01,0.00000000e+00,7.86861717e-01,4.86566229e-01,3.00295488e-01
1.48000000e-01,1.11589371e+02,5.27345953e-02,1.21530340e-01,7.57350649e-02,2.73000470e-01,5.09290534e+01,0.00000000e+00,7.89061619e-01,4.86121359e-01,3.02940259e-01
1.49000000e-01,1.12343353e+02,5.21904350e-02,1.21414110e-01,7.63954546e-02,2.74205020e-01,5.09278488e+01,0.00000000e+00,7.91238260e-01,4.85656442e-01,3.05581818e-01
1.50000000e-01,1.13097336e+02,5.16520280e-02,1.21292959e-01,7.70550133e-02,2.75402985e-01,5.09266509e+01,0.00000000e+00,7.93391888e-01,4.85171835e-01,3.08220053e-01
1.51000000e-01,1.13851318e+02,5.11193130e-02,1.21166974e-01,7.77137135e-02,2.76594400e-01,5.09254594e+01,0.00000000e+00,7.95522748e-01,4.84667894e-01,3.10854854e-01
1.52000000e-01,1.14605300e+02,5.05922292e-02,1.21036242e-01,7.83715284e-02,2.77779299e-01,5.09242745e+01,0.00000000e+00,7.97631083e-01,4.84144970e-01,3.13486114e-01
1.53000000e-01,1.15359282e+02,5.00707165e-02,1.20900852e-01,7.90284316e-02,2.78957715e-01,5.09230961e+01,0.00000000e+00,7.99717134e-01,4.83603408e-01,3.16113726e-01
1.54000000e-01,1.16113264e+02,4.95547155e-02,1.20760887e-01,7.96843973e-02,2.80129682e-01,5.09219242e+01,0.00000000e+00,8.01781138e-01,4.83043549e-01,3.18737589e-01
1.55000000e-01,1.16867247e+02,4.90441675e-02,1.20616433e-01,8.03393999e-02,2.81295232e-01,5.09207586e+01,0.00000000e+00,8.03823330e-01,4.82465730e-01,3.21357600e-01
1.56000000e-01,1.17621229e+02,4.85390143e-02,1.20467571e-01,8.09934147e-02,2.82454400e-01,5.09195994e+01,0.00000000e+00,8.05843943e-01,4.81870284e-01,3.23973659e-01
1.57000000e-01,1.18375211e+02,4.80391983e-02,1.20314385e-01,8.16464170e-02,2.83607219e-01,5.09184466e+01,0.00000000e+00,8.07843207e-01,4.81257539e-01,3.26585668e-01
1.58000000e-01,1.19129193e+02,4.75446626e-02,1.20156954e-01,8.22983830e-02,2.84753720e-01,5.09173001e+01,0.00000000e+00,8.09821350e-01,4.80627818e-01,3.29193532e-01
1.59000000e-01,1.19883176e+02,4.70553509e-02,1.19995360e-01,8.29492891e-02,2.85893938e-01,5.09161599e+01,0.00000000e+00,8.11778597e-01,4.79981440e-01,3.31797156e-01
1.60000000e-01,1.20637158e+02,4.65712074e-02,1.19829680e-01,8.35991122e-02,2.87027905e-01,5.09150259e+01,0.00000000e+00,8.13715170e-01,4.79318722e-01,3.34396449e-01
1.61000000e-01,1.21391140e+02,4.60921771e-02,1.19659993e-01,8.42478296e-02,2.88155653e-01,5.09138982e+01,0.00000000e+00,8.15631292e-01,4.78639973e-01,3.36991318e-01
1.62000000e-01,1.22145122e+02,4.56182054e-02,1.19486375e-01,8.48954192e-02,2.89277214e-01,5.09127766e+01,0.00000000e+00,8.17527178e-01,4.77945501e-01,3.39581677e-01
1.63000000e-01,1.22899105e+02,4.51492384e-02,1.19308902e-01,8.55418592e-02,2.90392621e-01,5.09116612e+01,0.00000000e+00,8.19403046e-01,4.77235610e-01,3.42167437e-01
1.64000000e-01,1.23653087e+02,4.46852226e-02,1.19127649e-01,8.61871282e-02,2.91501906e-01,5.09105519e+01,0.00000000e+00,8.21259110e-01,4.76510597e-01,3.44748513e-01
1.65000000e-01,1.24407069e+02,4.42261053e-02,1.18942689e-01,8.68312053e-02,2.92605100e-01,5.09094487e+01,0.00000000e+00,8.23095579e-01,4.75770758e-01,3.47324821e-01
1.66000000e-01,1.25161051e+02,4.37718342e-02,1.18754096e-01,8.74740700e-02,2.93702236e-01,5.09083516e+01,0.00000000e+00,8.24912663e-01,4.75016383e-01,3.49896280e-01
1.67000000e-01,1.25915034e+02,4.33223577e-02,1.18561940e-01,8.81157022e-02,2.94793345e-01,5.09072605e+01,0.00000000e+00,8.26710569e-01,4.74247760e-01,3.52462809e-01
1.68000000e-01,1.26669016e+02,4.28776245e-02,1.18366293e-01,8.87560823e-02,2.95878458e-01,5.09061754e+01,0.00000000e+00,8.28489502e-01,4.73465173e-01,3.55024329e-01
1.69000000e-01,1.27422998e+02,4.24375841e-02,1.18167225e-01,8.93951910e-02,2.96957607e-01,5.09050962e+01,0.00000000e+00,8.30249663e-01,4.72668900e-01,3.57580764e-01
1.70000000e-01,1.28176980e+02,4.20021865e-02,1.17964804e-01,9.00330093e-02,2.98030823e-01,5.09040230e+01,0.00000000e+00,8.31991254e-01,4.71859217e-01,3.60132037e-01
1.71000000e-01,1.28930963e+02,4.15713821e-02,1.17759099e-01,9.06695187e-02,2.99098137e-01,5.09029557e+01,0.00000000e+00,8.33714471e-01,4.71036396e-01,3.62678075e-01
1.72000000e-01,1.29684945e+02,4.11451220e-02,1.17550177e-01,9.13047013e-02,3.00159579e-01,5.09018943e+01,0.00000000e+00,8.35419512e-01,4.70200707e-01,3.65218805e-01
1.73000000e-01,1.30438927e+02,4.07233577e-02,1.17338103e-01,9.19385391e-02,3.01215181e-01,5.09008387e+01,0.00000000e+00,8.37106569e-01,4.69352413e-01,3.67754156e-01
1.74000000e-01,1.31192909e+02,4.03060412e-02,1.17122944e-01,9.25710149e-02,3.02264974e-01,5.08997889e+01,0.00000000e+00,8.38775835e-01,4.68491776e-01,3.70284059e-01
1.75000000e-01,1.31946891e+02,3.98931251e-02,1.16904763e-01,9.32021116e-02,3.03308986e-01,5.08987449e+01,0.00000000e+00,8.40427500e-01,4.67619053e-01,3.72808446e-01
1.76000000e-01,1.32700874e+02,3.94845625e-02,1.16683625e-01,9.38318127e-02,3.04347250e-01,5.08977066e+01,0.00000000e+00,8.42061750e-01,4.66734499e-01,3.75327251e-01
1.77000000e-01,1.33454856e+02,3.90803070e-02,1.16459591e-01,9.44601018e-02,3.05379795e-01,5.08966740e+01,0.00000000e+00,8.43678772e-01,4.65838365e-01,3.77840407e-01
1.78000000e-01,1.34208838e+02,3.86803126e-02,1.16232724e-01,9.50869631e-02,3.06406651e-01,5.08956472e+01,0.00000000e+00,8.45278750e-01,4.64930897e-01,3.80347852e-01
1.79000000e-01,1.34962820e+02,3.82845338e-02,1.16003085e-01,9.57123810e-02,3.07427847e-01,5.08946260e+01,0.00000000e+00,8.46861865e-01,4.64012341e-01,3.82849524e-01
1.80000000e-01,1.35716803e+02,3.78929258e-02,1.15770734e-01,9.63363402e-02,3.08443414e-01,5.08936104e+01,0.00000000e+00,8.48428297e-01,4.63082936e-01,3.85345361e-01
1.81000000e-01,1.36470785e+02,3.75054441e-02,1.15535730e-01,9.69588260e-02,3.09453382e-01,5.08926005e+01,0.00000000e+00,8.49978224e-01,4.62142920e-01,3.87835304e-01
1.82000000e-01,1.37224767e+02,3.71220446e-02,1.15298132e-01,9.75798236e-02,3.10457779e-01,5.08915961e+01,0.00000000e+00,8.51511822e-01,4.61192527e-01,3.90319295e-01
1.83000000e-01,1.37978749e+02,3.67426839e-02,1.15057997e-01,9.81993191e-02,3.11456635e-01,5.08905972e+01,0.00000000e+00,8.53029265e-01,4.60231988e-01,3.92797276e-01
1.84000000e-01,1.38732732e+02,3.63673188e-02,1.14815383e-01,9.88172984e-02,3.12449980e-01,5.08896039e+01,0.00000000e+00,8.54530725e-01,4.59261531e-01,3.95269193e-01
1.85000000e-01,1.39486714e+02,3.59959068e-02,1.14570345e-01,9.94337479e-02,3.13437841e-01,5.08886160e+01,0.00000000e+00,8.56016373e-01,4.58281381e-01,3.97734992e-01
1.86000000e-01,1.40240696e+02,3.56284057e-02,1.14322940e-01,1.00048655e-01,3.14420249e-01,5.08876336e+01,0.00000000e+00,8.57486377e-01,4.57291759e-01,4.00194618e-01
1.87000000e-01,1.40994678e+02,3.52647739e-02,1.14073221e-01,1.00662005e-01,3.15397231e-01,5.08866566e+01,0.00000000e+00,8.58940904e-01,4.56292883e-01,4.02648021e-01
1.88000000e-01,1.41748661e+02,3.49049700e-02,1.13821242e-01,1.01273788e-01,3.16368818e-01,5.08856850e+01,0.00000000e+00,8.60380120e-01,4.55284970e-01,4.05095150e-01
1.89000000e-01,1.42502643e+02,3.45489533e-02,1.13567058e-01,1.01883989e-01,3.17335036e-01,5.08847188e+01,0.00000000e+00,8.61804187e-01,4.54268231e-01,4.07535956e-01
1.90000000e-01,1.43256625e+02,3.41966834e-02,1.13310719e-01,1.02492598e-01,3.18295914e-01,5.08837579e+01,0.00000000e+00,8.63213266e-01,4.53242876e-01,4.09970391e-01
1.91000000e-01,1.44010607e+02,3.38481204e-02,1.13052278e-01,1.03099602e-01,3.19251481e-01,5.08828024e+01,0.00000000e+00,8.64607519e-01,4.52209112e-01,4.12398407e-01
1.92000000e-01,1.44764589e+02,3.35032246e-02,1.12791786e-01,1.03704990e-01,3.20201765e-01,5.08818521e+01,0.00000000e+00,8.65987101e-01,4.51167142e-01,4.14819959e-01
1.93000000e-01,1.45518572e+02,3.31619572e-02,1.12529292e-01,1.04308751e-01,3.21146794e-01,5.08809071e+01,0.00000000e+00,8.67352171e-01,4.50117168e-01,4.17235003e-01
1.94000000e-01,1.46272554e+02,3.28242793e-02,1.12264847e-01,1.04910874e-01,3.22086594e-01,5.08799672e+01,0.00000000e+00,8.68702883e-01,4.49059388e-01,4.19643495e-01
1.95000000e-01,1.47026536e+02,3.24901527e-02,1.11998499e-01,1.05511348e-01,3.23021195e-01,5.08790326e+01,0.00000000e+00,8.70039389e-01,4.47993997e-01,4.22045393e-01
1.96000000e-01,1.47780518e+02,3.21595396e-02,1.11730297e-01,1.06110164e-01,3.23950624e-01,5.08781032e+01,0.00000000e+00,8.71361842e-01,4.46921187e-01,4.24440655e-01
1.97000000e-01,1.48534501e+02,3.18324025e-02,1.11460287e-01,1.06707310e-01,3.24874908e-01,5.08771789e+01,0.00000000e+00,8.72670390e-01,4.45841148e-01,4.26829242e-01
1.98000000e-01,1.49288483e+02,3.15087043e-02,1.11188517e-01,1.07302779e-01,3.25794074e-01,5.08762598e+01,0.00000000e+00,8.73965183e-01,4.44754068e-01,4.29211114e-01
1.99000000e-01,1.50042465e+02,3.11884085e-02,1.10915033e-01,1.07896559e-01,3.26708150e-01,5.08753457e+01,0.00000000e+00,8.75246366e-01,4.43660132e-01,4.31586234e-01
2.00000000e-01,1.50796447e+02,3.08714787e-02,1.10639880e-01,1.08488641e-01,3.27617162e-01,5.08744367e+01,0.00000000e+00,8.76514085e-01,4.42559520e-01,4.33954565e-01
