C_EGDA_M,C_cat_M,Q_total_mL_min,T_C,blind_rmse_M,cum_acid_mol,cum_capillary_travel_m,cum_egda_mol,cum_energy_kJ,cum_nmr_acquisitions,cum_reactor_conditions,cum_spatial_samples,cum_time_s,cum_waste_mL,design_mode,is_reference,n_positions,param_err_pct,reference_acid_mol,reference_blind_rmse_M,reference_capillary_travel_m,reference_egda_mol,reference_energy_kJ,reference_nmr_acquisitions,reference_param_err_pct,reference_reactor_conditions,reference_spatial_samples,reference_strategy,reference_time_s,reference_waste_mL,round,scenario,seed,strategy,z_over_L_list,z_over_L_max,z_over_L_min
2.0,2.0,0.5,80.0,0.0012210554735224456,0.657955351427335,4.527599999999999,0.6701852182037966,442.12365925901634,49.0,4.0,40.0,17629.286135047798,731.3949517567193,eig,0,10,36.270245822661074,0.10249977434344698,0.0012863526363498367,3.7800000000000016,0.16491813487046283,192.6296241008779,40.0,12.373225051414472,4.0,40.0,D,19790.176184455533,215.977868423386,4,S3ab_rtd,21,F,0.5100;0.5345;0.5590;0.5835;0.6080;0.6325;0.6570;0.6815;0.7060;1.0000,1.0,0.51
2.0,0.5,0.5,160.0,0.0007890770803130009,0.6712644890371298,6.335700000000001,0.7234217686429767,512.1650446718456,62.0,5.0,50.0,24017.67218774937,794.381502195899,diagnostic,0,10,39.90884340813836,0.15045257478262683,0.0012856209842035278,4.859999999999999,0.21287093530964268,243.6539729218452,50.0,14.863437263385237,5.0,50.0,D,25544.512237157112,271.4306688625659,5,S3ab_rtd,21,F,0.1180;0.1425;0.1670;0.1915;0.2160;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.11800000000000001
2.0,1.0,0.5,160.0,0.0007929389553440497,0.6919817225900528,8.511300000000002,0.7648562357488236,535.5465144596744,75.0,6.0,60.0,28989.808240450937,845.5659693017452,diagnostic,0,9,39.92152952908212,0.21242897500221677,0.0012921027232131114,5.939999999999998,0.3368237357488226,353.6005382096744,60.0,14.824955138546848,6.0,60.0,D,29263.096250332506,402.8834693017457,6,S3ab_rtd,21,F,0.0690;0.0935;0.1180;0.1425;0.8775;0.9020;0.9510;0.9755;1.0000,1.0,0.069
2.0,2.0,0.5,60.0,0.00047365237917438175,0.7427328563625664,8.922899999999998,0.8156073695213372,592.971405330593,88.0,7.0,70.0,35079.944293152505,906.0671030742581,diagnostic,0,7,39.09321358118114,0.2503817754413966,0.001166000532375308,7.019999999999996,0.37477653618800244,381.84444938078826,70.0,8.880000551188893,7.0,70.0,D,33817.43230303409,448.33626974092556,7,S3ab_rtd,21,F,0.7795;0.8285;0.8775;0.9020;0.9510;0.9755;1.0000,1.0,0.7795000000000001
2.0,2.0,2.0,160.0,0.0004037247825168807,0.90458399013508,10.936799999999993,0.9774585032938508,734.3040001184223,101.0,8.0,80.0,39935.478306327896,1077.6682368467707,diagnostic,0,9,38.7880344291041,0.29833457588057644,0.0012302369448579694,8.099999999999994,0.42272933662718226,428.85994408504024,80.0,9.162025707731036,8.0,80.0,D,39571.76835573567,503.7890701801054,8,S3ab_rtd,21,F,0.1180;0.1425;0.1670;0.2160;0.2405;0.9265;0.9510;0.9755;1.0000,1.0,0.11800000000000001
1.0,0.5,1.0,40.0,0.09781301725339435,0.010629866776461626,0.588,0.02125973355292325,2.6659705875365756,10.0,1.0,10.0,2551.16802635079,50.019467105846516,seed,0,10,90.08721843698125,0.01052986677646163,0.15656993862623086,0.54,0.02105973355292326,2.6408905875365756,10.0,360.3971210332615,1.0,10.0,D,2527.1680263507906,49.61946710584651,1,S3ab_rtd,22,F,0.0200;0.2405;0.2895;0.3140;0.6815;0.7060;0.7305;0.9510;0.9755;1.0000,1.0,0.02
2.0,2.0,8.0,160.0,0.01867514378110495,0.547729333882308,1.7051999999999992,0.5583592006587698,365.7511998753657,20.0,2.0,20.0,6579.414029644641,594.6189342116932,eig,0,10,83.21469025302686,0.27783960032938493,0.046450373585481895,1.6200000000000006,0.5556792006587699,364.32665587536565,20.0,258.5199435619876,2.0,20.0,D,6536.81402964464,591.738934211693,2,S3ab_rtd,22,F,0.0690;0.0935;0.1180;0.3140;0.3630;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.069
2.0,1.0,0.5,120.0,0.0009517668723425236,0.5685799007685644,2.7047999999999988,0.6000603344312834,402.3107200964306,31.0,3.0,30.0,11583.550082346224,644.570067984206,eig,0,10,39.75169647217349,0.3191257341018981,0.004379434768096339,2.700000000000001,0.5969653344312831,400.72137959643084,30.0,42.29176279411533,3.0,30.0,D,11491.150082346221,640.5250679842062,3,S3ab_rtd,22,F,0.1670;0.1915;0.2160;0.2405;0.2650;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.167
2.0,2.0,0.5,60.0,0.000666438637289205,0.6144093678744115,3.1751999999999976,0.6458898015371305,439.0155711340158,46.0,4.0,40.0,17083.086135047804,701.6495350900522,eig,0,10,38.849867294669174,0.36041186787441126,0.00316844686693163,3.7800000000000016,0.6382514682037963,430.2130617507315,40.0,39.448438625279735,4.0,40.0,D,16445.486135047802,689.3112017567194,4,S3ab_rtd,22,F,0.7795;0.8040;0.8285;0.8530;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.7795000000000001
2.0,2.0,0.5,140.0,0.0007377661777573214,0.6722996683135917,5.3801999999999985,0.7037801019763107,506.84343855512986,63.0,5.0,50.0,24029.922187749366,772.2898355292317,eig,0,7,38.45067374901803,0.3843882680940012,0.0020764059393998295,4.859999999999999,0.6862042686429761,497.27282703856076,50.0,39.164319086449794,5.0,50.0,D,22199.822187749385,744.7640021958991,5,S3ab_rtd,22,F,0.0690;0.8530;0.8775;0.9265;0.9510;0.9755;1.0000,1.0,0.069
2.0,0.1,0.5,160.0,0.0007756062460778589,0.6741544958355502,5.894700000000002,0.7408766524154909,537.7770219679585,75.0,6.0,60.0,28481.50824045093,818.3863859684113,eig,0,10,38.52432809834527,0.40204313487046284,0.0019710670751660747,5.939999999999998,0.7568237357488227,537.1233923263901,60.0,39.13523447954896,6.0,60.0,D,24318.40620092478,822.8834693017457,6,S3ab_rtd,22,F,0.6080;0.6325;0.6570;0.6815;0.7060;0.7305;0.7550;0.7795;0.8040;0.8285,0.8285,0.6080000000000001
2.0,2.0,0.5,120.0,0.0007526246619707031,0.7159618796080639,6.379800000000003,0.7826840361880046,574.3787340640232,89.0,7.0,70.0,33498.394293152494,870.693769740924,eig,0,7,38.40177641834976,0.44999593530964266,0.001914267998008954,7.019999999999996,0.8047765361880025,588.1477411473579,70.0,39.19194203921697,7.0,70.0,D,30072.742253626362,878.3362697409254,7,S3ab_rtd,22,F,0.8040;0.8285;0.8775;0.9020;0.9265;0.9510;0.9755,0.9755000000000001,0.804
2.0,2.0,0.5,60.0,0.0008039013993888153,0.7571838467139108,6.6444000000000045,0.8239060032938516,610.4095078516084,99.0,8.0,80.0,38445.030345854066,919.4157368467703,eig,0,10,38.4317574439319,0.4946154024154892,0.0017618600183615264,8.099999999999994,0.849396003293849,639.5963189851379,80.0,39.231737066337715,8.0,80.0,D,35427.078306327945,930.455736846772,8,S3ab_rtd,22,F,0.7795;0.8040;0.8285;0.8530;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.7795000000000001
1.0,0.5,1.0,40.0,0.10614302750026204,0.011923616776461626,1.029,0.02384723355292325,2.9904430875365753,11.0,1.0,10.0,2861.66802635079,55.94446710584651,seed,0,10,76.59124626550083,0.01052986677646163,0.127349627844921,0.54,0.02105973355292326,2.6408905875365756,10.0,352.07634532846146,1.0,10.0,D,2527.1680263507906,49.61946710584651,1,S3ab_rtd,23,F,0.0200;0.2650;0.2895;0.3140;0.6815;0.7060;0.7305;0.9510;0.9755;1.0000,1.0,0.02
2.0,2.0,8.0,160.0,0.00935877538460433,0.6391630838823081,2.7782999999999993,0.6510867006587697,416.94167437536566,25.0,2.0,20.0,7565.964029644641,693.6839342116932,eig,0,7,31.13382826254629,0.5451493338823082,0.029788882272952805,1.6200000000000006,0.5556792006587699,364.32665587536565,20.0,203.9612955263329,2.0,20.0,D,6536.81402964464,591.738934211693,2,S3ab_rtd,23,F,0.0690;0.2160;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.069
2.0,2.0,0.5,100.0,0.002420656299852709,0.685973800988155,4.204199999999999,0.6978974177646166,461.6168341880486,36.0,3.0,30.0,13183.250082346227,748.7446513175396,eig,0,10,19.5136076945567,0.5864354676548215,0.004686984215826087,2.700000000000001,0.5969653344312831,400.72137959643084,30.0,16.11849846846414,3.0,30.0,D,11491.150082346221,640.5250679842062,3,S3ab_rtd,23,F,0.1915;0.2160;0.2405;0.2650;0.2895;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.19149999999999998
2.0,2.0,0.5,80.0,0.0008552393128815316,0.723055351427335,4.895100000000002,0.7349789682037966,480.1418826340162,47.0,4.0,40.0,17633.036135047794,794.0762017567192,eig,0,9,10.283047415566337,0.6277216014273347,0.00345885617397965,3.7800000000000016,0.6382514682037963,430.2130617507315,40.0,11.605192339941993,4.0,40.0,D,16445.486135047802,689.3112017567194,4,S3ab_rtd,23,F,0.4855;0.5100;0.5345;0.5590;0.5835;0.6080;0.6570;0.6815;1.0000,1.0,0.48550000000000004
2.0,1.0,0.5,160.0,0.0008712080640198752,0.7495742516469246,6.835500000000005,0.7880167686429768,550.071113421845,59.0,5.0,50.0,23997.572187749363,856.1140021958987,eig,0,10,15.866473461558206,0.6723410685331812,0.0032412227112467874,4.859999999999999,0.6828709353096428,481.66163958851206,50.0,12.79217960119292,5.0,50.0,D,21799.82218774938,741.4306688625659,5,S3ab_rtd,23,F,0.0445;0.0690;0.0935;0.1180;0.1425;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.044500000000000005
2.0,0.5,0.5,160.0,0.0008564845681366186,0.7592094309233861,8.496600000000008,0.8265574857488236,571.8196400846737,71.0,6.0,60.0,28622.45824045093,903.6547193017451,eig,0,10,15.483022893918164,0.720293868972361,0.004313625061716228,5.939999999999998,0.7308237357488226,528.677134292764,60.0,18.542022192257825,6.0,60.0,D,27554.15824045096,796.8834693017457,6,S3ab_rtd,23,F,0.0935;0.1180;0.1425;0.1670;0.1915;0.2160;0.9265;0.9510;0.9755;1.0000,1.0,0.0935
1.0,2.0,0.5,60.0,0.0007865217708230691,0.8079555646958997,8.967000000000004,0.8509305526350799,628.9511994555921,81.0,7.0,70.0,34471.9942931525,959.9008530742581,eig,0,10,14.771325771337418,0.7546154024154893,0.004540580721562763,7.019999999999996,0.8681098695213358,656.1476995805933,70.0,22.832775565923512,7.0,70.0,D,31672.742253626355,941.6696030742588,7,S3ab_rtd,23,F,0.7795;0.8040;0.8285;0.8530;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.7795000000000001
2.0,2.0,0.5,140.0,0.0007693849138632051,0.8622183651350798,11.2014,0.90519335307426,695.035327626706,93.0,8.0,80.0,40983.53034585407,1023.1636535134375,eig,0,8,15.722807066170464,0.7925682028546691,0.0043070521257159745,8.099999999999994,0.9060626699605157,684.3916107517067,80.0,20.16556925175643,8.0,80.0,D,36227.07830632794,987.1224035134387,8,S3ab_rtd,23,F,0.0690;0.8285;0.8530;0.8775;0.9265;0.9510;0.9755;1.0000,1.0,0.069
1.0,0.5,1.0,40.0,0.09305537693078883,0.011066116776461625,0.6174,0.02213223355292325,2.775382087536576,11.0,1.0,10.0,2655.86802635079,52.514467105846514,seed,0,10,62.053778957479636,0.01052986677646163,0.1319722920346846,0.54,0.02105973355292326,2.6408905875365756,10.0,402.1314770418159,1.0,10.0,D,2527.1680263507906,49.61946710584651,1,S3ab_rtd,24,F,0.0200;0.2405;0.2895;0.3140;0.6815;0.7060;0.7305;0.9510;0.9755;1.0000,1.0,0.02
2.0,2.0,8.0,160.0,0.01240509050848082,0.622385583882308,2.3078999999999996,0.6334517006587697,407.7429573753657,24.0,2.0,20.0,7240.764029644642,673.5839342116932,eig,0,10,28.403894259378994,0.27783960032938493,0.04790517199276731,1.6200000000000006,0.5556792006587699,364.32665587536565,20.0,259.7155437279537,2.0,20.0,D,6536.81402964464,591.738934211693,2,S3ab_rtd,24,F,0.0690;0.0935;0.1180;0.1425;0.3630;0.4120;0.9265;0.9510;0.9755;1.0000,1.0,0.069
2.0,1.0,0.5,120.0,0.000862191355224066,0.6418505257685644,2.822399999999999,0.6723815844312833,443.20201422143055,34.0,3.0,30.0,11912.350082346224,720.0138179842061,eig,0,10,2.8620155294862393,0.3191257341018981,0.006191474966217703,2.700000000000001,0.5969653344312831,400.72137959643084,30.0,48.008002866339574,3.0,30.0,D,11491.150082346221,640.5250679842062,3,S3ab_rtd,24,F,0.1915;0.2160;0.2405;0.2650;0.4610;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.19149999999999998
2.0,2.0,0.5,60.0,0.0008449771248070421,0.6830724928744113,3.0869999999999984,0.7136035515371302,479.23278800901574,44.0,4.0,40.0,16858.9861350478,768.7357850900523,eig,0,10,2.7634262883253324,0.36041186787441126,0.0061138979919251445,3.7800000000000016,0.6382514682037963,430.2130617507315,40.0,41.652121859220735,4.0,40.0,D,16445.486135047802,689.3112017567194,4,S3ab_rtd,24,F,0.7795;0.8040;0.8285;0.8530;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.7795000000000001
2.0,2.0,0.5,160.0,0.0010033061876488687,0.7365036266469248,4.3218,0.7670346853096437,559.3839767968444,56.0,5.0,50.0,23270.722187749365,831.1669188625651,eig,0,9,7.071363309377587,0.3843882680940012,0.005653625270407539,4.859999999999999,0.6862042686429761,497.27282703856076,50.0,21.432844019856724,5.0,50.0,D,22199.822187749385,744.7640021958991,5,S3ab_rtd,24,F,0.0445;0.0690;0.0935;0.8530;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.044500000000000005
2.0,2.0,0.5,60.0,0.0009268115447943322,0.7872547604194384,4.733400000000001,0.8177858190821573,616.8088676677629,69.0,6.0,60.0,29360.858240450932,891.668052635078,eig,0,9,6.886071134102867,0.40204313487046284,0.0052509893386771134,5.939999999999998,0.7568237357488227,537.1233923263901,60.0,21.530237800965747,6.0,60.0,D,24318.40620092478,822.8834693017457,6,S3ab_rtd,24,F,0.7795;0.8040;0.8285;0.8530;0.8775;0.9020;0.9265;0.9510;0.9755,0.9755000000000001,0.7795000000000001
2.0,2.0,0.5,120.0,0.00080245854311997,0.8329629775252854,5.894700000000002,0.8634940361880042,664.9596006804944,80.0,7.0,70.0,34845.8442931525,945.6262697409244,eig,0,9,6.9300958765315945,0.453329268642976,0.00578646598059537,7.019999999999996,0.8081098695213359,594.6265536973087,70.0,27.553127037056726,7.0,70.0,D,30472.742253626362,881.6696030742588,7,S3ab_rtd,24,F,0.1180;0.1425;0.8530;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.11800000000000001
2.0,2.0,2.0,160.0,0.0008391695529492162,0.9557941112977989,7.967400000000004,0.9863251699605177,754.2732094683238,93.0,8.0,80.0,38530.778306327884,1078.2074035134374,eig,0,10,7.037648760222992,0.5012820690821559,0.00553347781958683,8.099999999999994,0.8560626699605157,657.677464868422,80.0,18.825409018086468,8.0,80.0,D,36227.078306327945,937.1224035134387,8,S3ab_rtd,24,F,0.0935;0.1180;0.1425;0.1670;0.1915;0.3630;0.3875;0.4120;0.4365;1.0000,1.0,0.0935
1.0,0.5,1.0,40.0,0.08373893774321016,0.010629866776461626,0.588,0.02125973355292325,2.6659705875365756,10.0,1.0,10.0,2551.16802635079,50.019467105846516,seed,0,10,40.8681678742532,0.01052986677646163,0.13483215222668052,0.54,0.02105973355292326,2.6408905875365756,10.0,382.7752070206175,1.0,10.0,D,2527.1680263507906,49.61946710584651,1,S3ab_rtd,25,F,0.0200;0.2405;0.2895;0.3140;0.6815;0.7060;0.7305;0.9510;0.9755;1.0000,1.0,0.02
2.0,2.0,8.0,160.0,0.015152786446167276,0.587649333882308,1.7639999999999993,0.5982792006587697,388.2780558753657,23.0,2.0,20.0,6878.814029644643,636.7889342116932,eig,0,9,34.41018856888274,0.49181600054897495,0.026509399879069917,1.6200000000000006,0.5023458673254365,283.9951350919837,20.0,207.9171304932113,2.0,20.0,D,6136.81402964464,538.4056008783597,2,S3ab_rtd,25,F,0.0690;0.2160;0.2405;0.2650;0.2895;0.9020;0.9265;0.9510;1.0000,1.0,0.069
2.0,2.0,0.5,100.0,0.001314088897823885,0.6373838009881548,3.3515999999999986,0.6480136677646166,433.8698113130486,37.0,3.0,30.0,12846.950082346226,697.0234013175394,eig,0,7,25.97555393917861,0.5297688009881548,0.006659608742865541,2.700000000000001,0.5402986677646163,309.0661921463822,30.0,53.635065383499466,3.0,30.0,D,10691.150082346221,583.8584013175396,3,S3ab_rtd,25,F,0.2895;0.3140;0.3385;0.3630;0.3875;0.6080;0.9755,0.9755000000000001,0.2895
2.0,2.0,0.5,160.0,0.0016477784797450327,0.6905632680940017,5.5859999999999985,0.7011931348704634,493.87898460087786,52.0,4.0,40.0,19228.48613504779,761.4528684233856,eig,0,8,13.529544571962159,0.571054934760668,0.003651571345146849,3.7800000000000016,0.5815848015371295,338.5578743006829,40.0,39.637109203063694,4.0,40.0,D,15645.486135047802,632.6445350900527,4,S3ab_rtd,25,F,0.0445;0.0690;0.0935;0.8530;0.8775;0.9265;0.9510;1.0000,1.0,0.044500000000000005
2.0,2.0,0.5,60.0,0.0010006750547297567,0.7405644018665153,5.9976,0.751194268642977,551.1941504717964,64.0,5.0,50.0,25228.62218774936,820.4540021958984,eig,0,10,15.2991701861948,0.6950077351998479,0.0035729208913809858,4.859999999999999,0.7055376019763094,448.5044395885122,50.0,40.426641668409566,5.0,50.0,D,19364.070148223196,764.0973355292326,5,S3ab_rtd,25,F,0.7795;0.8040;0.8285;0.8530;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.7795000000000001
2.0,2.0,0.5,140.0,0.0010140470750537168,0.7950872023056955,8.114400000000002,0.8057170690821572,617.4032606429103,77.0,6.0,60.0,31771.358240450925,884.7268026350781,eig,0,9,10.755083632859375,0.7126626019763096,0.0035038876367745634,5.939999999999998,0.776157069082156,488.35500487634147,60.0,40.16932824821118,6.0,60.0,D,21482.65416139859,842.2168026350791,6,S3ab_rtd,25,F,0.1180;0.1425;0.8285;0.8530;0.8775;0.9020;0.9265;0.9510;0.9755,0.9755000000000001,0.11800000000000001
2.0,1.0,0.5,160.0,0.0009806158125881335,0.818037352525285,10.201799999999997,0.8516173695213374,653.3048001807389,92.0,7.0,70.0,37279.394293152494,941.8771030742577,eig,0,5,10.54227157056249,0.7606154024154894,0.003794320998031154,7.019999999999996,0.8241098695213358,539.3793536973093,70.0,40.835881043157165,7.0,70.0,D,27236.990214100173,897.6696030742589,7,S3ab_rtd,25,F,0.0690;0.0935;0.1180;0.1425;0.1670,0.167,0.069
2.0,2.0,0.5,60.0,0.0009150697450279818,0.8659259862977986,10.466399999999993,0.899506003293851,710.3109073016574,102.0,8.0,80.0,43026.030345854066,997.2657368467706,eig,0,10,10.697464051639693,0.8052348695213359,0.00371526739120467,8.099999999999994,0.8687293366271823,590.8279315350893,80.0,26.250407780214303,8.0,80.0,D,32591.326266801752,949.7890701801055,8,S3ab_rtd,25,F,0.7795;0.8040;0.8285;0.8530;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.7795000000000001
1.0,0.5,1.0,40.0,0.09346945633564234,0.012229866776461627,1.176,0.024459733552923253,3.0672505875365754,11.0,1.0,10.0,2935.16802635079,57.169467105846515,seed,0,10,56.822733388132754,0.01052986677646163,0.19162016464320294,0.54,0.02105973355292326,2.6408905875365756,10.0,327.3411988514738,1.0,10.0,D,2527.1680263507906,49.61946710584651,1,S3ab_rtd,26,F,0.0200;0.2405;0.2895;0.3140;0.6815;0.7060;0.7305;0.9510;0.9755;1.0000,1.0,0.02
2.0,1.0,2.0,160.0,0.008381742213859202,0.08717460032938486,1.8521999999999994,0.17434920065876972,147.64987687536578,23.0,2.0,20.0,7431.8520395261885,216.0589342116931,eig,0,8,9.867356493514311,0.018060840131753946,0.049953741040054046,1.6200000000000006,0.1716792006587698,147.63545587536586,20.0,248.74043868654206,2.0,20.0,D,7045.752039526185,207.73893421169302,2,S3ab_rtd,26,F,0.0445;0.0690;0.0935;0.1180;0.1425;0.5100;0.9510;0.9755,0.9755000000000001,0.044500000000000005
2.0,2.0,0.5,80.0,0.0018659769813800897,0.13733365076856477,3.101699999999999,0.22450825109794964,199.18144257133315,35.0,3.0,30.0,13450.938092227774,275.2179846508728,diagnostic,0,10,14.900410910688521,0.05934697390426713,0.011190758418556164,2.700000000000001,0.21296533443128296,184.0301795964308,30.0,69.92723162869525,3.0,30.0,D,12000.088092227767,256.5250679842062,3,S3ab_rtd,26,F,0.4610;0.4855;0.5100;0.5345;0.5590;0.7795;0.9265;0.9510;0.9755;1.0000,1.0,0.461
2.0,2.0,0.5,160.0,0.000778271350992758,0.19240770120774472,5.3508,0.2795823015371294,270.2597292341624,48.0,4.0,40.0,20059.824144929342,340.04203509005237,diagnostic,0,8,8.214546420627622,0.10063310767678031,0.008807551667890743,3.7800000000000016,0.2542514682037961,213.52186175073143,40.0,41.38514904551489,4.0,40.0,D,16954.424144929348,305.31120175671936,4,S3ab_rtd,26,F,0.0200;0.0445;0.0690;0.0935;0.8775;0.9020;0.9265;0.9510,0.9510000000000001,0.02
2.0,1.0,0.5,160.0,0.0007410842883010668,0.2134386847606679,7.4970000000000026,0.32164426864297574,293.99529727199166,62.0,5.0,50.0,25107.260197630905,392.6040021958986,diagnostic,0,8,4.521277543718405,0.16260950789637024,0.004741324062824391,4.859999999999999,0.378204268642976,323.4684270385607,50.0,41.206659344015264,5.0,50.0,D,20673.00815810474,436.7640021958992,5,S3ab_rtd,26,F,0.0690;0.0935;0.1180;0.1425;0.8775;0.9265;0.9755;1.0000,1.0,0.069
2.0,2.0,0.5,120.0,0.0007914412074485871,0.25911981853318106,8.731799999999998,0.3673254024154888,332.1352754930565,77.0,6.0,60.0,30588.99625033247,449.5351359684115,diagnostic,0,7,5.108776326101583,0.20056230833555008,0.004361588417462416,5.939999999999998,0.4161570690821559,351.71233820967456,60.0,14.044973977860176,6.0,60.0,D,25227.34421080632,482.21680263507903,6,S3ab_rtd,26,F,0.1425;0.8040;0.8530;0.8775;0.9020;0.9265;0.9755,0.9755000000000001,0.1425
1.0,2.0,0.5,60.0,0.0007413195869983419,0.3003417856390274,8.996399999999994,0.38793638596841223,368.1660492806417,87.0,7.0,70.0,35535.63230303404,498.25710307425777,diagnostic,0,10,5.449216664310708,0.24851510877472993,0.005107632482566083,7.019999999999996,0.4641098695213357,398.72783291392653,70.0,19.480859403165574,7.0,70.0,D,30981.6802635079,537.6696030742589,7,S3ab_rtd,26,F,0.7795;0.8040;0.8285;0.8530;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.7795000000000001
2.0,0.1,0.5,160.0,0.0007557229532890766,0.3030875298276531,9.687299999999993,0.4428512697409253,449.154518193471,104.0,8.0,80.0,42125.418355735594,565.9219868467704,diagnostic,0,8,5.128576541190788,0.28283664221785826,0.004622158146798202,8.099999999999994,0.6013960032938489,526.1983982017557,80.0,19.02551394122267,8.0,80.0,D,35100.264276683294,682.4557368467721,8,S3ab_rtd,26,F,0.7060;0.7305;0.7795;0.8285;0.9265;0.9510;0.9755;1.0000,1.0,0.706
1.0,0.5,1.0,40.0,0.11405984357674483,0.011341741776461627,0.7496999999999999,0.022683483552923253,2.8445088375365755,11.0,1.0,10.0,2722.01802635079,53.61696710584651,seed,0,10,99.92852203638107,0.01052986677646163,0.15190518498036773,0.54,0.02105973355292326,2.6408905875365756,10.0,348.8272221697402,1.0,10.0,D,2527.1680263507906,49.61946710584651,1,S3ab_rtd,27,F,0.0200;0.2405;0.2895;0.3140;0.6815;0.7060;0.7305;0.9510;0.9755;1.0000,1.0,0.02
2.0,2.0,8.0,160.0,0.01706903490137524,0.5555412088823082,1.7933999999999994,0.5668829506587698,369.9362681253657,22.0,2.0,20.0,6803.514029644642,606.0664342116931,eig,0,10,82.89267979989572,0.27783960032938493,0.04656755160398429,1.6200000000000006,0.5556792006587699,364.32665587536565,20.0,250.62131508277054,2.0,20.0,D,6536.81402964464,591.738934211693,2,S3ab_rtd,27,F,0.0445;0.0690;0.0935;0.2405;0.2650;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.044500000000000005
2.0,2.0,0.5,80.0,0.004039255214462829,0.6036027593214883,2.719499999999999,0.61494450109795,420.98561857133336,33.0,3.0,30.0,12570.900082346225,662.3779846508728,eig,0,10,36.63779398356623,0.32245906743523145,0.005750901568240412,2.700000000000001,0.6002986677646164,408.3148588130483,30.0,43.3712246888384,3.0,30.0,D,11891.150082346221,643.8584013175396,3,S3ab_rtd,27,F,0.2160;0.2405;0.2650;0.2895;0.3140;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.216
2.0,1.0,0.5,160.0,0.0012562045661056453,0.628590409541078,3.9248999999999983,0.66491980153713,489.18668060916264,45.0,4.0,40.0,18567.936135047792,721.3532850900524,eig,0,10,1.796178411792293,0.3447688009881547,0.00470580109028653,3.7800000000000016,0.6449181348704629,463.4936241008775,40.0,16.9205312598927,4.0,40.0,D,17245.486135047802,695.9778684233861,4,S3ab_rtd,27,F,0.0445;0.0690;0.0935;0.8530;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.044500000000000005
2.0,2.0,0.5,60.0,0.001280923981841139,0.6775352933135916,4.263,0.7138646853096436,546.3473171050812,56.0,5.0,50.0,24441.32218774936,778.5481688625653,eig,0,10,1.7548882355758577,0.3960549347606679,0.0049296070257919865,4.859999999999999,0.6962042686429761,520.9967854717962,50.0,19.916257242006587,5.0,50.0,D,23399.822187749385,754.7640021958993,5,S3ab_rtd,27,F,0.7795;0.8040;0.8285;0.8530;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.7795000000000001
2.0,2.0,2.0,160.0,0.0013060017250238422,0.8199714270861053,5.2920000000000025,0.8563008190821573,676.7240273929106,68.0,6.0,60.0,28714.40620092474,929.9843026350785,eig,0,10,1.4941487301206147,0.4440077351998477,0.004182959273550228,5.939999999999998,0.744157069082156,584.0476966429095,60.0,4.971386495223573,6.0,60.0,D,29154.158240450968,810.2168026350791,6,S3ab_rtd,27,F,0.1180;0.1425;0.1670;0.1915;0.2160;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.11800000000000001
2.0,2.0,0.5,120.0,0.001239311837404718,0.865775060858619,6.556200000000004,0.902104452854671,714.9126503639753,83.0,7.0,70.0,34210.84225362631,987.0379364075914,eig,0,9,3.8829462538523263,0.46499593530964267,0.004266711453403272,7.019999999999996,0.8281098695213358,641.4222619307388,70.0,4.1320122004932625,7.0,70.0,D,31672.742253626362,901.6696030742589,7,S3ab_rtd,27,F,0.1180;0.8040;0.8285;0.8530;0.8775;0.9020;0.9265;0.9510;0.9755,0.9755000000000001,0.11800000000000001
2.0,2.0,0.5,60.0,0.0012792889452212049,0.910915777964466,7.041300000000006,0.947245169960518,751.5167372765607,97.0,8.0,80.0,39627.72830632788,1042.6786535134374,eig,0,10,3.7048916966972545,0.5129487357488225,0.0037333461037596946,8.099999999999994,0.8760626699605156,692.4466107517067,80.0,2.600167949568122,8.0,80.0,D,37427.078306327945,957.1224035134387,8,S3ab_rtd,27,F,0.7795;0.8040;0.8285;0.8530;0.8775;0.9020;0.9265;0.9510;0.9755;1.0000,1.0,0.7795000000000001
