improvement_blind_rmse_M_ci_hi,improvement_blind_rmse_M_ci_lo,improvement_blind_rmse_M_median,improvement_blind_rmse_M_n,improvement_blind_rmse_M_q25,improvement_blind_rmse_M_q75,improvement_param_err_pct_ci_hi,improvement_param_err_pct_ci_lo,improvement_param_err_pct_median,improvement_param_err_pct_n,improvement_param_err_pct_q25,improvement_param_err_pct_q75,n_seeds,p_better_blind_rmse_M,p_better_param_err_pct,reference_strategy,resource,scenario,strategy
0.6276320966060718,0.014400192099373918,0.05904137441151951,40,0.012053093795315509,0.8753342888760237,0.8081864182625159,0.23644087316174636,0.33051138569177474,40,0.16050806416131078,1.2260654114744274,40,0.15,0.325,F-zfixed,energy_kJ,S7_spatial_modes,F-zadaptive
0.6965234397449427,0.017737168178416945,0.05904137441151951,40,0.012288921824687242,0.9080052578899784,0.8081864182625159,0.2470300364709371,0.374020846609625,40,0.16050806416131078,1.2260654114744274,40,0.15,0.325,F-zfixed,nmr_acquisitions,S7_spatial_modes,F-zadaptive
0.6965234397449427,0.018672896098455995,0.05904137441151951,40,0.012288921824687242,0.9080052578899784,0.7893649202861854,0.2470300364709371,0.374020846609625,40,0.16050806416131078,1.2260654114744274,40,0.15,0.325,F-zfixed,time_s,S7_spatial_modes,F-zadaptive
1.2059734548775902,0.9787104174303524,1.0801944531516687,40,0.9273758251738701,1.3793800718155163,1.2341560401865546,0.9401489724032779,1.0341872213649463,40,0.8236147129510083,1.3748189066070282,40,0.625,0.625,F-zfixed,egda_mol,S7_spatial_modes,F-zbatch
1.2115132362752197,0.942798985830877,1.1157802180063936,40,0.922919117094371,1.3703996125804547,1.2341560401865546,0.9893374782896549,1.032318599784055,40,0.8408071587584011,1.3748189066070282,40,0.6,0.625,F-zfixed,energy_kJ,S7_spatial_modes,F-zbatch
1.2160379395525156,0.9594991095057577,1.1044070011974298,40,0.9194157877513234,1.2952438610134178,1.183849913300515,0.9677771124202161,1.0577488702175537,40,0.8529238354558262,1.3768479489564425,40,0.625,0.65,F-zfixed,nmr_acquisitions,S7_spatial_modes,F-zbatch
1.2183474977213296,0.9532917959896143,1.067276423564401,40,0.8997719017067685,1.3703996125804547,1.1892746901143783,0.9848907448720674,1.0604472071013726,40,0.8370361369733192,1.3948640342976915,40,0.625,0.65,F-zfixed,time_s,S7_spatial_modes,F-zbatch
1.0,1.0,1.0,40,1.0,1.0,1.0,1.0,1.0,40,1.0,1.0,40,0.0,0.0,F-zfixed,egda_mol,S7_spatial_modes,F-zfixed
1.0,1.0,1.0,40,1.0,1.0,1.0,1.0,1.0,40,1.0,1.0,40,0.0,0.0,F-zfixed,energy_kJ,S7_spatial_modes,F-zfixed
1.0,1.0,1.0,40,1.0,1.0,1.0,1.0,1.0,40,1.0,1.0,40,0.0,0.0,F-zfixed,nmr_acquisitions,S7_spatial_modes,F-zfixed
1.0,1.0,1.0,40,1.0,1.0,1.0,1.0,1.0,40,1.0,1.0,40,0.0,0.0,F-zfixed,time_s,S7_spatial_modes,F-zfixed
