blind_rmse_M,improvement_factor_blind_rmse_M,improvement_factor_param_err_pct,param_err_pct,reference_blind_rmse_M,reference_final_round,reference_param_err_pct,reference_strategy,reference_total,resource,round_at_budget,scenario,seed,spent,strategy
0.0016238966370946146,1.1228573843516958,2.3990563633107267,3.76407904311582,0.0018234043303855738,8,9.030237780391559,A,0.11647786842338605,egda_mol,3,S1_ideal,5,0.10927741776461626,E
0.08880586857253883,0.02053247560881826,0.181641677578064,49.714569369745234,0.0018234043303855738,8,9.030237780391559,A,0.11647786842338605,egda_mol,1,S1_ideal,5,0.020708483552923252,F
0.005519745019548994,1.0,1.0,35.191308497372866,0.005519745019548994,8,35.191308497372866,A,0.11647786842338605,egda_mol,8,S1_ideal,6,0.11647786842338605,A
0.01824903287461349,0.30246781062176703,0.27226226736565773,129.25518044742392,0.005519745019548994,8,35.191308497372866,A,0.11647786842338605,egda_mol,4,S1_ideal,6,0.09956036278312162,B
0.12118760596777954,0.04554710834882358,0.1144310563416942,307.53284661019535,0.005519745019548994,8,35.191308497372866,A,0.11647786842338605,egda_mol,1,S1_ideal,6,0.012059733552923254,C
0.0029681431756728226,1.8596626553561626,4.432186491688739,7.939943087540158,0.005519745019548994,8,35.191308497372866,A,0.11647786842338605,egda_mol,3,S1_ideal,6,0.11029866776461629,D
0.0011132282488079865,4.958322810671919,8.039277767950777,4.3774216432309165,0.005519745019548994,8,35.191308497372866,A,0.11647786842338605,egda_mol,3,S1_ideal,6,0.11001241776461625,E
0.1131895344055644,0.04876550688663,0.4524386241638073,77.7813975595322,0.005519745019548994,8,35.191308497372866,A,0.11647786842338605,egda_mol,1,S1_ideal,6,0.020708483552923252,F
0.003626762527804133,1.0,1.0,32.31822177677688,0.003626762527804133,8,32.31822177677688,A,0.11647786842338605,egda_mol,8,S1_ideal,7,0.11647786842338605,A
0.01725397200177143,0.2101987025035036,0.16757901709955422,192.8536301032097,0.003626762527804133,8,32.31822177677688,A,0.11647786842338605,egda_mol,4,S1_ideal,7,0.09956036278312162,B
0.10985302457340546,0.03301468067800605,0.17714923887577178,182.43500215905786,0.003626762527804133,8,32.31822177677688,A,0.11647786842338605,egda_mol,1,S1_ideal,7,0.012059733552923254,C
0.0025407631924253974,1.427430363686136,3.6707584845394785,8.804235395190108,0.003626762527804133,8,32.31822177677688,A,0.11647786842338605,egda_mol,3,S1_ideal,7,0.11029866776461629,D
0.13511194760626508,0.026842648574447472,0.10788898579151947,299.55070519642635,0.003626762527804133,8,32.31822177677688,A,0.11647786842338605,egda_mol,1,S1_ideal,7,0.020708483552923252,E
0.09190943489742512,0.03946017655153419,0.6860019060412099,47.11097956458949,0.003626762527804133,8,32.31822177677688,A,0.11647786842338605,egda_mol,1,S1_ideal,7,0.020708483552923252,F
0.0068954336220172305,1.0,1.0,61.77628590159334,0.0068954336220172305,8,61.77628590159334,A,0.11647786842338605,egda_mol,8,S1_ideal,8,0.11647786842338605,A
0.03827518182132538,0.18015417024551858,0.7274386763800507,84.92301537912495,0.0068954336220172305,8,61.77628590159334,A,0.11647786842338605,egda_mol,4,S1_ideal,8,0.09956036278312162,B
0.10854265500435524,0.06352740884899631,0.2887560296342608,213.93937982815237,0.0068954336220172305,8,61.77628590159334,A,0.11647786842338605,egda_mol,1,S1_ideal,8,0.012059733552923254,C
0.06992912288708315,0.09860603618826327,0.19655989598862333,314.2873351193108,0.0068954336220172305,8,61.77628590159334,A,0.11647786842338605,egda_mol,1,S1_ideal,8,0.02105973355292326,D
0.09259263625102507,0.07447064800405111,0.18626432050553082,331.65925569604184,0.0068954336220172305,8,61.77628590159334,A,0.11647786842338605,egda_mol,1,S1_ideal,8,0.020708483552923252,E
0.004440703425072287,1.552779585118316,2.2133828885080282,27.910347650349276,0.0068954336220172305,8,61.77628590159334,A,0.11647786842338605,egda_mol,2,S1_ideal,8,0.07572795065876976,F
0.004532646469591499,1.0,1.0,54.87557054367549,0.004532646469591499,8,54.87557054367549,A,0.11647786842338605,egda_mol,8,S1_ideal,9,0.11647786842338605,A
0.026746503000124537,0.16946688206568142,0.2691551444727143,203.880816215417,0.004532646469591499,8,54.87557054367549,A,0.11647786842338605,egda_mol,4,S1_ideal,9,0.09956036278312162,B
0.06990057086685282,0.06484419817150451,0.1584682738990559,346.28742519547575,0.004532646469591499,8,54.87557054367549,A,0.11647786842338605,egda_mol,2,S1_ideal,9,0.04542920065876976,C
0.007920978160815358,0.5722331734247483,1.5664998690754208,35.03068951806816,0.004532646469591499,8,54.87557054367549,A,0.11647786842338605,egda_mol,2,S1_ideal,9,0.07567920065876979,D
0.0010166465190928177,4.458429143726481,23.605119990505493,2.3247316923509675,0.004532646469591499,8,54.87557054367549,A,0.11647786842338605,egda_mol,3,S1_ideal,9,0.11606658443128294,E
0.10276866504029399,0.04410533568587584,1.125849219859919,48.74149182294876,0.004532646469591499,8,54.87557054367549,A,0.11647786842338605,egda_mol,1,S1_ideal,9,0.020708483552923252,F
0.007485954370949848,1.0,1.0,44.741855576934995,0.007485954370949848,8,44.741855576934995,A,0.11647786842338605,egda_mol,8,S1_ideal,10,0.11647786842338605,A
0.015082941192851551,0.49631927057421404,0.26660638803616526,167.81989323851363,0.007485954370949848,8,44.741855576934995,A,0.11647786842338605,egda_mol,4,S1_ideal,10,0.09956036278312162,B
0.0019077198304956028,3.924032371674349,5.6222248868876274,7.958033781481011,0.007485954370949848,8,44.741855576934995,A,0.11647786842338605,egda_mol,4,S1_ideal,10,0.11441813487046276,C
