frac_reached,metric,n_paired,n_reached,n_reference_reached,n_seeds,p_cheaper_egda_mol,p_cheaper_energy_kJ,p_cheaper_nmr_acquisitions,p_cheaper_time_s,ratio_acid_mol_ci_hi,ratio_acid_mol_ci_lo,ratio_acid_mol_median,ratio_acid_mol_q25,ratio_acid_mol_q75,ratio_capillary_travel_m_ci_hi,ratio_capillary_travel_m_ci_lo,ratio_capillary_travel_m_median,ratio_capillary_travel_m_q25,ratio_capillary_travel_m_q75,ratio_egda_mol_ci_hi,ratio_egda_mol_ci_lo,ratio_egda_mol_median,ratio_egda_mol_q25,ratio_egda_mol_q75,ratio_energy_kJ_ci_hi,ratio_energy_kJ_ci_lo,ratio_energy_kJ_median,ratio_energy_kJ_q25,ratio_energy_kJ_q75,ratio_nmr_acquisitions_ci_hi,ratio_nmr_acquisitions_ci_lo,ratio_nmr_acquisitions_median,ratio_nmr_acquisitions_q25,ratio_nmr_acquisitions_q75,ratio_reactor_conditions_ci_hi,ratio_reactor_conditions_ci_lo,ratio_reactor_conditions_median,ratio_reactor_conditions_q25,ratio_reactor_conditions_q75,ratio_spatial_samples_ci_hi,ratio_spatial_samples_ci_lo,ratio_spatial_samples_median,ratio_spatial_samples_q25,ratio_spatial_samples_q75,ratio_time_s_ci_hi,ratio_time_s_ci_lo,ratio_time_s_median,ratio_time_s_q25,ratio_time_s_q75,ratio_waste_mL_ci_hi,ratio_waste_mL_ci_lo,ratio_waste_mL_median,ratio_waste_mL_q25,ratio_waste_mL_q75,reference_strategy,scenario,strategy,target
1.0,blind_rmse_M,39,40,39,40,0.4358974358974359,0.41025641025641024,0.28205128205128205,0.41025641025641024,1.0386026203881042,0.994586036196296,1.021142791910497,0.5709061108453257,1.0505397323581063,0.974555555555555,0.8595081967213113,0.9377586206896548,0.8008989898989893,0.9855436643835611,1.030025744324467,0.9837190401672367,1.007245645349645,0.6404019072643817,1.036430449938429,1.0283466478127505,0.9919368219741521,1.0116610550096963,0.6898609007911953,1.0345270977232222,1.0256410256410255,1.0,1.0,0.9718253968253968,1.0303308823529411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0207837734843723,0.9978651838014987,1.0052334959810072,0.9896014334769447,1.0394045813548956,1.0254181000313354,0.9821905708828655,1.0057575586229377,0.6574872942589454,1.0346639446565102,F-zfixed,S7_spatial_modes,F-zbatch,0.01
0.35,param_err_pct,8,14,10,40,0.625,0.5,0.5,0.625,1.1950333007405725,0.9571088576793931,0.9968327522242797,0.9670649853800564,1.1264843973066863,0.9943948296122207,0.6988947368421052,0.8137215724496423,0.7071275303643724,0.9552408930669796,1.073274437211878,0.9465796322184807,0.9893264543939495,0.9729222449316137,1.0251262933962915,1.096372938368103,0.9767316183486265,1.0088050258856696,0.9837417446234842,1.043098966340036,1.1136363636363638,0.7590361445783133,0.9959595959595959,0.910347271438696,1.0681818181818181,1.1666666666666665,0.8333333333333334,1.0,0.9583333333333334,1.0625,1.1666666666666665,0.8333333333333334,1.0,0.9583333333333334,1.0625,1.339297878705539,0.78855907594557,0.9851724489520857,0.9057142642452232,1.0978692130634093,1.101247304458734,0.954167067603156,0.9889797253206756,0.9729200749173583,1.0298675514416424,F-zfixed,S7_spatial_modes,F-zbatch,5.0
0.55,param_err_pct,18,22,22,40,0.6666666666666666,0.6111111111111112,0.5555555555555556,0.4444444444444444,1.0244171942344376,0.30081593027509407,0.9503306996554329,0.25891767340246596,1.0393056274521046,0.9849862384518465,0.6358115289842973,0.861759170653907,0.6250958486468428,0.9947772606382979,1.0209583275792857,0.41586170743849693,0.940511237581894,0.3872504824166952,1.0350135012582193,1.032807326792635,0.5894753156535559,0.9230361533993215,0.49433840691759323,1.036754832627426,1.0113636363636362,0.7790826195081515,0.9710084033613445,0.7725200331583311,1.0170454545454546,1.0,0.8,1.0,0.7708333333333334,1.0,1.0,0.7916666666666667,1.0,0.7708333333333334,1.0,1.0155274717968754,0.7681209760409486,1.0038569322828903,0.7396729125502052,1.0164602314897873,1.023039286471056,0.4550161881755425,0.9311327801832531,0.42724990932785634,1.030234855004091,F-zfixed,S7_spatial_modes,F-zbatch,10.0
0.85,param_err_pct,31,34,31,40,0.5806451612903226,0.5161290322580645,0.41935483870967744,0.3870967741935484,1.0778953024780364,0.9146601637718828,1.0386026203881042,0.29217625731514585,1.0965653499192651,1.0186842105263152,0.8552727272727267,0.9160869565217384,0.8008989898989893,1.1002423878205128,1.0466552949572292,0.8398349611699,0.9889932398934854,0.429470461867971,1.0659373722583707,1.0409351483477,0.7944667797581966,0.9926977366482862,0.6200215614585987,1.064335093560148,1.0454545454545454,0.9696969696969697,1.0,0.9548162859980138,1.343137254901961,1.0,1.0,1.0,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,1.3333333333333333,1.0473924431919355,0.9806442783782314,1.0091955944952082,0.967873575694282,1.4370689029480643,1.043029093604085,0.8434922996695741,0.9862121197284315,0.47675738648840604,1.0606351909780338,F-zfixed,S7_spatial_modes,F-zbatch,20.0
0.9,param_err_pct,35,36,36,40,0.45714285714285713,0.42857142857142855,0.2,0.37142857142857144,1.0485244402732814,0.994586036196296,1.024181050848554,0.2916976758478309,1.0850812084137442,1.053070175438596,0.8892592592592589,0.9714035087719293,0.8728437372501017,1.187473009446693,1.0397732917560716,0.9837190401672367,1.008596238798791,0.43364793187547246,1.0678966498084428,1.0351810468402158,0.9758894733095331,1.0102333440965836,0.6128712026096717,1.053603436058847,1.0476190476190477,1.0,1.024390243902439,1.0,1.3697916666666665,1.0,1.0,1.0,1.0,1.3333333333333333,1.0,1.0,1.0,1.0,1.3333333333333333,1.0718458379035734,0.9970448317972463,1.0091955944952082,0.9944874930267317,1.524086476746259,1.0367312976539327,0.9821905708828655,1.0057575586229377,0.48455030123056986,1.0595151172674933,F-zfixed,S7_spatial_modes,F-zbatch,30.0
1.0,param_err_pct,39,40,39,40,0.46153846153846156,0.46153846153846156,0.1282051282051282,0.41025641025641024,1.0374878254177615,0.9833212514718044,1.013322550079403,0.9192399079235343,1.0498459703020073,0.9799999999999996,0.8892592592592589,0.947333333333333,0.856067251461988,1.0535699714402278,1.0346097175576627,0.9833212514718044,1.0070510192101507,0.9192399079235343,1.0448182590496589,1.0328102765907774,0.983321251471805,1.0068572728320553,0.9192399079235345,1.042694208732308,1.03125,1.0,1.0,1.0,1.042572463768116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0332655669561286,0.9961335781214725,1.0074869133195683,0.9855016135735977,1.0615457092132912,1.0286531121254436,0.9821905708828655,1.0057575586229377,0.9316192937779577,1.0411330446338325,F-zfixed,S7_spatial_modes,F-zbatch,50.0
0.675,blind_rmse_M,27,27,27,40,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,F-zfixed,S7_spatial_modes,F-zfixed,0.001
0.95,blind_rmse_M,38,38,38,40,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,F-zfixed,S7_spatial_modes,F-zfixed,0.002
0.975,blind_rmse_M,39,39,39,40,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,F-zfixed,S7_spatial_modes,F-zfixed,0.005
0.975,blind_rmse_M,39,39,39,40,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,F-zfixed,S7_spatial_modes,F-zfixed,0.01
0.25,param_err_pct,10,10,10,40,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,F-zfixed,S7_spatial_modes,F-zfixed,5.0
0.55,param_err_pct,22,22,22,40,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,F-zfixed,S7_spatial_modes,F-zfixed,10.0
0.775,param_err_pct,31,31,31,40,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,F-zfixed,S7_spatial_modes,F-zfixed,20.0
0.9,param_err_pct,36,36,36,40,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,F-zfixed,S7_spatial_modes,F-zfixed,30.0
0.975,param_err_pct,39,39,39,40,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,F-zfixed,S7_spatial_modes,F-zfixed,50.0
