scenario_id,catalyst,geometry,Da1,X_EGDA,Y_EGMA,Y_EG,S_EGMA
207d8baddc4d7f3a,H2SO4,A,0.0002788914768,0.000285379645373,0.000285360753486,1.88918862927e-08,0.999933800863
54910fec9d3cce05,H2SO4,A,0.0002091686076,0.000214042376767,0.000214031749692,1.06270741981e-08,0.999950350607
a60a15c5c38f8c0c,H2SO4,A,0.00016733488608,0.000171237570073,0.000171230768597,6.80147654716e-09,0.999960280466
efa34deefc35570e,H2SO4,A,0.0008366744304,0.000849767051007,0.00084959949921,1.67551796888e-07,0.999802826202
a64412fd5cc96927,H2SO4,A,0.0004183372152,0.000424973985899,0.000424932088826,4.18970728379e-08,0.999901412617
5110b9844e9cf838,H2SO4,A,0.0002788914768,0.000283336096873,0.000283317474599,1.86222740011e-08,0.999934274968
14b354cb72d784a1,H2SO4,A,0.0002091686076,0.000212509613066,0.000212499137656,1.04754096629e-08,0.999950706184
ff004e6343f6d100,H2SO4,A,0.00016733488608,0.000170011309993,0.000170004605585,6.70440832381e-09,0.999960564926
e9dd19cce486f696,H2SO4,A,0.0008366744304,0.000843639645779,0.000843474502055,1.65143723862e-07,0.999804248503
e4f482614dbc73cf,H2SO4,A,0.0004183372152,0.000421909064166,0.0004218677693,4.12948655671e-08,0.999902123777
4b85807dce4c9069,H2SO4,A,0.0002788914768,0.000281292544712,0.000281274190113,1.83545992841e-08,0.999934749074
6cf8dc2b2a46262c,H2SO4,A,0.0002091686076,0.000210976847305,0.00021096652247,1.03248350904e-08,0.999951061762
f52eaeaef5e3caa4,H2SO4,A,0.00016733488608,0.000168785048594,0.000168778440557,6.60803770944e-09,0.99996084939
185fca9559c2f7fc,H2SO4,A,0.0008366744304,0.000837512205762,0.000837349451418,1.62754343818e-07,0.999805669287
bf7824e32445f05f,H2SO4,A,0.0004183372152,0.000418844134194,0.000418803437177,4.06970173581e-08,0.999902834936
474a1ca88d7e4fdd,H2SO4,A,0.0002788914768,0.000279248988889,0.000279230900027,1.80888621387e-08,0.999935223178
da863ade8c942d2a,H2SO4,A,0.0002091686076,0.000209444079485,0.000209433904134,1.01753504806e-08,0.999951417339
7e4a363fe1f8284b,H2SO4,A,0.00016733488608,0.000167558785877,0.000167552273512,6.51236470444e-09,0.999961133851
6c217fb8045179d4,H2SO4,A,0.0008366744304,0.000831384734697,0.000831224353597,1.60381100355e-07,0.999807091598
322ea31a5a624e9b,H2SO4,A,0.0004183372152,0.000415779195985,0.000415739092456,4.0103528166e-08,0.999903546092
e7df219b474000ac,H2SO4,A,0.0002788914768,0.000277205429403,0.000277187604341,1.78250625619e-08,0.999935697283
55d069b93955fad1,H2SO4,A,0.0002091686076,0.000207911309604,0.000207901282648,1.00269558337e-08,0.999951772917
d4a44b6374e94d5c,H2SO4,A,0.00016733488608,0.000166332521842,0.000166326104452,6.41738930925e-09,0.999961418313
d2ec4bcaec1e5c1e,H2SO4,A,0.00160209289188,0.00163038596701,0.00162976893435,6.17032665341e-07,0.999621541967
a169b10829b1f2ab,H2SO4,A,0.000801046445938,0.00081552582005,0.000815371501757,1.54318292722e-07,0.999810774486
ba7baee9b004ae7e,H2SO4,A,0.000534030963959,0.00054375786896,0.000543689273506,6.85954538666e-08,0.999873849267
87bcd574df0e84ed,H2SO4,A,0.000400523222969,0.000407846151513,0.000407807563885,3.85876283101e-08,0.999905386803
5e537a27e8057a48,H2SO4,A,0.000320418578375,0.000326290242121,0.000326265545008,2.46971134784e-08,0.999924309372
33acc726400b818d,H2SO4,A,0.00160209289188,0.0016186615644,0.00161805337206,6.0819233867e-07,0.999624262198
90faa23abf11e4f3,H2SO4,A,0.000801046445938,0.000809659146977,0.000809507041367,1.52105610279e-07,0.999812136242
c40292bd60eaf45f,H2SO4,A,0.000534030963959,0.000539845758393,0.000539778146548,6.7611845235e-08,0.999874757106
e8bb122826f070ae,H2SO4,A,0.000400523222969,0.000404911695304,0.00040487366101,3.80342947978e-08,0.999906067681
638197d7f31023d4,H2SO4,A,0.000320418578375,0.000323942497956,0.000323918154997,2.43429595697e-08,0.999924854073
8d28f3f6562219d0,H2SO4,A,0.00160209289188,0.00160693704601,0.00160633763348,5.99412530107e-07,0.999626984435
c2ac8972a3866e17,H2SO4,A,0.000801046445938,0.000803792443695,0.000803642534782,1.49908913458e-07,0.999813497981
771cc543d7c70525,H2SO4,A,0.000534030963959,0.000535933634401,0.000535866999061,6.66353399791e-08,0.999875664942
218a5f4305755190,H2SO4,A,0.000400523222969,0.000401977231544,0.000401939746586,3.74849570881e-08,0.999906748556
e19b62450da54e3b,H2SO4,A,0.000320418578375,0.000321594748957,0.000321570757594,2.39913631159e-08,0.999925398773
e49fb52fa0b7dbcb,H2SO4,A,0.00160209289188,0.00159521241306,0.00159462172066,5.90692399473e-07,0.999629709251
0f434de2986e0ff6,H2SO4,A,0.000801046445938,0.000797925709559,0.000797777980915,1.47728643709e-07,0.99981485915
05163a0b5bf32fab,H2SO4,A,0.000534030963959,0.000532021496984,0.000531955831046,6.56659379122e-08,0.999876572773
8282239f16e475da,H2SO4,A,0.000400523222969,0.00039904276023,0.000399005820615,3.69396151459e-08,0.999907429431
e55df20476f7fefc,H2SO4,A,0.000320418578375,0.000319246995124,0.0003192233528,2.36423241084e-08,0.999925943472
