scenario_id,catalyst,geometry,temp_C,C_EGDA_feed_M,C_catalyst_feed_M,Q_total_mL_min,tau_s,C_EGMA_peak_M,Y_EGMA_peak,x_peak_m,tau_peak_s,x_peak_over_L,tau_peak_over_tau_out,peak_is_interior,peak_is_at_outlet,remaining_length_after_peak_m,remaining_time_after_peak_s,EGMA_increasing_at_outlet,peak95_start_x_m,peak95_end_x_m,peak95_width_m,peak95_width_over_L,peak95_start_tau_s,peak95_end_tau_s,peak95_width_s
4fddd3550940b689,H2SO4,B,80,0.2,0.4,4,763.407014822,0.0488651184,0.488651184,0.2,763.407015,1,1,False,True,0,0,True,0.164,0.2,0.036,0.18,625.993752,763.407015,137.413263
41853ee6dd3e43d3,H2SO4,B,80,0.2,0.4,6,508.938009882,0.0429430983,0.429430983,0.2,508.93801,1,1,False,True,0,0,True,0.18,0.2,0.02,0.1,458.044209,508.93801,50.893801
611be6d7da22e095,H2SO4,B,80,0.2,0.4,8,381.703507411,0.0370228092,0.370228092,0.2,381.703507,1,1,False,True,0,0,True,0.184,0.2,0.016,0.08,351.167227,381.703507,30.53628
fae2d695f9ecad0c,H2SO4,B,80,0.2,0.4,10,305.362805929,0.0322129546,0.322129546,0.2,305.362806,1,1,False,True,0,0,True,0.186,0.2,0.014,0.07,283.98741,305.362806,21.375396
3540e74dc0af9f98,H2SO4,B,80,0.3,0.4,2,1526.81402964,0.0746534521,0.497689681,0.123,938.990628,0.615,0.614999999705,True,False,0.077,587.823402,False,0.088,0.168,0.08,0.4,671.798173,1282.52378,610.725607
3f4471a5f499e20d,H2SO4,B,80,0.3,0.4,4,763.407014822,0.073188216,0.48792144,0.2,763.407015,1,1,False,True,0,0,True,0.164,0.2,0.036,0.18,625.993752,763.407015,137.413263
117bb93d0e1f0267,H2SO4,B,80,0.3,0.4,6,508.938009882,0.0641878199,0.427918799,0.2,508.93801,1,1,False,True,0,0,True,0.18,0.2,0.02,0.1,458.044209,508.93801,50.893801
d25e573c1aadbfc4,H2SO4,B,80,0.3,0.4,8,381.703507411,0.0552849604,0.368566402,0.2,381.703507,1,1,False,True,0,0,True,0.184,0.2,0.016,0.08,351.167227,381.703507,30.53628
ea98790998452738,H2SO4,B,80,0.3,0.4,10,305.362805929,0.048074978,0.320499854,0.2,305.362806,1,1,False,True,0,0,True,0.186,0.2,0.014,0.07,283.98741,305.362806,21.375396
066942907ee00a71,H2SO4,B,80,0.4,0.4,2,1526.81402964,0.099538862,0.49769431,0.125,954.258769,0.625,0.625000000164,True,False,0.075,572.555261,False,0.089,0.17,0.081,0.405,679.432243,1297.79193,618.359687
7cb76ac753e18fc7,H2SO4,B,80,0.4,0.4,4,763.407014822,0.0974323399,0.4871617,0.2,763.407015,1,1,False,True,0,0,True,0.165,0.2,0.035,0.175,629.810787,763.407015,133.596228
3d3389740843a259,H2SO4,B,80,0.4,0.4,6,508.938009882,0.0852775485,0.426387742,0.2,508.93801,1,1,False,True,0,0,True,0.18,0.2,0.02,0.1,458.044209,508.93801,50.893801
2717cfc024b35246,H2SO4,B,80,0.4,0.4,8,381.703507411,0.0733783811,0.366891905,0.2,381.703507,1,1,False,True,0,0,True,0.184,0.2,0.016,0.08,351.167227,381.703507,30.53628
15a1f972b647b1ff,H2SO4,B,80,0.4,0.4,10,305.362805929,0.0637721898,0.318860949,0.2,305.362806,1,1,False,True,0,0,True,0.186,0.2,0.014,0.07,283.98741,305.362806,21.375396
a3cf3b7bc270853c,H2SO4,B,80,0.5,0.4,2,1526.81402964,0.124425017,0.497700066,0.126,961.892839,0.63,0.630000000065,True,False,0.074,564.921191,False,0.089,0.172,0.083,0.415,679.432243,1313.06007,633.627827
226da80bd520f4a8,H2SO4,B,80,0.5,0.4,4,763.407014822,0.121592949,0.486371795,0.2,763.407015,1,1,False,True,0,0,True,0.165,0.2,0.035,0.175,629.810787,763.407015,133.596228
5ab9cf46198706f0,H2SO4,B,80,0.5,0.4,6,508.938009882,0.106209432,0.424837726,0.2,508.93801,1,1,False,True,0,0,True,0.18,0.2,0.02,0.1,458.044209,508.93801,50.893801
b79fbc163784a35f,H2SO4,B,80,0.5,0.4,8,381.703507411,0.0913011384,0.365204554,0.2,381.703507,1,1,False,True,0,0,True,0.184,0.2,0.016,0.08,351.167227,381.703507,30.53628
ca27bda1bd4d2bd5,H2SO4,B,80,0.5,0.4,10,305.362805929,0.0793032009,0.317212804,0.2,305.362806,1,1,False,True,0,0,True,0.186,0.2,0.014,0.07,283.98741,305.362806,21.375396
10babf829e0355ee,H2SO4,B,80,0.1,0.5,2,1526.81402964,0.024884116,0.49768232,0.098,748.138875,0.49,0.490000000196,True,False,0.102,778.675155,False,0.07,0.133,0.063,0.315,534.38491,1015.33133,480.94642
4bae194b39bab394,H2SO4,B,80,0.1,0.5,4,763.407014822,0.0248841861,0.497683723,0.195,744.321839,0.975,0.974999999181,True,False,0.005,19.085176,False,0.139,0.2,0.061,0.305,530.567875,763.407015,232.83914
7365050a2545ba3c,H2SO4,B,80,0.1,0.5,6,508.938009882,0.0233780933,0.467561867,0.2,508.93801,1,1,False,True,0,0,True,0.174,0.2,0.026,0.13,442.776069,508.93801,66.161941
a5f206fe5ec31aa9,H2SO4,B,80,0.1,0.5,8,381.703507411,0.0208543586,0.417087172,0.2,381.703507,1,1,False,True,0,0,True,0.181,0.2,0.019,0.095,345.441674,381.703507,36.261833
6ded29664794f5fd,H2SO4,B,80,0.1,0.5,10,305.362805929,0.0185237522,0.370475044,0.2,305.362806,1,1,False,True,0,0,True,0.184,0.2,0.016,0.08,280.933781,305.362806,24.429025
7a143c0b95b1b7bf,H2SO4,B,80,0.2,0.5,2,1526.81402964,0.04976839,0.4976839,0.099,755.772945,0.495,0.495000000098,True,False,0.101,771.041085,False,0.07,0.134,0.064,0.32,534.38491,1022.9654,488.58049
b5c5d536f52f1e7f,H2SO4,B,80,0.2,0.5,4,763.407014822,0.049768875,0.49768875,0.197,751.95591,0.985,0.985000000295,True,False,0.003,11.451105,False,0.14,0.2,0.06,0.3,534.38491,763.407015,229.022105
7d326d23a238753f,H2SO4,B,80,0.2,0.5,6,508.938009882,0.0466386796,0.466386796,0.2,508.93801,1,1,False,True,0,0,True,0.174,0.2,0.026,0.13,442.776069,508.93801,66.161941
b765dc9f9bb0e0f1,H2SO4,B,80,0.2,0.5,8,381.703507411,0.0415522192,0.415522192,0.2,381.703507,1,1,False,True,0,0,True,0.181,0.2,0.019,0.095,345.441674,381.703507,36.261833
0e8af8bb1e8af0b6,H2SO4,B,80,0.2,0.5,10,305.362805929,0.0368817302,0.368817302,0.2,305.362806,1,1,False,True,0,0,True,0.184,0.2,0.016,0.08,280.933781,305.362806,24.429025
d1be5a464f4bb8c7,H2SO4,B,80,0.3,0.5,2,1526.81402964,0.0746533105,0.497688737,0.099,755.772945,0.495,0.495000000098,True,False,0.101,771.041085,False,0.071,0.136,0.065,0.325,542.018981,1038.23354,496.214559
c3a8363df5912667,H2SO4,B,80,0.3,0.5,4,763.407014822,0.0746539351,0.497692901,0.199,759.58998,0.995,0.995000000098,True,False,0.001,3.817035,False,0.141,0.2,0.059,0.295,538.201945,763.407015,225.20507
8ae6b3c05f1974b4,H2SO4,B,80,0.3,0.5,6,508.938009882,0.0697780684,0.465187122,0.2,508.93801,1,1,False,True,0,0,True,0.174,0.2,0.026,0.13,442.776069,508.93801,66.161941
cef8a7adbc5c7018,H2SO4,B,80,0.3,0.5,8,381.703507411,0.0620909842,0.413939895,0.2,381.703507,1,1,False,True,0,0,True,0.181,0.2,0.019,0.095,345.441674,381.703507,36.261833
d746d396e28f0700,H2SO4,B,80,0.3,0.5,10,305.362805929,0.0550720191,0.367146794,0.2,305.362806,1,1,False,True,0,0,True,0.184,0.2,0.016,0.08,280.933781,305.362806,24.429025
1d5fdb7cb271d95b,H2SO4,B,80,0.4,0.5,2,1526.81402964,0.0995390116,0.497695058,0.1,763.407015,0.5,0.5,True,False,0.1,763.407015,False,0.071,0.137,0.066,0.33,542.018981,1045.86761,503.848629
65bb97bc89643a2d,H2SO4,B,80,0.4,0.5,4,763.407014822,0.0995390116,0.497695058,0.2,763.407015,1,1,False,True,0,0,True,0.142,0.2,0.058,0.29,542.018981,763.407015,221.388034
b46fbf4379734c5f,H2SO4,B,80,0.4,0.5,6,508.938009882,0.0927925441,0.463962721,0.2,508.93801,1,1,False,True,0,0,True,0.174,0.2,0.026,0.13,442.776069,508.93801,66.161941
4b1e3300f6ee206c,H2SO4,B,80,0.4,0.5,8,381.703507411,0.0824680409,0.412340205,0.2,381.703507,1,1,False,True,0,0,True,0.181,0.2,0.019,0.095,345.441674,381.703507,36.261833
836b612cf9be5fc8,H2SO4,B,80,0.4,0.5,10,305.362805929,0.0730926943,0.365463471,0.2,305.362806,1,1,False,True,0,0,True,0.184,0.2,0.016,0.08,280.933781,305.362806,24.429025
e4c1930f449fc9e9,H2SO4,B,80,0.5,0.5,2,1526.81402964,0.124425161,0.497700643,0.101,771.041085,0.505,0.504999999902,True,False,0.099,755.772945,False,0.072,0.138,0.066,0.33,549.653051,1053.50168,503.848629
a04463ae8d55a8b0,H2SO4,B,80,0.5,0.5,4,763.407014822,0.124416895,0.49766758,0.2,763.407015,1,1,False,True,0,0,True,0.144,0.2,0.056,0.28,549.653051,763.407015,213.753964
44f1a5e07b813345,H2SO4,B,80,0.5,0.5,6,508.938009882,0.115678366,0.462713462,0.2,508.93801,1,1,False,True,0,0,True,0.175,0.2,0.025,0.125,445.320759,508.93801,63.617251
9bda5de9ef2d7d6a,H2SO4,B,80,0.5,0.5,8,381.703507411,0.102680762,0.410723046,0.2,381.703507,1,1,False,True,0,0,True,0.182,0.2,0.018,0.09,347.350192,381.703507,34.353315
da5c70eb68eb5806,H2SO4,B,80,0.5,0.5,10,305.362805929,0.0909418219,0.363767288,0.2,305.362806,1,1,False,True,0,0,True,0.184,0.2,0.016,0.08,280.933781,305.362806,24.429025
9ff7d90e83cea3d0,NaOH,A,25,0.1,0.1,2,22.6194671058,0.00966096709,0.193219342,0.06,22.6194671,1,1,False,True,0,0,True,0.0561,0.06,0.0039,0.065,21.1492017,22.6194671,1.4702654
75735a129dc8a2e3,NaOH,A,25,0.1,0.1,4,11.3097335529,0.00553001936,0.110600387,0.06,11.3097336,1,1,False,True,0,0,True,0.0567,0.06,0.0033,0.055,10.6876982,11.3097336,0.6220354
81df807ead5eaedf,NaOH,A,25,0.1,0.1,6,7.53982236862,0.0038681545,0.07736309,0.06,7.53982237,1,1,False,True,0,0,True,0.0567,0.06,0.0033,0.055,7.12513214,7.53982237,0.41469023
0caa7a77ba225e8e,NaOH,A,25,0.1,0.1,8,5.65486677646,0.00297346983,0.0594693966,0.06,5.65486678,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,5.37212344,5.65486678,0.28274334
015dd6041f0dc5eb,NaOH,A,25,0.1,0.1,10,4.52389342117,0.00241468427,0.0482936855,0.06,4.52389342,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,4.29769875,4.52389342,0.22619467
1ce8eee7875148e9,NaOH,A,25,0.2,0.1,2,22.6194671058,0.0175138265,0.175138265,0.06,22.6194671,1,1,False,True,0,0,True,0.0558,0.06,0.0042,0.07,21.0361044,22.6194671,1.5833627
0d89d5b558c311e9,NaOH,A,25,0.2,0.1,4,11.3097335529,0.0104600974,0.104600974,0.06,11.3097336,1,1,False,True,0,0,True,0.0564,0.06,0.0036,0.06,10.6311495,11.3097336,0.6785841
eda6dd17389dd9d7,NaOH,A,25,0.2,0.1,6,7.53982236862,0.007441141,0.07441141,0.06,7.53982237,1,1,False,True,0,0,True,0.0567,0.06,0.0033,0.055,7.12513214,7.53982237,0.41469023
af927ea095c10830,NaOH,A,25,0.2,0.1,8,5.65486677646,0.00577198495,0.0577198495,0.06,5.65486678,1,1,False,True,0,0,True,0.0567,0.06,0.0033,0.055,5.3438491,5.65486678,0.31101768
6c58f84830cf4ee3,NaOH,A,25,0.2,0.1,10,4.52389342117,0.00471376581,0.0471376581,0.06,4.52389342,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,4.29769875,4.52389342,0.22619467
5f2f41db8b92f211,NaOH,A,25,0.3,0.1,2,22.6194671058,0.0238581094,0.159054063,0.06,22.6194671,1,1,False,True,0,0,True,0.0552,0.06,0.0048,0.08,20.8099097,22.6194671,1.8095574
64be7246e2169fb4,NaOH,A,25,0.3,0.1,4,11.3097335529,0.0148512303,0.099008202,0.06,11.3097336,1,1,False,True,0,0,True,0.0564,0.06,0.0036,0.06,10.6311495,11.3097336,0.6785841
49d7d1442db81bc7,NaOH,A,25,0.3,0.1,6,7.53982236862,0.0107405068,0.0716033786,0.06,7.53982237,1,1,False,True,0,0,True,0.0567,0.06,0.0033,0.055,7.12513214,7.53982237,0.41469023
ab6f63c457398fed,NaOH,A,25,0.3,0.1,8,5.65486677646,0.00840549882,0.0560366588,0.06,5.65486678,1,1,False,True,0,0,True,0.0567,0.06,0.0033,0.055,5.3438491,5.65486678,0.31101768
6b86540c3a63c54f,NaOH,A,25,0.3,0.1,10,4.52389342117,0.00690263095,0.0460175396,0.06,4.52389342,1,1,False,True,0,0,True,0.0567,0.06,0.0033,0.055,4.27507928,4.52389342,0.24881414
e3283e81c9ae58ae,NaOH,A,25,0.4,0.1,2,22.6194671058,0.0289584937,0.144792469,0.06,22.6194671,1,1,False,True,0,0,True,0.0546,0.06,0.0054,0.09,20.5837151,22.6194671,2.035752
8e09a9a1884fd589,NaOH,A,25,0.4,0.1,4,11.3097335529,0.0187590682,0.0937953408,0.06,11.3097336,1,1,False,True,0,0,True,0.0561,0.06,0.0039,0.065,10.5746009,11.3097336,0.7351327
442b670a44beb2d9,NaOH,A,25,0.4,0.1,6,7.53982236862,0.0137863678,0.0689318392,0.06,7.53982237,1,1,False,True,0,0,True,0.0564,0.06,0.0036,0.06,7.08743303,7.53982237,0.45238934
d0bfdf11f17f0932,NaOH,A,25,0.4,0.1,8,5.65486677646,0.0108834365,0.0544171825,0.06,5.65486678,1,1,False,True,0,0,True,0.0567,0.06,0.0033,0.055,5.3438491,5.65486678,0.31101768
b6c8f98a63cab07d,NaOH,A,25,0.4,0.1,10,4.52389342117,0.00898642841,0.0449321421,0.06,4.52389342,1,1,False,True,0,0,True,0.0567,0.06,0.0033,0.055,4.27507928,4.52389342,0.24881414
12d3321dcae8ffa5,NaOH,A,25,0.5,0.1,2,22.6194671058,0.0330429981,0.132171992,0.06,22.6194671,1,1,False,True,0,0,True,0.054,0.06,0.006,0.1,20.3575204,22.6194671,2.2619467
13bc07c7ce927df3,NaOH,A,25,0.5,0.1,4,11.3097335529,0.0222342057,0.0889368227,0.06,11.3097336,1,1,False,True,0,0,True,0.0558,0.06,0.0042,0.07,10.5180522,11.3097336,0.7916814
fba6f428188e0f21,NaOH,A,25,0.5,0.1,6,7.53982236862,0.0165974836,0.0663899344,0.06,7.53982237,1,1,False,True,0,0,True,0.0564,0.06,0.0036,0.06,7.08743303,7.53982237,0.45238934
ecd27d84204b6c87,NaOH,A,25,0.5,0.1,8,5.65486677646,0.0132147186,0.0528588744,0.06,5.65486678,1,1,False,True,0,0,True,0.0564,0.06,0.0036,0.06,5.31557477,5.65486678,0.33929201
9919e9208d24ea54,NaOH,A,25,0.5,0.1,10,4.52389342117,0.0109700786,0.0438803145,0.06,4.52389342,1,1,False,True,0,0,True,0.0567,0.06,0.0033,0.055,4.27507928,4.52389342,0.24881414
915bed13ce2947a9,NaOH,A,25,0.1,0.2,2,22.6194671058,0.0164756387,0.329512774,0.06,22.6194671,1,1,False,True,0,0,True,0.0555,0.06,0.0045,0.075,20.9230071,22.6194671,1.69646
ad8f8dfa73570c92,NaOH,A,25,0.1,0.2,4,11.3097335529,0.0101528766,0.203057532,0.06,11.3097336,1,1,False,True,0,0,True,0.0564,0.06,0.0036,0.06,10.6311495,11.3097336,0.6785841
2d40772e4a253a6d,NaOH,A,25,0.1,0.2,6,7.53982236862,0.00729633323,0.145926665,0.06,7.53982237,1,1,False,True,0,0,True,0.0567,0.06,0.0033,0.055,7.12513214,7.53982237,0.41469023
27693280a953e916,NaOH,A,25,0.1,0.2,8,5.65486677646,0.00568806114,0.113761223,0.06,5.65486678,1,1,False,True,0,0,True,0.0567,0.06,0.0033,0.055,5.3438491,5.65486678,0.31101768
252ccceb39a64f61,NaOH,A,25,0.1,0.2,10,4.52389342117,0.00465907506,0.0931815012,0.06,4.52389342,1,1,False,True,0,0,True,0.057,0.06,0.003,0.05,4.29769875,4.52389342,0.22619467
0165b631a664c413,NaOH,A,25,0.2,0.2,2,22.6194671058,0.030487859,0.30487859,0.06,22.6194671,1,1,False,True,0,0,True,0.0549,0.06,0.0051,0.085,20.6968124,22.6194671,1.9226547
24634ecb9d2e6a2f,NaOH,A,25,0.2,0.2,4,11.3097335529,0.0193219342,0.193219342,0.06,11.3097336,1,1,False,True,0,0,True,0.0561,0.06,0.0039,0.065,10.5746009,11.3097336,0.7351327
0c98f3f198b8c31a,NaOH,A,25,0.2,0.2,6,7.53982236862,0.0140765737,0.140765737,0.06,7.53982237,1,1,False,True,0,0,True,0.0564,0.06,0.0036,0.06,7.08743303,7.53982237,0.45238934
0d0bbf5d3fa87a65,NaOH,A,25,0.2,0.2,8,5.65486677646,0.0110600387,0.110600387,0.06,5.65486678,1,1,False,True,0,0,True,0.0567,0.06,0.0033,0.055,5.3438491,5.65486678,0.31101768
cf5412ab9fece6fa,NaOH,A,25,0.2,0.2,10,4.52389342117,0.00910509913,0.0910509913,0.06,4.52389342,1,1,False,True,0,0,True,0.0567,0.06,0.0033,0.055,4.27507928,4.52389342,0.24881414
7396c04b1a45c4ca,NaOH,A,25,0.3,0.2,2,22.6194671058,0.0422717471,0.281811647,0.06,22.6194671,1,1,False,True,0,0,True,0.0546,0.06,0.0054,0.09,20.5837151,22.6194671,2.035752
217c6bc8924c8625,NaOH,A,25,0.3,0.2,4,11.3097335529,0.0275878447,0.183918965,0.06,11.3097336,1,1,False,True,0,0,True,0.0561,0.06,0.0039,0.065,10.5746009,11.3097336,0.7351327
533b3125b89fe1f5,NaOH,A,25,0.3,0.2,6,7.53982236862,0.0203736289,0.135824193,0.06,7.53982237,1,1,False,True,0,0,True,0.0564,0.06,0.0036,0.06,7.08743303,7.53982237,0.45238934
667d9b2256e4c242,NaOH,A,25,0.3,0.2,8,5.65486677646,0.0161322207,0.107548138,0.06,5.65486678,1,1,False,True,0,0,True,0.0567,0.06,0.0033,0.055,5.3438491,5.65486678,0.31101768
f25e0678d1fd6df4,NaOH,A,25,0.3,0.2,10,4.52389342117,0.0133472532,0.0889816878,0.06,4.52389342,1,1,False,True,0,0,True,0.0567,0.06,0.0033,0.055,4.27507928,4.52389342,0.24881414
6b63d9c80cc1e79d,NaOH,A,25,0.4,0.2,2,22.6194671058,0.0520903157,0.260451579,0.06,22.6194671,1,1,False,True,0,0,True,0.054,0.06,0.006,0.1,20.3575204,22.6194671,2.2619467
9eeacd0caa9866b0,NaOH,A,25,0.4,0.2,4,11.3097335529,0.0350276529,0.175138265,0.06,11.3097336,1,1,False,True,0,0,True,0.0558,0.06,0.0042,0.07,10.5180522,11.3097336,0.7916814
f9ca4462b60b5c9d,NaOH,A,25,0.4,0.2,6,7.53982236862,0.0262188181,0.13109409,0.06,7.53982237,1,1,False,True,0,0,True,0.0564,0.06,0.0036,0.06,7.08743303,7.53982237,0.45238934
c98c42c281815c9d,NaOH,A,25,0.4,0.2,8,5.65486677646,0.0209201949,0.104600974,0.06,5.65486678,1,1,False,True,0,0,True,0.0564,0.06,0.0036,0.06,5.31557477,5.65486678,0.33929201
6df6e0dcc4e0bb7b,NaOH,A,25,0.4,0.2,10,4.52389342117,0.0173943723,0.0869718614,0.06,4.52389342,1,1,False,True,0,0,True,0.0567,0.06,0.0033,0.055,4.27507928,4.52389342,0.24881414
319fa97428561db8,NaOH,A,25,0.5,0.2,2,22.6194671058,0.0602101886,0.240840754,0.06,22.6194671,1,1,False,True,0,0,True,0.0537,0.06,0.0063,0.105,20.2444231,22.6194671,2.375044
cc41309085529e51,NaOH,A,25,0.5,0.2,4,11.3097335529,0.041714281,0.166857124,0.06,11.3097336,1,1,False,True,0,0,True,0.0555,0.06,0.0045,0.075,10.4615035,11.3097336,0.8482301
4b99d77834536df1,NaOH,A,25,0.5,0.2,6,7.53982236862,0.0316418743,0.126567497,0.06,7.53982237,1,1,False,True,0,0,True,0.0561,0.06,0.0039,0.065,7.04973391,7.53982237,0.49008846
14b09c4bdef7746b,NaOH,A,25,0.5,0.2,8,5.65486677646,0.0254388637,0.101755455,0.06,5.65486678,1,1,False,True,0,0,True,0.0564,0.06,0.0036,0.06,5.31557477,5.65486678,0.33929201
38a66cd5e3095565,NaOH,A,25,0.5,0.2,10,4.52389342117,0.0212549543,0.0850198172,0.06,4.52389342,1,1,False,True,0,0,True,0.0564,0.06,0.0036,0.06,4.25245982,4.52389342,0.2714336
0c4a920c921778d3,NaOH,A,25,0.1,0.3,2,22.6194671058,0.0210648415,0.421296831,0.06,22.6194671,1,1,False,True,0,0,True,0.054,0.06,0.006,0.1,20.3575204,22.6194671,2.2619467
04d6d5e5e6fe911a,NaOH,A,25,0.1,0.3,4,11.3097335529,0.0139816472,0.279632943,0.06,11.3097336,1,1,False,True,0,0,True,0.0561,0.06,0.0039,0.065,10.5746009,11.3097336,0.7351327
058cbf7144e2d83e,NaOH,A,25,0.1,0.3,6,7.53982236862,0.0103229601,0.206459202,0.06,7.53982237,1,1,False,True,0,0,True,0.0564,0.06,0.0036,0.06,7.08743303,7.53982237,0.45238934
654abf3556120a2a,NaOH,A,25,0.1,0.3,8,5.65486677646,0.00816117635,0.163223527,0.06,5.65486678,1,1,False,True,0,0,True,0.0567,0.06,0.0033,0.055,5.3438491,5.65486678,0.31101768
ed0ef4f9ab5440c2,NaOH,A,25,0.1,0.3,10,4.52389342117,0.0067424778,0.134849556,0.06,4.52389342,1,1,False,True,0,0,True,0.0567,0.06,0.0033,0.055,4.27507928,4.52389342,0.24881414
b13c59d5de0b7d1d,NaOH,A,25,0.2,0.3,2,22.6194671058,0.0397365578,0.397365578,0.06,22.6194671,1,1,False,True,0,0,True,0.054,0.06,0.006,0.1,20.3575204,22.6194671,2.2619467
c4ec5a116ee9bbd2,NaOH,A,25,0.2,0.3,4,11.3097335529,0.0267647812,0.267647812,0.06,11.3097336,1,1,False,True,0,0,True,0.0558,0.06,0.0042,0.07,10.5180522,11.3097336,0.7916814
9aeffb132d5858a0,NaOH,A,25,0.2,0.3,6,7.53982236862,0.0199717361,0.199717361,0.06,7.53982237,1,1,False,True,0,0,True,0.0564,0.06,0.0036,0.06,7.08743303,7.53982237,0.45238934
5b12102d2ceffef1,NaOH,A,25,0.2,0.3,8,5.65486677646,0.0158949402,0.158949402,0.06,5.65486678,1,1,False,True,0,0,True,0.0564,0.06,0.0036,0.06,5.31557477,5.65486678,0.33929201
5e882cdf64b83d2e,NaOH,A,25,0.2,0.3,10,4.52389342117,0.0131908475,0.131908475,0.06,4.52389342,1,1,False,True,0,0,True,0.0567,0.06,0.0033,0.055,4.27507928,4.52389342,0.24881414
e293be25548ed577,NaOH,A,25,0.3,0.3,2,22.6194671058,0.056032182,0.37354788,0.06,22.6194671,1,1,False,True,0,0,True,0.0537,0.06,0.0063,0.105,20.2444231,22.6194671,2.375044
665c8713ab7cb4d2,NaOH,A,25,0.3,0.3,4,11.3097335529,0.0384225987,0.256150658,0.06,11.3097336,1,1,False,True,0,0,True,0.0555,0.06,0.0045,0.075,10.4615035,11.3097336,0.8482301
7b0a19227918cc35,NaOH,A,25,0.3,0.3,6,7.53982236862,0.0289829013,0.193219342,0.06,7.53982237,1,1,False,True,0,0,True,0.0561,0.06,0.0039,0.065,7.04973391,7.53982237,0.49008846
31227237a05e6aef,NaOH,A,25,0.3,0.3,8,5.65486677646,0.0232209838,0.154806559,0.06,5.65486678,1,1,False,True,0,0,True,0.0564,0.06,0.0036,0.06,5.31557477,5.65486678,0.33929201
e6c31d7b83523b1b,NaOH,A,25,0.3,0.3,10,4.52389342117,0.0193567409,0.129044939,0.06,4.52389342,1,1,False,True,0,0,True,0.0567,0.06,0.0033,0.055,4.27507928,4.52389342,0.24881414
2e955109ac44c6c2,NaOH,A,25,0.4,0.3,2,22.6194671058,0.0700699537,0.350349768,0.06,22.6194671,1,1,False,True,0,0,True,0.0534,0.06,0.0066,0.11,20.1313257,22.6194671,2.4881414
f1e2aa144b0ca3c0,NaOH,A,25,0.4,0.3,4,11.3097335529,0.049029753,0.245148765,0.06,11.3097336,1,1,False,True,0,0,True,0.0555,0.06,0.0045,0.075,10.4615035,11.3097336,0.8482301
90100807c7d77aa5,NaOH,A,25,0.4,0.3,6,7.53982236862,0.0373920811,0.186960406,0.06,7.53982237,1,1,False,True,0,0,True,0.0561,0.06,0.0039,0.065,7.04973391,7.53982237,0.49008846
89b33db291595015,NaOH,A,25,0.4,0.3,8,5.65486677646,0.0301583802,0.150791901,0.06,5.65486678,1,1,False,True,0,0,True,0.0564,0.06,0.0036,0.06,5.31557477,5.65486678,0.33929201
41a8e3d72c5b88bd,NaOH,A,25,0.4,0.3,10,4.52389342117,0.0252514342,0.126257171,0.06,4.52389342,1,1,False,True,0,0,True,0.0564,0.06,0.0036,0.06,4.25245982,4.52389342,0.2714336
c4e003b10977d171,NaOH,A,25,0.5,0.3,2,22.6194671058,0.0820329299,0.328131719,0.06,22.6194671,1,1,False,True,0,0,True,0.0528,0.06,0.0072,0.12,19.9051311,22.6194671,2.714336
ebe92b6d65576f89,NaOH,A,25,0.5,0.3,4,11.3097335529,0.058660868,0.234643472,0.06,11.3097336,1,1,False,True,0,0,True,0.0552,0.06,0.0048,0.08,10.4049549,11.3097336,0.9047787
4acf55962b601511,NaOH,A,25,0.5,0.3,6,7.53982236862,0.0452338204,0.180935282,0.06,7.53982237,1,1,False,True,0,0,True,0.0558,0.06,0.0042,0.07,7.0120348,7.53982237,0.52778757
90e4ee3c018cd7c7,NaOH,A,25,0.5,0.3,8,5.65486677646,0.0367255707,0.146902283,0.06,5.65486678,1,1,False,True,0,0,True,0.0561,0.06,0.0039,0.065,5.28730044,5.65486678,0.36756634
beded8fdf5ed9f56,NaOH,A,25,0.5,0.3,10,4.52389342117,0.0308858495,0.123543398,0.06,4.52389342,1,1,False,True,0,0,True,0.0564,0.06,0.0036,0.06,4.25245982,4.52389342,0.2714336
a636ff82ab0bd7b0,NaOH,A,25,0.1,0.4,2,22.6194671058,0.0239348754,0.478697508,0.06,22.6194671,1,1,False,True,0,0,True,0.0522,0.06,0.0078,0.13,19.6789364,22.6194671,2.9405307
1942c1f7c45cf2c2,NaOH,A,25,0.1,0.4,4,11.3097335529,0.0171169925,0.342339851,0.06,11.3097336,1,1,False,True,0,0,True,0.0555,0.06,0.0045,0.075,10.4615035,11.3097336,0.8482301
23f415c00cb3413c,NaOH,A,25,0.1,0.4,6,7.53982236862,0.0129834572,0.259669144,0.06,7.53982237,1,1,False,True,0,0,True,0.0561,0.06,0.0039,0.065,7.04973391,7.53982237,0.49008846
7822e15cfb0547b5,NaOH,A,25,0.1,0.4,8,5.65486677646,0.0104091628,0.208183255,0.06,5.65486678,1,1,False,True,0,0,True,0.0564,0.06,0.0036,0.06,5.31557477,5.65486678,0.33929201
6c6a5c407463eb89,NaOH,A,25,0.1,0.4,10,4.52389342117,0.00867373697,0.173474739,0.06,4.52389342,1,1,False,True,0,0,True,0.0567,0.06,0.0033,0.055,4.27507928,4.52389342,0.24881414
19ab7ab827642dcd,NaOH,A,25,0.2,0.4,2,22.6194671058,0.04596815,0.4596815,0.06,22.6194671,1,1,False,True,0,0,True,0.0525,0.06,0.0075,0.125,19.7920337,22.6194671,2.8274334
