design_select_s,measure_fit_s,round,round_total_s,scenario,seed,strategy
0.4179651250015013,0.5219174579979153,3,0.939913374997559,S1_ideal,12,E
0.4328619159932714,0.3077973750041565,4,0.7407665840000845,S1_ideal,12,E
0.45469379099085927,0.5460556249890942,5,1.0007940419891383,S1_ideal,12,E
0.4823286249884404,0.4981321249942994,6,0.9805146669968963,S1_ideal,12,E
0.4904085000016494,0.48884379099763464,7,0.9793036250048317,S1_ideal,12,E
0.0,0.6067660840053577,8,0.6068283339991467,S1_ideal,12,E
0.6181475000048522,0.10256079101236537,1,0.7207261250005104,S1_ideal,13,E
0.42852037500415463,0.25730912500876,2,0.6858895420009503,S1_ideal,13,E
0.4005967090051854,0.3286556670063874,3,0.729338999997708,S1_ideal,13,E
0.4450260829908075,0.29890954100119416,4,0.7439717079978436,S1_ideal,13,E
0.40231679200951476,0.4551480829977663,5,0.8575087080098456,S1_ideal,13,E
0.4885253329994157,0.5813689170026919,6,1.0699459169991314,S1_ideal,13,E
0.5243861670023762,0.541115041996818,7,1.0655580000020564,S1_ideal,13,E
0.0,0.649333832989214,8,0.6493986249988666,S1_ideal,13,E
2.5588647090044105,0.07199779199436307,1,2.630882291996386,S1_ideal,14,E
0.4187284590007039,0.4748649999964982,2,0.893617333000293,S1_ideal,14,E
0.4151933750108583,0.3726656670041848,3,0.7878907080012141,S1_ideal,14,E
0.48719862500729505,0.3669020000088494,4,0.8542043750057928,S1_ideal,14,E
0.47624020899820607,0.475535834004404,5,0.9518195420096163,S1_ideal,14,E
0.47374795901123434,0.5018017499969574,6,0.9755989170080284,S1_ideal,14,E
0.527485708007589,0.5648264589981409,7,1.092473708995385,S1_ideal,14,E
0.0,0.8340152499877149,8,0.834202040990931,S1_ideal,14,E
2.4151682079973398,0.07145370800571982,1,2.4866399580059806,S1_ideal,15,E
0.3899824999971315,0.28901254100492224,2,0.6790193329943577,S1_ideal,15,E
0.45766108299721964,0.5358032090007327,3,0.9935452920035459,S1_ideal,15,E
0.4789150839933427,0.6824089580040891,4,1.1613626670005033,S1_ideal,15,E
0.49792495799192693,0.5913287080038572,5,1.089296332997037,S1_ideal,15,E
0.5128531670052325,0.7072033750009723,6,1.2201838339969981,S1_ideal,15,E
0.512255958004971,1.1332006250013364,7,1.6455093749973457,S1_ideal,15,E
0.0,0.7734262500016484,8,0.7734866250102641,S1_ideal,15,E
0.6046233329980168,0.07771425000100862,1,0.6823880830052076,S1_ideal,16,E
0.4140616249933373,0.44653254200238734,2,0.86062008299632,S1_ideal,16,E
0.5237777500005905,0.3640555419988232,3,0.8878637089947006,S1_ideal,16,E
0.4405775420018472,0.2802450419985689,4,0.720862041998771,S1_ideal,16,E
0.42536779200599995,0.339451709005516,5,0.764863874996081,S1_ideal,16,E
0.4993807499995455,0.6229626249987632,6,1.1223972919979133,S1_ideal,16,E
0.4639582079980755,0.5824307499860879,7,1.0464516249921871,S1_ideal,16,E
0.0,0.6640353749971837,8,0.6642189999984112,S1_ideal,16,E
0.6426285409979755,0.07985141700191889,1,0.7224978340091184,S1_ideal,17,E
0.34824612499505747,0.22392454200598877,2,0.5721949169965228,S1_ideal,17,E
0.38705270799982827,0.34939550000126474,3,0.73647850000998,S1_ideal,17,E
0.43398066599911544,0.3755557919939747,4,0.8095767499908106,S1_ideal,17,E
0.5289310829975875,0.4014066250092583,5,0.9303830410062801,S1_ideal,17,E
0.4657666249986505,0.5485618749953574,6,1.014382041990757,S1_ideal,17,E
0.5157050830021035,0.5471780410007341,7,1.0629459159972612,S1_ideal,17,E
0.0,0.6229435420100344,8,0.6230058329965686,S1_ideal,17,E
0.5879277079948224,0.07233083299070131,1,0.6602769159944728,S1_ideal,18,E
0.42157004099863116,0.2876741249929182,2,0.7093097920005675,S1_ideal,18,E
0.42992345899983775,0.42520858300849795,3,0.8551679170050193,S1_ideal,18,E
0.4438025419949554,0.3808050420047948,4,0.8246440000075381,S1_ideal,18,E
0.4442454579984769,0.39590679200773593,5,0.8401986670069164,S1_ideal,18,E
0.4902054589911131,0.5764767080108868,6,1.066821375003201,S1_ideal,18,E
0.4716005829977803,0.5947386670013657,7,1.06639995900332,S1_ideal,18,E
0.0,0.6525012919883011,8,0.6525668329995824,S1_ideal,18,E
0.5684660840051947,0.09294658299768344,1,0.6614304579998134,S1_ideal,19,E
0.3935052909946535,0.247020666996832,2,0.6405948339961469,S1_ideal,19,E
0.4045239590050187,0.41075716700288467,3,0.8153637499926845,S1_ideal,19,E
0.3883017499902053,0.3182570829958422,4,0.7065980420011329,S1_ideal,19,E
0.42221695800253656,0.4895508339977823,5,0.9118170839938102,S1_ideal,19,E
0.4445442500000354,0.5789281250035856,6,1.0235263330105226,S1_ideal,19,E
