catalyst,temp_C,C_catalyst_feed_M,C_EGDA_feed_M,scenario_id_A,scenario_id_B,Da1_A,Da1_B,absolute_log_Da1_distance,exact_Da1_match,tau_A_s,tau_B_s,X_EGDA_A,X_EGDA_B,delta_X_EGDA_B_minus_A,Y_EGMA_A,Y_EGMA_B,delta_Y_EGMA_B_minus_A,S_EGMA_A,S_EGMA_B,delta_S_EGMA_B_minus_A,matching_method
H2SO4,80,0.5,0.1,f11fdc97357f67d6,a5f206fe5ec31aa9,0.0139080352311,0.704094283576,3.92444552543,False,7.53982236862,381.703507411,0.0138628958327,0.506566602986,0.492703707153,0.0138139319086,0.417087172036,0.403273240128,0.996467987306,0.823360974801,-0.173107012505,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,80,0.5,0.1,9357f1090f3f8bf3,7365050a2545ba3c,0.0104310264234,0.938792378102,4.49980967033,False,5.65486677646,508.938009882,0.0104153102252,0.609990409546,0.599575099321,0.0103877196857,0.467561866837,0.457174147152,0.997350963256,0.766506914732,-0.230844048524,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,80,0.5,0.1,a3dc1acce660f65d,6ded29664794f5fd,0.00834482113868,0.563275426861,4.21212759788,False,4.52389342117,305.362805929,0.00834097078808,0.431735372773,0.423394401985,0.00832329425457,0.370475043949,0.362151749694,0.997880758253,0.858106764728,-0.139773993524,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,80,0.5,0.2,7c48bdff72587bc5,b5c5d536f52f1e7f,0.0417241056934,1.40818856715,3.51898041732,False,22.6194671058,763.407014822,0.0407202004279,0.753207264159,0.712487063731,0.0402919296876,0.497638024945,0.457346095258,0.989482597438,0.660692014835,-0.328790582603,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,80,0.5,0.2,98659b6489049ad8,7a143c0b95b1b7bf,0.0208620528467,2.8163771343,4.90527477844,False,11.3097335529,1526.81402964,0.0205721007147,0.937986415947,0.917414315232,0.0204639085923,0.370280454502,0.349816545909,0.994740832551,0.394760998887,-0.599979833664,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,80,0.5,0.2,a62b9d24166c9174,b765dc9f9bb0e0f1,0.0139080352311,0.704094283576,3.92444552543,False,7.53982236862,381.703507411,0.0137622807455,0.503840647436,0.490078366691,0.0137140274287,0.415522192059,0.401808164631,0.996493799421,0.824709546905,-0.171784252516,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,80,0.5,0.2,9240a7e4a22dc180,7d326d23a238753f,0.0104310264234,0.938792378102,4.49980967033,False,5.65486677646,508.938009882,0.0103396024078,0.607023416205,0.596683813797,0.0103124125452,0.466386795646,0.4560743831,0.997370318369,0.768317635194,-0.229052683175,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,80,0.5,0.2,8e05b039d818c1de,0e8af8bb1e8af0b6,0.00834482113868,0.563275426861,4.21212759788,False,4.52389342117,305.362805929,0.00828028587012,0.429266583884,0.420986298013,0.00826286613866,0.368817302256,0.360554436117,0.997896240331,0.859180090188,-0.138716150143,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,80,0.5,0.3,cc8eeb4549f25521,c3a8363df5912667,0.0417241056934,1.40818856715,3.51898041732,False,22.6194671058,763.407014822,0.0404260379937,0.75017688562,0.709750847626,0.0400039963334,0.497685133228,0.457681136894,0.989560152783,0.663423710818,-0.326136441965,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,80,0.5,0.3,b20070089983ab6c,d1be5a464f4bb8c7,0.0208620528467,2.8163771343,4.90527477844,False,11.3097335529,1526.81402964,0.0204221387278,0.935917216411,0.915495077683,0.0203155262918,0.374430814372,0.35411528808,0.99477956558,0.400068304981,-0.5947112606,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,80,0.5,0.3,e52b68faaf068a10,cef8a7adbc5c7018,0.0139080352311,0.704094283576,3.92444552543,False,7.53982236862,381.703507411,0.0136616566886,0.50110333526,0.487441678571,0.0136141088148,0.413939894583,0.400325785768,0.99651961143,0.826056953638,-0.170462657792,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,80,0.5,0.3,d757593b8c15581a,8ae6b3c05f1974b4,0.0104310264234,0.938792378102,4.49980967033,False,5.65486677646,508.938009882,0.0102638895272,0.604040201458,0.593776311931,0.010237097425,0.465187122499,0.454950025074,0.997389673561,0.770126096535,-0.227263577026,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,80,0.5,0.3,92dae26c6c4b97c6,d746d396e28f0700,0.00834482113868,0.563275426861,4.21212759788,False,4.52389342117,305.362805929,0.00821959770583,0.426789463315,0.418569865609,0.00820243290595,0.367146793748,0.358944360842,0.99791172263,0.860252713121,-0.137659009508,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,80,0.5,0.4,bb38b5547527ebb4,65bb97bc89643a2d,0.0417241056934,1.40818856715,3.51898041732,False,22.6194671058,763.407014822,0.0401317971729,0.747121978202,0.706990181029,0.0397159396613,0.497695058095,0.457979118434,0.98963770524,0.666149668482,-0.323488036757,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,80,0.5,0.4,5367e8ef8a0154a4,1d5fdb7cb271d95b,0.0208620528467,2.8163771343,4.90527477844,False,11.3097335529,1526.81402964,0.0202721567005,0.933810409459,0.913538252759,0.0201671124244,0.378519115213,0.358352002789,0.994818297944,0.405348999517,-0.589469298427,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,80,0.5,0.4,d9a68321330fd337,4b1e3300f6ee206c,0.0139080352311,0.704094283576,3.92444552543,False,7.53982236862,381.703507411,0.0135610236581,0.498354615318,0.48479359166,0.0135141760599,0.412340204564,0.398826028504,0.996545423162,0.827403202238,-0.169142220924,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,80,0.5,0.4,1319516949e0b5e9,b46fbf4379734c5f,0.0104310264234,0.938792378102,4.49980967033,False,5.65486677646,508.938009882,0.0101881715806,0.601040675377,0.590852503796,0.0101617743199,0.463962720645,0.453800946325,0.997409028646,0.771932316151,-0.225476712495,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,80,0.5,0.4,54ee5caa02333f44,836b612cf9be5fc8,0.00834482113868,0.563275426861,4.21212759788,False,4.52389342117,305.362805929,0.00815890629219,0.424303979639,0.416145073346,0.00814199455118,0.365463471299,0.357321476747,0.997927204897,0.861324637138,-0.136602567758,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,80,0.5,0.5,0ff9a162b2100e07,a04463ae8d55a8b0,0.0417241056934,1.40818856715,3.51898041732,False,22.6194671058,763.407014822,0.0398374779392,0.74404237006,0.70420489212,0.039427759629,0.497667580435,0.458239820806,0.989715254794,0.668869946741,-0.320845308053,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,80,0.5,0.5,70ac4f1461f02d07,e4c1930f449fc9e9,0.0208620528467,2.8163771343,4.90527477844,False,11.3097335529,1526.81402964,0.0201221546286,0.93166573278,0.911543578152,0.020018666983,0.382545215149,0.362526548166,0.994857029601,0.410603504764,-0.584253524836,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,80,0.5,0.5,08639f90a2109584,9bda5de9ef2d7d6a,0.0139080352311,0.704094283576,3.92444552543,False,7.53982236862,381.703507411,0.0134603816527,0.495594436134,0.482134054481,0.0134142291619,0.41072304641,0.397308817248,0.996571234602,0.828748299948,-0.167822934654,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,80,0.5,0.5,9b4386db192cd750,44f1a5e07b813345,0.0104310264234,0.938792378102,4.49980967033,False,5.65486677646,508.938009882,0.0101124485668,0.598024747234,0.587912298667,0.010086443228,0.462713462034,0.452627018806,0.997428383579,0.773736311372,-0.223692072207,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
H2SO4,80,0.5,0.5,a4f7e3f18d563e13,da5c70eb68eb5806,0.00834482113868,0.563275426861,4.21212759788,False,4.52389342117,305.362805929,0.00809821162848,0.421810101282,0.413711889653,0.0080815510731,0.363767287546,0.355685736472,0.997942687084,0.862395865913,-0.135546821171,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.1,0.1,9ff7d90e83cea3d0,8a7b655a579c2b44,0.256787799819,8.6665882439,3.51898041732,False,22.6194671058,763.407014822,0.20359237391,0.756791521541,0.553199147631,0.193219341811,0.521683888758,0.328464546947,0.949049996815,0.689336328313,-0.259713668502,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.1,0.1,75735a129dc8a2e3,2ad20c3df8fdae5f,0.12839389991,3.46663529756,3.295836866,False,11.3097335529,305.362805929,0.113666551722,0.705460827386,0.591794275664,0.110600387245,0.514713141159,0.404112753914,0.973024918673,0.729612646341,-0.243412272332,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.1,0.1,81df807ead5eaedf,eb4f061af9278090,0.0855959332731,5.77772549594,4.21212759788,False,7.53982236862,508.938009882,0.0788085720987,0.74417430978,0.665365737681,0.0773630899751,0.5208337892,0.443470699225,0.981658313492,0.699881442231,-0.281776871261,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.1,0.1,0caa7a77ba225e8e,930c5655259427a3,0.0641969499548,4.33329412195,4.21212759788,False,5.65486677646,381.703507411,0.0603073333861,0.726055871146,0.66574853776,0.0594693966009,0.518589915563,0.459120518962,0.986105557348,0.714256211088,-0.27184934626,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.1,0.1,015dd6041f0dc5eb,acae73eeb28cc0b2,0.0513575599639,17.3331764878,5.82156551031,False,4.52389342117,1526.81402964,0.0488398562557,0.760844659541,0.712004803285,0.0482936854707,0.521823732839,0.473530047369,0.988817109082,0.685847927427,-0.302969181655,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.1,0.2,1ce8eee7875148e9,8685eb3f7f0ff994,0.256787799819,8.6665882439,3.51898041732,False,22.6194671058,763.407014822,0.183458466115,0.442201476069,0.258743009953,0.17513826454,0.384404135409,0.209265870869,0.954648036958,0.869296364243,-0.085351672715,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.1,0.2,0d89d5b558c311e9,9823425c7405eb42,0.12839389991,3.46663529756,3.295836866,False,11.3097335529,305.362805929,0.107324751257,0.440416324763,0.333091573507,0.104600974463,0.383166261779,0.278565287316,0.974621168358,0.870009216813,-0.104611951545,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.1,0.2,eda6dd17389dd9d7,f0d76b4930b324b1,0.0855959332731,5.77772549594,4.21212759788,False,7.53982236862,508.938009882,0.0757444240099,0.442141177462,0.366396753452,0.0744114100155,0.384362380062,0.309950970046,0.982401160062,0.86932047874,-0.113080681322,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.1,0.2,af927ea095c10830,f2aba00bc33f1f70,0.0641969499548,4.33329412195,4.21212759788,False,5.65486677646,381.703507411,0.0585077545636,0.441698766379,0.383191011815,0.0577198495017,0.384055898076,0.326336048575,0.986533322502,0.869497330103,-0.117035992399,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.1,0.2,6c58f84830cf4ee3,6242313ddc5f0494,0.0513575599639,17.3331764878,5.82156551031,False,4.52389342117,1526.81402964,0.0476573713158,0.442202381014,0.394545009698,0.0471376581025,0.384404762032,0.337267103929,0.989094799002,0.86929600232,-0.119798796682,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.1,0.3,5f2f41db8b92f211,b0d5b2e19ece0848,0.256787799819,8.6665882439,3.51898041732,False,22.6194671058,763.407014822,0.165776192184,0.307944104368,0.142167912184,0.159054062666,0.282554875561,0.123500812895,0.959450573513,0.917552476417,-0.041898097096,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.1,0.3,64be7246e2169fb4,29737cbcf88af631,0.12839389991,3.46663529756,3.295836866,False,11.3097335529,305.362805929,0.101433084506,0.307897505106,0.2064644206,0.0990082019592,0.282516766382,0.183508564422,0.976093770999,0.917567572639,-0.0585261983596,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.1,0.3,49d7d1442db81bc7,22cb7dacac966af1,0.0855959332731,5.77772549594,4.21212759788,False,7.53982236862,508.938009882,0.0728339508286,0.307943944244,0.235109993415,0.071603378615,0.282554744613,0.210951365998,0.98310441491,0.917552528293,-0.0655518866178,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.1,0.3,ab6f63c457398fed,038d1df1a65e088f,0.0641969499548,4.33329412195,4.21212759788,False,5.65486677646,381.703507411,0.0567779686467,0.307938551416,0.251160582769,0.0560366587934,0.282550334411,0.226513675617,0.986943705965,0.917554275396,-0.0693894305697,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.1,0.3,6b86540c3a63c54f,13292ccea13322c6,0.0513575599639,17.3331764878,5.82156551031,False,4.52389342117,1526.81402964,0.0465122734459,0.307944104502,0.261431831056,0.0460175396434,0.28255487567,0.236537336027,0.989363370873,0.917552476374,-0.0718108944994,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.1,0.4,e3283e81c9ae58ae,b931d133890fd5f9,0.256787799819,8.6665882439,3.51898041732,False,22.6194671058,763.407014822,0.150265246796,0.235802557133,0.0855373103367,0.144792468617,0.221605114266,0.0768126456487,0.963579215449,0.939790971567,-0.0237882438825,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.1,0.4,8e09a9a1884fd589,bd3d89752e8cac6c,0.12839389991,3.46663529756,3.295836866,False,11.3097335529,305.362805929,0.0959589068426,0.235801344339,0.139842437497,0.0937953408248,0.221604058427,0.127808717602,0.977453202741,0.939791327518,-0.0376618752232,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.1,0.4,442b670a44beb2d9,2dc5e76cb53d9fd3,0.0855959332731,5.77772549594,4.21212759788,False,7.53982236862,508.938009882,0.0700690312034,0.235802556717,0.165733525514,0.0689318391515,0.221605113904,0.152673274753,0.983770404237,0.939790971689,-0.0439794325483,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.1,0.4,d0bfdf11f17f0932,f6f3a38107f2c51f,0.0641969499548,4.33329412195,4.21212759788,False,5.65486677646,381.703507411,0.0551150777475,0.235802496269,0.180687418522,0.0544171825152,0.221605061279,0.167187878764,0.987337489832,0.93979098943,-0.0475465004023,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.1,0.4,b6c8f98a63cab07d,fccdaa21fc388645,0.0513575599639,17.3331764878,5.82156551031,False,4.52389342117,1526.81402964,0.0454032847981,0.235802557133,0.190399272335,0.0449321420507,0.221605114266,0.176672972215,0.989623157235,0.939790971567,-0.0498321856682,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.1,0.5,12d3321dcae8ffa5,cc2b13fdb76eb5e0,0.256787799819,8.6665882439,3.51898041732,False,22.6194671058,763.407014822,0.136663113814,0.190945858406,0.0542827445923,0.132171992358,0.181891716813,0.0497197244546,0.967137281373,0.952582676215,-0.014554605159,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.1,0.5,13bc07c7ce927df3,02b141ea5ef72d24,0.12839389991,3.46663529756,3.295836866,False,11.3097335529,305.362805929,0.090871565565,0.190945826208,0.100074260643,0.0889368226579,0.181891687845,0.0929548651869,0.978709039565,0.952582685138,-0.0261263544269,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.1,0.5,fba6f428188e0f21,101fea6c2b7914c1,0.0855959332731,5.77772549594,4.21212759788,False,7.53982236862,508.938009882,0.0674419400895,0.190945858405,0.123503918316,0.0663899344273,0.181891716812,0.115501782385,0.984401313769,0.952582676215,-0.0318186375543,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.1,0.5,ecd27d84204b6c87,fbd514a9a2343264,0.0641969499548,4.33329412195,4.21212759788,False,5.65486677646,381.703507411,0.0535162996829,0.190945857727,0.137429558044,0.0528588744004,0.181891716201,0.129032841801,0.987715419668,0.952582676403,-0.0351327432653,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.1,0.5,9919e9208d24ea54,074089fc55e2cd5c,0.0513575599639,17.3331764878,5.82156551031,False,4.52389342117,1526.81402964,0.0443291704889,0.190945858406,0.146616687918,0.0438803144952,0.181891716813,0.138011402318,0.989874477941,0.952582676215,-0.0372918017266,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.2,0.1,915bed13ce2947a9,e177ba795c93007e,0.513575599639,17.3331764878,3.51898041732,False,22.6194671058,763.407014822,0.367137961941,0.990927117491,0.62378915555,0.329512774264,0.205067842617,-0.124444931646,0.897517577648,0.206945434228,-0.690572143421,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.2,0.1,ad8f8dfa73570c92,657c9dd70d7f0e19,0.256787799819,6.93327059512,3.295836866,False,11.3097335529,305.362805929,0.214669191642,0.952962446414,0.738293254772,0.203057531535,0.376627456359,0.173569924825,0.945909051886,0.395217521715,-0.55069153017,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.2,0.1,2d40772e4a253a6d,ffe18d007b2a1f3e,0.171191866546,11.5554509919,4.21212759788,False,7.53982236862,508.938009882,0.151493262508,0.980559554214,0.829066291707,0.145926664657,0.276052464959,0.130125800302,0.963255145751,0.281525445112,-0.681729700639,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.2,0.1,27693280a953e916,bb5c405a0c205fb6,0.12839389991,8.6665882439,4.21212759788,False,5.65486677646,381.703507411,0.117016999943,0.967642757591,0.850625757648,0.113761222758,0.332164872693,0.218403649935,0.972176887238,0.343272214965,-0.628904672273,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.2,0.1,252ccceb39a64f61,c186d939155112fe,0.102715119928,34.6663529756,5.82156551031,False,4.52389342117,1526.81402964,0.0953153780044,0.997744345667,0.902428967662,0.0931815012004,0.114917125558,0.0217356243574,0.977612460353,0.115176924888,-0.862435535466,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.2,0.2,0165b631a664c413,eef6a32c76458e62,0.513575599639,17.3331764878,3.51898041732,False,22.6194671058,763.407014822,0.335619922231,0.760844659499,0.425224737268,0.304878589737,0.521823732758,0.216945143021,0.908404327461,0.685847927357,-0.222556400104,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.2,0.2,24634ecb9d2e6a2f,b7c756a8f4f0170a,0.256787799819,6.93327059512,3.295836866,False,11.3097335529,305.362805929,0.203592373907,0.751418696219,0.547826322312,0.193219341807,0.52139712996,0.328177788153,0.94904999681,0.693883626509,-0.2551663703,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.2,0.2,0c98f3f198b8c31a,09ffac8611b75b14,0.171191866546,11.5554509919,4.21212759788,False,7.53982236862,508.938009882,0.145912969896,0.759868683446,0.61395571355,0.140765736745,0.521796180011,0.381030443266,0.964723950484,0.686692571202,-0.278031379282,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.2,0.2,0d0bbf5d3fa87a65,a9219256e04ac8a7,0.12839389991,8.6665882439,4.21212759788,False,5.65486677646,381.703507411,0.11366655172,0.756791521494,0.643124969774,0.110600387243,0.521683888683,0.41108350144,0.973024918671,0.689336328257,-0.283688590414,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.2,0.2,cf5412ab9fece6fa,c16b221911ec5187,0.102715119928,34.6663529756,5.82156551031,False,4.52389342117,1526.81402964,0.0930835754418,0.760912735414,0.667829159972,0.0910509912754,0.521825508456,0.430774517181,0.978163879538,0.685788900842,-0.292374978696,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.2,0.3,7396c04b1a45c4ca,c2c91b004c09c7fd,0.513575599639,17.3331764878,3.51898041732,False,22.6194671058,763.407014822,0.307035675743,0.562726952677,0.255691276935,0.281811647392,0.458787262948,0.176975615556,0.917846588056,0.815292853426,-0.10255373463,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.2,0.3,217c6bc8924c8625,87ad9c8ca88c1b69,0.256787799819,6.93327059512,3.295836866,False,11.3097335529,305.362805929,0.193200949222,0.562357109038,0.369156159816,0.183918964596,0.458590486698,0.274671522102,0.951956837358,0.815479131193,-0.136477706165,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.2,0.3,533b3125b89fe1f5,b9fab720a733a52b,0.171191866546,11.5554509919,4.21212759788,False,7.53982236862,508.938009882,0.140587793677,0.562722658233,0.422134864556,0.135824192886,0.458784979344,0.322960786458,0.966116540656,0.815295017237,-0.150821523419,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.2,0.3,667d9b2256e4c242,ea0f2a17a23b5792,0.12839389991,8.6665882439,4.21212759788,False,5.65486677646,381.703507411,0.110437266335,0.562657328049,0.452220061714,0.107548138147,0.458750235842,0.351202097696,0.973839191385,0.815327932248,-0.158511259137,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.2,0.3,f25e0678d1fd6df4,fd50f8e576809c50,0.102715119928,34.6663529756,5.82156551031,False,4.52389342117,1526.81402964,0.0909184794751,0.562726969201,0.471808489725,0.088981687801,0.458787271734,0.369805583933,0.978697491585,0.815292845101,-0.163404646484,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.2,0.4,6b63d9c80cc1e79d,b3e7fe39845f689b,0.513575599639,17.3331764878,3.51898041732,False,22.6194671058,763.407014822,0.281253618264,0.442202381004,0.16094876274,0.260451578607,0.384404762011,0.123953183404,0.926038143846,0.869296002293,-0.0567421415529,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.2,0.4,9eeacd0caa9866b0,b1cebf81d8724cf7,0.256787799819,6.93327059512,3.295836866,False,11.3097335529,305.362805929,0.183458466113,0.442191038732,0.258732572619,0.175138264538,0.384396908077,0.209258643539,0.954648036955,0.86930053847,-0.0853474984845,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.2,0.4,f9ca4462b60b5c9d,d179b0a683608071,0.171191866546,11.5554509919,4.21212759788,False,7.53982236862,508.938009882,0.135506566505,0.442202367625,0.30669580112,0.131094090394,0.384404752747,0.253310662352,0.9674371787,0.869296007644,-0.0981411710558,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.2,0.4,c98c42c281815c9d,b019f1f9953e8add,0.12839389991,8.6665882439,4.21212759788,False,5.65486677646,381.703507411,0.107324751254,0.442201476058,0.334876724804,0.10460097446,0.384404135388,0.279803160928,0.97462116835,0.869296364216,-0.105324804134,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.2,0.4,6df6e0dcc4e0bb7b,18ed35674f8f4351,0.102715119928,34.6663529756,5.82156551031,False,4.52389342117,1526.81402964,0.0888180396926,0.442202381006,0.353384341314,0.0869718613709,0.384404762013,0.297432900642,0.979213926269,0.869296002292,-0.109917923977,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.2,0.5,319fa97428561db8,3e8c5b8cd05ebaa8,0.513575599639,17.3331764878,3.51898041732,False,22.6194671058,763.407014822,0.258094072532,0.363267422485,0.105173349952,0.240840754304,0.326534844969,0.0856940906646,0.933151048148,0.898882819538,-0.0342682286108,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.2,0.5,cc41309085529e51,2f8f019fc78c6c39,0.256787799819,6.93327059512,3.295836866,False,11.3097335529,305.362805929,0.174328734284,0.363267093763,0.188938359479,0.166857124161,0.326534591482,0.159677467321,0.957140685077,0.898882935141,-0.0582577499363,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.2,0.5,4b99d77834536df1,6b90164747e7c8f1,0.171191866546,11.5554509919,4.21212759788,False,7.53982236862,508.938009882,0.130658426594,0.363267422445,0.232608995851,0.126567497242,0.326534844939,0.199967347697,0.968689892733,0.898882819551,-0.0698070731813,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.2,0.5,14b09c4bdef7746b,486929d4db562f6b,0.12839389991,8.6665882439,4.21212759788,False,5.65486677646,381.703507411,0.104324738341,0.363267411411,0.25894267307,0.101755454643,0.32653483643,0.224779381787,0.975372248815,0.898882823432,-0.0764894253831,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.2,0.5,38a66cd5e3095565,6f6456ecd3382862,0.102715119928,34.6663529756,5.82156551031,False,4.52389342117,1526.81402964,0.0867802596884,0.363267422484,0.276487162796,0.0850198171898,0.326534844969,0.241515027779,0.979713790844,0.898882819538,-0.0808309713068,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.3,0.1,0c4a920c921778d3,44d2445b98c5d9da,0.770363399458,25.9997647317,3.51898041732,False,22.6194671058,763.407014822,0.498114311338,0.999983145977,0.50186883464,0.421296830949,0.0133494149716,-0.407947415977,0.845783430349,0.0133496399667,-0.832433790382,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.3,0.1,04d6d5e5e6fe911a,f4ab38dcf43f357b,0.385181699729,10.3999058927,3.295836866,False,11.3097335529,305.362805929,0.304377268011,0.995898842255,0.691521574244,0.279632943122,0.147969701773,-0.131663241349,0.918705082508,0.148579047886,-0.770126034622,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.3,0.1,058cbf7144e2d83e,76811cab7f1da958,0.256787799819,17.3331764878,4.21212759788,False,7.53982236862,508.938009882,0.218520056178,0.999671747302,0.781151691123,0.206459201977,0.0497504895124,-0.156708712465,0.944806648818,0.0497668256072,-0.895039823211,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.3,0.1,654abf3556120a2a,8c2e6e34714d0ffd,0.192590849865,12.9998823659,4.21212759788,False,5.65486677646,381.703507411,0.17034018284,0.998454721927,0.828114539087,0.163223526931,0.0977179182472,-0.0655056086841,0.958220921276,0.0978691533038,-0.860351767972,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
NaOH,25,0.3,0.1,ed0ef4f9ab5440c2,669f70408a1bfd6e,0.154072679892,51.9995294634,5.82156551031,False,4.52389342117,1526.81402964,0.139539529955,0.99999999718,0.860460467226,0.134849556003,0.000276076084089,-0.134573479919,0.966389639169,0.000276076084867,-0.966113563084,minimum_cost_one_to_one_on_log_Da1_within_shared_feed_and_temperature
