catalyst,geometry,response,n_scenarios,balanced_grid,total_variance,method,interaction_order,factor,level,effect,component_variance,contribution_fraction,reconstruction_residual
NaOH,B,S_EGMA,500,True,0.111072882339,exact_balanced_functional_anova,1,Q_total_mL_min,6.0,-0.000336189700968,2.27669307767e-05,0.000204972899752,-1.38777878078e-17
NaOH,B,S_EGMA,500,True,0.111072882339,exact_balanced_functional_anova,1,Q_total_mL_min,8.0,0.00324313860972,2.27669307767e-05,0.000204972899752,-1.38777878078e-17
NaOH,B,S_EGMA,500,True,0.111072882339,exact_balanced_functional_anova,1,Q_total_mL_min,10.0,0.00704861446112,2.27669307767e-05,0.000204972899752,-1.38777878078e-17
NaOH,B,Y_EG,500,True,0.131130238363,exact_balanced_functional_anova,1,temp_C,25.0,-0.0191611218263,0.000140473884642,0.00107125470368,2.77555756156e-17
NaOH,B,Y_EG,500,True,0.131130238363,exact_balanced_functional_anova,1,temp_C,40.0,-0.000196612677227,0.000140473884642,0.00107125470368,2.77555756156e-17
NaOH,B,Y_EG,500,True,0.131130238363,exact_balanced_functional_anova,1,temp_C,60.0,0.00776218394094,0.000140473884642,0.00107125470368,2.77555756156e-17
NaOH,B,Y_EG,500,True,0.131130238363,exact_balanced_functional_anova,1,temp_C,80.0,0.0115955505625,0.000140473884642,0.00107125470368,2.77555756156e-17
NaOH,B,Y_EG,500,True,0.131130238363,exact_balanced_functional_anova,1,C_catalyst_feed_M,0.1,-0.320096208324,0.0435956019833,0.332460327438,2.77555756156e-17
NaOH,B,Y_EG,500,True,0.131130238363,exact_balanced_functional_anova,1,C_catalyst_feed_M,0.2,-0.1243489188,0.0435956019833,0.332460327438,2.77555756156e-17
NaOH,B,Y_EG,500,True,0.131130238363,exact_balanced_functional_anova,1,C_catalyst_feed_M,0.3,0.0104009173204,0.0435956019833,0.332460327438,2.77555756156e-17
NaOH,B,Y_EG,500,True,0.131130238363,exact_balanced_functional_anova,1,C_catalyst_feed_M,0.4,0.163410508147,0.0435956019833,0.332460327438,2.77555756156e-17
NaOH,B,Y_EG,500,True,0.131130238363,exact_balanced_functional_anova,1,C_catalyst_feed_M,0.5,0.270633701657,0.0435956019833,0.332460327438,2.77555756156e-17
NaOH,B,Y_EG,500,True,0.131130238363,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.1,0.429215562171,0.0697902908143,0.532221184719,2.77555756156e-17
NaOH,B,Y_EG,500,True,0.131130238363,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.2,0.165326458671,0.0697902908143,0.532221184719,2.77555756156e-17
NaOH,B,Y_EG,500,True,0.131130238363,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.3,-0.0895860142184,0.0697902908143,0.532221184719,2.77555756156e-17
NaOH,B,Y_EG,500,True,0.131130238363,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.4,-0.221845675059,0.0697902908143,0.532221184719,2.77555756156e-17
NaOH,B,Y_EG,500,True,0.131130238363,exact_balanced_functional_anova,1,C_EGDA_feed_M,0.5,-0.283110331565,0.0697902908143,0.532221184719,2.77555756156e-17
NaOH,B,Y_EG,500,True,0.131130238363,exact_balanced_functional_anova,1,Q_total_mL_min,2.0,0.00671519617651,2.5501888687e-05,0.000194477559145,2.77555756156e-17
NaOH,B,Y_EG,500,True,0.131130238363,exact_balanced_functional_anova,1,Q_total_mL_min,4.0,0.00379953791676,2.5501888687e-05,0.000194477559145,2.77555756156e-17
NaOH,B,Y_EG,500,True,0.131130238363,exact_balanced_functional_anova,1,Q_total_mL_min,6.0,0.000394164984048,2.5501888687e-05,0.000194477559145,2.77555756156e-17
NaOH,B,Y_EG,500,True,0.131130238363,exact_balanced_functional_anova,1,Q_total_mL_min,8.0,-0.00341463462169,2.5501888687e-05,0.000194477559145,2.77555756156e-17
NaOH,B,Y_EG,500,True,0.131130238363,exact_balanced_functional_anova,1,Q_total_mL_min,10.0,-0.00749426445563,2.5501888687e-05,0.000194477559145,2.77555756156e-17
