scenario_id,relative_path,run_config_path,profiles_path,catalyst,geometry,temp_C,Q1_mL_min,Q2_mL_min,C_EGDA_feed_M,C_catalyst_feed_M,density1_g_L,density2_g_L,length_m,diameter_m,h_plus_model,n_eff_protons,ka2_model,activity_model,reversible,K1_ref,K2_ref,dH1_J_mol,dH2_J_mol,T_C,tau_s,X_EGDA,Y_EGMA,Y_EG,S_EGMA,kappa1_1_s,kappa2_1_s,C_EGDA_out_M,C_EGMA_out_M,C_EG_out_M,C_AcOH_out_M,verification_error,invariant_drift,K1,K2,X_eq,Y_EGMA_eq,C_OH_out_M,OH_consumed_frac,NaOH_per_acetate_group
a625c14f43a4203c,H2SO4/PFR_dimensions/s411__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.3M_cat0.2M_Q2+2,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s411__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.3M_cat0.2M_Q2+2\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s411__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.3M_cat0.2M_Q2+2\profiles.csv,H2SO4,B,80,2,2,0.3,0.2,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,80,763.407014822,0.434607059279,0.372394811072,0.0622122482064,0.856854031985,0.00074495121914,0.000376974822482,0.0848089411082,0.0558592216609,0.00933183723096,0.0745228961228,3.46806842503e-11,1.42108547152e-13,0.68453141101,0.171132852752,0.999763504372,0.0302838374673,,,
dad203e99296518a,H2SO4/PFR_dimensions/s412__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.3M_cat0.2M_Q3+3,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s412__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.3M_cat0.2M_Q3+3\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s412__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.3M_cat0.2M_Q3+3\profiles.csv,H2SO4,B,80,3,3,0.3,0.2,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,80,508.938009882,0.316364739625,0.286035299112,0.0303294405138,0.90413141316,0.00074495121914,0.000376974822482,0.102545289056,0.0429052948667,0.00454941607707,0.0520041270209,2.06212824594e-11,2.36847578587e-13,0.68453141101,0.171132852752,0.999763504372,0.0302838374673,,,
6bb8ca336ad7a7b0,H2SO4/PFR_dimensions/s413__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.3M_cat0.2M_Q4+4,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s413__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.3M_cat0.2M_Q4+4\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s413__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.3M_cat0.2M_Q4+4\profiles.csv,H2SO4,B,80,4,4,0.3,0.2,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,80,381.703507411,0.248214873399,0.230337423027,0.0178774503716,0.927975910038,0.00074495121914,0.000376974822482,0.11276776899,0.0345506134541,0.00268161755574,0.0399138485655,3.5020372019e-11,1.89478062869e-13,0.68453141101,0.171132852752,0.999763504372,0.0302838374673,,,
40a62ab8be050a75,H2SO4/PFR_dimensions/s414__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.3M_cat0.2M_Q5+5,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s414__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.3M_cat0.2M_Q5+5\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s414__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.3M_cat0.2M_Q5+5\profiles.csv,H2SO4,B,80,5,5,0.3,0.2,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,80,305.362805929,0.204089683252,0.192320374731,0.0117693085213,0.942332663103,0.00074495121914,0.000376974822482,0.119386547512,0.0288480562096,0.00176539627819,0.032378848766,7.69248091152e-12,1.89478062869e-13,0.68453141101,0.171132852752,0.999763504372,0.0302838374673,,,
a7b2ea6b9bea2f0d,H2SO4/PFR_dimensions/s415__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.4M_cat0.2M_Q1+1,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s415__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.4M_cat0.2M_Q1+1\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s415__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.4M_cat0.2M_Q1+1\profiles.csv,H2SO4,B,80,1,1,0.4,0.2,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,80,1526.81402964,0.676605979951,0.488750518908,0.187855461042,0.722356191626,0.00074495121914,0.000376974822482,0.0646788040099,0.0977501037816,0.0375710922085,0.172892288199,8.26128054854e-11,1.7763568394e-13,0.68453141101,0.171132852752,0.999580621473,0.0401187100193,,,
a6d36d9451249e7e,H2SO4/PFR_dimensions/s416__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.4M_cat0.2M_Q2+2,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s416__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.4M_cat0.2M_Q2+2\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s416__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.4M_cat0.2M_Q2+2\profiles.csv,H2SO4,B,80,2,2,0.4,0.2,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,80,763.407014822,0.432128032603,0.370738563216,0.0613894693874,0.857936850295,0.00074495121914,0.000376974822482,0.113574393479,0.0741477126432,0.0122778938775,0.0987035003981,2.65174167347e-11,2.13162820728e-13,0.68453141101,0.171132852752,0.999580621473,0.0401187100193,,,
df91c1a2bbee656d,H2SO4/PFR_dimensions/s417__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.4M_cat0.2M_Q3+3,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s417__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.4M_cat0.2M_Q3+3\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s417__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.4M_cat0.2M_Q3+3\profiles.csv,H2SO4,B,80,3,3,0.4,0.2,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,80,508.938009882,0.314405996542,0.284489599648,0.0299163968939,0.904847880693,0.00074495121914,0.000376974822482,0.137118800692,0.0568979199296,0.00598327937878,0.0688644786872,2.67605989451e-11,1.42108547152e-13,0.68453141101,0.171132852752,0.999580621473,0.0401187100193,,,
b7fffb94725df6f7,H2SO4/PFR_dimensions/s418__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.4M_cat0.2M_Q4+4,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s418__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.4M_cat0.2M_Q4+4\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s418__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.4M_cat0.2M_Q4+4\profiles.csv,H2SO4,B,80,4,4,0.4,0.2,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,80,381.703507411,0.24661359684,0.228983433199,0.0176301636408,0.928510982903,0.00074495121914,0.000376974822482,0.150677280632,0.0457966866399,0.00352603272816,0.0528487520962,1.63705507483e-11,1.7763568394e-13,0.68453141101,0.171132852752,0.999580621473,0.0401187100193,,,
b5502e5ece149ae9,H2SO4/PFR_dimensions/s419__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.4M_cat0.2M_Q5+5,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s419__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.4M_cat0.2M_Q5+5\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s419__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.4M_cat0.2M_Q5+5\profiles.csv,H2SO4,B,80,5,5,0.4,0.2,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,80,305.362805929,0.202740143901,0.191135210317,0.0116049335846,0.942759567191,0.00074495121914,0.000376974822482,0.15945197122,0.0382270420633,0.00232098671692,0.0428690154972,2.67130588483e-11,2.13162820728e-13,0.68453141101,0.171132852752,0.999580621473,0.0401187100193,,,
12b57fc491267683,H2SO4/PFR_dimensions/s41__cat-H2SO4_rev_T25C_L200mm_ID18mm_EGDA0.4M_cat0.2M_Q2+2,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s41__cat-H2SO4_rev_T25C_L200mm_ID18mm_EGDA0.4M_cat0.2M_Q2+2\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s41__cat-H2SO4_rev_T25C_L200mm_ID18mm_EGDA0.4M_cat0.2M_Q2+2\profiles.csv,H2SO4,B,25,2,2,0.4,0.2,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,25,763.407014822,0.018935156833,0.0188543565448,8.08002881035e-05,0.995732790131,2.51300853716e-05,1.12152542454e-05,0.196212968633,0.00377087130897,1.61600576207e-05,0.00380319142421,5.27151008934e-12,1.06581410364e-13,0.5,0.125,0.999236721904,0.0537284199182,,,
dd15c553d215d040,H2SO4/PFR_dimensions/s420__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.5M_cat0.2M_Q1+1,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s420__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.5M_cat0.2M_Q1+1\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s420__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.5M_cat0.2M_Q1+1\profiles.csv,H2SO4,B,80,1,1,0.5,0.2,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,80,1526.81402964,0.673550723522,0.488020980075,0.185529743448,0.724549708035,0.00074495121914,0.000376974822482,0.0816123191195,0.122005245019,0.0463824358619,0.214770116742,9.32501298401e-11,1.70530256582e-13,0.68453141101,0.171132852752,0.999346323582,0.0498268399385,,,
ac2f843dc9f79927,H2SO4/PFR_dimensions/s421__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.5M_cat0.2M_Q2+2,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s421__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.5M_cat0.2M_Q2+2\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s421__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.5M_cat0.2M_Q2+2\profiles.csv,H2SO4,B,80,2,2,0.5,0.2,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,80,763.407014822,0.429640563942,0.369069388473,0.0605711754697,0.859018955487,0.00074495121914,0.000376974822482,0.142589859014,0.0922673471181,0.0151427938674,0.122552934853,2.16526241381e-11,1.13686837722e-13,0.68453141101,0.171132852752,0.999346323582,0.0498268399385,,,
99e21fb1a281bd67,H2SO4/PFR_dimensions/s422__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.5M_cat0.2M_Q3+3,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s422__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.5M_cat0.2M_Q3+3\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s422__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.5M_cat0.2M_Q3+3\profiles.csv,H2SO4,B,80,3,3,0.5,0.2,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,80,508.938009882,0.312442716092,0.282936893912,0.0295058221798,0.905564058113,0.00074495121914,0.000376974822482,0.171889320977,0.070734223478,0.00737645554496,0.0854871345679,2.17708837069e-11,1.42108547152e-13,0.68453141101,0.171132852752,0.999346323582,0.0498268399385,,,
e61ce46a57108c04,H2SO4/PFR_dimensions/s423__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.5M_cat0.2M_Q4+4,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s423__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.5M_cat0.2M_Q4+4\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s423__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.5M_cat0.2M_Q4+4\profiles.csv,H2SO4,B,80,4,4,0.5,0.2,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,80,381.703507411,0.245009506423,0.2276250775,0.0173844289222,0.929045900398,0.00074495121914,0.000376974822482,0.188747623394,0.0569062693751,0.00434610723055,0.0655984838362,2.17677195713e-11,1.42108547152e-13,0.68453141101,0.171132852752,0.999346323582,0.0498268399385,,,
133650f383e92078,H2SO4/PFR_dimensions/s424__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.5M_cat0.2M_Q5+5,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s424__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.5M_cat0.2M_Q5+5\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s424__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.5M_cat0.2M_Q5+5\profiles.csv,H2SO4,B,80,5,5,0.5,0.2,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,80,305.362805929,0.20138869358,0.189947071846,0.0114416217343,0.943186374911,0.00074495121914,0.000376974822482,0.199652826605,0.0474867679614,0.00286040543356,0.0532075788285,2.17664636315e-11,1.70530256582e-13,0.68453141101,0.171132852752,0.999346323582,0.0498268399385,,,
5c3fafa40bc575fc,H2SO4/PFR_dimensions/s425__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.1M_cat0.3M_Q1+1,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s425__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.1M_cat0.3M_Q1+1\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s425__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.1M_cat0.3M_Q1+1\profiles.csv,H2SO4,B,80,1,1,0.1,0.3,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,80,1526.81402964,0.820374089693,0.485523180587,0.334850909107,0.591831442127,0.00111155486224,0.000562490786114,0.00898129551534,0.0242761590293,0.0167425454553,0.05776124994,9.74086176303e-11,9.94759830064e-13,0.68453141101,0.171132852752,0.999973329405,0.0102753751109,,,
139b30dea163d287,H2SO4/PFR_dimensions/s426__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.1M_cat0.3M_Q2+2,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s426__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.1M_cat0.3M_Q2+2\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s426__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.1M_cat0.3M_Q2+2\profiles.csv,H2SO4,B,80,2,2,0.1,0.3,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,80,763.407014822,0.576634786782,0.453338796589,0.123295990194,0.786180103907,0.00111155486224,0.000562490786114,0.0211682606609,0.0226669398294,0.00616479950968,0.0349965388488,4.95282287405e-11,7.1054273576e-13,0.68453141101,0.171132852752,0.999973329405,0.0102753751109,,,
d295f6ee11816a39,H2SO4/PFR_dimensions/s427__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.1M_cat0.3M_Q3+3,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s427__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.1M_cat0.3M_Q3+3\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s427__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.1M_cat0.3M_Q3+3\profiles.csv,H2SO4,B,80,3,3,0.1,0.3,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,80,508.938009882,0.436267174498,0.37349963861,0.062767535888,0.856125925678,0.00111155486224,0.000562490786114,0.0281866412751,0.0186749819305,0.0031383767944,0.0249517355193,9.74063104481e-11,7.1054273576e-13,0.68453141101,0.171132852752,0.999973329405,0.0102753751109,,,
f81a4b19e4068b38,H2SO4/PFR_dimensions/s428__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.1M_cat0.3M_Q4+4,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s428__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.1M_cat0.3M_Q4+4\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s428__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.1M_cat0.3M_Q4+4\profiles.csv,H2SO4,B,80,4,4,0.1,0.3,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,80,381.703507411,0.349446310423,0.311611602352,0.0378347080714,0.89172955346,0.00111155486224,0.000562490786114,0.0325276844788,0.0155805801176,0.00189173540357,0.0193640509247,4.99291927247e-11,5.68434188608e-13,0.68453141101,0.171132852752,0.999973329405,0.0102753751109,,,
e46226c1d8ab06dc,H2SO4/PFR_dimensions/s429__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.1M_cat0.3M_Q5+5,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s429__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.1M_cat0.3M_Q5+5\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s429__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.1M_cat0.3M_Q5+5\profiles.csv,H2SO4,B,80,5,5,0.1,0.3,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,80,305.362805929,0.29104749812,0.265797263888,0.0252502342322,0.913243596336,0.00111155486224,0.000562490786114,0.035447625094,0.0132898631944,0.00126251171161,0.0158148866176,9.75903559353e-11,7.1054273576e-13,0.68453141101,0.171132852752,0.999973329405,0.0102753751109,,,
bc87cd15074c21e5,H2SO4/PFR_dimensions/s42__cat-H2SO4_rev_T25C_L200mm_ID18mm_EGDA0.4M_cat0.2M_Q3+3,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s42__cat-H2SO4_rev_T25C_L200mm_ID18mm_EGDA0.4M_cat0.2M_Q3+3\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s42__cat-H2SO4_rev_T25C_L200mm_ID18mm_EGDA0.4M_cat0.2M_Q3+3\profiles.csv,H2SO4,B,25,3,3,0.4,0.2,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,25,508.938009882,0.0126637654251,0.0126277429923,3.60224327847e-05,0.997155472202,2.51300853716e-05,1.12152542454e-05,0.197467246915,0.00252554859845,7.20448655694e-06,0.00253995757157,5.40140171089e-12,1.42108547152e-13,0.5,0.125,0.999236721904,0.0537284199182,,,
40fcf97af39db51a,H2SO4/PFR_dimensions/s430__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.2M_cat0.3M_Q1+1,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s430__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.2M_cat0.3M_Q1+1\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s430__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.2M_cat0.3M_Q1+1\profiles.csv,H2SO4,B,80,1,1,0.2,0.3,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,80,1526.81402964,0.817542742556,0.486546469331,0.330996273225,0.595132760655,0.00111155486224,0.000562490786114,0.0182457257444,0.0486546469331,0.0330996273225,0.114853901578,6.23912033149e-11,2.13162820728e-13,0.68453141101,0.171132852752,0.999893602779,0.020417011306,,,
810c2736fccb412e,H2SO4/PFR_dimensions/s431__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.2M_cat0.3M_Q2+2,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s431__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.2M_cat0.3M_Q2+2\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s431__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.2M_cat0.3M_Q2+2\profiles.csv,H2SO4,B,80,2,2,0.2,0.3,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,80,763.407014822,0.573757687367,0.452013883299,0.121743804067,0.787813206257,0.00111155486224,0.000562490786114,0.0426242312633,0.0452013883299,0.0121743804067,0.0695501491434,5.11128552677e-11,3.5527136788e-13,0.68453141101,0.171132852752,0.999893602779,0.020417011306,,,
5f55470526211a7c,H2SO4/PFR_dimensions/s432__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.2M_cat0.3M_Q3+3,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s432__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.2M_cat0.3M_Q3+3\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s432__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.2M_cat0.3M_Q3+3\profiles.csv,H2SO4,B,80,3,3,0.2,0.3,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,80,508.938009882,0.433805226075,0.371859678191,0.0619455478839,0.857204237846,0.00111155486224,0.000562490786114,0.0566194773925,0.0371859678191,0.00619455478839,0.0495750773959,5.10931835035e-11,2.84217094304e-13,0.68453141101,0.171132852752,0.999893602779,0.020417011306,,,
794326e56881e55a,H2SO4/PFR_dimensions/s433__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.2M_cat0.3M_Q4+4,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s433__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.2M_cat0.3M_Q4+4\run_config.json,C:\Users\vt4ho\Simulations\kinetics_sim\EDGA\Homogenous_RESULTS\BatchSweep\H2SO4\PFR_dimensions\s433__cat-H2SO4_rev_T80C_L200mm_ID18mm_EGDA0.2M_cat0.3M_Q4+4\profiles.csv,H2SO4,B,80,4,4,0.2,0.3,1005,1060,0.2,0.018,equilibrium,1,tdep,dilute,True,0.5,0.125,5000,5000,80,381.703507411,0.347348737707,0.310020401996,0.0373283357112,0.892533550121,0.00111155486224,0.000562490786114,0.0652651262293,0.0310020401996,0.00373283357112,0.0384677073418,5.1108518459e-11,3.5527136788e-13,0.68453141101,0.171132852752,0.999893602779,0.020417011306,,,
