x_m,tau_s,C_EGDA_mol_L,C_EGMA_mol_L,C_EG_mol_L,C_AcOH_mol_L,C_H2O_mol_L,C_OH_mol_L,X_EGDA,Y_EGMA,Y_EG
1.39000000e-01,1.04803531e+02,3.51742945e-02,1.10799769e-01,1.04025936e-01,3.18851642e-01,5.36053782e+01,0.00000000e+00,8.59302822e-01,4.43199077e-01,4.16103745e-01
1.40000000e-01,1.05557513e+02,3.46901251e-02,1.10443361e-01,1.04866514e-01,3.20176389e-01,5.36040534e+01,0.00000000e+00,8.61239500e-01,4.41773445e-01,4.19466055e-01
1.41000000e-01,1.06311495e+02,3.42127929e-02,1.10083214e-01,1.05703993e-01,3.21491200e-01,5.36027386e+01,0.00000000e+00,8.63148828e-01,4.40332858e-01,4.22815970e-01
1.42000000e-01,1.07065478e+02,3.37422003e-02,1.09719455e-01,1.06538344e-01,3.22796144e-01,5.36014337e+01,0.00000000e+00,8.65031199e-01,4.38877821e-01,4.26153378e-01
1.43000000e-01,1.07819460e+02,3.32782510e-02,1.09352207e-01,1.07369542e-01,3.24091291e-01,5.36001385e+01,0.00000000e+00,8.66886996e-01,4.37408829e-01,4.29478167e-01
1.44000000e-01,1.08573442e+02,3.28208501e-02,1.08981592e-01,1.08197558e-01,3.25376708e-01,5.35988531e+01,0.00000000e+00,8.68716600e-01,4.35926369e-01,4.32790231e-01
1.45000000e-01,1.09327424e+02,3.23699040e-02,1.08607729e-01,1.09022367e-01,3.26652463e-01,5.35975773e+01,0.00000000e+00,8.70520384e-01,4.34430915e-01,4.36089469e-01
1.46000000e-01,1.10081407e+02,3.19253207e-02,1.08230734e-01,1.09843945e-01,3.27918625e-01,5.35963112e+01,0.00000000e+00,8.72298717e-01,4.32922936e-01,4.39375781e-01
1.47000000e-01,1.10835389e+02,3.14870092e-02,1.07850722e-01,1.10662268e-01,3.29175259e-01,5.35950545e+01,0.00000000e+00,8.74051963e-01,4.31402890e-01,4.42649073e-01
1.48000000e-01,1.11589371e+02,3.10548800e-02,1.07467806e-01,1.11477314e-01,3.30422434e-01,5.35938074e+01,0.00000000e+00,8.75780480e-01,4.29871225e-01,4.45909255e-01
1.49000000e-01,1.12343353e+02,3.06288447e-02,1.07082096e-01,1.12289059e-01,3.31660215e-01,5.35925696e+01,0.00000000e+00,8.77484621e-01,4.28328384e-01,4.49156238e-01
1.50000000e-01,1.13097336e+02,3.02088165e-02,1.06693699e-01,1.13097484e-01,3.32888668e-01,5.35913411e+01,0.00000000e+00,8.79164734e-01,4.26774796e-01,4.52389938e-01
1.51000000e-01,1.13851318e+02,2.97947095e-02,1.06302722e-01,1.13902569e-01,3.34107859e-01,5.35901219e+01,0.00000000e+00,8.80821162e-01,4.25210887e-01,4.55610275e-01
1.52000000e-01,1.14605300e+02,2.93864392e-02,1.05909268e-01,1.14704293e-01,3.35317854e-01,5.35889120e+01,0.00000000e+00,8.82454243e-01,4.23637072e-01,4.58817171e-01
1.53000000e-01,1.15359282e+02,2.89839223e-02,1.05513439e-01,1.15502638e-01,3.36518716e-01,5.35877111e+01,0.00000000e+00,8.84064311e-01,4.22053758e-01,4.62010553e-01
1.54000000e-01,1.16113264e+02,2.85870766e-02,1.05115336e-01,1.16297588e-01,3.37710511e-01,5.35865193e+01,0.00000000e+00,8.85651694e-01,4.20461343e-01,4.65190350e-01
1.55000000e-01,1.16867247e+02,2.81958213e-02,1.04715055e-01,1.17089124e-01,3.38893302e-01,5.35853365e+01,0.00000000e+00,8.87216715e-01,4.18860221e-01,4.68356494e-01
1.56000000e-01,1.17621229e+02,2.78100764e-02,1.04312693e-01,1.17877230e-01,3.40067154e-01,5.35841627e+01,0.00000000e+00,8.88759694e-01,4.17250773e-01,4.71508922e-01
1.57000000e-01,1.18375211e+02,2.74297634e-02,1.03908344e-01,1.18661893e-01,3.41232129e-01,5.35829977e+01,0.00000000e+00,8.90280946e-01,4.15633376e-01,4.74647570e-01
1.58000000e-01,1.19129193e+02,2.70548048e-02,1.03502100e-01,1.19443095e-01,3.42388291e-01,5.35818415e+01,0.00000000e+00,8.91780781e-01,4.14008399e-01,4.77772382e-01
1.59000000e-01,1.19883176e+02,2.66851242e-02,1.03094051e-01,1.20220825e-01,3.43535701e-01,5.35806941e+01,0.00000000e+00,8.93259503e-01,4.12376202e-01,4.80883301e-01
1.60000000e-01,1.20637158e+02,2.63206461e-02,1.02684285e-01,1.20995069e-01,3.44674423e-01,5.35795554e+01,0.00000000e+00,8.94717415e-01,4.10737140e-01,4.83980275e-01
1.61000000e-01,1.21391140e+02,2.59612965e-02,1.02272890e-01,1.21765814e-01,3.45804517e-01,5.35784253e+01,0.00000000e+00,8.96154814e-01,4.09091559e-01,4.87063254e-01
1.62000000e-01,1.22145122e+02,2.56070022e-02,1.01859950e-01,1.22533048e-01,3.46926046e-01,5.35773038e+01,0.00000000e+00,8.97571991e-01,4.07439799e-01,4.90132192e-01
1.63000000e-01,1.22899105e+02,2.52576910e-02,1.01445548e-01,1.23296761e-01,3.48039070e-01,5.35761907e+01,0.00000000e+00,8.98969236e-01,4.05782193e-01,4.93187043e-01
1.64000000e-01,1.23653087e+02,2.49132919e-02,1.01029767e-01,1.24056941e-01,3.49143650e-01,5.35750862e+01,0.00000000e+00,9.00346833e-01,4.04119067e-01,4.96227766e-01
1.65000000e-01,1.24407069e+02,2.45737347e-02,1.00612685e-01,1.24813580e-01,3.50239846e-01,5.35739900e+01,0.00000000e+00,9.01705061e-01,4.02450740e-01,4.99254321e-01
1.66000000e-01,1.25161051e+02,2.42389506e-02,1.00194381e-01,1.25566668e-01,3.51327718e-01,5.35729021e+01,0.00000000e+00,9.03044198e-01,4.00777524e-01,5.02266673e-01
1.67000000e-01,1.25915034e+02,2.39088713e-02,9.97749319e-02,1.26316197e-01,3.52407326e-01,5.35718225e+01,0.00000000e+00,9.04364515e-01,3.99099728e-01,5.05264787e-01
1.68000000e-01,1.26669016e+02,2.35834298e-02,9.93544124e-02,1.27062158e-01,3.53478728e-01,5.35707511e+01,0.00000000e+00,9.05666281e-01,3.97417650e-01,5.08248631e-01
1.69000000e-01,1.27422998e+02,2.32625599e-02,9.89328959e-02,1.27804544e-01,3.54541984e-01,5.35696878e+01,0.00000000e+00,9.06949760e-01,3.95731584e-01,5.11218177e-01
1.70000000e-01,1.28176980e+02,2.29461966e-02,9.85104545e-02,1.28543349e-01,3.55597152e-01,5.35686327e+01,0.00000000e+00,9.08215214e-01,3.94041818e-01,5.14173396e-01
1.71000000e-01,1.28930963e+02,2.26342755e-02,9.80871584e-02,1.29278566e-01,3.56644291e-01,5.35675855e+01,0.00000000e+00,9.09462898e-01,3.92348634e-01,5.17114264e-01
1.72000000e-01,1.29684945e+02,2.23267334e-02,9.76630768e-02,1.30010190e-01,3.57683456e-01,5.35665464e+01,0.00000000e+00,9.10693067e-01,3.90652307e-01,5.20040759e-01
1.73000000e-01,1.30438927e+02,2.20235077e-02,9.72382770e-02,1.30738215e-01,3.58714708e-01,5.35655151e+01,0.00000000e+00,9.11905969e-01,3.88953108e-01,5.22952861e-01
1.74000000e-01,1.31192909e+02,2.17245371e-02,9.68128252e-02,1.31462638e-01,3.59738101e-01,5.35644917e+01,0.00000000e+00,9.13101852e-01,3.87251301e-01,5.25850551e-01
1.75000000e-01,1.31946891e+02,2.14297608e-02,9.63867859e-02,1.32183453e-01,3.60753693e-01,5.35634761e+01,0.00000000e+00,9.14280957e-01,3.85547144e-01,5.28733813e-01
1.76000000e-01,1.32700874e+02,2.11391191e-02,9.59602225e-02,1.32900658e-01,3.61761539e-01,5.35624683e+01,0.00000000e+00,9.15443523e-01,3.83840890e-01,5.31602634e-01
1.77000000e-01,1.33454856e+02,2.08525532e-02,9.55331968e-02,1.33614250e-01,3.62761697e-01,5.35614681e+01,0.00000000e+00,9.16589787e-01,3.82132787e-01,5.34457000e-01
1.78000000e-01,1.34208838e+02,2.05700048e-02,9.51057695e-02,1.34324226e-01,3.63754221e-01,5.35604756e+01,0.00000000e+00,9.17719981e-01,3.80423078e-01,5.37296903e-01
1.79000000e-01,1.34962820e+02,2.02914169e-02,9.46779997e-02,1.35030583e-01,3.64739167e-01,5.35594906e+01,0.00000000e+00,9.18834333e-01,3.78711999e-01,5.40122334e-01
1.80000000e-01,1.35716803e+02,2.00167329e-02,9.42499456e-02,1.35733322e-01,3.65716589e-01,5.35585132e+01,0.00000000e+00,9.19933068e-01,3.76999782e-01,5.42933286e-01
1.81000000e-01,1.36470785e+02,1.97458973e-02,9.38216637e-02,1.36432439e-01,3.66686542e-01,5.35575433e+01,0.00000000e+00,9.21016411e-01,3.75286655e-01,5.45729756e-01
1.82000000e-01,1.37224767e+02,1.94788554e-02,9.33932096e-02,1.37127935e-01,3.67649080e-01,5.35565807e+01,0.00000000e+00,9.22084579e-01,3.73572838e-01,5.48511740e-01
1.83000000e-01,1.37978749e+02,1.92155530e-02,9.29646375e-02,1.37819810e-01,3.68604257e-01,5.35556256e+01,0.00000000e+00,9.23137788e-01,3.71858550e-01,5.51279238e-01
1.84000000e-01,1.38732732e+02,1.89559369e-02,9.25360004e-02,1.38508063e-01,3.69552126e-01,5.35546777e+01,0.00000000e+00,9.24176252e-01,3.70144001e-01,5.54032251e-01
1.85000000e-01,1.39486714e+02,1.86999547e-02,9.21073501e-02,1.39192695e-01,3.70492740e-01,5.35537371e+01,0.00000000e+00,9.25200181e-01,3.68429400e-01,5.56770781e-01
1.86000000e-01,1.40240696e+02,1.84475547e-02,9.16787374e-02,1.39873708e-01,3.71426153e-01,5.35528037e+01,0.00000000e+00,9.26209781e-01,3.66714950e-01,5.59494832e-01
1.87000000e-01,1.40994678e+02,1.81986857e-02,9.12502118e-02,1.40551102e-01,3.72352417e-01,5.35518774e+01,0.00000000e+00,9.27205257e-01,3.65000847e-01,5.62204410e-01
1.88000000e-01,1.41748661e+02,1.79532977e-02,9.08218217e-02,1.41224881e-01,3.73271583e-01,5.35509582e+01,0.00000000e+00,9.28186809e-01,3.63287287e-01,5.64899522e-01
1.89000000e-01,1.42502643e+02,1.77113411e-02,9.03936145e-02,1.41895044e-01,3.74183703e-01,5.35500461e+01,0.00000000e+00,9.29154636e-01,3.61574458e-01,5.67580178e-01
1.90000000e-01,1.43256625e+02,1.74727670e-02,8.99656363e-02,1.42561597e-01,3.75088830e-01,5.35491410e+01,0.00000000e+00,9.30108932e-01,3.59862545e-01,5.70246387e-01
1.91000000e-01,1.44010607e+02,1.72375273e-02,8.95379323e-02,1.43224540e-01,3.75987013e-01,5.35482428e+01,0.00000000e+00,9.31049891e-01,3.58151729e-01,5.72898161e-01
1.92000000e-01,1.44764589e+02,1.70055746e-02,8.91105468e-02,1.43883879e-01,3.76878304e-01,5.35473515e+01,0.00000000e+00,9.31977701e-01,3.56442187e-01,5.75535514e-01
1.93000000e-01,1.45518572e+02,1.67768622e-02,8.86835226e-02,1.44539615e-01,3.77762753e-01,5.35464671e+01,0.00000000e+00,9.32892551e-01,3.54734091e-01,5.78158460e-01
1.94000000e-01,1.46272554e+02,1.65513440e-02,8.82569021e-02,1.45191754e-01,3.78640410e-01,5.35455894e+01,0.00000000e+00,9.33794624e-01,3.53027608e-01,5.80767016e-01
1.95000000e-01,1.47026536e+02,1.63289745e-02,8.78307261e-02,1.45840299e-01,3.79511325e-01,5.35447185e+01,0.00000000e+00,9.34684102e-01,3.51322904e-01,5.83361198e-01
1.96000000e-01,1.47780518e+02,1.61097090e-02,8.74050349e-02,1.46485256e-01,3.80375547e-01,5.35438543e+01,0.00000000e+00,9.35561164e-01,3.49620139e-01,5.85941024e-01
1.97000000e-01,1.48534501e+02,1.58935034e-02,8.69798675e-02,1.47126629e-01,3.81233126e-01,5.35429967e+01,0.00000000e+00,9.36425986e-01,3.47919470e-01,5.88506516e-01
1.98000000e-01,1.49288483e+02,1.56803141e-02,8.65552623e-02,1.47764424e-01,3.82084109e-01,5.35421457e+01,0.00000000e+00,9.37278743e-01,3.46221049e-01,5.91057694e-01
1.99000000e-01,1.50042465e+02,1.54700984e-02,8.61312565e-02,1.48398645e-01,3.82928547e-01,5.35413013e+01,0.00000000e+00,9.38119606e-01,3.44525026e-01,5.93594580e-01
2.00000000e-01,1.50796447e+02,1.52628139e-02,8.57078865e-02,1.49029300e-01,3.83766486e-01,5.35404633e+01,0.00000000e+00,9.38948744e-01,3.42831546e-01,5.96117198e-01
