C_EGDA_M,C_cat_M,Q1_mL_min,Q2_mL_min,Q_total_mL_min,T_C,beta_model_weight,design_mode,eig_evaluated,eig_model,eig_param,governor_state,n_positions,rank,resource_penalty,round,scenario,screen_score,seed,selected,strategy,utility_total,z_positions_m
1.0,1.0,0.25,0.25,0.5,80.0,1.0,eig,1,0.0,1.9052032265915642,NORMAL_LEARNING,10,1,0.0,4,S2_nmr,5.268012685831231,8,1,F,1.9052032265915642,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,100.0,1.0,eig,1,0.0,1.3596001170915333,NORMAL_LEARNING,10,2,0.0,4,S2_nmr,4.157306302334021,8,0,F,1.3596001170915333,0.0922;0.0971;0.102;0.1069;0.1118;0.1167;0.1216;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,60.0,1.0,eig,1,0.0,1.3659650295310684,NORMAL_LEARNING,10,3,0.0,4,S2_nmr,4.0341321194339415,8,0,F,1.3659650295310684,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,100.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,4,S2_nmr,3.917121802319592,8,0,F,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,80.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,4,S2_nmr,3.521020541820029,8,0,F,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,4,S2_nmr,3.2142349281860874,8,0,F,nan,0.0285;0.0334;0.0383;0.0432;0.0481;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,1.0073919022621711,NORMAL_LEARNING,10,1,0.0,5,S2_nmr,2.878963686779734,8,0,F,1.0073919022621711,0.0285;0.0334;0.0383;0.0432;0.0481;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,1.1551776360412702,NORMAL_LEARNING,10,2,0.0,5,S2_nmr,2.853680745270033,8,0,F,1.1551776360412702,0.0138;0.0187;0.0236;0.0285;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,1,0.0,1.376605019518595,NORMAL_LEARNING,10,3,0.0,5,S2_nmr,2.6428394196792837,8,1,F,1.376605019518595,0.0285;0.0334;0.0383;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,5,S2_nmr,2.501031213306014,8,0,F,nan,0.053;0.0579;0.0628;0.0677;0.0726;0.0775;0.0824;0.1902;0.1951;0.2
1.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,5,S2_nmr,2.316092707789771,8,0,F,nan,0.1118;0.1167;0.1216;0.1265;0.1314;0.1363;0.1412;0.1461;0.151;0.1559
1.0,1.0,0.25,0.25,0.5,120.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,5,S2_nmr,2.2598273651831704,8,0,F,nan,0.053;0.0579;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,1.0380274305855155,NORMAL_LEARNING,10,1,0.0,6,S2_nmr,1.9404306336753407,8,1,F,1.0380274305855155,0.1118;0.1167;0.1216;0.1265;0.1314;0.1363;0.1412;0.1461;0.151;0.1559
1.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,0.9808172993135792,NORMAL_LEARNING,10,2,0.0,6,S2_nmr,1.897600682046864,8,0,F,0.9808172993135792,0.0481;0.053;0.0579;0.0628;0.0677;0.0726;0.0775;0.0824;0.0873;0.0922
1.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,0.7133094331183837,NORMAL_LEARNING,10,3,0.0,6,S2_nmr,1.874290039778657,8,0,F,0.7133094331183837,0.0236;0.0285;0.0334;0.0383;0.0432;0.0481;0.053;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,6,S2_nmr,1.7456620579890085,8,0,F,nan,0.0089;0.0138;0.0187;0.0236;0.0285;0.0334;0.1853;0.1902;0.1951;0.2
1.0,1.0,4.0,4.0,8.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,6,S2_nmr,1.6700668311048759,8,0,F,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,80.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,6,S2_nmr,1.574019195969555,8,0,F,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,80.0,1.0,eig,1,0.0,1.118560612095085,NORMAL_LEARNING,10,1,0.0,7,S2_nmr,1.547998894582527,8,1,F,1.118560612095085,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,100.0,1.0,eig,1,0.0,0.6645279812826588,NORMAL_LEARNING,10,2,0.0,7,S2_nmr,1.3164763717109125,8,0,F,0.6645279812826588,0.1069;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,1,0.0,0.9053405620718826,NORMAL_LEARNING,10,3,0.0,7,S2_nmr,1.2914380845155407,8,0,F,0.9053405620718826,0.0334;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,7,S2_nmr,1.2907582061002927,8,0,F,nan,0.0138;0.0187;0.0236;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,120.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,7,S2_nmr,1.2876947821990683,8,0,F,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,7,S2_nmr,1.2754942870595585,8,0,F,nan,0.0285;0.0334;0.0383;0.0432;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,1,0.0,0.48281087327991495,NORMAL_LEARNING,10,1,0.0,8,S2_nmr,1.2872003644421781,8,1,F,0.48281087327991495,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,0.43093936784621584,NORMAL_LEARNING,10,2,0.0,8,S2_nmr,1.2843978520613604,8,0,F,0.43093936784621584,0.0138;0.0187;0.0236;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,120.0,1.0,eig,1,0.0,0.2947337962311816,NORMAL_LEARNING,10,3,0.0,8,S2_nmr,1.2794142847186691,8,0,F,0.2947337962311816,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,8,S2_nmr,1.2683092976006805,8,0,F,nan,0.0285;0.0334;0.0383;0.0432;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,8,S2_nmr,1.122874668726638,8,0,F,nan,0.053;0.0579;0.0628;0.0677;0.0726;0.0775;0.0824;0.1902;0.1951;0.2
1.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,8,S2_nmr,1.0962455111995482,8,0,F,nan,0.1167;0.1216;0.1265;0.1314;0.1363;0.1412;0.1461;0.151;0.1559;0.1608
1.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,1,0.0,2,S2_nmr,112.22454630275865,9,1,F,2.7725887222397816,0.0138;0.0187;0.0236;0.0285;0.0334;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,1.0,1.0,2.0,140.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,2,0.0,2,S2_nmr,112.07845688899975,9,0,F,2.7725887222397816,0.0187;0.0236;0.0285;0.0334;0.0383;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,4.0,4.0,8.0,160.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,3,0.0,2,S2_nmr,112.05721208033685,9,0,F,2.7725887222397816,0.0334;0.0383;0.0432;0.0481;0.053;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,2,S2_nmr,112.04589429948547,9,0,F,nan,0.0089;0.0138;0.0187;0.0236;0.102;0.1069;0.1314;0.1657;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,2,S2_nmr,111.8138311320144,9,0,F,nan,0.0089;0.0138;0.0187;0.0236;0.1314;0.1755;0.1804;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,120.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,2,S2_nmr,111.67972286332363,9,0,F,nan,0.0187;0.0236;0.0285;0.0334;0.0383;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,120.0,1.0,eig,1,0.0,2.7725867263784383,NORMAL_LEARNING,10,1,0.0,3,S2_nmr,18.92741812552338,9,1,F,2.7725867263784383,0.0383;0.0432;0.0481;0.053;0.0579;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,100.0,1.0,eig,1,0.0,2.772526716666944,NORMAL_LEARNING,10,2,0.0,3,S2_nmr,18.30824874745271,9,0,F,2.772526716666944,0.0677;0.0726;0.0775;0.0824;0.102;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,1,0.0,2.772106367648069,NORMAL_LEARNING,10,3,0.0,3,S2_nmr,16.448498868789088,9,0,F,2.772106367648069,0.0236;0.0285;0.0334;0.0383;0.0432;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,120.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,3,S2_nmr,16.18628588958618,9,0,F,nan,0.0677;0.0726;0.0775;0.0824;0.102;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,3,S2_nmr,15.94491506939566,9,0,F,nan,0.0432;0.0481;0.053;0.0579;0.0628;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,80.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,3,S2_nmr,14.735894616110683,9,0,F,nan,0.1069;0.1118;0.1167;0.1216;0.1314;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,80.0,1.0,eig,1,0.0,2.286157990813033,NORMAL_LEARNING,10,1,0.0,4,S2_nmr,5.303352042095931,9,1,F,2.286157990813033,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,60.0,1.0,eig,1,0.0,1.8768496445848932,NORMAL_LEARNING,10,2,0.0,4,S2_nmr,4.120492726055346,9,0,F,1.8768496445848932,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,100.0,1.0,eig,1,0.0,1.6960519411137025,NORMAL_LEARNING,10,3,0.0,4,S2_nmr,4.097541036603076,9,0,F,1.6960519411137025,0.0873;0.0922;0.0971;0.102;0.1069;0.1118;0.1167;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,100.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,4,S2_nmr,3.903810067893872,9,0,F,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,80.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,4,S2_nmr,3.5879439940059115,9,0,F,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,4,S2_nmr,3.059464094998866,9,0,F,nan,0.0236;0.0285;0.0334;0.0383;0.0432;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,0.7288844059720403,NORMAL_LEARNING,10,1,0.0,5,S2_nmr,2.7901486915773575,9,0,F,0.7288844059720403,0.0236;0.0285;0.0334;0.0383;0.0432;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,1.2976024801029817,NORMAL_LEARNING,10,2,0.0,5,S2_nmr,2.758110129889822,9,1,F,1.2976024801029817,0.0138;0.0187;0.0236;0.0285;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,1,0.0,0.8029224361053088,NORMAL_LEARNING,10,3,0.0,5,S2_nmr,2.640699032114391,9,0,F,0.8029224361053088,0.0236;0.0285;0.0334;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,5,S2_nmr,2.433062537323444,9,0,F,nan,0.053;0.0579;0.0628;0.0677;0.0726;0.0775;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,120.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,5,S2_nmr,2.3263382498858007,9,0,F,nan,0.0481;0.053;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,5,S2_nmr,2.240888203185115,9,0,F,nan,0.1069;0.1118;0.1167;0.1216;0.1265;0.1314;0.1363;0.1412;0.1461;0.151
1.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,0.45692896819486234,NORMAL_LEARNING,10,1,0.0,6,S2_nmr,1.7041906353950012,9,0,F,0.45692896819486234,0.0236;0.0285;0.0334;0.0383;0.0432;0.0481;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,0.3829188064755508,NORMAL_LEARNING,10,2,0.0,6,S2_nmr,1.6532113714169725,9,0,F,0.3829188064755508,0.0138;0.0187;0.0236;0.0285;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902
1.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,0.8844579613857886,NORMAL_LEARNING,10,3,0.0,6,S2_nmr,1.625759481205158,9,1,F,0.8844579613857886,0.1069;0.1118;0.1167;0.1216;0.1265;0.1314;0.1363;0.1412;0.1461;0.151
1.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,6,S2_nmr,1.6193890681720617,9,0,F,nan,0.0481;0.053;0.0579;0.0628;0.0677;0.0726;0.0775;0.0824;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,6,S2_nmr,1.5778559025264585,9,0,F,nan,0.0236;0.0285;0.0334;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,80.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,6,S2_nmr,1.4979082454816464,9,0,F,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,80.0,1.0,eig,1,0.0,0.47982897642444877,NORMAL_LEARNING,10,1,0.0,7,S2_nmr,1.4905219394601446,9,0,F,0.47982897642444877,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,1,0.0,0.9719316769469192,NORMAL_LEARNING,10,2,0.0,7,S2_nmr,1.4828179028077457,9,1,F,0.9719316769469192,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,120.0,1.0,eig,1,0.0,0.6322233092052696,NORMAL_LEARNING,10,3,0.0,7,S2_nmr,1.4477106185807997,9,0,F,0.6322233092052696,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,7,S2_nmr,1.3608663298850772,9,0,F,nan,0.0138;0.0187;0.1412;0.1461;0.151;0.1559;0.1608;0.1657;0.1706;0.1755
1.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,7,S2_nmr,1.326349298642036,9,0,F,nan,0.0285;0.0334;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,100.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,7,S2_nmr,1.1807915250750298,9,0,F,nan,0.0971;0.102;0.1069;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,80.0,1.0,eig,1,0.0,0.435921914878496,NORMAL_LEARNING,10,1,0.0,8,S2_nmr,1.488213783832279,9,0,F,0.435921914878496,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,100.0,1.0,eig,1,0.0,0.45922404292803254,NORMAL_LEARNING,10,2,0.0,8,S2_nmr,1.0371209511787072,9,0,F,0.45922404292803254,0.102;0.1069;0.1118;0.1167;0.1216;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,0.5823151071981959,NORMAL_LEARNING,10,3,0.0,8,S2_nmr,0.9604788569938947,9,1,F,0.5823151071981959,0.1118;0.1167;0.1216;0.1265;0.1314;0.1363;0.1412;0.1461;0.151;0.1559
1.0,1.0,0.25,0.25,0.5,60.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,8,S2_nmr,0.9459899456190968,9,0,F,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,8,S2_nmr,0.9425223951055202,9,0,F,nan,0.0236;0.0285;0.0334;0.0383;0.0432;0.0481;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,100.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,8,S2_nmr,0.941161980309829,9,0,F,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,1,0.0,2,S2_nmr,120.16804767858775,10,1,F,2.7725887222397816,0.0285;0.0334;0.0383;0.0432;0.0481;0.1265;0.1314;0.1363;0.1412;0.2
1.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,2,0.0,2,S2_nmr,120.00377161199332,10,0,F,2.7725887222397816,0.0138;0.0187;0.0236;0.0285;0.0579;0.0628;0.0677;0.0726;0.1951;0.2
1.0,1.0,1.0,1.0,2.0,140.0,1.0,eig,1,0.0,2.7725887222397816,NORMAL_LEARNING,10,3,0.0,2,S2_nmr,119.9843605501749,10,0,F,2.7725887222397816,0.0285;0.0334;0.0383;0.0432;0.0481;0.1314;0.1363;0.1412;0.1461;0.2
1.0,1.0,4.0,4.0,8.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,2,S2_nmr,119.83381693004031,10,0,F,nan,0.0579;0.0628;0.0677;0.0726;0.0775;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,2,S2_nmr,119.74924327660622,10,0,F,nan,0.0138;0.0187;0.0236;0.0285;0.0334;0.0628;0.0677;0.0726;0.0971;0.2
1.0,0.5,0.25,0.25,0.5,120.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,2,S2_nmr,119.58577985969143,10,0,F,nan,0.0334;0.0383;0.0432;0.0481;0.053;0.1608;0.1657;0.1706;0.1755;0.1853
1.0,1.0,0.25,0.25,0.5,120.0,1.0,eig,1,0.0,2.7725886202327565,NORMAL_LEARNING,10,1,0.0,3,S2_nmr,21.765190679246597,10,1,F,2.7725886202327565,0.053;0.0579;0.0628;0.0677;0.0922;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,100.0,1.0,eig,1,0.0,2.7723424704029878,NORMAL_LEARNING,10,2,0.0,3,S2_nmr,20.377271217888012,10,0,F,2.7723424704029878,0.0824;0.0873;0.0922;0.0971;0.102;0.1755;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,1,0.0,2.759569416787349,NORMAL_LEARNING,10,3,0.0,3,S2_nmr,19.406978479041687,10,0,F,2.759569416787349,0.0236;0.0285;0.0334;0.0383;0.0579;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,3,S2_nmr,18.61722014668044,10,0,F,nan,0.053;0.0579;0.0628;0.0677;0.1118;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,120.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,3,S2_nmr,18.533886176473946,10,0,F,nan,0.0775;0.0824;0.0873;0.0922;0.0971;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,80.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,3,S2_nmr,16.76276269233574,10,0,F,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,80.0,1.0,eig,1,0.0,1.9226465093808205,NORMAL_LEARNING,10,1,0.0,4,S2_nmr,5.48795615314075,10,0,F,1.9226465093808205,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,100.0,1.0,eig,1,0.0,1.7238022561254438,NORMAL_LEARNING,10,2,0.0,4,S2_nmr,4.370163692615392,10,0,F,1.7238022561254438,0.0922;0.0971;0.102;0.1069;0.1118;0.1167;0.1216;0.1265;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,100.0,1.0,eig,1,0.0,2.039460494578348,NORMAL_LEARNING,10,3,0.0,4,S2_nmr,4.160578515093029,10,1,F,2.039460494578348,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,60.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,4,S2_nmr,4.080775635921071,10,0,F,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,80.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,4,S2_nmr,3.5974198350705393,10,0,F,nan,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,120.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,4,S2_nmr,3.3122414467231422,10,0,F,nan,0.0481;0.053;0.0579;0.0628;0.0677;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,1.378255542947749,NORMAL_LEARNING,10,1,0.0,5,S2_nmr,2.888583719063199,10,0,F,1.378255542947749,0.0285;0.0334;0.0383;0.0432;0.0481;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,1.1226083436277041,NORMAL_LEARNING,10,2,0.0,5,S2_nmr,2.8669919583084607,10,0,F,1.1226083436277041,0.0138;0.0187;0.0236;0.0285;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,80.0,1.0,eig,1,0.0,1.4488458777518332,NORMAL_LEARNING,10,3,0.0,5,S2_nmr,2.619987431038311,10,1,F,1.4488458777518332,0.1559;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,140.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,4,nan,5,S2_nmr,2.6167704217041035,10,0,F,nan,0.0285;0.0334;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,1.0,1.0,2.0,160.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,5,nan,5,S2_nmr,2.567910887320984,10,0,F,nan,0.0579;0.0628;0.0677;0.0726;0.0775;0.0824;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,120.0,1.0,eig,0,nan,nan,NORMAL_LEARNING,10,6,nan,5,S2_nmr,2.3667668045103056,10,0,F,nan,0.0579;0.1608;0.1657;0.1706;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,0.5,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,1.1681367160620872,NORMAL_LEARNING,10,1,0.0,6,S2_nmr,2.737100363683716,10,0,F,1.1681367160620872,0.0285;0.0334;0.0383;0.0432;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
1.0,1.0,0.25,0.25,0.5,160.0,1.0,eig,1,0.0,1.4109613942640873,NORMAL_LEARNING,10,2,0.0,6,S2_nmr,2.7352830327583533,10,1,F,1.4109613942640873,0.0138;0.0187;0.0236;0.0285;0.1755;0.1804;0.1853;0.1902;0.1951;0.2
