x_m,tau_s,C_EGDA_mol_L,C_EGMA_mol_L,C_EG_mol_L,C_AcOH_mol_L,C_H2O_mol_L,C_OH_mol_L,X_EGDA,Y_EGMA,Y_EG
1.39000000e-01,1.04803531e+02,1.82885977e-01,6.19185099e-02,5.19551356e-03,7.23095370e-02,5.11297443e+01,0.00000000e+00,2.68456094e-01,2.47674039e-01,2.07820543e-02
1.40000000e-01,1.05557513e+02,1.82475633e-01,6.22596646e-02,5.26470271e-03,7.27890700e-02,5.11292648e+01,0.00000000e+00,2.70097469e-01,2.49038658e-01,2.10588108e-02
1.41000000e-01,1.06311495e+02,1.82066218e-01,6.25995124e-02,5.33426991e-03,7.32680522e-02,5.11287858e+01,0.00000000e+00,2.71735129e-01,2.50398050e-01,2.13370796e-02
1.42000000e-01,1.07065478e+02,1.81657729e-01,6.29380568e-02,5.40421368e-03,7.37464842e-02,5.11283074e+01,0.00000000e+00,2.73369082e-01,2.51752227e-01,2.16168547e-02
1.43000000e-01,1.07819460e+02,1.81250166e-01,6.32753014e-02,5.47453256e-03,7.42243665e-02,5.11278295e+01,0.00000000e+00,2.74999336e-01,2.53101206e-01,2.18981302e-02
1.44000000e-01,1.08573442e+02,1.80843525e-01,6.36112498e-02,5.54522507e-03,7.47016999e-02,5.11273521e+01,0.00000000e+00,2.76625899e-01,2.54444999e-01,2.21809003e-02
1.45000000e-01,1.09327424e+02,1.80437805e-01,6.39459054e-02,5.61628977e-03,7.51784849e-02,5.11268754e+01,0.00000000e+00,2.78248781e-01,2.55783622e-01,2.24651591e-02
1.46000000e-01,1.10081407e+02,1.80033003e-01,6.42792718e-02,5.68772518e-03,7.56547222e-02,5.11263991e+01,0.00000000e+00,2.79867988e-01,2.57117087e-01,2.27509007e-02
1.47000000e-01,1.10835389e+02,1.79629118e-01,6.46113526e-02,5.75952986e-03,7.61304123e-02,5.11259234e+01,0.00000000e+00,2.81483530e-01,2.58445410e-01,2.30381194e-02
1.48000000e-01,1.11589371e+02,1.79226146e-01,6.49421512e-02,5.83170235e-03,7.66055559e-02,5.11254483e+01,0.00000000e+00,2.83095414e-01,2.59768605e-01,2.33268094e-02
1.49000000e-01,1.12343353e+02,1.78824088e-01,6.52716712e-02,5.90424121e-03,7.70801536e-02,5.11249737e+01,0.00000000e+00,2.84703650e-01,2.61086685e-01,2.36169648e-02
1.50000000e-01,1.13097336e+02,1.78422939e-01,6.55999160e-02,5.97714499e-03,7.75542060e-02,5.11244996e+01,0.00000000e+00,2.86308244e-01,2.62399664e-01,2.39085800e-02
1.51000000e-01,1.13851318e+02,1.78022699e-01,6.59268892e-02,6.05041226e-03,7.80277137e-02,5.11240261e+01,0.00000000e+00,2.87909206e-01,2.63707557e-01,2.42016491e-02
1.52000000e-01,1.14605300e+02,1.77623364e-01,6.62525942e-02,6.12404159e-03,7.85006774e-02,5.11235532e+01,0.00000000e+00,2.89506543e-01,2.65010377e-01,2.44961664e-02
1.53000000e-01,1.15359282e+02,1.77224934e-01,6.65770346e-02,6.19803154e-03,7.89730976e-02,5.11230807e+01,0.00000000e+00,2.91100264e-01,2.66308138e-01,2.47921261e-02
1.54000000e-01,1.16113264e+02,1.76827406e-01,6.69002137e-02,6.27238068e-03,7.94449750e-02,5.11226089e+01,0.00000000e+00,2.92690377e-01,2.67600855e-01,2.50895227e-02
1.55000000e-01,1.16867247e+02,1.76430777e-01,6.72221350e-02,6.34708759e-03,7.99163102e-02,5.11221375e+01,0.00000000e+00,2.94276890e-01,2.68888540e-01,2.53883504e-02
1.56000000e-01,1.17621229e+02,1.76035047e-01,6.75428020e-02,6.42215086e-03,8.03871037e-02,5.11216667e+01,0.00000000e+00,2.95859812e-01,2.70171208e-01,2.56886034e-02
1.57000000e-01,1.18375211e+02,1.75640213e-01,6.78622182e-02,6.49756906e-03,8.08573563e-02,5.11211965e+01,0.00000000e+00,2.97439149e-01,2.71448873e-01,2.59902762e-02
1.58000000e-01,1.19129193e+02,1.75246272e-01,6.81803868e-02,6.57334079e-03,8.13270684e-02,5.11207268e+01,0.00000000e+00,2.99014911e-01,2.72721547e-01,2.62933632e-02
1.59000000e-01,1.19883176e+02,1.74853224e-01,6.84973115e-02,6.64946464e-03,8.17962408e-02,5.11202576e+01,0.00000000e+00,3.00587105e-01,2.73989246e-01,2.65978586e-02
1.60000000e-01,1.20637158e+02,1.74461065e-01,6.88129956e-02,6.72593920e-03,8.22648740e-02,5.11197890e+01,0.00000000e+00,3.02155739e-01,2.75251982e-01,2.69037568e-02
1.61000000e-01,1.21391140e+02,1.74069794e-01,6.91274424e-02,6.80276308e-03,8.27329686e-02,5.11193209e+01,0.00000000e+00,3.03720822e-01,2.76509770e-01,2.72110523e-02
1.62000000e-01,1.22145122e+02,1.73679410e-01,6.94406555e-02,6.87993488e-03,8.32005253e-02,5.11188533e+01,0.00000000e+00,3.05282362e-01,2.77762622e-01,2.75197395e-02
1.63000000e-01,1.22899105e+02,1.73289909e-01,6.97526382e-02,6.95745320e-03,8.36675446e-02,5.11183863e+01,0.00000000e+00,3.06840365e-01,2.79010553e-01,2.78298128e-02
1.64000000e-01,1.23653087e+02,1.72901290e-01,7.00633938e-02,7.03531667e-03,8.41340271e-02,5.11179198e+01,0.00000000e+00,3.08394842e-01,2.80253575e-01,2.81412667e-02
1.65000000e-01,1.24407069e+02,1.72513550e-01,7.03729258e-02,7.11352388e-03,8.45999735e-02,5.11174539e+01,0.00000000e+00,3.09945799e-01,2.81491703e-01,2.84540955e-02
1.66000000e-01,1.25161051e+02,1.72126689e-01,7.06812374e-02,7.19207347e-03,8.50653844e-02,5.11169885e+01,0.00000000e+00,3.11493244e-01,2.82724950e-01,2.87682939e-02
1.67000000e-01,1.25915034e+02,1.71740704e-01,7.09883322e-02,7.27096405e-03,8.55302603e-02,5.11165236e+01,0.00000000e+00,3.13037185e-01,2.83953329e-01,2.90838562e-02
1.68000000e-01,1.26669016e+02,1.71355592e-01,7.12942134e-02,7.35019425e-03,8.59946019e-02,5.11160592e+01,0.00000000e+00,3.14577631e-01,2.85176854e-01,2.94007770e-02
1.69000000e-01,1.27422998e+02,1.70971353e-01,7.15988843e-02,7.42976271e-03,8.64584097e-02,5.11155954e+01,0.00000000e+00,3.16114588e-01,2.86395537e-01,2.97190508e-02
1.70000000e-01,1.28176980e+02,1.70587984e-01,7.19023484e-02,7.50966805e-03,8.69216845e-02,5.11151322e+01,0.00000000e+00,3.17648066e-01,2.87609393e-01,3.00386722e-02
1.71000000e-01,1.28930963e+02,1.70205482e-01,7.22046088e-02,7.58990891e-03,8.73844267e-02,5.11146694e+01,0.00000000e+00,3.19178071e-01,2.88818435e-01,3.03596356e-02
1.72000000e-01,1.29684945e+02,1.69823847e-01,7.25056690e-02,7.67048394e-03,8.78466369e-02,5.11142072e+01,0.00000000e+00,3.20704612e-01,2.90022676e-01,3.06819358e-02
1.73000000e-01,1.30438927e+02,1.69443076e-01,7.28055323e-02,7.75139178e-03,8.83083158e-02,5.11137455e+01,0.00000000e+00,3.22227696e-01,2.91222129e-01,3.10055671e-02
1.74000000e-01,1.31192909e+02,1.69063167e-01,7.31042019e-02,7.83263108e-03,8.87694640e-02,5.11132844e+01,0.00000000e+00,3.23747332e-01,2.92416808e-01,3.13305243e-02
1.75000000e-01,1.31946891e+02,1.68684118e-01,7.34016811e-02,7.91420049e-03,8.92300821e-02,5.11128238e+01,0.00000000e+00,3.25263527e-01,2.93606725e-01,3.16568019e-02
1.76000000e-01,1.32700874e+02,1.68305928e-01,7.36979733e-02,7.99609866e-03,8.96901706e-02,5.11123637e+01,0.00000000e+00,3.26776288e-01,2.94791893e-01,3.19843947e-02
1.77000000e-01,1.33454856e+02,1.67928594e-01,7.39930817e-02,8.07832427e-03,9.01497302e-02,5.11119041e+01,0.00000000e+00,3.28285624e-01,2.95972327e-01,3.23132971e-02
1.78000000e-01,1.34208838e+02,1.67552114e-01,7.42870096e-02,8.16087596e-03,9.06087615e-02,5.11114451e+01,0.00000000e+00,3.29791542e-01,2.97148038e-01,3.26435039e-02
1.79000000e-01,1.34962820e+02,1.67176487e-01,7.45797601e-02,8.24375242e-03,9.10672650e-02,5.11109866e+01,0.00000000e+00,3.31294050e-01,2.98319041e-01,3.29750097e-02
1.80000000e-01,1.35716803e+02,1.66801711e-01,7.48713367e-02,8.32695230e-03,9.15252413e-02,5.11105286e+01,0.00000000e+00,3.32793156e-01,2.99485347e-01,3.33078092e-02
1.81000000e-01,1.36470785e+02,1.66427783e-01,7.51617426e-02,8.41047429e-03,9.19826911e-02,5.11100712e+01,0.00000000e+00,3.34288867e-01,3.00646970e-01,3.36418972e-02
1.82000000e-01,1.37224767e+02,1.66054702e-01,7.54509808e-02,8.49431706e-03,9.24396150e-02,5.11096142e+01,0.00000000e+00,3.35781192e-01,3.01803923e-01,3.39772682e-02
1.83000000e-01,1.37978749e+02,1.65682466e-01,7.57390548e-02,8.57847930e-03,9.28960134e-02,5.11091578e+01,0.00000000e+00,3.37270137e-01,3.02956219e-01,3.43139172e-02
1.84000000e-01,1.38732732e+02,1.65311073e-01,7.60259678e-02,8.66295968e-03,9.33518871e-02,5.11087020e+01,0.00000000e+00,3.38755710e-01,3.04103871e-01,3.46518387e-02
1.85000000e-01,1.39486714e+02,1.64940520e-01,7.63117228e-02,8.74775690e-03,9.38072366e-02,5.11082466e+01,0.00000000e+00,3.40237919e-01,3.05246891e-01,3.49910276e-02
1.86000000e-01,1.40240696e+02,1.64570807e-01,7.65963232e-02,8.83286965e-03,9.42620625e-02,5.11077918e+01,0.00000000e+00,3.41716772e-01,3.06385293e-01,3.53314786e-02
1.87000000e-01,1.40994678e+02,1.64201931e-01,7.68797722e-02,8.91829663e-03,9.47163654e-02,5.11073375e+01,0.00000000e+00,3.43192275e-01,3.07519089e-01,3.56731865e-02
1.88000000e-01,1.41748661e+02,1.63833891e-01,7.71620728e-02,9.00403654e-03,9.51701459e-02,5.11068837e+01,0.00000000e+00,3.44664438e-01,3.08648291e-01,3.60161462e-02
1.89000000e-01,1.42502643e+02,1.63466683e-01,7.74432284e-02,9.09008808e-03,9.56234046e-02,5.11064304e+01,0.00000000e+00,3.46133266e-01,3.09772914e-01,3.63603523e-02
1.90000000e-01,1.43256625e+02,1.63100308e-01,7.77232421e-02,9.17644995e-03,9.60761420e-02,5.11059777e+01,0.00000000e+00,3.47598768e-01,3.10892969e-01,3.67057998e-02
1.91000000e-01,1.44010607e+02,1.62734762e-01,7.80021171e-02,9.26312087e-03,9.65283588e-02,5.11055255e+01,0.00000000e+00,3.49060952e-01,3.12008468e-01,3.70524835e-02
1.92000000e-01,1.44764589e+02,1.62370044e-01,7.82798564e-02,9.35009956e-03,9.69800555e-02,5.11050738e+01,0.00000000e+00,3.50519824e-01,3.13119426e-01,3.74003982e-02
1.93000000e-01,1.45518572e+02,1.62006152e-01,7.85564634e-02,9.43738472e-03,9.74312328e-02,5.11046226e+01,0.00000000e+00,3.51975392e-01,3.14225853e-01,3.77495389e-02
1.94000000e-01,1.46272554e+02,1.61643084e-01,7.88319410e-02,9.52497508e-03,9.78818912e-02,5.11041720e+01,0.00000000e+00,3.53427664e-01,3.15327764e-01,3.80999003e-02
1.95000000e-01,1.47026536e+02,1.61280838e-01,7.91062925e-02,9.61286937e-03,9.83320312e-02,5.11037218e+01,0.00000000e+00,3.54876648e-01,3.16425170e-01,3.84514775e-02
1.96000000e-01,1.47780518e+02,1.60919413e-01,7.93795210e-02,9.70106631e-03,9.87816536e-02,5.11032722e+01,0.00000000e+00,3.56322349e-01,3.17518084e-01,3.88042652e-02
1.97000000e-01,1.48534501e+02,1.60558806e-01,7.96516295e-02,9.78956464e-03,9.92307588e-02,5.11028231e+01,0.00000000e+00,3.57764777e-01,3.18606518e-01,3.91582585e-02
1.98000000e-01,1.49288483e+02,1.60199016e-01,7.99226213e-02,9.87836308e-03,9.96793475e-02,5.11023745e+01,0.00000000e+00,3.59203938e-01,3.19690485e-01,3.95134523e-02
1.99000000e-01,1.50042465e+02,1.59840040e-01,8.01924994e-02,9.96746039e-03,1.00127420e-01,5.11019264e+01,0.00000000e+00,3.60639839e-01,3.20769998e-01,3.98698415e-02
2.00000000e-01,1.50796447e+02,1.59481878e-01,8.04612670e-02,1.00568553e-02,1.00574978e-01,5.11014789e+01,0.00000000e+00,3.62072489e-01,3.21845068e-01,4.02274212e-02
